match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,captain,stat_interceptionWon,stat_wasFouled,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_challengeLost,stat_wonTackle,stat_totalOffside,stat_accurateCross,stat_wonContest,stat_keyPass,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals,stat_bigChanceCreated,stat_bigChanceMissed
10408378,home,Valencia,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200,17187,M,mamardashvili,930997,EUR,970185600,G,25,25,False,32.0,6.0,30.0,5.0,2.0,6.0,4.0,26.0,1.0,1.0,11.0,2.0,1.0,3.0,90.0,40.0,7.7,28.0,0.0,0.0,0.00155662,0,0.5674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408378,home,Valencia,Dimitri Foulquier,dimitri-foulquier,D. Foulquier,D,20,183,461,M,,151138,EUR,732844800,D,20,20,False,16.0,7.0,4.0,1.0,3.0,6.0,4.0,12.0,,,9.0,,,,90.0,36.0,6.6,18.0,0.0,0.0,0.0192685,0,,,,2.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10408378,home,Valencia,Gabriel Paulista,gabriel-paulista,G. Paulista,D,3,187,5224,M,,124737,EUR,659577600,D,5,5,False,12.0,6.0,1.0,,6.0,9.0,,3.0,1.0,3.0,3.0,,,,45.0,17.0,6.7,6.0,0.0,0.0,6.117e-05,0,,,,,,,,,2.0,,,,True,1.0,2.0,,,,,,,,,,,,,,,,
10408378,home,Valencia,Mouctar Diakhaby,mouctar-diakhaby,M. Diakhaby,D,4,192,4026,M,mouctar_dkh,797306,EUR,850953600,D,12,12,False,28.0,18.0,8.0,3.0,13.0,16.0,5.0,12.0,2.0,3.0,3.0,,,,90.0,34.0,7.1,10.0,0.1219,0.0,0.00179802,2,,,,,1.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
10408378,home,Valencia,Toni Lato,toni-lato,T. Lato,D,3,173,265,M,,828239,EUR,880070400,D,3,3,False,23.0,19.0,2.0,,4.0,5.0,15.0,20.0,,7.0,5.0,,,,77.0,47.0,7.1,8.0,0.0,0.0,0.122017,0,,,,2.0,1.0,5.0,,,2.0,1.0,,2.0,,,1.0,,,6.0,2.0,2.0,2.0,,,,,,,,,,
10408378,home,Valencia,Yunus Musah,yunus-musah,Y. Musah,M,6,178,4211,M,yunusmusah8,983815,EUR,1038528000,M,4,4,False,15.0,11.0,2.0,,4.0,5.0,7.0,10.0,,3.0,3.0,,,,78.0,25.0,6.5,6.0,0.103,0.0,0.0129005,1,,,,,2.0,5.0,1.0,,,,1.0,2.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,
10408378,home,Valencia,Hugo Guillamón,hugo-guillamon,H. Guillamón,M,6,178,876,M,,855830,EUR,949276800,M,6,6,False,32.0,22.0,9.0,3.0,10.0,11.0,13.0,23.0,,2.0,4.0,,,,90.0,49.0,6.9,12.0,0.0,0.0,0.0721369,0,,,,2.0,1.0,2.0,1.0,,5.0,1.0,,,,1.0,,,,2.0,,2.0,,1.0,,,,,,,,,
10408378,home,Valencia,André Almeida,andre-almeida,A. Almeida,M,10,176,1200,M,,845693,EUR,959644800,M,18,18,False,29.0,24.0,3.0,3.0,10.0,11.0,16.0,23.0,,2.0,5.0,,,,89.0,51.0,6.5,19.0,0.0,0.0,0.100107,0,,,,5.0,2.0,9.0,3.0,3.0,,,3.0,1.0,,,1.0,,,,1.0,,,2.0,1.0,2.0,,,,,,,
10408378,home,Valencia,Samu Castillejo,samu-castillejo,S. Castillejo,M,70,182,950,M,,188405,EUR,790387200,F,11,11,False,18.0,18.0,,,4.0,4.0,14.0,16.0,,1.0,3.0,,,,63.0,33.0,6.5,8.0,0.1724,0.1229,0.0829958,2,,,,2.0,1.0,9.0,1.0,4.0,,,1.0,2.0,,,,,1.0,,2.0,,,,1.0,1.0,1.0,,,,,,
10408378,home,Valencia,Hugo Duro,hugo-duro,H. Duro,F,9,180,2868,M,,909119,EUR,942192000,F,19,19,False,14.0,10.0,,,2.0,2.0,8.0,12.0,4.0,12.0,3.0,,,,90.0,33.0,7.0,9.0,0.0396,0.0364,0.00420426,1,,,,,5.0,9.0,2.0,,1.0,,3.0,1.0,,,4.0,,,4.0,1.0,4.0,,,,,1.0,,,,,,
