match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wasFouled,stat_errorLeadToAShot,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_lastManTackle,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_penaltyWon,stat_totalOffside,stat_bigChanceMissed,stat_penaltyFaced,stat_outfielderBlock,stat_ownGoals,stat_penaltyConceded
12624877,home,Al-Ahli,Ivan Toney,,,ivan-toney,I. Toney,F,17,185.0,12718,M,ivantoney,290927,EUR,826934400.0,F,99,99,False,14.0,10.0,2.0,1.0,0.0,5.0,5.0,5.0,9.0,2.0,,,,90.0,30.0,8.3,9.0,4,,,2.0,2.0,5.0,,3.0,2.0,3.0,,,3.0,,,2.0,,,3.0,,,,,,,1.0,,1.0,2.0,1.0,,,,
12624877,home,Al-Ahli,Saad Yaslam Balobaid,Saad Yaslam Balobaid,,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,,1066588,EUR,948931200.0,D,31,31,True,4.0,3.0,1.0,,0.0,1.0,2.0,2.0,2.0,1.0,,,,11.0,8.0,6.6,2.0,0,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12624877,home,Al-Ahli,Fahad Ayed Al-Rashidi,,,al-rashidi-fahad-ayed,F. A. Al-Rashidi,F,97,175.0,231,M,,974517,EUR,863740800.0,F,19,19,True,2.0,1.0,,,0.0,1.0,1.0,,2.0,2.0,,,,11.0,7.0,6.5,3.0,0,1.0,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
12624877,home,Al-Ahli,Rayan Hamed,Rayan Hamed,,rayan-hamed,R. Hamed,D,46,176.0,226,M,,1429251,EUR,1018656000.0,D,46,46,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,9.0,6.0,6.7,1.0,0,,,1.0,,1.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
12624877,home,Al-Ahli,Sumaihan Al-Nabit,,,sumaihan-al-nabit,S. Al-Nabit,M,88,174.0,111,M,,893167,EUR,827884800.0,M,8,8,True,,,,,0.0,,,,,,,,,1.0,,,,0,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624877,home,Al-Ahli,Mohammed Al-Majhad,,,mohammed-al-majhad,M. Al-Majhad,M,29,177.0,80,M,,893260,EUR,900547200.0,M,29,29,True,4.0,4.0,,,0.0,4.0,4.0,,,,,,,1.0,4.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624877,home,Al-Ahli,Abdulrahman Al Sanbi,Abdulrahman Al Sanbi,,abdulrahman-al-sanbi,A. A. Sanbi,G,1,181.0,227,M,,1066728,EUR,981072000.0,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624877,home,Al-Ahli,Bassam Al-Hurayji,Mohammed Bassam Alhurayji,,bassam-al-hurayji,B. Al-Hurayji,D,66,175.0,126,M,,1085357,EUR,954288000.0,D,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624877,home,Al-Ahli,Alexsander,Alexsander,,alexsander,Alexsander,M,5,178.0,1981,M,,1185617,EUR,1065571200.0,M,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624877,home,Al-Ahli,Abdulkarim Darisi,,,abdulkarim-darisi,A. Darisi,F,14,184.0,469,M,,1548394,EUR,1050537600.0,M,45,45,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624877,away,Al-Qadsiah,Koen Casteels,,,koen-casteels,K. Casteels,G,1,197.0,1420,M,,70987,EUR,709430400.0,G,1,1,False,16.0,14.0,9.0,7.0,0.0,12.0,12.0,2.0,4.0,9.0,,3.0,4.0,90.0,31.0,7.1,2.0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,
12624877,away,Al-Qadsiah,Jehad Thakri,,,thakri-jehad,J. Thakri,D,4,184.0,259,M,,1845169,EUR,995673600.0,D,4,4,False,27.0,21.0,3.0,,0.0,18.0,23.0,3.0,4.0,,,,,45.0,34.0,5.9,7.0,0,,1.0,1.0,4.0,1.0,,,,3.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,
12624877,away,Al-Qadsiah,Nacho Fernández,,,nacho-fernandez,N. Fernández,D,6,180.0,14931,M,nachofdez90,69404,EUR,632620800.0,D,6,6,False,53.0,52.0,5.0,4.0,0.0,39.0,39.0,13.0,14.0,4.0,,,,90.0,63.0,6.2,1.0,1,,1.0,,1.0,2.0,,,,4.0,1.0,1.0,,,,,,2.0,1.0,,,,,,True,1.0,,,,1.0,,,1.0,
12624877,away,Al-Qadsiah,Gastón Álvarez,,,gaston-alvarez,G. Álvarez,D,17,184.0,492,M,,980578,EUR,953856000.0,D,17,17,False,50.0,46.0,5.0,2.0,0.0,35.0,38.0,11.0,12.0,3.0,,,,90.0,59.0,5.8,4.0,0,,2.0,1.0,4.0,4.0,,,,3.0,2.0,2.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,1.0
12624877,away,Al-Qadsiah,Mohammed Abu Al-Shamat,Mohammed Waheeb Abu Al-Shamat,,mohammed-waheeb-abu-al-shamat,M. A. Al-Shamat,M,2,170.0,199,M,,1804369,EUR,1029024000.0,M,2,2,False,18.0,13.0,6.0,4.0,0.0,9.0,10.0,4.0,9.0,3.0,,,,45.0,29.0,6.4,7.0,0,1.0,1.0,,5.0,3.0,4.0,,,2.0,1.0,,,,,2.0,2.0,2.0,,1.0,,,,,,,,,,,,,,
12624877,away,Al-Qadsiah,Nahitan Nández,,,nahitan-nandez,N. Nandez,M,8,175.0,1910,M,,589620,EUR,820108800.0,M,8,8,False,46.0,31.0,9.0,2.0,0.0,16.0,20.0,16.0,29.0,6.0,,,,90.0,65.0,6.7,18.0,0,3.0,,3.0,3.0,10.0,1.0,,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,5.0,,1.0,1.0,,,,,,,,,,,,1.0
12624877,away,Al-Qadsiah,Ezequiel Fernández,,,ezequiel-fernandez,E. Fernández,M,6,178.0,5873,M,equifernandez,1003012,EUR,1027555200.0,M,5,5,False,53.0,48.0,5.0,3.0,0.0,22.0,24.0,26.0,29.0,7.0,,,,84.0,72.0,7.3,8.0,1,,1.0,,5.0,8.0,2.0,,,1.0,5.0,5.0,2.0,2.0,1.0,,,1.0,3.0,1.0,2.0,,1.0,,,,1.0,,,,,,,
12624877,away,Al-Qadsiah,Turki Al-Ammar,,,turki-al-ammar,T. Al-Ammar,M,7,170.0,151,M,,965177,EUR,938044800.0,M,7,7,False,24.0,21.0,1.0,1.0,0.0,5.0,8.0,17.0,24.0,3.0,,,,68.0,48.0,6.8,13.0,1,8.0,,,2.0,1.0,,,,1.0,,,1.0,,1.0,2.0,1.0,2.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,
12624877,away,Al-Qadsiah,Cameron Puertas,,,cameron-puertas,C. Puertas,M,18,178.0,1147,M,,916176,EUR,903398400.0,F,88,88,False,33.0,27.0,,,0.0,9.0,11.0,19.0,30.0,1.0,,,,77.0,53.0,6.5,19.0,1,8.0,1.0,1.0,9.0,3.0,4.0,,,,2.0,2.0,4.0,2.0,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,
12624877,away,Al-Qadsiah,Pierre-Emerick Aubameyang,,,pierre-emerick-aubameyang,P. Aubameyang,F,17,187.0,49593,M,Auba,51498,EUR,614131200.0,F,10,10,False,27.0,18.0,1.0,,0.0,11.0,12.0,7.0,19.0,1.0,,,,90.0,36.0,6.5,16.0,1,4.0,,,3.0,,1.0,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,
12624877,away,Al-Qadsiah,Julián Quiñones,,,julian-quinones,J. Quiñones,F,33,180.0,6539,M,julianquinones33,843114,EUR,859161600.0,F,33,33,False,17.0,12.0,1.0,,0.0,3.0,3.0,9.0,15.0,2.0,,,,90.0,43.0,7.7,12.0,3,1.0,2.0,4.0,8.0,14.0,1.0,3.0,1.0,,4.0,2.0,2.0,1.0,2.0,3.0,1.0,,5.0,,1.0,,,,,,,,,1.0,,,,
12624877,away,Al-Qadsiah,Husain Al-Qahtani,,,husain-al-monassar,H. Al-Qahtani,M,52,177.0,32,M,,893218,EUR,787881600.0,M,15,15,True,46.0,37.0,6.0,2.0,0.0,9.0,11.0,28.0,38.0,2.0,,,,45.0,54.0,6.6,14.0,0,3.0,,,6.0,2.0,2.0,,,,,,1.0,3.0,,3.0,2.0,,,,1.0,,,,,,,,,,,,,
12624877,away,Al-Qadsiah,Abdulaziz Al-Othman,Abdulaziz Al-Othman,,abdulaziz-al-othman,A. Al-Othman,F,91,182.0,92,M,,1884430,EUR,1073001600.0,F,66,66,True,9.0,6.0,,,0.0,3.0,3.0,3.0,8.0,5.0,,,,45.0,20.0,7.1,9.0,1,2.0,,1.0,1.0,4.0,,1.0,,,2.0,1.0,3.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,
12624877,away,Al-Qadsiah,Ibrahim Mahnashi,,,ibrahim-mahnashi,I. Mahnashi,M,40,,10,M,,917267,EUR,942883200.0,M,40,40,True,20.0,19.0,1.0,,0.0,8.0,8.0,11.0,15.0,2.0,,,,22.0,34.0,6.6,8.0,0,3.0,1.0,1.0,4.0,2.0,,,,,,,1.0,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,
12624877,away,Al-Qadsiah,Ali Hazazi,,,ali-hazazi,A. Hazazi,M,11,185.0,62,M,,818699,EUR,761529600.0,M,11,11,True,16.0,16.0,,,0.0,6.0,6.0,10.0,10.0,2.0,,,,13.0,18.0,6.9,,0,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
12624877,away,Al-Qadsiah,Saif Rashad Mohamed,Saif Rashad Mohamed,,saif-rashad-mohamed,S. R. Mohamed,F,74,,60,M,,1548483,EUR,1099180800.0,M,14,14,True,6.0,5.0,,,0.0,,,5.0,6.0,,,,,12.0,7.0,6.5,2.0,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12624877,away,Al-Qadsiah,Ahmed Al-Kassar,,,ahmed-al-kassar,A. Al-Kassar,G,28,187.0,128,M,,818749,EUR,673660800.0,G,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624877,away,Al-Qadsiah,Qasim Lajami,,,qasim-al-oujami,Q. Lajami,D,87,178.0,103,M,,818668,EUR,830390400.0,D,87,87,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624877,away,Al-Qadsiah,Abdulrahman Al Dosari,,,abdulrahman-al-dosari,A. A. Dosari,M,39,178.0,33,M,,832313,EUR,875145600.0,M,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624877,away,Al-Qadsiah,Ahmed Kaabi,Ahmed Kaabi,,ahmed-kaabi,A. Kaabi,,13,,16,M,,2054999,EUR,,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
