match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_aerialLost,player_sofascoreId,captain,stat_aerialWon,stat_wasFouled,stat_hitWoodwork,stat_outfielderBlock,stat_keyPass,stat_onTargetScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_clearanceOffLine
10389960,home,RC Strasbourg,Habib Diallo,habib-diallo,H. Diallo,F,30,186,7542,M,802159,EUR,803433600,F,20,20,False,11.0,6.0,,,3.0,6.0,3.0,5.0,,1.0,,,,78.0,23.0,6.9,8.0,0.0701,0.0,0.00316617,1,,,6.0,6.0,,,3.0,2.0,1.0,,1.0,,,2.0,,,3.0,habibdiallo28,,1.0,3.0,,,,,,,,,,
10389960,home,RC Strasbourg,Kévin Gameiro,kevin-gameiro,K. Gameiro,F,9,172,598,M,3504,EUR,547516800,F,9,9,True,19.0,13.0,1.0,,6.0,7.0,7.0,12.0,2.0,,,,,45.0,23.0,6.5,7.0,0.1323,0.0,0.103582,2,,,2.0,1.0,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,1.0,1.0,,
10389960,home,RC Strasbourg,Ronaël Pierre-Gabriel,ronael-pierre-gabriel,R. Pierre-Gabriel,D,18,175,899,M,826293,EUR,897696000,D,18,18,True,8.0,6.0,,,1.0,1.0,5.0,7.0,,,,,,21.0,17.0,6.8,3.0,0.0,0.0,0.00201413,0,,,4.0,5.0,,,3.0,2.0,,1.0,,2.0,,3.0,,,,,,,1.0,,,,,,,,,,
10389960,home,RC Strasbourg,Ibrahima Sissoko,ibrahima-sissoko,I. Sissoko,M,28,193,1228,M,829093,EUR,877910400,M,27,27,True,11.0,7.0,2.0,,3.0,3.0,4.0,8.0,1.0,3.0,,,,21.0,19.0,6.5,8.0,0.0,0.0,0.00141848,0,,,3.0,3.0,1.0,,1.0,,,1.0,,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,
10389960,home,RC Strasbourg,Lebo Mothiba,lebo-mothiba,L. Mothiba,F,35,182,464,M,845084,EUR,822787200,F,12,12,True,1.0,1.0,,,1.0,1.0,,,,,,,,12.0,4.0,6.7,,0.0,0.0,1.708e-05,0,,,,2.0,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,
10389960,home,RC Strasbourg,Nordine Kandil,nordine-kandil,N. Kandil,M,10,165,381,M,1137670,EUR,1004400000,M,34,34,True,2.0,1.0,,,1.0,2.0,,,2.0,1.0,,,,8.0,5.0,6.7,2.0,0.0,0.0,4.833e-05,0,,,,1.0,,,,,,,,1.0,1.0,,Nordine Kandil,,,,,,,,,,,,,,,,
10389960,home,RC Strasbourg,Robin Risser,robin-risser,R. Risser,G,40,193,833,M,1387161,EUR,1101945600,G,40,40,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,Robin Risser,,,,,,,,,,,,,,,,
10389960,home,RC Strasbourg,Lucas Perrin,lucas-perrin,L. Perrin,D,4,187,210,M,941077,EUR,911433600,D,5,5,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389960,home,RC Strasbourg,Antoine Nuss,antoine-nuss,A. Nuss,D,,179,8,M,1391189,EUR,1071792000,D,31,31,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389960,away,Clermont Foot,Mory Diaw,mory-diaw,M. Diaw,G,99,197,3450,M,580226,EUR,740707200,G,99,99,False,44.0,29.0,32.0,19.0,17.0,25.0,12.0,19.0,13.0,,,2.0,3.0,90.0,53.0,7.9,15.0,0.0,0.0,0.00432577,0,1.5099,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10389960,away,Clermont Foot,Mateusz Wieteska,mateusz-wieteska,M. Wieteska,D,4,187,1515,M,286087,EUR,855619200,D,4,4,False,54.0,41.0,10.0,4.0,26.0,28.0,15.0,26.0,2.0,,,,,90.0,63.0,6.9,15.0,0.0,0.0,0.00837839,0,,,2.0,1.0,,,,,,3.0,,,,2.0,,,,,,1.0,,,1.0,,,,,,,,
10389960,away,Clermont Foot,Alidu Seidu,alidu-seidu,A. Seidu,D,36,173,2225,M,1049515,EUR,960076800,D,36,36,False,58.0,55.0,2.0,1.0,44.0,45.0,11.0,13.0,12.0,,,,,90.0,73.0,7.6,3.0,0.0,0.0,0.00515421,0,,,1.0,6.0,,,,,,3.0,5.0,1.0,1.0,1.0,Alidu Seidu,,,,,1.0,4.0,,,,,,,,,,
10389960,away,Clermont Foot,Maximiliano Caufriez,maximiliano-caufriez,M. Caufriez,D,5,189,161,M,800349,EUR,856051200,D,5,5,False,44.0,40.0,5.0,4.0,31.0,32.0,9.0,12.0,8.0,1.0,,,,90.0,57.0,7.0,6.0,0.0176,0.0,0.00416555,1,,,5.0,3.0,,1.0,,,1.0,5.0,1.0,,,3.0,,,1.0,,,3.0,,,,,,,,,,,
10389960,away,Clermont Foot,Jérémie Bela,jeremie-bela,J. Bela,M,,173,189,M,282917,EUR,734227200,M,91,91,False,15.0,11.0,,,7.0,9.0,4.0,6.0,,3.0,,,,88.0,35.0,6.2,11.0,0.0919,0.0533,0.063734,1,,,4.0,3.0,,2.0,1.0,,,2.0,,,,1.0,,,,,,1.0,2.0,,,,1.0,,,1.0,,,
10389960,away,Clermont Foot,Johan Gastien,johan-gastien,J. Gastien,M,25,179,44,M,216222,EUR,570067200,M,25,25,False,72.0,66.0,10.0,8.0,35.0,39.0,31.0,35.0,7.0,1.0,,,,90.0,88.0,7.5,9.0,0.0148,0.0648,0.0248965,1,,2.0,4.0,2.0,3.0,,,,,2.0,2.0,,,,,,1.0,,True,1.0,1.0,,1.0,,1.0,,,,,,1.0
10389960,away,Clermont Foot,Yohann Magnin,yohann-magnin,Y. Magnin,M,8,183,60,M,942840,EUR,866851200,M,7,7,False,54.0,46.0,7.0,4.0,25.0,27.0,21.0,27.0,8.0,1.0,,,,90.0,70.0,7.4,9.0,0.0439,0.0,0.149931,1,,,4.0,7.0,2.0,,,,1.0,4.0,1.0,4.0,4.0,2.0,,,,,,1.0,2.0,,,2.0,,,1.0,,,,
10389960,away,Clermont Foot,Neto Borges,neto-borges,N. Borges,D,21,183,239,M,920008,EUR,842572800,M,3,3,False,52.0,35.0,3.0,1.0,13.0,23.0,22.0,35.0,9.0,1.0,,,,90.0,84.0,6.6,27.0,0.0,0.0,0.0662369,0,,6.0,10.0,6.0,4.0,2.0,3.0,2.0,,1.0,2.0,1.0,,1.0,,,2.0,,,1.0,2.0,,1.0,2.0,,,,,,,
10389960,away,Clermont Foot,Jodel Dossou,jodel-dossou,J. Dossou,F,,180,1113,M,333165,EUR,700790400,F,20,20,False,7.0,5.0,,,2.0,2.0,3.0,7.0,,3.0,,,,67.0,15.0,6.6,7.0,0.0362,0.0,0.003006,1,,2.0,2.0,1.0,,,1.0,1.0,1.0,,,,,,Jodel,Dossou,2.0,,,,,,,,,,,,,1.0,
10389960,away,Clermont Foot,Muhammed-Cham Saračević,muhammed-cham-saracevic,M. Cham-Saračević,M,10,180,998,M,958901,EUR,969926400,F,70,70,False,29.0,24.0,,,13.0,15.0,12.0,19.0,4.0,2.0,,,,73.0,50.0,6.4,17.0,0.1455,0.2184,0.10747,1,,5.0,6.0,3.0,,4.0,1.0,,,,1.0,2.0,2.0,1.0,,,,,,,1.0,,,1.0,1.0,1.0,,1.0,,,
10389960,away,Clermont Foot,Komnen Andrić,komnen-andric,K. Andrić,F,17,189,318,M,314138,EUR,804556800,F,9,9,False,21.0,12.0,,,6.0,10.0,6.0,11.0,2.0,3.0,,,,74.0,32.0,6.3,16.0,0.3813,0.0,0.00402759,2,,,8.0,4.0,1.0,3.0,,,1.0,,,,,1.0,,,3.0,,,2.0,2.0,,,,,,,,1.0,2.0,
10389960,away,Clermont Foot,Jim Allevinah,jim-allevinah,J. Allevinah,M,18,172,920,M,988632,EUR,793843200,F,11,11,True,15.0,11.0,,,2.0,3.0,9.0,12.0,4.0,,,,,23.0,25.0,7.1,7.0,0.1196,0.1647,0.0320198,2,,,4.0,5.0,,1.0,2.0,,1.0,,,2.0,1.0,1.0,,,,,,,3.0,,,1.0,1.0,,1.0,,,,
10389960,away,Clermont Foot,Saîf-Eddine Khaoui,saif-eddine-khaoui,S. Khaoui,M,10,180,616,M,346262,EUR,798940800,M,10,10,True,6.0,4.0,,,2.0,2.0,2.0,6.0,1.0,,,,,17.0,10.0,6.6,4.0,0.0,0.0,0.00406935,0,,2.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,
10389960,away,Clermont Foot,Grejohn Kyei,grejohn-kyei,G. Kyei,F,95,187,241,M,581146,EUR,808185600,F,95,95,True,4.0,2.0,1.0,1.0,,,2.0,4.0,2.0,,,,,16.0,11.0,6.4,6.0,0.0,0.0,0.00115769,0,,,5.0,4.0,,3.0,1.0,,,,,1.0,,1.0,,,,,,2.0,1.0,,,,,,,,,,
10389960,away,Clermont Foot,Elbasan Rashani,elbasan-rashani,E. Rashani,F,11,181,221,M,113409,EUR,736905600,M,18,18,True,,,,,,,,,,,,,,8.0,,6.5,,0.0,0.0,0.0,0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10389960,away,Clermont Foot,Ouparine Djoco,ouparine-djoco,O. Djoco,G,,188,75,M,942838,EUR,893203200,G,40,40,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389960,away,Clermont Foot,Arial Mendy,arial-mendy,A. Mendy,D,29,180,125,M,940371,EUR,784166400,D,19,19,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389960,away,Clermont Foot,Florent Ogier,florent-ogier,F. Ogier,D,69,182,26,M,122943,EUR,606441600,D,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389960,away,Clermont Foot,Souleymane Cissé,souleymane-cisse,S. Cissé,D,,190,25,M,1389737,EUR,1028764800,D,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,Souleymane Cissé,,,,,,,,,,,,,,,,
10389960,away,Clermont Foot,Brandon Baiye,baiye-brandon,B. Baiye,M,6,177,80,M,861975,EUR,977875200,M,23,23,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
