match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_blockedScoringAttempt,stat_outfielderBlock,stat_dispossessed,stat_errorLeadToAGoal,stat_totalCross,stat_accurateCross,stat_wonContest,stat_keyPass,captain,stat_clearanceOffLine,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_goalAssist,stat_penaltyConceded,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork
12202152,home,Central Valley Fuego,José Carrera-Garcia,,,jose-carrera-garcia,J. Carrera-Garcia,M,,164.0,2,M,882426,EUR,806198400,F,10,10,False,31.0,21.0,5.0,3.0,4.0,4.0,18.0,32.0,,1.0,,,,,90.0,51.0,8.1,17.0,3,1.0,2.0,6.0,7.0,2.0,,1.0,2.0,,,2.0,5.0,2.0,1.0,,1.0,,5.0,1.0,,4.0,,,1.0,1.0,1.0,,,,,,,,,
12202152,home,Central Valley Fuego,Josh Fawole,,,josh-fawole,J. Fawole,F,,185.0,5,M,983159,EUR,900979200,F,28,28,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,,,,10.0,5.0,6.7,,1,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12202152,home,Central Valley Fuego,Angel Ruelas,Angel Ruelas,,angel-ruelas,A. Ruelas,F,18,178.0,0,M,1493926,EUR,1016582400,F,18,18,True,1.0,,,,,,,1.0,,,,,,,1.0,1.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12202152,home,Central Valley Fuego,Carlos Avilez,,,carlos-avilez,C. Avilez,G,23,183.0,3,M,884214,EUR,915840000,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12202152,home,Central Valley Fuego,Taran Williams,Taran Williams,,taran-williams,T. Williams,M,,178.0,6,,1809547,EUR,1052352000,M,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12202152,away,El Farolito,Johan Lizarralde,Johan Lizarralde,,johan-lizarralde,J. Lizarralde,G,1,184.0,3,M,1479721,EUR,794620800,G,1,1,False,24.0,17.0,13.0,6.0,13.0,15.0,4.0,9.0,1.0,6.0,1.0,1.0,,,90.0,29.0,6.9,8.0,0,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,
12202152,away,El Farolito,Sebastián Yabur,,,sebastian-yabur,S. Yabur,M,24,180.0,3,M,933215,EUR,920592000,D,24,24,False,63.0,46.0,13.0,6.0,22.0,27.0,24.0,37.0,3.0,5.0,,,,,90.0,86.0,8.0,21.0,2,1.0,7.0,2.0,8.0,1.0,,1.0,1.0,1.0,1.0,2.0,,,,3.0,,,1.0,,,2.0,,,1.0,,,,,,1.0,,,,,
12202152,away,El Farolito,Jonathan Mosquera,Jonathan Mosquera,,jonathan-mosquera,J. Mosquera,D,3,187.0,1,M,1482824,EUR,569116800,D,3,3,False,72.0,58.0,18.0,13.0,43.0,50.0,15.0,22.0,4.0,2.0,,,,,90.0,83.0,6.9,17.0,2,3.0,5.0,5.0,7.0,,,1.0,,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,1.0,True,,,,,,,,,1.0,,,,
12202152,away,El Farolito,Jesús Martínez,,,jesus-martinez,J. Martínez,D,18,180.0,1,M,974575,EUR,769824000,D,18,18,False,40.0,36.0,7.0,4.0,18.0,21.0,18.0,20.0,2.0,5.0,,,,,90.0,55.0,7.1,6.0,1,1.0,2.0,2.0,3.0,,,1.0,2.0,,,,1.0,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,
12202152,away,El Farolito,Jonathan Valdivia,,,jonathan-valdivia,J. Valdivia,M,,178.0,1,M,843355,EUR,746841600,M,22,22,False,19.0,9.0,4.0,1.0,2.0,5.0,8.0,18.0,1.0,2.0,,,,,72.0,42.0,6.7,20.0,3,1.0,2.0,7.0,8.0,,8.0,3.0,1.0,1.0,,2.0,2.0,1.0,,,,,4.0,1.0,3.0,1.0,,,,,,,,,,,1.0,,,
12202152,away,El Farolito,Sacré Kipré,Sacré Kipré,,sacre-kipre,S. Kipré,M,19,172.0,3,M,1823879,EUR,1024185600,M,19,19,False,17.0,11.0,2.0,,5.0,6.0,7.0,12.0,,1.0,,,,,73.0,25.0,6.4,8.0,0,5.0,2.0,7.0,6.0,1.0,,,,1.0,,2.0,3.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12202152,away,El Farolito,Jehimy Arias,Jehimy Arias,,jehimy-arias,J. Arias,M,8,,0,M,1479793,EUR,885427200,M,8,8,False,39.0,29.0,11.0,6.0,19.0,24.0,10.0,15.0,,7.0,,,,,90.0,48.0,6.9,12.0,1,2.0,1.0,5.0,2.0,,,1.0,1.0,1.0,1.0,2.0,,3.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,
12202152,away,El Farolito,Gabriel Arias,Gabriel Arias,,gabriel-arias,G. Arias,M,11,,1,M,1479707,EUR,924048000,M,11,11,False,18.0,10.0,4.0,,4.0,7.0,7.0,15.0,,2.0,,,,,62.0,32.0,6.7,13.0,2,,2.0,3.0,5.0,,2.0,1.0,,1.0,,,,2.0,,,2.0,,4.0,1.0,2.0,1.0,,,1.0,,,,,,,,1.0,,,
12202152,away,El Farolito,Herlbert Soto,,,herlbert-soto,E. Soto,M,7,162.0,7,M,829952,EUR,814752000,M,7,7,False,35.0,24.0,6.0,2.0,12.0,16.0,15.0,25.0,,11.0,,,,,90.0,60.0,7.1,22.0,1,,,6.0,4.0,,3.0,1.0,,2.0,1.0,1.0,,2.0,,,3.0,,6.0,3.0,2.0,3.0,,,,,,,,,,,,2.0,,
12202152,away,El Farolito,Erik Arias Villalta,Erik Arias Villalta,,erik-arias-villalta,E. A. Villalta,F,13,,1,M,1823867,EUR,963014400,F,13,13,False,21.0,15.0,1.0,1.0,4.0,4.0,11.0,19.0,,1.0,,,,,72.0,30.0,7.2,9.0,2,3.0,3.0,3.0,6.0,,,,,1.0,,1.0,2.0,,1.0,,,,2.0,,,1.0,,,1.0,,,,,,,,,,,
12202152,away,El Farolito,Dembor Benson,Dembor Benson,,dembor-benson,D. Benson,F,9,,10,M,1479772,EUR,817344000,F,9,9,False,23.0,14.0,,,2.0,2.0,12.0,22.0,1.0,2.0,,,,,90.0,38.0,8.2,13.0,5,4.0,8.0,5.0,12.0,,1.0,2.0,,1.0,1.0,1.0,2.0,,,,1.0,,1.0,,1.0,1.0,,,3.0,2.0,,,,,,,,,3.0,1.0
12202152,away,El Farolito,Jorge Murillo,,,jorge-murillo,J. Murillo,M,16,,2,M,924911,EUR,820627200,M,16,16,True,12.0,6.0,1.0,,4.0,5.0,3.0,8.0,,1.0,,,,,28.0,15.0,6.7,6.0,1,1.0,1.0,4.0,2.0,1.0,,,,1.0,1.0,,,2.0,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,
12202152,away,El Farolito,Jhonatan Pérez,,,jhonatan-perez,J. Pérez,D,23,179.0,1,M,891104,EUR,602726400,D,23,23,True,3.0,1.0,,,,1.0,1.0,3.0,1.0,2.0,,,,,18.0,7.0,6.6,3.0,0,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
12202152,away,El Farolito,Judas Higuera,Judas Higuera,,judas-higuera,J. Higuera,M,21,,2,M,1479801,EUR,952473600,F,21,21,True,8.0,4.0,,,1.0,1.0,3.0,8.0,,,,,,,18.0,12.0,6.9,6.0,0,1.0,1.0,1.0,3.0,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,
12202152,away,El Farolito,Daniel Buitrago,,,daniel-buitrago,D. B. Tamayo,M,10,177.0,4,M,162499,EUR,667612800,M,10,10,True,15.0,10.0,5.0,2.0,5.0,6.0,7.0,13.0,,4.0,,,,,17.0,25.0,6.8,8.0,0,,,2.0,2.0,,,,,,,,2.0,1.0,,,1.0,,4.0,2.0,,1.0,,,,,,,,,,,,,,
12202152,away,El Farolito,Ramón Córdoba,,,ramon-cordoba,R. Córdoba,D,4,183.0,3,M,830020,EUR,621302400,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12202152,away,El Farolito,Daouda Sidibe,Daouda Sidibe,,daouda-sidibe,D. Sidibe,,26,,0,M,1823863,EUR,1068422400,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12202152,away,El Farolito,Julian Escobar,Julian Escobar,,julian-escobar,J. Escobar,,99,,0,M,1823875,EUR,1037232000,G,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
