match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_dispossessed,captain,stat_totalClearance,stat_lastManTackle,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceCreated,stat_penaltyMiss,stat_totalOffside,stat_penaltyWon,stat_penaltyConceded,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_clearanceOffLine,stat_errorLeadToAShot
11352580,home,Liverpool,Luis Díaz,luis-diaz,L. Díaz,F,14,178,142017,M,LuisDíaz,883537,EUR,853113600,F,7,7,False,32.0,27.0,3.0,3.0,1.0,1.0,32.0,6.0,3.0,1.0,,,65.0,52.0,7.9,12.0,0.203469,1,,27.0,1.0,1.0,8.0,,8.0,5.0,,,,,1.0,,,0.0912,3.0,,,1.0,,2.0,,,,2.0,3.0,,1.0,,0.029,,,,,1.0,,,,,,,
11352580,home,Liverpool,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190,31083,M,ryanjiro,904897,EUR,1021507200,M,38,38,True,9.0,9.0,1.0,1.0,3.0,3.0,6.0,,,,,,26.0,14.0,6.7,1.0,0.00477272,1,,6.0,,,2.0,2.0,,,,1.0,,,1.0,,,0.0295,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11352580,home,Liverpool,Cody Gakpo,cody-gakpo,C. Gakpo,M,18,193,51371,M,CodyGakpo,862967,EUR,926035200,F,18,18,True,6.0,4.0,,,,,6.0,1.0,,,,,26.0,10.0,7.5,3.0,0.0135609,2,,4.0,,,,,,,,,,,,1.0,1.0,0.7523,,,,,,,,,,1.0,,,2.0,1.0,0.6563,,,,,,,,,,,,
11352580,home,Liverpool,Diogo Jota,diogo-jota,D. Jota,F,,178,31287,M,DiogoJ18,606164,EUR,849657600,F,20,20,True,6.0,5.0,,,1.0,1.0,5.0,6.0,1.0,3.0,,,25.0,14.0,7.6,2.0,0.590251,1,,4.0,,,4.0,1.0,,,,,1.0,,,2.0,,0.1035,2.0,,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,
11352580,home,Liverpool,Alexis Mac Allister,alexis-mac-allister,A. Mac Allister,M,10,176,71412,M,Macca10,895324,EUR,914457600,M,10,10,True,24.0,23.0,2.0,1.0,9.0,9.0,15.0,1.0,2.0,,,,15.0,25.0,6.6,1.0,0.18963,0,,14.0,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11352580,home,Liverpool,Caoimhin Kelleher,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,caoimhinkelleher98,827362,EUR,911779200,G,62,62,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352580,home,Liverpool,Jarell Quansah,jarell-quansah,J. Quansah,D,4,190,10315,M,jarellquansah,1003339,EUR,1043798400,D,78,78,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352580,home,Liverpool,Conor Bradley,bradley-conor,C. Bradley,D,12,181,15946,M,conorbradley03,1008402,EUR,1057708800,D,84,84,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352580,home,Liverpool,Harvey Elliott,harvey-elliott,H. Elliott,M,9,170,21132,M,harvelliott,955245,EUR,1049414400,M,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352580,home,Liverpool,James McConnell,mcconnell-james,J. McConnell,M,16,180,2779,M,,1138428,EUR,1095033600,M,53,53,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,James McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
11352580,away,Newcastle United,Martin Dúbravka,martin-dubravka,M. Dúbravka,G,1,190,3081,M,,42209,EUR,600825600,G,1,1,False,13.0,6.0,9.0,2.0,5.0,6.0,7.0,,5.0,,1.0,10.0,90.0,30.0,8.9,7.0,5.04e-05,0,2.6713,1.0,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,1.0,8.0,1.0,2.0,1.0,,
11352580,away,Newcastle United,Valentino Livramento,valentino-livramento,V. Livramento,D,21,181,4840,M,,980634,EUR,1037059200,D,21,21,False,29.0,22.0,2.0,,16.0,22.0,7.0,7.0,6.0,2.0,,,90.0,59.0,6.9,10.0,0.0111861,0,,6.0,,,4.0,1.0,,,,,,,2.0,3.0,2.0,,,,,1.0,2.0,2.0,,7.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,
11352580,away,Newcastle United,Fabian Schär,fabian-schar,F. Schär,D,5,186,3172,M,,101882,EUR,693187200,D,5,5,False,44.0,31.0,15.0,7.0,23.0,27.0,17.0,4.0,9.0,2.0,,,90.0,66.0,6.8,15.0,0.00787697,0,,8.0,,,7.0,,1.0,,,,,,1.0,1.0,,,1.0,,,3.0,1.0,1.0,,10.0,,,2.0,5.0,,,,,,,,,,,,,,,
11352580,away,Newcastle United,Sven Botman,sven-botman,S. Botman,D,4,193,3377,M,,910046,EUR,947635200,D,4,4,False,32.0,28.0,3.0,,26.0,28.0,4.0,2.0,3.0,,,,90.0,45.0,6.8,4.0,0.00061082,1,,2.0,,,1.0,,,,,,,,1.0,,,0.1775,,,,,2.0,,,7.0,,,1.0,3.0,1.0,1.0,0.542,,,,,,1.0,,,,,,1.0
11352580,away,Newcastle United,Dan Burn,dan-burn,D. Burn,D,33,201,4473,M,,99090,EUR,705369600,D,33,33,False,28.0,23.0,1.0,,14.0,17.0,12.0,6.0,1.0,,,,82.0,53.0,6.5,8.0,0.00377835,0,,9.0,1.0,,7.0,3.0,,,,,,,,4.0,2.0,,,,,3.0,2.0,1.0,True,8.0,,,,1.0,,,,,,,,,,,,,,,
11352580,away,Newcastle United,Lewis Miley,lewis-miley,L. Miley,M,67,188,3304,M,,1400650,EUR,1146441600,M,67,67,False,19.0,14.0,1.0,,8.0,13.0,6.0,1.0,1.0,,,,54.0,31.0,6.2,10.0,0.0146845,1,,6.0,,,3.0,1.0,1.0,,,,1.0,,,1.0,1.0,0.0767,,Lewis Miley,,,,,,1.0,,4.0,1.0,1.0,,,,,,,,,,,,,,,1.0
11352580,away,Newcastle United,Bruno Guimarães,bruno-guimaraes,B. Guimarães,M,39,182,31550,M,BrunoGuimarães,866469,EUR,879638400,M,39,39,False,63.0,52.0,12.0,6.0,38.0,41.0,22.0,8.0,5.0,4.0,,,90.0,83.0,6.2,19.0,0.0191306,0,,14.0,,,9.0,2.0,4.0,3.0,,,,,,1.0,1.0,,,,,,,3.0,,1.0,,3.0,3.0,,,,,,,,,,,,,,,,
11352580,away,Newcastle United,Sean Longstaff,sean-longstaff,S. Longstaff,M,8,187,1652,M,,866191,EUR,878169600,M,36,36,False,37.0,25.0,5.0,,17.0,23.0,16.0,5.0,10.0,1.0,,,90.0,49.0,7.1,15.0,0.285306,0,,9.0,2.0,1.0,3.0,2.0,,,,,,,1.0,3.0,3.0,,1.0,,,,2.0,,,2.0,,2.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,
11352580,away,Newcastle United,Anthony Gordon,gordon-anthony,A. Gordon,F,10,183,15696,M,AGordon,914902,EUR,982972800,F,10,10,False,22.0,16.0,1.0,,5.0,6.0,18.0,11.0,5.0,3.0,,,90.0,43.0,7.7,12.0,0.363795,1,,11.0,2.0,,7.0,3.0,6.0,5.0,,,,,1.0,3.0,1.0,0.0225,1.0,,,,,,,,,3.0,3.0,,1.0,,0.0359,1.0,1.0,,,,,,,,,,
11352580,away,Newcastle United,Alexander Isak,alexander-isak,A. Isak,F,9,193,100485,M,AlexIsak,823941,EUR,937872000,F,14,14,False,12.0,9.0,1.0,1.0,5.0,7.0,5.0,2.0,3.0,,,,90.0,21.0,7.1,8.0,0.0282048,1,,4.0,,,3.0,,3.0,1.0,,,,,,1.0,,0.2542,1.0,,,,,1.0,,,,1.0,,,1.0,1.0,0.816,,,,1.0,,,,,,,,
11352580,away,Newcastle United,Joelinton,joelinton,Joelinton,M,7,186,10098,M,joelinton34,560128,EUR,839980800,F,7,7,False,34.0,22.0,,,8.0,13.0,21.0,8.0,7.0,1.0,,,82.0,55.0,6.9,17.0,0.00307019,0,,14.0,,,7.0,2.0,2.0,2.0,,,,,3.0,3.0,3.0,,,,,2.0,2.0,,,1.0,,2.0,3.0,1.0,,,,,,,,,,,,,,,
11352580,away,Newcastle United,Miguel Almirón,miguel-almiron,M. Almirón,M,10,174,8461,M,miguel_almiron,333373,EUR,760838400,M,24,24,True,6.0,6.0,,,3.0,3.0,3.0,4.0,5.0,2.0,,,36.0,14.0,6.6,1.0,0.00458554,1,,3.0,,,2.0,1.0,3.0,2.0,,1.0,,,,,,0.0697,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
11352580,away,Newcastle United,Lewis Hall,lewis-hall,L. Hall,D,3,179,4167,M,lewishall_10,1136730,EUR,1094601600,D,20,20,True,7.0,6.0,1.0,,3.0,3.0,4.0,,1.0,,,,8.0,8.0,6.2,2.0,0.00259545,0,,3.0,,,,,,,,,,,,,,,,Lewis Hall,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11352580,away,Newcastle United,Jamaal Lascelles,jamaal-lascelles,J. Lascelles,D,24,188,1036,M,,153444,EUR,752976000,D,6,6,True,4.0,4.0,1.0,1.0,3.0,3.0,1.0,,,,,,8.0,6.0,6.5,1.0,7.885e-05,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
11352580,away,Newcastle United,Mark Gillespie,mark-gillespie,M. Gillespie,G,29,190,418,M,,108508,EUR,701654400,G,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352580,away,Newcastle United,Loris Karius,loris-karius,L. Karius,G,1,190,1739,M,,174135,EUR,740707200,G,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352580,away,Newcastle United,Alex Murphy,alex-murphy,A. Murphy,D,37,188,717,M,,1125214,EUR,1088121600,D,54,54,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352580,away,Newcastle United,Paul Dummett,paul-dummett,P. Dummett,D,,183,154,M,,185995,EUR,685843200,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352580,away,Newcastle United,Emil Krafth,emil-krafth,E. Krafth,D,17,184,985,M,,150396,EUR,775785600,D,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352580,away,Newcastle United,Matt Ritchie,matt-ritchie,M. Ritchie,M,30,173,303,M,,42699,EUR,621388800,M,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
