match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,from,injury,description
11352580,FT,4.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11352580,,,,,90,0.0,,1,,,injuryTime,7.0,,,,,,,,,,,
11352580,,,,,89,,,2,,,card,,Sean Longstaff,Foul,False,121074388.0,False,yellow,866191.0,Sean Longstaff,,,
11352580,,4.0,2.0,,86,,,5,,,goal,,,,,176616395.0,True,penalty,159665.0,Mohamed Salah,penalty,,
11352580,,,,,84,,,7,,,card,,Martin Dúbravka,Foul,False,121074387.0,False,yellow,42209.0,Martin Dúbravka,,,
11352580,,,,,82,,,9,,,substitution,,,,,122302850.0,False,regular,,,,False,
11352580,,,,,82,,,9,,,substitution,,,,,122302849.0,False,regular,,,,False,
11352580,,3.0,2.0,,81,,,10,,,goal,,,,,176616225.0,False,regular,910046.0,Sven Botman,,,
11352580,,3.0,1.0,,78,,,13,,,goal,,,,,176616217.0,True,regular,862967.0,Cody Gakpo,,,
11352580,,,,,75,,,16,,,substitution,,,,,122302848.0,True,regular,,,,False,
11352580,,2.0,1.0,,74,,,17,,,goal,,,,,176616114.0,True,regular,927353.0,Curtis Jones,,,
11352580,,,,,66,,,25,,,card,,Joelinton,Foul,False,121074386.0,False,yellow,560128.0,Joelinton,,,
11352580,,,,,66,,,25,,,card,,Wataru Endo,Foul,False,121074385.0,True,yellow,143040.0,Wataru Endo,,,
11352580,,,,,65,,,26,,,substitution,,,,,122302847.0,True,regular,,,,False,
11352580,,,,,64,,,27,,,substitution,,,,,122302846.0,True,regular,,,,False,
11352580,,,,,64,,,27,,,substitution,,,,,122302845.0,True,regular,,,,False,
11352580,,1.0,1.0,,54,,,37,,,goal,,,,,176615686.0,False,regular,823941.0,Alexander Isak,,,
11352580,,,,,54,,,37,,,substitution,,,,,122302844.0,False,regular,,,,False,
11352580,,1.0,0.0,,49,,,42,,,goal,,,,,176615490.0,True,regular,159665.0,Mohamed Salah,,,
11352580,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11352580,,,,,45,5.0,,1,,,card,,Trent Alexander-Arnold,Time wasting,False,121074384.0,True,yellow,795064.0,Trent Alexander-Arnold,,,
11352580,,,,,45,2.0,,1,,,card,,Lewis Miley,Foul,False,121074380.0,False,yellow,1400650.0,Lewis Miley,,,
11352580,,,,,45,,,1,,,card,,Luis Díaz,Argument,False,121074379.0,True,yellow,883537.0,Luis Díaz,,,
11352580,,,,,45,0.0,,1,,,injuryTime,5.0,,,,,,,,,,,
11352580,,,,,28,,,18,,,card,,Bruno Guimarães,Foul,False,121074378.0,False,yellow,866469.0,Bruno Guimarães,,,
11352580,,,,,22,,,24,,,inGamePenalty,,,goalkeeperSave,,118446573.0,True,missed,159665.0,Mohamed Salah,,,Goalkeeper save
