match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_wonTackle,captain,stat_totalContest,stat_wonContest,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_keyPass,stat_unsuccessfulTouch,stat_totalOffside,stat_outfielderBlock,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_punches,stat_goalAssist,stat_goals,stat_hitWoodwork
10388505,home,SV Werder Bremen,Jiří Pavlenka,jiri-pavlenka,J. Pavlenka,G,1,196,521,M,154040,EUR,703209600,G,1,1,False,27.0,22.0,10.0,5.0,20.0,22.0,2.0,5.0,2.0,1.0,2.0,1.0,2.0,9.0,1.0,7.0,7.0,1.0,1.0,90.0,45.0,8.1,5.0,0.0,0.0,0.00051279,0,0.6013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388505,home,SV Werder Bremen,Amos Pieper,amos-pieper,A. Pieper,D,5,191,299,M,851254,EUR,884995200,D,5,5,False,39.0,28.0,6.0,1.0,21.0,26.0,7.0,13.0,2.0,4.0,4.0,,4.0,4.0,,,,,,90.0,53.0,6.4,13.0,0.0,0.0,0.00292506,0,,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10388505,home,SV Werder Bremen,Niklas Stark,niklas-stark,N. Stark,D,4,190,247,M,229544,EUR,797817600,D,4,4,False,52.0,38.0,9.0,4.0,26.0,34.0,12.0,18.0,1.0,7.0,5.0,1.0,5.0,5.0,,,,,,90.0,68.0,6.5,15.0,0.0,0.0,0.00900855,0,,4.0,1.0,2.0,4.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
10388505,home,SV Werder Bremen,Miloš Veljković,milos-veljkovic,M. Veljković,D,13,188,1253,M,227224,EUR,812073600,D,13,13,False,61.0,47.0,14.0,6.0,32.0,37.0,15.0,24.0,1.0,2.0,3.0,,,6.0,,,,,,90.0,68.0,6.5,14.0,0.0,0.0,0.0114788,0,,2.0,,1.0,1.0,,,,True,1.0,1.0,,,,,,,,,,,,,,,,,,
10388505,home,SV Werder Bremen,Mitchell Weiser,mitchell-weiser,M. Weiser,M,8,176,1411,M,138150,EUR,766886400,M,8,8,False,17.0,9.0,1.0,,5.0,5.0,7.0,17.0,1.0,5.0,8.0,2.0,,2.0,,,,,,80.0,43.0,7.6,13.0,0.0692,0.2023,0.160521,2,,1.0,,3.0,2.0,3.0,,1.0,,4.0,2.0,5.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,
10388505,home,SV Werder Bremen,Leonardo Bittencourt,leonardo-bittencourt,L. Bittencourt,M,10,171,295,M,111969,EUR,756259200,M,10,10,False,14.0,8.0,,,2.0,3.0,6.0,11.0,,3.0,5.0,,1.0,1.0,,,,,,45.0,22.0,6.8,8.0,0.0,0.0,0.00725066,0,,,,,4.0,1.0,3.0,2.0,,,,,,,,,2.0,1.0,,,,,,,,,,,
10388505,home,SV Werder Bremen,Christian Groß,christian-gross,C. Groß,D,,182,27,M,40323,EUR,602899200,M,36,36,False,29.0,24.0,1.0,1.0,15.0,17.0,9.0,12.0,1.0,6.0,4.0,5.0,3.0,6.0,,,,,,70.0,39.0,6.4,6.0,0.0,0.0,0.00524977,0,,,,1.0,2.0,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
10388505,home,SV Werder Bremen,Jens Stage,jens-stage,J. Stage,M,6,187,697,M,830142,EUR,847411200,M,6,6,False,19.0,13.0,1.0,,7.0,9.0,6.0,10.0,1.0,3.0,1.0,2.0,1.0,2.0,,,,,,70.0,24.0,6.2,9.0,0.0,0.0,0.0510162,0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
10388505,home,SV Werder Bremen,Anthony Jung,anthony-jung,A. Jung,D,5,186,138,M,103442,EUR,689126400,M,3,3,False,37.0,26.0,5.0,3.0,14.0,17.0,12.0,22.0,,1.0,3.0,1.0,1.0,7.0,,,,,,90.0,59.0,6.8,13.0,0.0,0.0,0.00944075,0,,,,1.0,2.0,,,,,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,
10388505,home,SV Werder Bremen,Niclas Füllkrug,niclas-fullkrug,N. Füllkrug,F,9,188,9884,M,132645,EUR,729216000,F,11,11,False,32.0,19.0,,,6.0,9.0,13.0,23.0,3.0,3.0,6.0,1.0,,4.0,,,,,,90.0,44.0,6.9,14.0,0.3396,0.1719,0.0254018,5,,2.0,,,,2.0,,,,2.0,2.0,,,,2.0,1.0,1.0,2.0,,niclas.fuellkrug24,1.0,2.0,1.0,,,,,,
10388505,home,SV Werder Bremen,Marvin Ducksch,marvin-ducksch,M. Ducksch,F,33,187,1088,M,258325,EUR,762998400,F,7,7,False,22.0,14.0,3.0,1.0,4.0,6.0,12.0,20.0,1.0,2.0,1.0,1.0,,3.0,,,,,,90.0,31.0,6.9,12.0,0.1759,0.0,0.0945156,2,,,,1.0,,,,,,1.0,,4.0,2.0,,,3.0,,1.0,,,,1.0,1.0,,,,,,
10388505,home,SV Werder Bremen,Niklas Schmidt,niklas-schmidt,N. Schmidt,M,31,183,151,M,795002,EUR,888710400,M,22,22,True,27.0,17.0,8.0,4.0,7.0,9.0,10.0,20.0,,5.0,6.0,3.0,,3.0,,,,,,45.0,39.0,6.4,16.0,0.0,0.0,0.0102016,0,,,1.0,,3.0,,,,,4.0,3.0,2.0,,,,,1.0,,,,,,,,,,,,
10388505,home,SV Werder Bremen,Ilia Gruev,ilia-gruev,I. Gruev,M,44,185,2652,M,911679,EUR,957571200,M,28,28,True,18.0,15.0,2.0,1.0,11.0,11.0,4.0,7.0,,2.0,,1.0,,2.0,,,,,,20.0,21.0,6.3,3.0,0.0,0.0,0.00279328,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388505,home,SV Werder Bremen,Maximilian Philipp,maximilian-philipp,M. Philipp,F,26,184,492,M,171927,EUR,762480000,F,17,17,True,3.0,2.0,,,2.0,2.0,,1.0,,2.0,,2.0,,,,,,,,20.0,5.0,6.3,1.0,0.0,0.0,0.00011248,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388505,home,SV Werder Bremen,Romano Schmid,romano-schmid,R. Schmid,M,20,168,1020,M,830127,EUR,948931200,M,20,20,True,9.0,9.0,,,3.0,3.0,6.0,6.0,,1.0,,1.0,,1.0,,,,,,10.0,12.0,6.6,,0.0,0.0,0.170533,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10388505,home,SV Werder Bremen,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388505,home,SV Werder Bremen,Lee Buchanan,lee-buchanan,L. Buchanan,D,3,175,143,M,973785,EUR,983923200,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388505,home,SV Werder Bremen,Fabio Chiarodia,fabio-chiarodia,F. Chiarodia,D,2,186,609,M,1130067,EUR,1117929600,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,Fabio Chiarodia,,,,,
10388505,home,SV Werder Bremen,Eren Dinkçi,eren-dinkci,E. Dinkçi,M,8,188,848,M,1067120,EUR,1008201600,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388505,home,SV Werder Bremen,Dikeni Salifou,salifou-dikeni,D. Salifou,M,29,191,187,M,1166767,EUR,1055030400,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388505,away,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,556866,EUR,881366400,G,1,1,False,38.0,26.0,21.0,9.0,22.0,23.0,4.0,15.0,,,,,1.0,10.0,1.0,3.0,4.0,1.0,1.0,90.0,50.0,8.1,12.0,0.0,0.0,0.00190198,0,0.3742,,,,,,,,,,,,,,,,,,,gregorkobel,,,,,,1.0,,,
10388505,away,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,800951,EUR,879724800,D,26,26,False,45.0,38.0,4.0,2.0,30.0,32.0,10.0,17.0,,3.0,3.0,,2.0,8.0,,,,,,89.0,70.0,7.4,16.0,0.1257,0.2276,0.265467,2,,,,2.0,1.0,1.0,1.0,,,3.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,,,,,1.0,,,,,,,
