match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,captain,stat_aerialLost,stat_challengeLost,stat_wonContest,stat_errorLeadToAShot,stat_wasFouled,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_outfielderBlock,stat_fouls,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_penaltyConceded,stat_blockedScoringAttempt,stat_bigChanceMissed,player_firstName,player_lastName,stat_totalOffside,stat_hitWoodwork,stat_lastManTackle,stat_penaltyMiss
14025077,home,Everton,Thierno Barry,thierno-barry,T. Barry,F,11,195,5887,M,t.barry29,1395746,EUR,1035158400,F,11,11,False,14.0,7.0,,,0.0,1.0,2.0,6.0,12.0,6.0,6.0,,,,,,,,,,,64.0,17.0,6.5,7.0,0.0074133,,2,,-0.14,0.07,-0.02,,,,5.0,,,,,,5.0,,,,,2.0,,,,0.3522,,,-0.53,,,,,,,1.0,,,,,,
14025077,home,Everton,Carlos Alcaraz,carlos-alcaraz,C. Alcaraz,M,24,183,6146,M,_alcaraz22,1017392,EUR,1038614400,M,24,24,True,8.0,7.0,,,0.0,3.0,4.0,4.0,4.0,,4.0,,2.0,,,,,,,,,26.0,13.0,6.8,2.0,0.00250952,,0,,-0.2,0.14,0.14,,1.0,,,,1.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
14025077,home,Everton,Beto,beto,Beto,F,9,194,3398,M,,987489,EUR,886204800,F,9,9,True,5.0,2.0,,,0.0,,,2.0,5.0,2.0,3.0,,,,,,,,,,,26.0,9.0,6.4,4.0,0.00087033,,1,,-0.18,0.01,0.0,,,,3.0,1.0,,,,,1.0,,,,1.0,1.0,,,,0.1428,,,-0.2,,1.0,,,,,,,,,,,
14025077,home,Everton,Dwight McNeil,dwight-mcneil,D. McNeil,M,7,183,1973,M,,935543,EUR,943228800,F,7,7,True,6.0,5.0,,,0.0,,,5.0,6.0,1.0,1.0,,,,,,,,,,,19.0,8.0,6.4,1.0,0.00492155,,2,,-0.03,0.01,0.0,,,,,,,,,,,,,,,2.0,,,,0.2446,,1.0,-0.57,,,,,,,,Dwight,McNeil,,,,
14025077,home,Everton,Harrison Armstrong,harrison-armstrong,H. Armstrong,M,45,185,581,M,,1627560,EUR,1169164800,M,45,45,True,,,,,0.0,,,,,,,,,,,,,,,,,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025077,home,Everton,Mark Travers,mark-travers,M. Travers,G,12,191,619,M,,856720,EUR,926985600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025077,home,Everton,Séamus Coleman,seamus-coleman,S. Coleman,D,23,177,893,M,,76632,EUR,592531200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025077,home,Everton,Elijah Campbell,elijah-campbell,E. Campbell,D,27,182,89,M,,1144949,EUR,1091404800,D,73,73,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025077,home,Everton,Tyler Onyango,tyler-onyango,T. Onyango,M,24,190,344,M,,1004342,EUR,1046736000,M,62,62,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tyler,Onyango,,,,
14025077,home,Everton,Youssef Chermiti,youssef-chermiti,Y. Chermiti,F,9,192,1739,M,,1145627,EUR,1085356800,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025077,away,Brighton & Hove Albion,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,193,4212,M,,994363,EUR,1029628800,G,1,1,False,34.0,22.0,15.0,4.0,0.0,21.0,23.0,1.0,11.0,,,,14.0,,,,,1.0,,,,90.0,44.0,6.1,12.0,0.00257276,0.1426,0,-0.7903,0.04,-0.03,-0.17,-0.53,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14025077,away,Brighton & Hove Albion,Mats Wieffer,mats-wieffer,M. Wieffer,M,27,188,2191,M,,959628,EUR,942710400,D,27,27,False,30.0,25.0,2.0,,0.0,10.0,13.0,15.0,17.0,2.0,10.0,2.0,3.0,,,,,,,,,85.0,65.0,6.6,11.0,0.0203405,,0,,0.07,0.11,-0.23,,1.0,,6.0,1.0,1.0,7.0,3.0,,4.0,,1.0,,,,,,1.0,,,,,,1.0,2.0,,,,,,,1.0,,,
14025077,away,Brighton & Hove Albion,Jan Paul van Hecke,jan-paul-van-hecke,J. P. van Hecke,D,6,189,3186,M,,962012,EUR,960422400,D,6,6,False,87.0,72.0,9.0,2.0,0.0,52.0,54.0,20.0,33.0,7.0,7.0,6.0,3.0,,,,,,,,,90.0,96.0,6.2,15.0,0.0107176,,1,,0.05,0.28,-0.39,,,,8.0,,,,,,7.0,1.0,,,,,,,,0.0128,,,-0.07,,,,,,1.0,,,,1.0,1.0,,
14025077,away,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190,1911,M,,115365,EUR,690681600,D,5,5,False,101.0,92.0,5.0,1.0,0.0,78.0,81.0,14.0,20.0,1.0,4.0,6.0,6.0,,,,,,,,,90.0,112.0,6.6,10.0,0.00451396,,0,,0.11,0.05,0.18,,,,4.0,,,2.0,1.0,True,3.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,
14025077,away,Brighton & Hove Albion,Maxim De Cuyper,maxim-de-cuyper,M. De Cuyper,D,29,183,4482,M,,997152,EUR,977443200,D,29,29,False,30.0,28.0,2.0,1.0,0.0,19.0,19.0,9.0,11.0,,3.0,4.0,2.0,,,,,,,,,67.0,44.0,6.0,4.0,0.0203152,,0,,0.03,0.0,-0.37,,1.0,,5.0,1.0,,1.0,1.0,,,1.0,,,2.0,,,,,,,,,,3.0,,,,,,,,1.0,,,
14025077,away,Brighton & Hove Albion,Carlos Baleba,baleba-carlos,C. Baleba,M,17,179,25912,M,carlos_baleba,1199043,EUR,1073088000,M,17,17,False,17.0,13.0,1.0,1.0,0.0,8.0,8.0,5.0,9.0,4.0,4.0,,2.0,,,,,,,,,45.0,21.0,6.4,5.0,0.00422003,,0,,-0.08,-0.01,-0.1,,,,5.0,,,,,,3.0,1.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,
14025077,away,Brighton & Hove Albion,Yasin Ayari,yasin-ayari,Y. Ayari,M,26,172,2693,M,,1036269,EUR,1065398400,M,26,26,False,27.0,22.0,2.0,,0.0,13.0,15.0,9.0,12.0,,5.0,,2.0,,,,,,,,,67.0,43.0,6.3,10.0,0.0186943,,4,,-0.01,0.28,-0.2,,1.0,,6.0,,,3.0,,,2.0,2.0,,,2.0,,2.0,,1.0,0.1519,0.1747,,-0.45,,2.0,3.0,,,2.0,,,,,,,
14025077,away,Brighton & Hove Albion,Yankuba Minteh,minteh-yankuba,Y. Minteh,M,11,180,7051,M,minteh01,1400106,EUR,1090454400,M,11,11,False,27.0,16.0,3.0,1.0,0.0,4.0,5.0,12.0,22.0,,6.0,,4.0,,,,,,,,,90.0,46.0,6.8,16.0,0.546493,,1,,0.02,0.52,-0.19,,2.0,,6.0,2.0,5.0,1.0,,,1.0,1.0,5.0,,,,,,2.0,0.0828,,4.0,-0.06,,2.0,,1.0,,1.0,,,,2.0,,,
14025077,away,Brighton & Hove Albion,Matt O'Riley,matt-oriley,M. O'Riley,M,33,187,5045,M,,891829,EUR,974764800,M,33,33,False,32.0,30.0,1.0,,0.0,14.0,15.0,16.0,17.0,1.0,2.0,2.0,2.0,,,,,,,,,90.0,51.0,6.4,9.0,0.0254777,,3,,-0.06,0.63,-0.01,,2.0,1.0,6.0,1.0,,1.0,1.0,,5.0,,,,,2.0,1.0,,,0.4161,0.6781,1.0,-0.67,1.0,,4.0,,,,1.0,,,1.0,,,
14025077,away,Brighton & Hove Albion,Kaoru Mitoma,mitoma-kaoru,K. Mitoma,M,22,178,20820,M,KaoruM,936849,EUR,864086400,M,22,22,False,28.0,26.0,,,0.0,6.0,7.0,20.0,21.0,,2.0,,4.0,,,,,,,,,90.0,46.0,6.4,11.0,0.0927894,,1,,0.23,0.35,-0.13,,3.0,2.0,8.0,3.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,0.1498,,3.0,-0.18,,1.0,2.0,,,,,,,,1.0,,
14025077,away,Brighton & Hove Albion,Danny Welbeck,danny-welbeck,D. Welbeck,F,18,185,4510,M,,33902,EUR,659577600,F,18,18,False,13.0,10.0,,,0.0,4.0,5.0,6.0,8.0,,,,1.0,,,,,,,,,90.0,22.0,4.9,8.0,0.101452,,2,,-0.09,0.01,-0.05,,,,8.0,1.0,,,,,3.0,1.0,,,,1.0,1.0,,,1.5592,0.6874,,-1.0,,3.0,3.0,,,,2.0,,,,,,1.0
14025077,away,Brighton & Hove Albion,Jack Hinshelwood,jack-hinshelwood,J. Hinshelwood,D,13,182,1561,M,,1142315,EUR,1113177600,M,13,13,True,34.0,29.0,3.0,2.0,0.0,21.0,21.0,8.0,13.0,,1.0,,2.0,,,,,,,,,45.0,36.0,6.6,5.0,0.0106058,,0,,0.02,0.02,-0.05,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,Jack Hinshelwood,,,,,
14025077,away,Brighton & Hove Albion,Ferdi Kadıoğlu,ferdi-kadioglu,F. Kadıoğlu,D,24,174,21035,M,ferdikadioglu,825844,EUR,939254400,D,24,24,True,13.0,12.0,,,0.0,6.0,6.0,6.0,7.0,1.0,1.0,1.0,2.0,,,,,,,,,23.0,19.0,6.6,2.0,0.00451568,,0,,-0.01,0.0,0.14,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
14025077,away,Brighton & Hove Albion,Diego Gómez,diego-gomez,D. Gómez,M,25,185,11180,M,,1065588,EUR,1048723200,M,25,25,True,15.0,13.0,1.0,,0.0,5.0,5.0,8.0,10.0,,,3.0,1.0,,,,,,,,,23.0,23.0,6.5,5.0,0.00641417,,0,,0.04,-0.04,0.2,,1.0,,4.0,,2.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,Diego Gomez,,,,,
14025077,away,Brighton & Hove Albion,Brajan Gruda,gruda-brajan,B. Gruda,M,10,178,2810,M,,1198075,EUR,1085961600,M,8,8,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,2.0,,1.0,,,,,,,,,13.0,8.0,6.5,4.0,1.889e-05,,1,,-0.06,0.07,-0.01,,,,2.0,1.0,2.0,,,,,,1.0,,1.0,1.0,,,,0.0605,,,-0.08,,,1.0,,,,,Brajan Gruda,,,,,
14025077,away,Brighton & Hove Albion,Jason Steele,jason-steele,J. Steele,G,23,188,538,M,,31867,EUR,650937600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025077,away,Brighton & Hove Albion,Olivier Boscagli,boscagli-olivier,O. Boscagli,D,21,181,1044,M,,788784,EUR,879811200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025077,away,Brighton & Hove Albion,Diego Coppola,diego-coppola,D. Coppola,D,42,192,1399,M,,1050692,EUR,1072569600,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025077,away,Brighton & Hove Albion,Joël Veltman,joel-veltman,J. Veltman,D,34,184,1147,M,,219572,EUR,695433600,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025077,away,Brighton & Hove Albion,James Milner,james-milner,J. Milner,M,20,175,3367,M,,791,EUR,505180800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
