match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_fouls,stat_expectedGoals,stat_aerialWon,stat_wasFouled,stat_bigChanceMissed,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_keyPass,player_sofascoreId,stat_dispossessed,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_goodHighClaim,stat_penaltyWon
11406760,home,Atalanta,Gianluca Scamacca,gianluca-scamacca,G. Scamacca,F,9,195,6692,M,807301,EUR,915148800,F,90,90,False,27.0,23.0,1.0,1.0,3.0,3.0,20.0,24.0,1.0,,,,,58.0,37.0,7.6,7.0,0.0675423,3,,,,4.0,2.0,1.0,2.0,,,,,,2.0,0.0964,,2.0,,,,,,,,1.0,,3.0,scamacca,1.0,,,1.0,,,,1.0,1.0,,
11406760,home,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2125,M,132318,EUR,708220800,D,77,77,True,15.0,12.0,1.0,1.0,6.0,7.0,6.0,8.0,,,,,,32.0,21.0,6.3,4.0,0.00472812,0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11406760,home,Atalanta,Ademola Lookman,ademola-lookman,A. Lookman,F,22,174,80703,M,824200,EUR,877305600,F,11,11,True,14.0,13.0,1.0,,2.0,2.0,11.0,12.0,1.0,,,,,32.0,19.0,7.2,3.0,0.355228,2,,,,,,,2.0,,1.0,,,,,0.1125,,,,,,,,,,2.0,,3.0,molalookman,,,,,,,,,2.0,,
11406760,home,Atalanta,El Bilal Touré,el-bilal-toure,E. B. Touré,F,19,185,9510,M,982615,EUR,1002067200,F,10,10,True,10.0,9.0,,,1.0,1.0,8.0,9.0,,,,,,32.0,18.0,6.8,5.0,0.0579343,0,,,3.0,5.0,4.0,,,1.0,,,,,,,1.0,2.0,,,,2.0,1.0,,,2.0,,1.0,el_bilal_9,1.0,,,,,,,,,,
11406760,home,Atalanta,Giorgio Scalvini,giorgio-scalvini,G. Scalvini,D,42,194,3375,M,1012176,EUR,1071100800,D,42,42,True,6.0,5.0,,,1.0,1.0,4.0,5.0,,,,,,15.0,8.0,6.6,1.0,0.00413706,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406760,home,Atalanta,Aleksei Miranchuk,aleksei-miranchuk,A. Miranchuk,M,59,182,4256,M,324353,EUR,813888000,M,59,59,True,4.0,3.0,,,2.0,3.0,1.0,1.0,3.0,,,,,2.0,6.0,,2.0,0.00919546,1,,,,1.0,,,1.0,,,,,,,0.057,,,,,,,,,,,,1.0,Miranchuk,1.0,,,,,,,,,,
11406760,home,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193,299,M,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406760,home,Atalanta,Juan Musso,juan-musso,J. Musso,G,1,191,4938,M,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,juanmusso,,,,,,,,,,,
11406760,home,Atalanta,Pietro Comi,pietro-comi,P. Comi,D,6,180,119,M,1525551,EUR,1118448000,D,53,53,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406760,home,Atalanta,Giovanni Bonfanti,giovanni-bonfanti,G. Bonfanti,D,94,187,345,M,1183625,EUR,1042761600,D,43,43,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406760,home,Atalanta,Rafael Tolói,rafael-toloi,R. Tolói,D,2,185,2015,M,82943,EUR,655516800,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406760,home,Atalanta,Mitchel Bakker,mitchel-bakker,M. Bakker,D,5,185,1246,M,856638,EUR,961459200,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406760,home,Atalanta,Marco Palestra,palestra-marco,M. Palestra,M,2,186,2182,M,1397736,EUR,1109808000,D,45,45,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406760,home,Atalanta,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,928777,EUR,963964800,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406760,away,Roma,Mile Svilar,svilar-mile,M. Svilar,G,99,189,4489,M,793986,EUR,935712000,G,99,99,False,56.0,42.0,25.0,11.0,32.0,33.0,10.0,23.0,11.0,,4.0,,6.0,90.0,68.0,7.8,14.0,0.00697455,0,-0.2396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11406760,away,Roma,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186,1609,M,921789,EUR,868579200,D,43,43,False,42.0,35.0,8.0,2.0,23.0,25.0,12.0,18.0,2.0,,,,,86.0,56.0,6.9,9.0,0.00353004,0,,,1.0,2.0,3.0,1.0,,5.0,2.0,2.0,2.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
11406760,away,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,23,190,4038,M,611210,EUR,829699200,D,23,23,False,35.0,32.0,5.0,3.0,24.0,25.0,8.0,10.0,2.0,,,,,90.0,51.0,7.0,5.0,0.0126097,0,,,,1.0,2.0,,,4.0,4.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
11406760,away,Roma,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190,9220,M,848287,EUR,935107200,D,5,5,False,46.0,38.0,4.0,2.0,29.0,34.0,9.0,12.0,2.0,,,,,90.0,57.0,6.4,10.0,0.0107162,0,,,,5.0,8.0,1.0,,3.0,,5.0,3.0,,2.0,,3.0,,,,,1.0,,,,,,,evanndicka,1.0,,,,,,,,,,
11406760,away,Roma,Angeliño,angelino,Angeliño,M,3,171,3336,M,848355,EUR,852336000,D,69,69,False,24.0,17.0,8.0,4.0,9.0,13.0,8.0,15.0,5.0,,,,,90.0,42.0,7.0,11.0,0.0553609,1,,,1.0,1.0,5.0,,,2.0,,4.0,3.0,,,0.0317,,1.0,,4.0,,,,,,,,3.0,,,,,1.0,,,,,,,
11406760,away,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,4,186,2731,M,186855,EUR,794188800,M,4,4,False,54.0,40.0,7.0,5.0,23.0,28.0,17.0,27.0,3.0,,,,,86.0,62.0,6.7,16.0,0.0257422,0,,,2.0,7.0,9.0,,,1.0,,1.0,1.0,,4.0,,6.0,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,
11406760,away,Roma,Leandro Paredes,leandro-paredes,L. Paredes,M,5,180,25603,M,255389,EUR,772848000,M,16,16,False,22.0,21.0,1.0,,15.0,15.0,6.0,7.0,2.0,,,,,45.0,27.0,6.4,2.0,0.0093131,0,,,,2.0,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,LeoParedes,,,,,,,,,,,
11406760,away,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,22,178,5712,M,45925,EUR,720144000,M,92,92,False,27.0,22.0,2.0,1.0,11.0,13.0,11.0,14.0,5.0,,,,,90.0,41.0,7.0,7.0,0.0172017,2,,,,1.0,5.0,,1.0,,1.0,2.0,2.0,,1.0,0.1059,,2.0,,,,1.0,1.0,,,1.0,,1.0,stewel92,,,,1.0,,,,,,,
11406760,away,Roma,Tommaso Baldanzi,tommaso-baldanzi,T. Baldanzi,M,8,170,2264,M,1012172,EUR,1048377600,M,35,35,False,9.0,9.0,,,5.0,5.0,4.0,4.0,2.0,,,,,45.0,11.0,6.3,1.0,0.0021339,0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
11406760,away,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,7,186,5687,M,555540,EUR,835142400,M,7,7,False,33.0,27.0,,,15.0,19.0,13.0,16.0,8.0,,,,,90.0,50.0,7.1,13.0,0.0309918,3,,True,1.0,6.0,4.0,2.0,,,,1.0,,,1.0,0.9226,,3.0,,2.0,1.0,1.0,,3.0,,4.0,1.3881,,lorepelle7,1.0,,,,,1.0,,,,,
11406760,away,Roma,Romelu Lukaku,romelu-lukaku,R. Lukaku,F,9,191,56823,M,78893,EUR,737251200,F,90,90,False,27.0,17.0,,,5.0,9.0,13.0,19.0,,,,,,90.0,41.0,6.9,14.0,0.0684855,1,,,3.0,4.0,3.0,,,1.0,,,,,,0.0747,1.0,2.0,,1.0,1.0,,,1.0,,3.0,0.0956,2.0,RLukaku,1.0,,,,,,1.0,,,,
11406760,away,Roma,Edoardo Bove,edoardo-bove,E. Bove,M,15,181,2073,M,986352,EUR,1021507200,M,52,52,True,15.0,12.0,,,5.0,6.0,7.0,9.0,1.0,,,,,45.0,23.0,7.1,5.0,0.043063,2,,,3.0,3.0,4.0,,,,,3.0,2.0,,,0.0667,1.0,,,,,,,2.0,,2.0,0.0688,,,,,,,,,,,,,
11406760,away,Roma,Tammy Abraham,tammy-abraham,T. Abraham,F,18,195,19720,M,610766,EUR,875750400,F,9,9,True,10.0,5.0,,,1.0,1.0,4.0,9.0,1.0,,,,,45.0,18.0,7.2,8.0,0.0281021,0,,,1.0,2.0,6.0,,,1.0,,1.0,,,1.0,,2.0,2.0,,,,1.0,1.0,,,2.0,,1.0,tammy_abraham,,,,,,,,,,,1.0
11406760,away,Roma,João Costa,joao-costa,J. Costa,F,18,178,618,M,1397478,EUR,1111968000,F,67,67,True,2.0,1.0,1.0,,,,1.0,2.0,,,,,,8.0,2.0,6.6,1.0,0.00583736,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11406760,away,Roma,Sardar Azmoun,sardar-azmoun,S. Azmoun,F,20,186,7717,M,150998,EUR,788918400,F,17,17,True,,,,,,,,,,,,,,8.0,,6.3,,,0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,sardarazmoun,,,,,,,,,,,
11406760,away,Roma,Rui Patrício,rui-patricio,R. Patrício,G,,190,3199,M,17737,EUR,571881600,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,rpatricio1,,,,,,,,,,,
11406760,away,Roma,Pietro Boer,pietro-boer,P. Boer,G,23,195,243,M,1008563,EUR,1021161600,G,63,63,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406760,away,Roma,Chris Smalling,chris-smalling,C. Smalling,D,5,192,1660,M,47741,EUR,627696000,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406760,away,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,19,180,2880,M,893008,EUR,856137600,D,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406760,away,Roma,Rick Karsdorp,rick-karsdorp,R. Karsdorp,D,,182,705,M,363792,EUR,792460800,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406760,away,Roma,Dean Huijsen,dean-huijsen,D. Huijsen,D,24,195,160912,M,1176744,EUR,1113436800,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,deanhuijsen,,,,,,,,,,,
11406760,away,Roma,Diego Llorente,diego-llorente,D. Llorente,D,3,185,1146,M,305278,EUR,745459200,D,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406760,away,Roma,Houssem Aouar,aouar-houssem,H. Aouar,M,10,175,14575,M,846081,EUR,899164800,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,houssem_aouar,,,,,,,,,,,
11406760,away,Roma,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,59,175,16244,M,984184,EUR,1011744000,M,59,59,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,nico_zale,,,,,,,,,,,
11406760,away,Roma,Niccolò Pisilli,niccolo-pisilli,N. Pisilli,M,61,180,2244,M,1175821,EUR,1095897600,M,61,61,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
