match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_totalClearance,stat_fouls,stat_challengeLost,stat_outfielderBlock,stat_dispossessed,stat_wonContest,stat_lastManTackle,stat_errorLeadToAShot,stat_keyPass,stat_bigChanceCreated,stat_goals,captain,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
12530878,home,Fenerbahçe,Dominik Livaković,dominik-livakovic,D. Livaković,G,40,186,12815,M,Livakovic40,190419,EUR,789609600,G,40,40,False,33.0,26.0,10.0,4.0,0.0,24.0,27.0,2.0,6.0,6.0,1.0,90.0,37.0,6.8,7.0,0.00075085,0,0.0166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530878,home,Fenerbahçe,Bright Osayi-Samuel,bright-osayi-samuel,B. Osayi-Samuel,D,26,175,5509,M,,791616,EUR,883526400,D,21,21,False,33.0,29.0,,,0.0,9.0,10.0,21.0,24.0,8.0,,90.0,54.0,7.6,7.0,0.0469873,2,,1.0,1.0,2.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,2.0,0.0876,0.1489,,,,,,,,,,,,,,,,,,,,,,
12530878,home,Fenerbahçe,Rodrigo Becão,rodrigo-becao,R. Becão,D,50,191,1867,M,,880207,EUR,822009600,D,50,50,False,73.0,68.0,1.0,1.0,0.0,45.0,47.0,23.0,27.0,13.0,,90.0,87.0,7.8,6.0,0.0101607,3,,1.0,,,3.0,1.0,7.0,,,2.0,,,3.0,3.0,,1.0,0.2365,,,,1.0,4.0,1.0,,,,,,,,,,,,,,,,,
12530878,home,Fenerbahçe,Alexander Djiku,alexander-djiku,A. Djiku,D,6,182,4708,M,alex_djiku,289977,EUR,776390400,D,6,6,False,93.0,89.0,5.0,4.0,0.0,60.0,61.0,29.0,32.0,3.0,,90.0,104.0,7.8,4.0,0.0131316,1,,,,1.0,3.0,3.0,5.0,,,1.0,,3.0,1.0,1.0,,1.0,0.0553,,,,,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
12530878,home,Fenerbahçe,Filip Kostić,filip-kostic,F. Kostić,M,18,184,7055,M,filipkostic,126588,EUR,720576000,D,18,18,False,39.0,31.0,4.0,,0.0,16.0,20.0,17.0,30.0,4.0,,90.0,71.0,6.9,26.0,0.0887565,1,,11.0,2.0,,2.0,6.0,6.0,2.0,,1.0,,1.0,3.0,3.0,3.0,,0.0343,,,,,,3.0,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,
12530878,home,Fenerbahçe,İrfan Can Kahveci,irfan-can-kahveci,İ. C. Kahveci,M,71,180,4224,M,irfankahveci,226986,EUR,805766400,M,17,17,False,43.0,29.0,6.0,3.0,0.0,15.0,15.0,15.0,34.0,6.0,,69.0,61.0,7.3,23.0,0.077083,2,,6.0,1.0,,1.0,4.0,4.0,1.0,,,1.0,1.0,2.0,,2.0,,0.1773,0.5101,,,1.0,,2.0,1.0,,1.0,1.0,,,2.0,1.0,,,,,,,,,
12530878,home,Fenerbahçe,İsmail Yüksek,ismail-yuksek,İ. Yüksek,M,5,183,3147,M,,952600,EUR,917308800,M,5,5,False,43.0,36.0,2.0,1.0,0.0,17.0,18.0,20.0,26.0,4.0,,70.0,52.0,7.3,10.0,0.108095,1,,1.0,1.0,1.0,3.0,2.0,6.0,2.0,,1.0,,,1.0,1.0,2.0,1.0,0.2274,,,,,,,,,,1.0,,,1.0,,,,,,,,,,
12530878,home,Fenerbahçe,Sofyan Amrabat,sofyan-amrabat,S. Amrabat,M,34,183,27456,M,sofyanamrabat,359272,EUR,840585600,M,34,34,False,101.0,91.0,12.0,8.0,1.0,50.0,51.0,41.0,50.0,9.0,,90.0,110.0,7.9,10.0,0.12797,0,,,,,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,1.0,1.0,1.0,2.0,,1.0,,,1.0,1.0,,,,,,,,,
12530878,home,Fenerbahçe,Allan Saint-Maximin,allan-saint-maximin,A. Saint-Maximin,F,9,173,12636,M,st_maximin,347010,EUR,858124800,M,97,97,False,33.0,28.0,2.0,1.0,0.0,12.0,13.0,17.0,22.0,1.0,,70.0,51.0,7.0,13.0,0.239329,1,,2.0,1.0,,,5.0,5.0,7.0,,1.0,,,2.0,1.0,3.0,,0.0837,,,,,,1.0,,,,3.0,,,3.0,,,,,,,,,,
12530878,home,Fenerbahçe,Youssef En-Nesyri,youssef-en-nesyri,Y. En-Nesyri,F,21,190,34492,M,ennesyri15,846470,EUR,865123200,F,19,19,False,16.0,13.0,1.0,1.0,0.0,4.0,5.0,9.0,11.0,3.0,,69.0,25.0,7.3,7.0,0.0202309,2,,,,1.0,1.0,4.0,2.0,,,1.0,1.0,,1.0,,3.0,,0.3054,0.2887,,,,,,2.0,,1.0,,,,,,1.0,,,,,,,,
