match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,player_id,player_name,length,description,reason,playerName,rescinded,confirmed
12764289,FT,0.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12764289,,,,,90,7.0,,1,,,substitution,123209183.0,False,False,regular,,,,,,,,
12764289,,0.0,1.0,,90,2.0,,1,,,goal,189051683.0,,False,regular,982615.0,El Bilal Touré,,,,,,
12764289,,,,,90,,,1,,,substitution,123209178.0,False,True,regular,,,,,,,,
12764289,,,,,90,0.0,,1,,,injuryTime,,,,,,,7.0,,,,,
12764289,,,,,86,,,5,,,inGamePenalty,118497441.0,,False,missed,957889.0,Enzo Millot,,Goalkeeper save,goalkeeperSave,,,
12764289,,,,,84,,,7,,,card,121661801.0,,True,yellowRed,124992.0,Danilo,,,Foul,Danilo,False,
12764289,,,,,83,,,8,,,varDecision,28918.0,,False,penaltyNotAwarded,991479.0,Anthony Rouault,,,,,,False
12764289,,,,,81,,,10,,,card,121661798.0,,True,yellow,124992.0,Danilo,,,Foul,Danilo,False,
12764289,,,,,74,,,17,,,substitution,123209102.0,False,False,regular,,,,,,,,
12764289,,,,,68,,,23,,,substitution,123209035.0,False,True,regular,,,,,,,,
12764289,,,,,62,,,29,,,substitution,123208974.0,False,False,regular,,,,,,,,
12764289,,,,,55,,,36,,,substitution,123208882.0,False,True,regular,,,,,,,,
12764289,,,,,55,,,36,,,substitution,123208881.0,False,True,regular,,,,,,,,
12764289,,,,,55,,,36,,,substitution,123208883.0,False,True,regular,,,,,,,,
12764289,,,,,54,,,37,,,card,121661707.0,,False,yellow,991479.0,Anthony Rouault,,,Foul,Anthony Rouault,False,
12764289,,,,,51,,,40,,,card,121661687.0,,False,yellow,878081.0,Ermedin Demirović,,,Foul,Ermedin Demirović,False,
12764289,,,,,50,,,41,,,varDecision,28914.0,,False,goalAwarded,794298.0,Deniz Undav,,,,,,False
12764289,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12764289,,,,,45,0.0,,1,,,injuryTime,,,,,,,1.0,,,,,
