match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_wonTackle,stat_bigChanceCreated,stat_fouls,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,captain,stat_shotOffTarget,stat_dispossessed,stat_bigChanceMissed,stat_goals,stat_blockedScoringAttempt,stat_totalOffside,stat_penaltyWon,stat_outfielderBlock,stat_goodHighClaim,stat_penaltyFaced,stat_hitWoodwork,stat_penaltyConceded,stat_errorLeadToAShot
12421246,home,RC Sporting Charleroi,Vetle Winger Dragsnes,vetle-winger-dragsnes,V. W. Dragsnes,D,20,187.0,53,M,548640,EUR,760492800,D,15,15,True,5.0,4.0,1.0,1.0,0.0,1.0,1.0,4.0,6.0,,2.0,,1.0,,,,,8.0,11.0,7.2,2.0,0.132435,0,,2.0,1.0,1.0,,2.0,,,,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,1.0,,,,,
12421246,home,RC Sporting Charleroi,Isaac Mbenza,isaac-mbenza,I. Mbenza,F,7,188.0,141,M,789000,EUR,826243200,F,7,7,True,3.0,3.0,,,0.0,1.0,1.0,3.0,4.0,,1.0,,,,,,,8.0,7.0,7.4,1.0,0.296823,1,,2.0,1.0,2.0,1.0,,,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,0.0358,0.0589,,,,,,,,,,,,,,,
12421246,home,RC Sporting Charleroi,Mohamed Koné,mohamed-kone,M. Koné,G,30,186.0,1004,M,1131009,EUR,1015459200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Mohamed Koné,,,,,,,,,,,,,,,,,,,,,,,,
12421246,home,RC Sporting Charleroi,Cheick Keita,cheick-keita,C. Keita,D,95,185.0,229,M,1407973,EUR,1049241600,D,95,95,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Cheick Keita,,,,,,,,,,,,,,,,,,,,,,,,
12421246,home,RC Sporting Charleroi,Etienne Camara,etienne-camara,E. Camara,M,5,190.0,290,M,1097542,EUR,1048982400,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Etienne Camara,,,,,,,,,,,,,,,,,,,,,,,,
12421246,home,RC Sporting Charleroi,Alexis Flips,flips-alexis,A. Flips,M,70,173.0,227,M,879672,EUR,948153600,M,70,70,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421246,home,RC Sporting Charleroi,Quentin Benaets,quentin-benaets,Q. Benaets,F,43,,30,M,1396504,EUR,1061769600,F,43,43,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421246,home,RC Sporting Charleroi,Grejohn Kyei,grejohn-kyei,G. Kyei,F,95,187.0,237,M,581146,EUR,808185600,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421246,away,KRC Genk,Mike Penders,mike-penders,M. Penders,G,39,199.0,4402,M,1149148,EUR,1122768000,G,39,39,False,38.0,32.0,11.0,5.0,0.0,30.0,35.0,2.0,3.0,1.0,2.0,,8.0,,4.0,5.0,,90.0,51.0,7.9,6.0,0.00053667,0,0.9106,,,,,,,,1.0,,Mike Penders,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
12421246,away,KRC Genk,Ken Nkuba,nkuba-ken,K. Nkuba,M,27,180.0,165,M,961902,EUR,1011571200,D,27,27,False,35.0,29.0,1.0,1.0,0.0,20.0,20.0,9.0,18.0,3.0,5.0,,6.0,5.0,,,,90.0,56.0,6.7,17.0,0.0172689,3,,3.0,,6.0,,1.0,,1.0,,,,,2.0,1.0,,3.0,1.0,1.0,0.1894,0.1719,,,1.0,1.0,,,1.0,,,,,,,,
12421246,away,KRC Genk,Mujaid Sadick,mujaid-sadick,M. Sadick,D,3,185.0,237,M,935309,EUR,952992000,D,3,3,False,67.0,63.0,3.0,2.0,0.0,49.0,52.0,14.0,15.0,,2.0,4.0,4.0,1.0,,,,90.0,76.0,6.7,5.0,0.0101156,0,,,,4.0,,,1.0,1.0,1.0,,,,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
12421246,away,KRC Genk,Matte Smets,smets-matte,M. Smets,D,6,184.0,963,M,1392905,EUR,1073174400,D,6,6,False,96.0,88.0,8.0,3.0,0.0,72.0,75.0,16.0,21.0,2.0,2.0,3.0,4.0,,,,,90.0,107.0,6.8,8.0,0.010614,0,,,,3.0,,,2.0,,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,1.0,,,,,
12421246,away,KRC Genk,Joris Kayembe,joris-kayembe-ditu,J. Kayembe,D,18,180.0,4977,M,354046,EUR,776304000,D,18,18,False,61.0,54.0,7.0,5.0,0.0,29.0,33.0,25.0,29.0,,3.0,2.0,6.0,2.0,,,,90.0,89.0,6.9,14.0,0.00850471,1,,1.0,,5.0,2.0,3.0,4.0,2.0,,,,,,1.0,,,1.0,,0.0384,,joriskayembe23,,1.0,1.0,,,,,,,,,1.0,,
12421246,away,KRC Genk,Ibrahima Sory Bangoura,ibrahima-sory-bangoura,I. S. Bangoura,M,21,190.0,620,M,1396027,EUR,1073260800,M,21,21,False,33.0,30.0,1.0,1.0,0.0,15.0,16.0,15.0,17.0,1.0,4.0,,6.0,1.0,,,,90.0,42.0,6.5,4.0,0.0204536,0,,,,6.0,1.0,,2.0,2.0,1.0,,,,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,1.0,
12421246,away,KRC Genk,Bryan Heynen,heynen-bryan,B. Heynen,M,8,181.0,436,M,801025,EUR,855187200,M,8,8,False,87.0,75.0,8.0,5.0,0.0,37.0,37.0,38.0,50.0,1.0,1.0,4.0,8.0,3.0,,,,90.0,104.0,7.2,15.0,0.104832,0,,,,5.0,,,2.0,,,2.0,,,4.0,,1.0,1.0,,,,,,True,,,,,,,,1.0,,,,,1.0
12421246,away,KRC Genk,Jarne Steuckers,steuckers-jarne,J. Steuckers,M,7,179.0,987,M,1099462,EUR,1012780800,M,23,23,False,52.0,43.0,14.0,9.0,1.0,26.0,26.0,21.0,40.0,,5.0,,9.0,1.0,,,,90.0,76.0,8.4,20.0,0.467776,0,,14.0,4.0,,,1.0,2.0,,4.0,4.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,
12421246,away,KRC Genk,Patrik Hrošovský,patrik-hrosovsky,P. Hrošovský,M,17,172.0,366,M,198282,EUR,703900800,M,17,17,False,26.0,21.0,1.0,1.0,0.0,9.0,10.0,12.0,16.0,,1.0,2.0,1.0,1.0,,,,89.0,37.0,6.2,11.0,0.0236732,1,,,,8.0,2.0,1.0,,,1.0,,,,1.0,,,,,,0.0187,,,,1.0,4.0,,,,,,,,,,,
12421246,away,KRC Genk,Christopher Baah,christopher-baah,C. Baah,M,22,172.0,2650,M,1477662,EUR,1102982400,M,7,7,False,41.0,34.0,1.0,1.0,0.0,15.0,16.0,19.0,26.0,,5.0,,6.0,,,,,89.0,52.0,7.2,10.0,0.11448,1,,1.0,,4.0,2.0,2.0,1.0,2.0,2.0,1.0,Christopher Baah,,,2.0,,,1.0,,0.0257,,,,1.0,1.0,,,,,,,,,,,
12421246,away,KRC Genk,Tolu Arokodare,tolu-arokodare,T. Arokodare,F,14,196.0,5773,M,987734,EUR,974937600,F,99,99,False,20.0,14.0,,,0.0,5.0,5.0,9.0,15.0,5.0,6.0,,4.0,5.0,,,,90.0,34.0,6.6,13.0,0.0137818,6,,,,5.0,1.0,3.0,,,,,,,1.0,,,1.0,1.0,3.0,1.1581,0.8765,,,3.0,,3.0,1.0,,,,,,,,,
12421246,away,KRC Genk,Konstantinos Karetsas,konstantinos-karetsas,K. Karetsas,M,20,171.0,6599,M,1468744,EUR,1195430400,M,20,20,True,3.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,,,,,10.0,9.0,6.1,3.0,0.030351,0,,1.0,,5.0,2.0,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
12421246,away,KRC Genk,Noah Adedeji-Sternberg,noah-adedeji-sternberg,N. Adedeji-Sternberg,M,32,182.0,619,M,1512197,EUR,1119139200,F,32,32,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,1.0,3.0,,,1.0,,,,10.0,9.0,6.7,2.0,0.00044798,0,,,,,,,,2.0,,,Noah Adedeji-Sternberg,,,,,,,,,,,,,,,,,,,,,,,,
12421246,away,KRC Genk,Hendrik Van Crombrugge,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188.0,195,M,110777,EUR,736128000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421246,away,KRC Genk,Yaimar Medina,yaimar-medina,Y. Medina,D,19,178.0,1171,M,1106546,EUR,1099612800,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Yaimar Medina,,,,,,,,,,,,,,,,,,,,,,,,
12421246,away,KRC Genk,Kayden Pierre,kayden-pierre,K. Pierre,D,2,175.0,99,M,1063222,EUR,1045353600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Kayden Pierre,,,,,,,,,,,,,,,,,,,,,,,,
12421246,away,KRC Genk,Adrian Palacios,palacios-adrian,A. Palacios,D,34,186.0,281,M,1393681,EUR,1086566400,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421246,away,KRC Genk,Josue Ndenge Kongolo,josue-ndenge-kongolo,J. N. Kongolo,D,44,184.0,312,M,1396029,EUR,1144886400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421246,away,KRC Genk,Luca Oyen,luca-oyen,L. Oyen,M,11,172.0,406,M,996986,EUR,1047600000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421246,away,KRC Genk,Robin Mirisola,robin-mirisola,R. Mirisola,F,29,182.0,303,M,1405446,EUR,1165536000,F,59,59,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
