match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_firstName,stat_outfielderBlock,player_lastName,stat_aerialLost,stat_fouls,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_goals,stat_accurateCross,stat_shotOffTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAShot,stat_totalOffside
12450263,home,RC Strasbourg,Đorđe Petrović,dorde-petrovic,Đ. Petrović,G,1,194.0,8562,M,dj.petrovic12,882604,EUR,939340800,G,1,1,False,59.0,45.0,16.0,3.0,0.0,45.0,50.0,9.0,2.0,2.0,1.0,9.0,1.0,2.0,4.0,6.0,1.0,90.0,71.0,8.0,14.0,0.00024003,0,1.4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450263,home,RC Strasbourg,Guéla Doué,guela-doue,G. Doué,D,22,187.0,10608,M,,1002033,EUR,1034812800,D,22,22,False,79.0,69.0,5.0,1.0,0.0,47.0,50.0,30.0,1.0,5.0,6.0,6.0,,,,,,90.0,105.0,6.9,17.0,0.0295611,0,,22.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,
12450263,home,RC Strasbourg,Mamadou Sarr,sarr-mamadou,M. Sarr,D,19,194.0,21849,M,,1154657,EUR,1125273600,D,23,23,False,96.0,94.0,4.0,3.0,0.0,83.0,83.0,13.0,2.0,2.0,4.0,1.0,,,,,,90.0,106.0,6.9,3.0,0.00563666,0,,11.0,,1.0,,,1.0,,1.0,,,,,Mamadou Sarr,1.0,,,,,,,,,,,,,,,,
12450263,home,RC Strasbourg,Ismael Doukouré,ismael-doukoure,I. Doukouré,D,6,183.0,1100,M,,1049517,EUR,1059004800,D,29,29,False,83.0,79.0,8.0,5.0,0.0,63.0,64.0,19.0,2.0,2.0,4.0,2.0,1.0,,,,,90.0,92.0,7.0,5.0,0.0130173,0,,16.0,,2.0,,,,,1.0,,,1.0,1.0,Ismael Doukoure,,,1.0,1.0,,,,,,,,,,,,,
12450263,home,RC Strasbourg,Samuel Amo-Ameyaw,amo-ameyaw-samuel,S. Amo-Ameyaw,M,27,174.0,1482,M,,1407484,EUR,1153180800,M,27,27,False,35.0,32.0,1.0,,0.0,21.0,21.0,18.0,,6.0,1.0,6.0,2.0,,,,,79.0,52.0,7.1,9.0,0.183041,2,,11.0,4.0,4.0,3.0,,3.0,2.0,,2.0,,1.0,1.0,,,,,,1.0,1.0,1.0,0.2,0.3357,,,,,,,,
12450263,home,RC Strasbourg,Andrey Santos,santos-andrey,A. Santos,M,17,180.0,27949,M,andreysantos_5,1105779,EUR,1083542400,M,8,8,False,43.0,42.0,1.0,,0.0,29.0,29.0,14.0,,4.0,5.0,2.0,2.0,,,,,90.0,61.0,7.5,5.0,0.0100936,1,,13.0,,3.0,1.0,,1.0,,1.0,2.0,2.0,3.0,,Andrey Santos,,,,1.0,,1.0,,0.0975,0.1588,True,1.0,,,,,,
12450263,home,RC Strasbourg,Valentín Barco,valentin-barco,V. Barco,M,32,172.0,11515,M,colo.barco,1127057,EUR,1090540800,M,32,32,False,64.0,58.0,2.0,,0.0,41.0,41.0,23.0,1.0,10.0,,11.0,4.0,,,,,90.0,80.0,7.1,9.0,0.0130514,0,,17.0,,7.0,1.0,1.0,1.0,,2.0,5.0,5.0,1.0,,Valentín Barco,,,2.0,2.0,,,,,,,,,,,,,
12450263,home,RC Strasbourg,Diego Moreira,diego-moreira,D. Moreira,F,7,179.0,6007,M,diegzyyy,1142233,EUR,1091750400,M,7,7,False,36.0,31.0,1.0,,1.0,20.0,20.0,22.0,,7.0,3.0,3.0,1.0,,,,,90.0,64.0,8.1,15.0,1.15718,1,,12.0,6.0,6.0,1.0,,8.0,5.0,2.0,1.0,1.0,2.0,3.0,Diego,,Moreira,1.0,2.0,3.0,,,0.0121,,,,1.0,1.0,,,,
12450263,home,RC Strasbourg,Félix Lemaréchal,felix-lemarechal,F. Lemaréchal,M,80,181.0,791,M,,1130942,EUR,1060214400,F,6,6,False,31.0,22.0,1.0,,1.0,12.0,16.0,15.0,,1.0,,1.0,,,,,,83.0,36.0,7.7,11.0,0.039839,1,,10.0,,5.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,3.0,,1.0,,0.6092,0.96,,1.0,,,,,,
12450263,home,RC Strasbourg,Sebastian Nanasi,sebastian-nanasi,S. Nanasi,M,11,178.0,2778,M,,962068,EUR,1021507200,F,15,15,False,28.0,26.0,,,0.0,11.0,11.0,19.0,,,2.0,2.0,,,,,,87.0,36.0,6.5,5.0,0.0557563,2,,15.0,2.0,1.0,,,1.0,,,,,,,Sebastian Nanasi,,,,,,,,0.3123,,,,,2.0,1.0,,,
12450263,home,RC Strasbourg,Emmanuel Emegha,emanuel-emegha,E. Emegha,F,10,195.0,9578,M,,1048333,EUR,1044230400,F,10,10,False,14.0,11.0,,,0.0,6.0,7.0,7.0,1.0,1.0,1.0,1.0,,,,,,88.0,22.0,6.2,4.0,0.0876901,3,,5.0,,,,,,,,,,1.0,1.0,,,,,,,,1.0,0.4237,,,,,2.0,2.0,1.0,,
12450263,home,RC Strasbourg,Eduard Sobol,eduard-sobol,E. Sobol,D,23,186.0,579,M,,186017,EUR,798336000,D,77,77,True,5.0,4.0,,,0.0,3.0,3.0,2.0,,,2.0,1.0,,,,,,11.0,7.0,6.6,1.0,0.00023158,0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12450263,home,RC Strasbourg,Thomas Delaine,thomas-delaine,T. Delaine,M,,180.0,116,M,,153218,EUR,701395200,D,3,3,True,3.0,,2.0,,0.0,,2.0,1.0,,,,,,,,,,16.0,6.0,6.4,5.0,,0,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
12450263,home,RC Strasbourg,Pape Diong,daouda-diongu,P. Diongu,M,6,193.0,841,M,,1536782,EUR,1150329600,M,17,17,True,2.0,2.0,,,0.0,2.0,2.0,,,1.0,,1.0,,,,,,12.0,4.0,6.6,,3.19e-06,0,,,,,,,,,,1.0,,,,Pape Diong,,,,,,,,,,,,,,,,,
12450263,home,RC Strasbourg,Sékou Mara,sekou-mara,S. Mara,F,9,184.0,963,M,,1047484,EUR,1027987200,F,14,14,True,2.0,,,,0.0,,1.0,1.0,,2.0,,1.0,2.0,,,,,11.0,6.0,6.5,3.0,,0,,,,2.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
12450263,home,RC Strasbourg,Karl-Johan Johnsson,karl-johan-johnsson,K. Johnsson,G,1,187.0,304,M,,40973,EUR,633484800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450263,home,RC Strasbourg,Amadou Cissé,amadou-cisse,A. Cissé,D,33,183.0,111,M,,1935903,EUR,1140998400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450263,home,RC Strasbourg,Samir El Mourabet,el-mourabet-samir,S. E. Mourabet,M,29,186.0,2528,M,,1605921,EUR,1128556800,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Samir El Mourabet,,,,,,,,,,,,,,,,,
12450263,home,RC Strasbourg,Ghianny Kodia,ghianny-kodia,G. Kodia,F,19,,93,,,1935902,EUR,1188777600,F,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Ghianny,,Kodia,,,,,,,,,,,,,,,
12450263,home,RC Strasbourg,Óscar Perea,oscar-perea,Ó. Perea,F,14,174.0,1176,M,,1185986,EUR,1127779200,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Óscar,,Perea,,,,,,,,,,,,,,,
12450263,away,Toulouse,Kjetil Haug,kjetil-haug,K. Haug,G,16,187.0,94,M,,792318,EUR,897609600,G,16,16,False,16.0,13.0,7.0,4.0,0.0,11.0,11.0,5.0,,,,8.0,,1.0,1.0,1.0,,90.0,23.0,6.4,3.0,0.00130675,0,-0.5456,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450263,away,Toulouse,Djibril Sidibé,djibril-sidibe,D. Sidibé,D,19,182.0,538,M,,123388,EUR,712368000,D,19,19,False,36.0,29.0,1.0,,0.0,22.0,27.0,11.0,,1.0,1.0,2.0,,,,,,76.0,43.0,6.1,9.0,0.00342933,0,,7.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,
12450263,away,Toulouse,Charlie Cresswell,charlie-cresswell,C. Cresswell,D,4,190.0,1084,M,,1020744,EUR,1029456000,D,4,4,False,64.0,56.0,9.0,5.0,0.0,41.0,43.0,21.0,1.0,1.0,6.0,4.0,1.0,,,,,90.0,75.0,6.7,8.0,0.00765147,0,,15.0,,2.0,1.0,,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,
12450263,away,Toulouse,Mark McKenzie,mark-mckenzie,M. McKenzie,D,3,183.0,647,M,,922759,EUR,919900800,D,3,3,False,49.0,45.0,6.0,3.0,0.0,29.0,29.0,20.0,,1.0,5.0,6.0,,,,,,90.0,63.0,6.6,6.0,0.00701338,0,,16.0,,5.0,2.0,1.0,1.0,1.0,3.0,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,
12450263,away,Toulouse,Aron Dønnum,aron-donnum,A. Dønnum,M,15,179.0,643,M,,863133,EUR,893030400,M,15,15,False,36.0,26.0,9.0,4.0,0.0,13.0,13.0,24.0,,3.0,,3.0,2.0,,,,,90.0,49.0,6.6,12.0,0.120291,0,,13.0,1.0,4.0,1.0,,1.0,,2.0,1.0,,,2.0,,,,,2.0,,,,,,,,,,,,,
12450263,away,Toulouse,Cristian Cásseres Jr.,cristian-casseres-jr,C. Cásseres Jr.,M,23,174.0,1378,M,,878938,EUR,948326400,M,23,23,False,36.0,34.0,6.0,6.0,0.0,17.0,17.0,20.0,,4.0,1.0,3.0,1.0,,,,,85.0,49.0,7.7,4.0,0.207748,2,,18.0,1.0,3.0,,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,,,1.0,2.0,1.0,1.0,,0.0378,0.0307,,,1.0,1.0,,,,
12450263,away,Toulouse,Vincent Sierro,vincent-sierro,V. Sierro,M,14,184.0,461,M,,794412,EUR,813110400,M,8,8,False,53.0,48.0,5.0,1.0,0.0,27.0,29.0,27.0,,8.0,1.0,4.0,4.0,,,,,90.0,73.0,7.2,13.0,0.0120817,0,,21.0,3.0,2.0,,,2.0,1.0,,3.0,3.0,2.0,1.0,,1.0,,,1.0,,,,,,True,,,,,,,
12450263,away,Toulouse,Gabriel Suazo,gabriel-suazo,G. Suazo,M,12,178.0,3981,M,,818986,EUR,871084800,M,17,17,False,48.0,39.0,1.0,,0.0,16.0,17.0,35.0,,6.0,1.0,9.0,,,,,,90.0,67.0,7.1,15.0,0.0119967,2,,23.0,4.0,7.0,3.0,1.0,3.0,2.0,1.0,4.0,4.0,,1.0,,,,,2.0,,,,0.165,,,,,2.0,,,,
12450263,away,Toulouse,Shavy Warren Babicka,babicka-shavy-warren,S. W. Babicka,F,80,180.0,1188,M,,1136280,EUR,959817600,F,80,80,False,12.0,8.0,,,0.0,4.0,5.0,7.0,1.0,4.0,,2.0,2.0,,,,,76.0,25.0,6.3,11.0,0.00348022,0,,4.0,,6.0,,2.0,4.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0
12450263,away,Toulouse,Yann Gboho,yann-gboho,Y. Gboho,F,10,173.0,957,M,,911851,EUR,979430400,F,10,10,False,21.0,18.0,1.0,,0.0,7.0,7.0,14.0,,2.0,,1.0,,,,,,66.0,30.0,6.7,6.0,0.0267939,4,,11.0,,4.0,1.0,1.0,4.0,2.0,,,,,,,,,,,,4.0,,0.3628,0.8101,,,,,1.0,,,
12450263,away,Toulouse,Frank Magri,frank-magri,F. Magri,F,9,178.0,1819,M,,1169436,EUR,936403200,F,9,9,False,15.0,9.0,2.0,,0.0,8.0,8.0,7.0,2.0,2.0,1.0,2.0,,,,,,90.0,23.0,7.2,8.0,0.00174139,3,,1.0,,7.0,,1.0,,,,,,1.0,,Frank Magri,,,4.0,3.0,,2.0,1.0,1.2703,1.5593,,1.0,,,,,,
12450263,away,Toulouse,Rafik Messali,rafik-messali,R. Messali,M,22,177.0,837,M,,1198264,EUR,1051488000,M,22,22,True,22.0,18.0,2.0,1.0,0.0,11.0,12.0,12.0,1.0,2.0,2.0,2.0,,,,,,24.0,32.0,6.9,7.0,0.0044063,0,,7.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,Rafik Messali,,,,1.0,,,,,,,,,,,,,
12450263,away,Toulouse,Joshua King,joshua-king,J. King,F,7,180.0,2232,M,,100621,EUR,695433600,F,13,13,True,9.0,6.0,1.0,1.0,0.0,2.0,2.0,8.0,,2.0,,1.0,,,,,,14.0,16.0,6.9,4.0,0.00357962,0,,4.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,
12450263,away,Toulouse,Noah Edjouma,noah-edjouma,N. Edjouma,F,20,182.0,400,M,,1512354,EUR,1128384000,F,31,31,True,1.0,1.0,,,0.0,1.0,1.0,,1.0,1.0,,,,,,,,14.0,5.0,6.4,2.0,5.52e-06,0,,,,1.0,,,1.0,,,,,1.0,,Noah,,Edjouma,,,,,,,,,,,,,,,
12450263,away,Toulouse,Miha Zajc,miha-zajc,M. Zajc,M,8,180.0,1164,M,,139256,EUR,773020800,M,21,21,True,8.0,7.0,1.0,,0.0,4.0,4.0,4.0,,,1.0,1.0,,,,,,14.0,9.0,6.5,1.0,0.00113697,0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450263,away,Toulouse,Mathys Niflore,mathys-niflore,M. Niflore,G,60,188.0,94,M,,1479500,EUR,1172793600,G,60,60,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450263,away,Toulouse,Jaydee Canvot,jaydee-canvot,J. Canvot,D,23,188.0,804,M,,1471671,EUR,1154131200,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Jaydee Canvot,,,,,,,,,,,,,,,,,
12450263,away,Toulouse,Ümit Akdağ,umit-akdag,Ü. Akdağ,D,50,192.0,604,M,,1215071,EUR,1065398400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Umit Akdag,,,,,,,,,,,,,,,,,
12450263,away,Toulouse,Warren Kamanzi,warren-kamanzi,W. Kamanzi,M,12,177.0,196,M,,1048366,EUR,973900800,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450263,away,Toulouse,Edhy Zuliani,edhy-zuliani,E. Zuliani,M,87,175.0,576,M,,1444641,EUR,1092182400,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
