match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_keyPass,stat_dispossessed,stat_bigChanceMissed,stat_totalOffside,captain,stat_lastManTackle,stat_goals,stat_punches,stat_clearanceOffLine
12448273,home,AZ Alkmaar,Rome Jayden Owusu-Oduro,,,rome-jayden-owusu-oduro,R. J. Owusu-Oduro,G,1,189,1341,M,1145999,EUR,1088726400,G,1,1,False,41.0,22.0,25.0,6.0,0.0,20.0,22.0,2.0,19.0,1.0,1.0,1.0,1.0,18.0,2.0,1.0,1.0,1.0,1.0,90.0,55.0,7.0,19.0,0.00087547,0,0.1647,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448273,home,AZ Alkmaar,Seiya Maikuma,,,seiya-maikuma,S. Maikuma,D,2,179,896,M,1028330,EUR,876960000,D,16,16,False,26.0,23.0,2.0,2.0,0.0,14.0,15.0,9.0,11.0,6.0,2.0,1.0,1.0,2.0,,,,,,76.0,44.0,6.9,4.0,0.00813043,0,,2.0,6.0,2.0,6.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12448273,home,AZ Alkmaar,Wouter Goes,,,wouter-goes,W. Goes,D,3,187,709,M,1145982,EUR,1086825600,D,3,3,False,50.0,46.0,7.0,4.0,0.0,30.0,31.0,16.0,19.0,9.0,1.0,1.0,3.0,3.0,,,,,,60.0,66.0,7.9,4.0,0.0218212,2,,,2.0,1.0,4.0,,,5.0,1.0,3.0,1.0,1.0,1.0,0.1319,0.0341,,,,,,,,,,,,,
12448273,home,AZ Alkmaar,Alexandre Penetra,,,alexandre-penetra,A. Penetra,D,5,184,386,M,1004278,EUR,999993600,D,5,5,False,64.0,54.0,8.0,2.0,0.0,42.0,45.0,12.0,19.0,,,,,4.0,,,,,,90.0,70.0,6.7,11.0,0.00844588,0,,1.0,2.0,,3.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
12448273,home,AZ Alkmaar,David Möller Wolfe,,,david-moller-wolfe,D. M. Wolfe,D,6,185,958,M,1031283,EUR,1019520000,D,18,18,False,41.0,27.0,5.0,1.0,0.0,14.0,22.0,14.0,21.0,6.0,3.0,3.0,,3.0,,,,,,90.0,69.0,7.1,20.0,0.0147863,0,,2.0,4.0,1.0,2.0,,,1.0,1.0,2.0,,,,,,,2.0,1.0,,,,,,,,,,
12448273,home,AZ Alkmaar,Peer Koopmeiners,,,peer-koopmeiners,P. Koopmeiners,M,6,186,510,M,922018,EUR,957398400,M,6,6,False,37.0,25.0,9.0,2.0,0.0,15.0,16.0,13.0,24.0,3.0,2.0,2.0,,4.0,,,,,,90.0,48.0,6.8,13.0,0.179645,1,,1.0,3.0,1.0,,1.0,,,1.0,,,,,0.0511,,1.0,3.0,3.0,1.0,3.0,,,,,,,,
12448273,home,AZ Alkmaar,Sven Mijnans,,,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,10,10,False,54.0,48.0,3.0,1.0,0.0,17.0,19.0,31.0,38.0,1.0,,,,5.0,,,,,,90.0,65.0,6.6,11.0,0.0331836,2,,1.0,5.0,1.0,,1.0,1.0,,2.0,,1.0,1.0,,0.3238,,1.0,3.0,,,,1.0,1.0,1.0,,,,,
12448273,home,AZ Alkmaar,Jordy Clasie,,,jordy-clasie,J. Clasie,M,8,169,219,M,116946,EUR,677980800,M,8,8,False,53.0,38.0,4.0,,0.0,15.0,20.0,23.0,33.0,3.0,1.0,,4.0,4.0,,,,,,89.0,66.0,7.1,18.0,0.0194087,0,,1.0,2.0,,2.0,3.0,3.0,,,,,,,,,2.0,,,,,,,,True,1.0,,,
12448273,home,AZ Alkmaar,Ernest Poku,,,ernest-poku,E. Poku,M,19,172,5105,M,1119502,EUR,1075248000,F,21,21,False,10.0,9.0,,,0.0,4.0,4.0,5.0,7.0,3.0,4.0,2.0,,2.0,,,,,,77.0,25.0,7.0,8.0,0.27298,1,,2.0,5.0,,1.0,1.0,1.0,,,,1.0,,,0.0646,,3.0,1.0,,,1.0,1.0,,,,,,,
12448273,home,AZ Alkmaar,Troy Parrott,,,troy-parrott,T. Parrott,F,9,185,10474,M,966555,EUR,1012780800,F,9,9,False,17.0,11.0,,,0.0,3.0,4.0,8.0,13.0,4.0,1.0,,,1.0,,,,,,89.0,33.0,7.3,10.0,0.00965405,1,,7.0,11.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,,1.0,,0.5757,0.8421,3.0,,,,,,,,,,1.0,,
