match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_penaltyConceded,stat_blockedScoringAttempt,stat_lastManTackle,stat_expectedGoals,stat_wonContest,captain,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_errorLeadToAShot,player_sofascoreId,stat_penaltyWon
12451047,home,Le Havre,Mathieu Gorgelin,mathieu-gorgelin,M. Gorgelin,G,16,187,120,M,123226,EUR,649814400,G,1,1,False,31.0,24.0,13.0,6.0,0.0,24.0,27.0,4.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,90.0,37.0,6.3,7.0,9.731e-05,0,-1.0494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451047,home,Le Havre,Loic Négo,loic-nego,L. Négo,D,7,179,819,M,54308,EUR,663897600,D,7,7,False,45.0,38.0,6.0,3.0,0.0,19.0,19.0,31.0,4.0,5.0,1.0,,,,,90.0,66.0,6.3,15.0,0.0917535,0,,,,20.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12451047,home,Le Havre,Étienne Youte Kinkoue,etienne-youte-kinkoue,É. Y. Kinkoue,D,6,195,254,M,980406,EUR,1010966400,D,6,6,False,73.0,68.0,8.0,6.0,0.0,38.0,41.0,32.0,5.0,,,,,,,90.0,95.0,6.9,5.0,0.0190199,0,,,,30.0,,,2.0,3.0,,,,14.0,,,,1.0,,5.0,1.0,3.0,1.0,,,,,,,,,,,,,,,
12451047,home,Le Havre,Gautier Lloris,gautier-lloris,G. Lloris,D,4,188,195,M,287887,EUR,806025600,D,4,4,False,76.0,70.0,3.0,2.0,0.0,46.0,49.0,27.0,6.0,2.0,,,,,,90.0,89.0,6.7,7.0,0.00799706,1,,,,24.0,,,2.0,4.0,,,1.0,4.0,3.0,2.0,,1.0,,3.0,1.0,1.0,,1.0,1.0,0.022,,,,,,,,,,,,
12451047,home,Le Havre,Fodé Ballo-Touré,fode-ballo-toure,F. Ballo-Touré,D,97,177,1466,M,788170,EUR,852249600,D,97,97,False,39.0,35.0,1.0,1.0,0.0,23.0,24.0,21.0,7.0,6.0,4.0,,,,,75.0,70.0,6.4,15.0,0.0482794,0,,,,14.0,6.0,2.0,2.0,5.0,,2.0,2.0,3.0,1.0,1.0,3.0,,,2.0,,,,,,,1.0,,,,,,,,,,,
12451047,home,Le Havre,Junior Mwanga,junior-mwanga,J. Mwanga,M,18,184,472,M,1197153,EUR,1052611200,M,23,23,False,36.0,28.0,6.0,2.0,0.0,14.0,16.0,20.0,6.0,8.0,,,,,,59.0,46.0,5.7,13.0,0.186966,0,,,,14.0,,,,7.0,1.0,2.0,2.0,,3.0,2.0,,2.0,,3.0,,,,,,,,,,,,,,,,,,
12451047,home,Le Havre,Josué Casimir,josue-casimir,J. Casimir,M,7,178,9086,M,1035986,EUR,1001289600,M,10,10,False,23.0,20.0,1.0,,0.0,9.0,10.0,20.0,6.0,3.0,2.0,,,,,85.0,42.0,6.8,15.0,0.0129752,1,,,,11.0,7.0,,,3.0,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,0.0211,2.0,True,1.0,1.0,0.0135,,,,,,,
12451047,home,Le Havre,Yassine Kechta,yassine-kechta,Y. Kechta,M,8,166,2008,M,1000442,EUR,1014595200,M,8,8,False,35.0,31.0,2.0,1.0,0.0,13.0,15.0,21.0,4.0,7.0,1.0,,,,,65.0,44.0,6.5,7.0,0.0173604,1,,,,18.0,1.0,,,6.0,1.0,,3.0,,1.0,1.0,,3.0,,1.0,,2.0,,,,0.0628,1.0,,,,,1.0,,,,,,
12451047,home,Le Havre,Issa Soumaré,issa-soumare,I. Soumaré,F,45,182,607,M,1001458,EUR,971136000,M,45,45,False,16.0,10.0,2.0,1.0,0.0,4.0,4.0,14.0,6.0,4.0,2.0,,,,,90.0,35.0,7.1,13.0,0.0064472,2,,,,6.0,2.0,,2.0,4.0,,2.0,,1.0,2.0,1.0,2.0,,,2.0,,1.0,,1.0,,0.3695,,,1.0,1.0,0.6551,,1.0,,,,,
12451047,home,Le Havre,Antoine Joujou,joujou-antoine,A. Joujou,F,77,189,199,M,1463265,EUR,1047427200,M,21,21,False,15.0,9.0,,,1.0,1.0,2.0,17.0,3.0,3.0,,,,,,65.0,38.0,6.2,19.0,0.208575,1,,Antoine Joujou,,9.0,4.0,1.0,1.0,10.0,1.0,1.0,9.0,,1.0,1.0,2.0,,2.0,,,,,,,0.1332,2.0,,1.0,,0.2431,,,1.0,1.0,,,
12451047,home,Le Havre,Ahmed Hassan,ahmed-hassan,A. Hassan,F,19,191,1936,M,1143587,EUR,731289600,F,99,99,False,16.0,14.0,,,0.0,6.0,7.0,9.0,2.0,1.0,,,,,,65.0,18.0,6.3,2.0,0.0093049,0,,,,8.0,,,2.0,3.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,
12451047,home,Le Havre,Mahamadou Diawara,mahamadou-diawara,M. Diawara,M,34,187,449,M,1402751,EUR,1108512000,M,34,34,True,13.0,12.0,3.0,2.0,0.0,4.0,4.0,9.0,1.0,2.0,,,,,,25.0,17.0,6.9,1.0,0.0104879,2,,Mahamadou Diawara,,8.0,,,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,0.0582,,,,,,2.0,,,,,,
12451047,home,Le Havre,Abdoulaye Touré,abdoulaye-toure,A. Touré,M,94,187,3161,M,149732,EUR,762652800,M,94,94,True,13.0,12.0,1.0,1.0,0.0,9.0,9.0,5.0,3.0,,1.0,,,,,25.0,22.0,6.7,4.0,0.00473863,2,,,,3.0,1.0,,,3.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,,,,0.0982,1.0,,,,,2.0,,,,,,
12451047,home,Le Havre,André Ayew,andre-ayew,A. Ayew,F,24,176,5860,M,27035,EUR,629856000,F,28,28,True,4.0,4.0,,,0.0,2.0,2.0,2.0,,,,,,,,25.0,4.0,6.4,,0.0104948,0,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,andreayew10,
