match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelWon,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_shotValueNormalized,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,player_sofascoreId,stat_unsuccessfulTouch,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_keyPass,captain,stat_wasFouled,player_firstName,player_lastName,stat_fouls,stat_errorLeadToAShot,stat_totalOffside,stat_challengeLost,stat_punches,stat_clearanceOffLine
14585934,home,Borussia M'gladbach,Moritz Nicolas,moritz-nicolas,M. Nicolas,G,33,193.0,410,M,578166,EUR,877392000,G,33,33,False,25.0,15.0,16.0,6.0,0.0,13.0,16.0,2.0,9.0,5.0,3.0,4.0,90.0,29.0,7.5,10.0,0.7338,0,0.04,0.0,-0.1,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14585934,home,Borussia M'gladbach,Philipp Sander,philipp-sander,P. Sander,M,16,185.0,245,M,939880,EUR,888019200,D,16,16,False,55.0,50.0,4.0,2.0,0.0,32.0,35.0,18.0,20.0,4.0,,,89.0,62.0,7.1,9.0,,2,0.25,0.24,-0.15,,1.0,5.0,6.0,2.0,1.0,1.0,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
14585934,home,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188.0,1056,M,282229,EUR,844041600,D,30,30,False,54.0,45.0,5.0,1.0,0.0,38.0,42.0,7.0,12.0,1.0,,,90.0,69.0,7.9,10.0,,2,0.42,0.09,0.2,,,1.0,1.0,,,,0.49,1.0,2.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,,,,,,,,,,,,,,,,,,
14585934,home,Borussia M'gladbach,Kevin Diks,kevin-diks,K. Diks,D,4,186.0,14796,M,583806,EUR,844560000,D,4,4,False,61.0,58.0,9.0,8.0,0.0,36.0,38.0,22.0,23.0,1.0,,,90.0,69.0,7.0,4.0,,0,0.25,0.16,-0.11,,,,,,,,,1.0,1.0,,,,,3.0,1.0,,KevinDiks_,1.0,,,,,,,,,,,,,,,,
14585934,home,Borussia M'gladbach,Franck Honorat,franck-honorat,F. Honorat,M,9,180.0,723,M,280453,EUR,839721600,M,9,9,False,31.0,23.0,3.0,3.0,1.0,7.0,9.0,16.0,22.0,2.0,,,89.0,48.0,7.8,16.0,,2,0.54,0.33,-0.04,,7.0,,2.0,1.0,1.0,1.0,0.01,,,,,1.0,,,,,,1.0,2.0,1.0,1.0,2.0,1.0,5.0,,,,,,,,,,
14585934,home,Borussia M'gladbach,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175.0,1023,M,1048650,EUR,1022630400,M,27,27,False,55.0,42.0,6.0,2.0,0.0,17.0,22.0,25.0,33.0,9.0,,,90.0,76.0,7.8,18.0,,2,0.34,0.54,0.24,,4.0,,7.0,2.0,2.0,2.0,-0.28,,2.0,,,,,1.0,1.0,1.0,,1.0,2.0,2.0,,1.0,,2.0,True,5.0,,,,,,,,
14585934,home,Borussia M'gladbach,Yannik Engelhardt,yannik-engelhardt,Y. Engelhardt,M,6,184.0,361,M,990209,EUR,981504000,M,6,6,False,37.0,37.0,3.0,3.0,0.0,16.0,16.0,21.0,21.0,4.0,,,90.0,49.0,7.1,2.0,,1,0.29,0.28,-0.07,,,,2.0,,,,0.21,,5.0,,,1.0,,2.0,,2.0,,,,3.0,1.0,,,1.0,,1.0,,,3.0,,,,,
14585934,home,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180.0,640,M,979144,EUR,1052956800,M,20,20,False,37.0,28.0,1.0,,0.0,15.0,16.0,13.0,21.0,,,,90.0,53.0,6.5,10.0,,1,-0.13,0.0,0.19,,1.0,1.0,4.0,,2.0,1.0,-0.17,,3.0,,1.0,,,3.0,,,,,,,,,,2.0,,1.0,,,3.0,,,,,
14585934,home,Borussia M'gladbach,Shuto Machino,shuto-machino,S. Machino,F,18,185.0,1747,M,925910,EUR,938649600,F,18,18,False,21.0,16.0,,,0.0,6.0,7.0,10.0,14.0,1.0,,,73.0,34.0,7.6,8.0,,6,0.29,0.19,-0.07,,,1.0,2.0,1.0,,,0.39,,2.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,2.0,,1.0,,,1.0,1.0,,,,
14585934,home,Borussia M'gladbach,Haris Tabaković,haris-tabakovic,H. Tabaković,F,15,196.0,2739,M,259803,EUR,772070400,F,15,15,False,20.0,17.0,,,1.0,6.0,6.0,11.0,14.0,2.0,,,89.0,36.0,8.7,6.0,,6,0.5,0.67,0.16,,,1.0,3.0,,,,0.4,2.0,3.0,,3.0,3.0,1.0,2.0,,,,3.0,,,,1.0,3.0,2.0,,2.0,,,1.0,,1.0,,,
