match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_clearanceOffLine,stat_outfielderBlock,stat_fouls,player_firstName,player_lastName,stat_wonContest,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_keyPass,stat_goalAssist,stat_bigChanceCreated
11352643,home,Nottingham Forest,Matt Turner,matt-turner,M. Turner,G,30,190,1518,M,833943,EUR,772416000,G,1,1,False,37.0,22.0,25.0,10.0,15.0,18.0,7.0,19.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,90.0,51.0,7.0,17.0,0.0,0.0,0.00127223,0,-0.2759,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352643,home,Nottingham Forest,Serge Aurier,serge-aurier,S. Aurier,D,,176,2934,M,105697,EUR,725155200,D,24,24,False,40.0,35.0,3.0,,17.0,18.0,19.0,25.0,,4.0,1.0,6.0,,1.0,1.0,,,,,,90.0,63.0,6.7,12.0,0.0,0.0,0.0235138,0,,Serge_aurier,True,3.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,
11352643,home,Nottingham Forest,Willy Boly,willy-boly,W. Boly,D,30,195,1884,M,139310,EUR,665539200,D,30,30,False,55.0,42.0,10.0,,27.0,31.0,15.0,24.0,3.0,4.0,5.0,3.0,,,,,,,,,90.0,78.0,7.6,17.0,0.0312,0.0,0.00492261,1,,,,,,3.0,,,,,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,,,
11352643,home,Nottingham Forest,Murillo,murillo,Murillo,D,5,180,9781,M,1199282,EUR,1025740800,D,40,40,False,47.0,39.0,1.0,1.0,21.0,26.0,18.0,21.0,1.0,3.0,11.0,9.0,,,,,,,,,90.0,66.0,7.6,10.0,0.0621,0.0,0.00533072,1,,murillosantiago40,,,,4.0,,1.0,1.0,1.0,1.0,,3.0,,1.0,1.0,1.0,,Murillo,,1.0,,,,,,,
11352643,home,Nottingham Forest,Moussa Niakhaté,moussa-niakhate,M. Niakhaté,D,19,190,8301,M,758168,EUR,826243200,D,19,19,False,26.0,20.0,3.0,1.0,9.0,11.0,11.0,16.0,2.0,5.0,2.0,2.0,,,,,,,,,56.0,39.0,6.0,11.0,0.0,0.0,0.00570209,0,,niakhate,,1.0,,2.0,,,,,3.0,2.0,,,,,,2.0,,,,,,,,,,
11352643,home,Nottingham Forest,Ibrahim Sangaré,ibrahim-sangare,I. Sangaré,M,6,191,10181,M,843754,EUR,881020800,M,6,6,False,29.0,25.0,3.0,3.0,11.0,11.0,14.0,19.0,1.0,4.0,2.0,2.0,,1.0,,,,,,,77.0,42.0,7.1,7.0,0.029,0.0,0.0846673,1,,ibrahim_sangare,,1.0,,4.0,,,3.0,1.0,1.0,1.0,3.0,,,,2.0,,,,2.0,1.0,,,,,,
11352643,home,Nottingham Forest,Orel Mangala,orel-mangala,O. Mangala,M,5,178,1576,M,793988,EUR,890179200,M,5,5,False,48.0,47.0,,,23.0,24.0,24.0,24.0,,4.0,1.0,3.0,,1.0,1.0,,,,,,90.0,60.0,7.1,2.0,0.0,0.0,0.0100478,0,,,,,,1.0,,,2.0,3.0,1.0,1.0,,,,,,1.0,,,2.0,,,,,,,
11352643,home,Nottingham Forest,Nicolás Domínguez,nicolas-dominguez,N. Domínguez,M,16,179,3183,M,871765,EUR,898992000,M,16,16,False,42.0,34.0,2.0,1.0,12.0,14.0,22.0,28.0,3.0,10.0,3.0,3.0,,,1.0,,,,,,80.0,56.0,7.9,8.0,0.0348,0.0846,0.0159242,1,,,,,,2.0,1.0,,,,6.0,4.0,1.0,,,,,,,,,,1.0,1.0,,,,
11352643,home,Nottingham Forest,Anthony Elanga,anthony-elanga,A. Elanga,M,20,178,10434,M,979232,EUR,1019865600,F,21,21,False,24.0,21.0,1.0,1.0,6.0,7.0,15.0,17.0,,4.0,1.0,2.0,,2.0,1.0,,,,,,61.0,37.0,6.8,7.0,0.0805,0.0,0.00793651,1,,anthonyelanga,,,,3.0,1.0,,4.0,,1.0,,,,1.0,,,,,,2.0,,,,,,,
11352643,home,Nottingham Forest,Taiwo Awoniyi,taiwo-awoniyi,T. Awoniyi,F,9,183,3465,M,359664,EUR,871344000,F,9,9,False,12.0,7.0,,,3.0,4.0,4.0,8.0,1.0,3.0,3.0,2.0,,2.0,2.0,,,,,,81.0,23.0,6.8,7.0,0.0,0.0,0.0217175,0,,,,,,6.0,,,,,,,6.0,,,,,,,,,,,,1.0,2.0,,
