match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,from,player_id,player_name,confirmed,length,playerName,reason,rescinded
10913368,FT,4.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
10913368,,,,,90,4.0,,1,,,substitution,121767620.0,False,True,regular,,,,,,,,
10913368,,4.0,0.0,,90,2.0,,1,,,goal,168814911.0,,True,penalty,penalty,828525.0,Mohammed Al-Saiari,,,,,
10913368,,,,,90,1.0,,1,,,varDecision,17322.0,,True,penaltyNotAwarded,,818813.0,Madallah Al-Olayan,False,,,,
10913368,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,6.0,,,
10913368,,,,,88,,,3,,,substitution,121767607.0,False,True,regular,,,,,,,,
10913368,,,,,88,,,3,,,substitution,121767606.0,False,True,regular,,,,,,,,
10913368,,,,,87,,,4,,,substitution,121767605.0,False,True,regular,,,,,,,,
10913368,,,,,82,,,9,,,substitution,121767580.0,True,True,injury,,,,,,,,
10913368,,,,,80,,,11,,,substitution,121767581.0,False,False,regular,,,,,,,,
10913368,,,,,72,,,19,,,substitution,121767567.0,False,False,regular,,,,,,,,
10913368,,,,,72,,,19,,,substitution,121767566.0,False,False,regular,,,,,,,,
10913368,,,,,71,,,20,,,substitution,121767565.0,False,False,regular,,,,,,,,
10913368,,,,,55,,,36,,,card,120755045.0,,False,yellow,,328851.0,Zakaria Al-Sudani,,,Zakaria Al-Sudani,Argument,False
10913368,HT,3.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
10913368,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,5.0,,,
10913368,,3.0,0.0,,30,,,16,,,goal,168814724.0,,True,regular,,797619.0,Romarinho,,,,,
10913368,,2.0,0.0,,18,,,28,,,goal,168814672.0,,True,regular,,826961.0,Abderrazak Hamdallah,,,,,
10913368,,1.0,0.0,,13,,,33,,,goal,168814649.0,,True,regular,,797619.0,Romarinho,,,,,
