match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_totalContest,stat_blockedScoringAttempt,stat_wonTackle,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,stat_wonContest,stat_bigChanceMissed,stat_outfielderBlock,stat_totalOffside,stat_errorLeadToAGoal,player_sofascoreId,stat_clearanceOffLine,stat_goalAssist
11369883,home,Standard Liège,Arnaud Bodart,bodart-arnaud,A. Bodart,G,16,184,413,M,878898,EUR,889574400,G,16,16,False,39.0,22.0,24.0,7.0,18.0,21.0,4.0,18.0,1.0,5.0,1.0,1.0,3.0,3.0,90.0,46.0,7.0,17.0,0.00091781,0,-0.5847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369883,home,Standard Liège,Zinho Vanheusden,zinho-vanheusden,Z. Vanheusden,D,,187,690,M,881024,EUR,933206400,D,4,4,False,74.0,62.0,10.0,6.0,46.0,49.0,16.0,25.0,4.0,6.0,,,,,90.0,84.0,7.0,12.0,0.0182354,1,,,,True,1.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,0.1263,,,,,,,,,,,,,,,,,,,,
11369883,home,Standard Liège,Merveille Bokadi,merveille-bokadi,M. Bokadi,D,21,186,291,M,867193,EUR,832636800,D,20,20,False,71.0,57.0,8.0,4.0,44.0,47.0,13.0,24.0,7.0,9.0,2.0,,,,90.0,81.0,6.9,15.0,0.0115159,1,,,,,1.0,4.0,3.0,,,3.0,1.0,1.0,1.0,0.0472,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11369883,home,Standard Liège,Konstantinos Laifis,konstantinos-laifis,K. Laifis,D,34,186,339,M,97061,EUR,737769600,D,34,34,False,33.0,25.0,9.0,5.0,16.0,19.0,9.0,14.0,3.0,3.0,3.0,,,,90.0,49.0,6.7,13.0,0.00392847,0,,,,,4.0,,6.0,1.0,,2.0,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,,,,
11369883,home,Standard Liège,Marlon Fossey,marlon-fossey,M. Fossey,M,13,180,286,M,880762,EUR,905299200,M,13,13,False,5.0,5.0,,,5.0,5.0,,,,,,,,,11.0,7.0,6.5,2.0,4.79e-05,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11369883,home,Standard Liège,Hayao Kawabe,hayao-kawabe,H. Kawabe,M,6,178,250,M,321001,EUR,810518400,M,6,6,False,29.0,20.0,1.0,,7.0,7.0,15.0,28.0,6.0,4.0,1.0,,,,87.0,51.0,7.4,20.0,0.250252,1,,,,,2.0,1.0,9.0,2.0,1.0,1.0,1.0,4.0,1.0,0.0608,2.0,,1.0,2.0,6.0,2.0,2.0,1.0,1.0,0.3406,1.0,,,,,,,,,
11369883,home,Standard Liège,Isaac Hayden,isaac-hayden,I. Hayden,M,15,187,827,M,190843,EUR,795830400,M,11,11,False,39.0,35.0,3.0,3.0,26.0,26.0,9.0,13.0,7.0,2.0,3.0,,,,68.0,49.0,7.0,6.0,0.00579902,1,,,,,2.0,3.0,4.0,1.0,,,1.0,1.0,1.0,0.0648,,,3.0,2.0,,,,,,,,1.0,,,,,,,,
11369883,home,Standard Liège,Steven Alzate,steven-alzate,S. Alzate,M,7,177,698,M,871822,EUR,905212800,M,17,17,False,33.0,30.0,4.0,4.0,13.0,14.0,17.0,20.0,5.0,6.0,3.0,,,,68.0,49.0,7.0,7.0,0.0192464,0,,,,,2.0,1.0,5.0,2.0,,,,,,,1.0,,3.0,2.0,1.0,,1.0,,,,1.0,,1.0,,,,,,,
11369883,home,Standard Liège,Cihan Çanak,cihan-canak,C. Çanak,M,99,175,582,M,1127335,EUR,1106524800,M,61,61,False,21.0,13.0,4.0,,4.0,5.0,12.0,27.0,8.0,6.0,,,,,90.0,54.0,7.2,23.0,0.309746,1,,Cihan Canak,,,1.0,1.0,6.0,,,1.0,1.0,5.0,1.0,0.0081,4.0,1.0,,3.0,11.0,3.0,2.0,,,,2.0,,2.0,,,,,,,
11369883,home,Standard Liège,Kamal Sowah,kamal-sowah,K. Sowah,M,14,179,840,M,927440,EUR,947376000,F,18,18,False,41.0,33.0,3.0,3.0,12.0,14.0,22.0,29.0,2.0,10.0,1.0,,,,87.0,57.0,7.3,10.0,0.391209,2,,,,,3.0,1.0,6.0,2.0,1.0,1.0,,,1.0,0.1909,,,1.0,1.0,2.0,1.0,,,,0.1149,1.0,1.0,,1.0,1.0,,,,,
