match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_challengeLost,stat_totalClearance,stat_aerialWon,stat_outfielderBlock,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,player_firstName,player_lastName,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_goals,stat_bigChanceCreated,stat_totalOffside,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceMissed
12528085,home,Antalyaspor,Abdullah Yiğiter,abdullah-yigiter,A. Yiğiter,G,21,189.0,39,M,827515,EUR,951004800,G,21,21,False,42.0,29.0,17.0,5.0,0.0,26.0,30.0,3.0,12.0,7.0,1.0,2.0,2.0,90.0,49.0,5.8,13.0,0.0007142,0,-0.7911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528085,home,Antalyaspor,Bünyamin Balcı,bunyamin-balci,B. Balcı,D,7,180.0,128,M,967214,EUR,959731200,D,7,7,False,53.0,51.0,4.0,4.0,0.0,27.0,28.0,24.0,26.0,4.0,,,,68.0,71.0,7.0,6.0,0.0101348,0,,1.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12528085,home,Antalyaspor,Veysel Sarı,veysel-sari,V. Sarı,D,89,185.0,109,M,98276,EUR,585792000,D,89,89,False,58.0,55.0,3.0,2.0,0.0,48.0,49.0,7.0,9.0,4.0,1.0,,,79.0,61.0,5.9,3.0,0.00199538,0,,,2.0,1.0,1.0,1.0,,,,,,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12528085,home,Antalyaspor,Thalisson Kelven,thalisson-kelven,T. Kelven,D,2,184.0,112,M,863277,EUR,894499200,D,2,2,False,51.0,50.0,2.0,2.0,0.0,42.0,43.0,8.0,8.0,3.0,,,,90.0,59.0,6.8,1.0,0.00370659,0,,,1.0,2.0,1.0,,,,1.0,1.0,,,,,4.0,1.0,1.0,,,,,,,,,,,,,,,,,
12528085,home,Antalyaspor,Abdurrahim Dursun,abdurrahim-dursun,A. Dursun,D,77,176.0,46,M,883275,EUR,912470400,D,77,77,False,53.0,38.0,4.0,1.0,0.0,26.0,31.0,13.0,27.0,6.0,,,,90.0,81.0,6.4,24.0,0.0341008,0,,5.0,1.0,4.0,,2.0,1.0,2.0,1.0,,,,,,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
12528085,home,Antalyaspor,Jakub Kałuziński,jakub-kaluzinski,J. Kałuziński,M,18,185.0,896,M,1019026,EUR,1036022400,M,18,18,False,73.0,65.0,16.0,12.0,0.0,39.0,39.0,26.0,35.0,5.0,,,,90.0,79.0,7.1,9.0,0.0437435,0,,1.0,2.0,4.0,,1.0,1.0,,3.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,
12528085,home,Antalyaspor,Güray Vural,guray-vural,G. Vural,D,77,177.0,69,M,43559,EUR,581990400,M,11,11,False,31.0,28.0,,,0.0,18.0,19.0,11.0,14.0,1.0,,,,68.0,40.0,6.7,6.0,0.126316,2,,2.0,2.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,1.0,,,,1.0,1.0,0.104,0.0548,,,,,,,
12528085,home,Antalyaspor,Ramzi Safuri,ramzi-safuri,R. Safuri,M,8,184.0,208,M,186949,EUR,814233600,M,8,8,False,30.0,23.0,4.0,2.0,0.0,10.0,11.0,14.0,24.0,3.0,,,,90.0,47.0,7.0,14.0,0.0622004,3,,5.0,2.0,4.0,,1.0,,2.0,2.0,1.0,1.0,,,,,,,1.0,,2.0,1.0,,,3.0,,0.0764,,,,,,,,
12528085,home,Antalyaspor,Hasan Yakub İlçin,hasan-yakub-ilcin,H. Y. İlçin,M,20,,186,M,2031279,EUR,1237852800,M,23,23,False,26.0,21.0,3.0,2.0,0.0,13.0,14.0,8.0,12.0,2.0,,,,90.0,35.0,6.8,6.0,0.00450455,2,,,2.0,2.0,,,,1.0,1.0,,1.0,,,2.0,,,,,,1.0,1.0,Hasan Yakub İlçin,,1.0,1.0,0.0507,0.2409,,,,,,,
12528085,home,Antalyaspor,Braian Samudio,braian-samudio,B. Samudio,F,18,180.0,162,M,892933,EUR,819676800,M,81,81,False,24.0,18.0,1.0,,0.0,10.0,11.0,8.0,13.0,3.0,,,,84.0,31.0,6.6,6.0,0.0219472,0,,,8.0,9.0,,4.0,1.0,,1.0,2.0,,,3.0,3.0,,3.0,,,,1.0,1.0,,,,,,,,,,,,,
12528085,home,Antalyaspor,Adolfo Gaich,adolfo-gaich,A. Gaich,F,19,189.0,842,M,940692,EUR,919987200,F,9,9,False,13.0,8.0,,,0.0,3.0,4.0,5.0,9.0,1.0,,,,78.0,20.0,6.7,7.0,0.012744,1,,,2.0,4.0,,,,1.0,3.0,,1.0,,1.0,,,1.0,,,,1.0,,,,1.0,,0.1434,,,,,,,,
12528085,home,Antalyaspor,Mert Yilmaz,mert-yilmaz,M. Yilmaz,D,27,174.0,32,M,881966,EUR,920851200,D,27,27,True,10.0,9.0,1.0,1.0,0.0,6.0,6.0,3.0,5.0,,,,,22.0,21.0,6.7,5.0,0.00102798,0,,1.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
