match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalContest,stat_onTargetScoringAttempt,stat_wonTackle,captain,stat_bigChanceMissed,stat_keyPass,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_shotOffTarget,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_goalAssist,stat_goals,stat_penaltyWon,stat_penaltyFaced,stat_errorLeadToAGoal,stat_penaltyConceded
11396417,home,VfB Stuttgart,Alexander Nübel,,,alexander-nubel,A. Nübel,G,33,193,2048,M,584722,EUR,844041600,G,33,33,False,38.0,29.0,18.0,10.0,28.0,32.0,1.0,6.0,1.0,1.0,11.0,1.0,4.0,4.0,1.0,1.0,90.0,49.0,7.3,9.0,0.0,0.0,0.00161811,0,0.6233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396417,home,VfB Stuttgart,Pascal Stenzel,,,pascal-stenzel,P. Stenzel,D,15,184,266,M,352562,EUR,827280000,D,15,15,False,25.0,21.0,3.0,1.0,12.0,12.0,9.0,13.0,,4.0,8.0,,,,,,61.0,50.0,6.7,7.0,0.0,0.0,0.00690109,0,,3.0,9.0,5.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
11396417,home,VfB Stuttgart,Anthony Rouault,,,anthony-rouault,A. Rouault,D,24,186,602,M,991479,EUR,991094400,D,29,29,False,53.0,45.0,3.0,2.0,30.0,34.0,15.0,19.0,1.0,4.0,3.0,,,,,,83.0,66.0,7.1,10.0,0.0194,0.1569,0.0216469,1,,3.0,5.0,,,1.0,2.0,3.0,1.0,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,
11396417,home,VfB Stuttgart,Waldemar Anton,,,waldemar-anton,W. Anton,D,3,189,2193,M,799046,EUR,837820800,D,2,2,False,64.0,60.0,2.0,1.0,41.0,43.0,19.0,21.0,3.0,3.0,8.0,,,,,,90.0,79.0,6.9,7.0,0.0687,0.037,0.0965009,1,,1.0,4.0,,5.0,2.0,,,,,2.0,2.0,1.0,,True,1.0,1.0,,,,,,,,,,,,,,,
11396417,home,VfB Stuttgart,Hiroki Itō,,,hiroki-ito,H. Itō,D,21,188,6725,M,873106,EUR,926467200,D,21,21,False,71.0,66.0,6.0,4.0,33.0,34.0,35.0,40.0,2.0,3.0,4.0,,,,,,90.0,86.0,7.0,8.0,0.0605,0.0,0.11736,1,,2.0,3.0,,1.0,,,,,1.0,,1.0,,,,,1.0,hiroki_ito38,3.0,2.0,1.0,1.0,1.0,,,,,,,,,
11396417,home,VfB Stuttgart,Atakan Karazor,,,atakan-karazor,A. Karazor,M,16,190,1082,M,801030,EUR,845164800,M,16,16,False,63.0,56.0,3.0,2.0,20.0,24.0,36.0,39.0,1.0,7.0,14.0,,,,,,90.0,80.0,7.3,12.0,0.0219,0.0,0.0679115,1,,1.0,5.0,1.0,,,,6.0,1.0,,2.0,,,4.0,,,1.0,,,,1.0,,1.0,,,,,,,,,
11396417,home,VfB Stuttgart,Angelo Stiller,,,stiller-angelo,A. Stiller,M,6,183,7426,M,901882,EUR,986342400,M,6,6,False,79.0,73.0,5.0,3.0,28.0,31.0,45.0,50.0,1.0,5.0,7.0,,,,,,90.0,90.0,7.5,10.0,0.0,0.0,0.141664,0,,2.0,4.0,2.0,,,,3.0,2.0,1.0,,,,2.0,,,2.0,,2.0,,,,,1.0,,,,,,,,
11396417,home,VfB Stuttgart,Jamie Leweling,,,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,M,18,18,False,9.0,5.0,2.0,,1.0,1.0,6.0,11.0,,3.0,1.0,,,,,,61.0,21.0,6.5,8.0,0.0575,0.0,0.152669,1,,,3.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,3.0,2.0,1.0,1.0,,,1.0,2.0,,,,,,
11396417,home,VfB Stuttgart,Enzo Millot,,,millot-enzo,E. Millot,M,10,175,4915,M,957889,EUR,1026864000,M,8,8,False,55.0,44.0,1.0,1.0,11.0,15.0,34.0,42.0,,3.0,2.0,,,,,,90.0,73.0,6.8,20.0,0.0,0.0,0.226112,0,,,7.0,1.0,,,,1.0,4.0,1.0,2.0,4.0,,,,,3.0,,2.0,1.0,1.0,1.0,,,,1.0,,,,,,
11396417,home,VfB Stuttgart,Chris Führich,,,chris-fuhrich,C. Führich,M,10,178,1574,M,891510,EUR,884304000,M,27,27,False,51.0,43.0,1.0,1.0,11.0,13.0,32.0,41.0,2.0,3.0,6.0,,,,,,83.0,63.0,7.8,14.0,0.1316,0.0,0.42955,1,,,,,,,,,2.0,,,1.0,,,,,2.0,,3.0,,,1.0,,1.0,1.0,,1.0,,,,,
11396417,home,VfB Stuttgart,Serhou Guirassy,,,serhou-guirassy,S. Guirassy,F,9,187,50480,M,328027,EUR,826588800,F,9,9,False,18.0,13.0,,,6.0,8.0,7.0,10.0,2.0,8.0,2.0,,,,,,89.0,41.0,9.8,12.0,2.2615,2.8175,0.00200822,6,,1.0,6.0,1.0,2.0,,,,5.0,5.0,2.0,2.0,5.0,,,,,guirassy19off,,,1.0,1.0,,,1.0,1.0,,3.0,1.0,,,
11396417,home,VfB Stuttgart,Silas,,,silas-katompa-mvumpa,S. K. Mvumpa,M,26,189,7725,M,949062,EUR,907632000,F,14,14,True,8.0,5.0,,,2.0,3.0,4.0,6.0,,2.0,1.0,,,,,,29.0,18.0,6.4,8.0,0.0,0.0,0.00576094,0,,,2.0,,,,,,2.0,1.0,,3.0,,,,,,silas,1.0,1.0,,1.0,,,,1.0,,,,,,
11396417,home,VfB Stuttgart,Deniz Undav,,,deniz-undav,D. Undav,F,26,179,7593,M,794298,EUR,837734400,F,26,26,True,13.0,8.0,,,3.0,3.0,5.0,10.0,,2.0,1.0,,,,,,29.0,24.0,6.5,9.0,0.0674,0.1569,0.00936597,2,,1.0,7.0,,,,,1.0,,1.0,2.0,2.0,1.0,,,,,denizundav,,,2.0,,,,1.0,,,,,,,
11396417,home,VfB Stuttgart,Maximilian Mittelstädt,,,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,788949,EUR,858643200,D,7,7,True,9.0,7.0,,,3.0,3.0,4.0,7.0,3.0,3.0,,,,,,,15.0,11.0,6.5,4.0,0.0,0.0,0.00613772,0,,,2.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,
11396417,home,VfB Stuttgart,Dan-Axel Zagadou,,,dan-axel-zagadou,D. Zagadou,D,23,196,1086,M,826205,EUR,928368000,D,23,23,True,16.0,16.0,3.0,3.0,13.0,13.0,3.0,3.0,,,,,,,,,15.0,17.0,6.7,,0.0,0.0,0.00077795,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396417,home,VfB Stuttgart,Leonidas Stergiou,,,leonidas-stergiou,L. Stergiou,D,25,180,684,M,962898,EUR,1015113600,D,20,20,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,0.0,0.0,0.00056331,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396417,home,VfB Stuttgart,Fabian Bredlow,,,fabian-bredlow,F. Bredlow,G,1,191,219,M,152463,EUR,794102400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396417,home,VfB Stuttgart,Genki Haraguchi,,,genki-haraguchi,G. Haraguchi,M,78,177,395,M,48243,EUR,673747200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396417,home,VfB Stuttgart,Lilian Egloff,,,egloff-lilian,L. Egloff,M,25,183,84,M,1007962,EUR,1029801600,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396417,home,VfB Stuttgart,Jovan Milošević,Jovan Milosevic,,jovan-milosevic,J. Milošević,F,19,190,2131,M,1154491,EUR,1122768000,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396417,away,VfL Wolfsburg,Koen Casteels,,,koen-casteels,K. Casteels,G,1,197,1416,M,70987,EUR,709430400,G,1,1,False,45.0,32.0,27.0,14.0,25.0,30.0,7.0,15.0,,1.0,10.0,1.0,4.0,5.0,,,90.0,58.0,7.6,13.0,0.0,0.0,0.00848498,0,0.1683,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,
11396417,away,VfL Wolfsburg,Ridle Baku,,,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,D,20,20,False,33.0,25.0,3.0,2.0,14.0,14.0,11.0,19.0,,3.0,5.0,,,,,,90.0,55.0,5.6,13.0,0.0,0.0,0.0126948,0,,5.0,9.0,1.0,2.0,,2.0,1.0,3.0,2.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,1.0,
11396417,away,VfL Wolfsburg,Maxence Lacroix,,,maxence-lacroix,M. Lacroix,D,5,192,6983,M,879674,EUR,954979200,D,4,4,False,31.0,24.0,5.0,1.0,21.0,21.0,3.0,10.0,,5.0,5.0,,,,,,90.0,47.0,6.7,10.0,0.0,0.0,0.00071374,0,,3.0,4.0,,1.0,1.0,1.0,5.0,3.0,,1.0,,,4.0,,,,,,,,,,,,,,,,,,
