match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_aerialLost,stat_interceptionWon,stat_wasFouled,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,player_firstName,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_keyPass,player_lastName,stat_blockedScoringAttempt,stat_errorLeadToAGoal
15237913,home,Chapecoense,Léo Vieira,leo-vieira,L. Vieira,G,12,193.0,108,M,166279,EUR,653961600.0,G,12,12,False,17.0,14.0,4.0,1.0,0.0,14.0,16.0,1.0,3.0,5.0,1.0,2.0,2.0,1.0,1.0,90.0,26.0,6.0,3.0,6.3e-05,19.346022677278,2.0,-2.2746659715855,0.0,0.0209,0,-0.1662,-0.01,-0.06,-0.36,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237913,home,Chapecoense,Victor Caetano,victor-caetano,V. Caetano,D,25,186.0,57,M,863292,EUR,877219200.0,D,25,25,False,47.0,43.0,7.0,5.0,0.0,17.0,17.0,30.0,,1.0,,,,,,90.0,59.0,6.7,6.0,0.0193565,87.149960031632,14.0,43.715481719075,0.0,,0,,0.31,0.07,-0.49,,26.0,2.0,3.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
15237913,home,Chapecoense,Bruno Leonardo,bruno-leonardo,B. Leonardo,D,33,187.0,72,M,840280,EUR,833673600.0,D,33,33,False,64.0,62.0,7.0,5.0,0.0,44.0,44.0,20.0,1.0,3.0,,,,,,90.0,69.0,6.6,2.0,0.00938784,143.31118727788,20.0,73.970006117514,1.0,,0,,0.23,0.06,-0.38,,18.0,1.0,2.0,3.0,,,,,1.0,1.0,,True,2.0,1.0,1.0,13.297707095527,14.473321146164,,,,,,,,,,,,,,,,,
15237913,home,Chapecoense,Eduardo Doma,eduardo-doma,E. Doma,D,3,186.0,88,M,1122967,EUR,904348800.0,D,3,3,False,76.0,67.0,6.0,2.0,0.0,45.0,46.0,30.0,2.0,8.0,,,,,,90.0,82.0,7.2,9.0,0.0120458,111.78199127639,13.0,62.325407251172,1.0,,1,,0.19,0.12,-0.56,,22.0,3.0,4.0,4.0,2.0,,,,,,,,2.0,1.0,1.0,16.098777302766,24.494028353866,Eduardo Doma,1.0,1.0,0.0512,0.1695,0.53,,,,,,,,,,,
15237913,home,Chapecoense,Everton,everton,Everton,D,26,181.0,55,M,1105232,EUR,797472000.0,M,26,26,False,14.0,9.0,3.0,1.0,1.0,2.0,2.0,12.0,,2.0,,,,,,69.0,31.0,7.1,12.0,0.550093,177.91586181592,12.0,134.92302625806,5.0,,3,,0.67,0.33,-0.17,,7.0,,3.0,,,1.0,,,,,,,1.0,,,29.746646977425,110.3168258982,Everton,,,0.5686,,-0.52,6.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,,,
15237913,home,Chapecoense,Rafael Carvalheira,rafael-carvalheira,R. Carvalheira,M,99,176.0,186,M,1120738,EUR,927676800.0,M,99,99,False,26.0,25.0,2.0,2.0,0.0,16.0,16.0,10.0,1.0,1.0,,,,,,69.0,34.0,6.4,2.0,0.00710425,77.723107658302,8.0,18.843722872914,1.0,,1,,0.07,0.03,-0.14,,9.0,,1.0,,,1.0,,,,,,,,,,15.434066552598,18.147536361721,Rafael,,,0.0257,,-0.07,,,,,,,,,Carvalheira,1.0,
15237913,home,Chapecoense,Camilo,camilo,Camilo,M,15,176.0,596,M,975319,EUR,919728000.0,M,27,27,False,22.0,18.0,1.0,1.0,0.0,10.0,11.0,11.0,2.0,3.0,,,,,,45.0,30.0,7.1,4.0,0.00435032,35.419007669193,3.0,20.444170363268,0.0,,0,,0.04,0.04,0.37,,8.0,1.0,,5.0,,1.0,1.0,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
15237913,home,Chapecoense,Walter Clar,walter-clar,W. Clar,D,37,180.0,240,M,846362,EUR,780624000.0,M,37,37,False,44.0,36.0,3.0,1.0,1.0,16.0,18.0,26.0,2.0,1.0,,,,,,90.0,61.0,7.2,11.0,0.0382653,79.523612517442,9.0,56.36612363565,1.0,,2,,0.16,0.03,-0.53,,20.0,3.0,6.0,4.0,1.0,1.0,,,1.0,,1.0,,2.0,1.0,,19.408080764401,23.009473722795,,1.0,1.0,0.8942,0.9941,0.49,1.0,,1.0,,,1.0,,4.0,,,1.0
15237913,home,Chapecoense,Jean Carlos,jean-carlos,J. Carlos,M,20,178.0,459,M,850475,EUR,698112000.0,F,20,20,False,26.0,20.0,3.0,1.0,1.0,9.0,10.0,16.0,,6.0,,,,,,87.0,37.0,7.1,10.0,0.227216,67.440206025252,12.0,-26.795100002394,0.0,,4,,0.33,0.03,-0.02,,11.0,1.0,,1.0,,,,,,,,,,,,,,,2.0,,0.1554,0.0303,0.0,6.0,3.0,,1.0,,1.0,1.0,5.0,,1.0,
15237913,home,Chapecoense,Maurício Garcez,mauricio-garcez,Maurício Garcez,M,31,183.0,350,M,1050353,EUR,858470400.0,F,31,31,False,17.0,10.0,,,0.0,3.0,3.0,14.0,1.0,,,,,,,90.0,33.0,6.6,14.0,0.0664608,109.76674891023,12.0,58.042762783811,3.0,,2,,-0.2,0.37,0.13,,7.0,4.0,4.0,6.0,,2.0,,,,,,,1.0,,2.0,21.990262275501,50.950399976249,,,,0.201,,-0.53,,,1.0,,,1.0,4.0,2.0,,1.0,
15237913,home,Chapecoense,Marcinho,marcinho,Marcinho,M,,176.0,227,M,870329,EUR,802569600.0,F,7,7,False,22.0,19.0,3.0,1.0,0.0,4.0,4.0,18.0,,4.0,,,,,,69.0,37.0,6.6,9.0,0.0203633,203.13766264767,18.0,86.378195776193,2.0,,3,,0.06,0.14,-0.07,,15.0,,6.0,3.0,2.0,2.0,2.0,,,,,,3.0,1.0,1.0,29.151589608711,53.475772160273,,1.0,,0.0712,0.0679,-0.11,3.0,,1.0,,,1.0,2.0,1.0,,1.0,
15237913,home,Chapecoense,Higor Meritão,higor-meritao,H. Meritão,M,22,186.0,200,M,973845,EUR,772329600.0,M,22,22,True,29.0,26.0,3.0,1.0,0.0,14.0,15.0,14.0,,4.0,,,,,,45.0,34.0,6.3,4.0,0.010041,40.472295697214,6.0,13.209543313029,0.0,,2,,-0.07,0.02,-0.15,,12.0,2.0,3.0,4.0,,1.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,2.0,,0.2367,0.2491,0.1,,,,,,,,,,,
15237913,home,Chapecoense,Italo,italo,Italo,M,77,190.0,137,M,1546812,EUR,1034467200.0,F,77,77,True,6.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,,,,,,,,21.0,11.0,6.8,3.0,0.060702,37.387134384421,5.0,6.6233152812048,0.0,,1,,0.18,0.01,0.0,,4.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,0.125,,-0.1,3.0,,,,,,,,,1.0,
15237913,home,Chapecoense,João Vitor,joao-vitor,J. Vitor,M,5,177.0,139,M,1465222,EUR,891302400.0,M,5,5,True,14.0,9.0,2.0,1.0,0.0,4.0,6.0,8.0,,1.0,,,,,,21.0,18.0,6.6,7.0,0.0236469,16.147315495719,3.0,4.9660255165751,0.0,,0,,-0.01,0.03,-0.02,,5.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,João Vitor,,,,,,1.0,,1.0,,,,,1.0,,,
15237913,home,Chapecoense,Rubens Tadeu,rubens-tadeu,R. Tadeu,F,70,,99,M,1470928,EUR,1048809600.0,M,70,70,True,9.0,8.0,,,0.0,3.0,3.0,6.0,,2.0,,,,,,21.0,14.0,7.7,4.0,0.0121293,23.202802976457,4.0,1.0986426841184,1.0,,1,,-0.11,0.12,0.13,,5.0,,,1.0,,1.0,1.0,,,,,,,,,9.3451073451568,9.505203259268,,1.0,1.0,0.0518,0.3321,0.53,2.0,,,,,,1.0,,,,
15237913,home,Chapecoense,Yannick Bolasie,yannick-bolasie,Y. Bolasie,F,11,185.0,3708,M,46620,EUR,611971200.0,F,11,11,True,2.0,1.0,1.0,,0.0,,,2.0,,,,,,,,10.0,7.0,6.5,3.0,0.00063914,8.3285782927241,2.0,5.9595258754355,0.0,,1,,0.0,0.03,0.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,0.0188,,-0.02,,,1.0,,,,1.0,,,1.0,
15237913,home,Chapecoense,Rafael Santos,rafael-santos,R. Santos,G,1,191.0,85,M,108480,EUR,605836800.0,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
