match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,captain,stat_challengeLost,stat_totalContest,stat_wonContest,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine
10407820,home,Sint-Truidense VV,Gianni Bruno,gianni-bruno,G. Bruno,F,9,180.0,179,M,100680,EUR,682560000,F,91,91,False,33.0,22.0,8.0,6.0,11.0,12.0,12.0,25.0,4.0,,90.0,59.0,8.6,19.0,7,,,4.0,1.0,2.0,,9.0,5.0,3.0,1.0,5.0,2.0,1.0,,,1.0,1.0,,,,,2.0,5.0,3.0,1.0,,,1.0,2.0,2.0,,,,,,
10407820,home,Sint-Truidense VV,Wolke Janssens,janssens-wolke,W. Janssens,D,22,185.0,37,M,794418,EUR,789782400,D,22,22,True,26.0,19.0,6.0,3.0,10.0,12.0,9.0,14.0,4.0,,51.0,37.0,6.7,7.0,0,,,,,,1.0,2.0,4.0,,,,3.0,3.0,,1.0,,3.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,
10407820,home,Sint-Truidense VV,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175.0,1025,M,1048650,EUR,1022630400,M,13,13,True,12.0,5.0,3.0,,2.0,4.0,5.0,10.0,4.0,,26.0,22.0,6.6,9.0,0,,,2.0,2.0,1.0,,2.0,1.0,,,,1.0,1.0,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,
10407820,home,Sint-Truidense VV,Taichi Hara,taichi-hara,T. Hara,F,18,191.0,400,M,925790,EUR,925862400,F,9,9,True,5.0,3.0,,,2.0,3.0,1.0,2.0,1.0,,11.0,6.0,6.4,3.0,0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407820,home,Sint-Truidense VV,Jo Coppens,jo-coppens,J. Coppens,G,12,190.0,48,M,45854,EUR,661737600,G,12,12,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407820,home,Sint-Truidense VV,Aboubakary Koita,aboubakary-koita,A. Koita,M,11,175.0,1938,M,890110,EUR,906249600,F,7,7,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407820,home,Sint-Truidense VV,Stan Van Dessel,van-dessel-stan,S. V. Dessel,M,8,162.0,53,M,990146,EUR,995932800,M,19,19,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407820,home,Sint-Truidense VV,Fatih Kaya,fatih-kaya,F. Kaya,F,29,183.0,257,M,930697,EUR,942364800,F,11,11,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407820,away,RFC Seraing,Guillaume Dietsch,guillaume-dietsch,G. Dietsch,G,30,184.0,77,M,986770,EUR,987465600,G,30,30,False,32.0,21.0,19.0,9.0,12.0,18.0,9.0,14.0,13.0,2.0,90.0,51.0,7.1,11.0,0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,3.0,4.0,1.0,3.0,3.0,
10407820,away,RFC Seraing,Marvin Tshibuabua,marvin-tshibuabua,M. Tshibuabua,D,,190.0,40,M,966923,EUR,1010448000,D,4,4,False,57.0,43.0,16.0,10.0,33.0,38.0,10.0,19.0,5.0,,90.0,68.0,7.3,15.0,0,,,,,1.0,2.0,3.0,5.0,,,,1.0,1.0,,1.0,,3.0,2.0,,1.0,,,2.0,1.0,,,,,,,,,,,,1.0
10407820,away,RFC Seraing,Christophe Lepoint,christophe-lepoint,C. Lepoint,D,,188.0,10,M,45907,EUR,467424000,D,23,23,False,34.0,31.0,5.0,4.0,20.0,21.0,11.0,13.0,4.0,,90.0,51.0,6.3,7.0,0,,,,,1.0,1.0,5.0,6.0,2.0,,,1.0,1.0,1.0,,,1.0,,1.0,2.0,True,1.0,3.0,2.0,,,,,,,,,,,,
10407820,away,RFC Seraing,Moustapha Mbow,moustapha-mbow,M. Mbow,D,5,187.0,1696,M,982319,EUR,952473600,D,99,99,False,58.0,52.0,12.0,8.0,44.0,47.0,8.0,11.0,11.0,,90.0,70.0,6.8,7.0,1,,,,,1.0,,2.0,3.0,,,,2.0,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,,,,,,,,,,,,,,,,
10407820,away,RFC Seraing,Junior Marsoni Sambu Mansoni​,junior-marsoni-sambu-mansoni,J. M. S. Mansoni,D,70,185.0,79,M,874855,EUR,833760000,M,21,21,False,64.0,49.0,4.0,1.0,27.0,34.0,22.0,31.0,16.0,,90.0,101.0,6.3,28.0,0,,,1.0,,,,5.0,4.0,2.0,,,1.0,1.0,1.0,,,1.0,,3.0,,,,6.0,3.0,,,,,,,,,,,,
10407820,away,RFC Seraing,Sambou Sissoko,sambou-sissoko,S. Sissoko,M,6,186.0,53,M,893030,EUR,925171200,M,27,27,False,47.0,38.0,10.0,5.0,21.0,22.0,17.0,26.0,3.0,,88.0,60.0,6.7,13.0,0,,,1.0,,2.0,1.0,6.0,7.0,1.0,,,4.0,3.0,2.0,1.0,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,
10407820,away,RFC Seraing,Mathieu Cachbach,mathieu-cachbach,M. Cachbach,M,17,180.0,36,M,1127196,EUR,990576000,M,6,6,False,30.0,24.0,4.0,2.0,11.0,12.0,13.0,19.0,3.0,,75.0,40.0,6.8,9.0,0,Mathieu Cachbach,,1.0,,1.0,,3.0,3.0,,,,2.0,,1.0,,,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,
10407820,away,RFC Seraing,Morgan Poaty,morgan-poaty,M. Poaty,D,18,175.0,121,M,850895,EUR,868924800,M,18,18,False,44.0,31.0,3.0,,18.0,24.0,13.0,22.0,7.0,,90.0,76.0,6.3,25.0,3,,,2.0,,1.0,2.0,4.0,6.0,2.0,,,1.0,1.0,2.0,,3.0,,,,3.0,,,1.0,,,,,,,,,,,,,
10407820,away,RFC Seraing,Vagner Dias,vagner-dias,V. Dias,F,,168.0,117,M,913191,EUR,821232000,F,7,7,False,31.0,21.0,5.0,1.0,8.0,9.0,14.0,25.0,1.0,,90.0,48.0,6.4,19.0,3,,,3.0,1.0,1.0,,9.0,1.0,3.0,2.0,,1.0,1.0,1.0,3.0,1.0,,,,,,,2.0,,1.0,,,,,,,,,,,
10407820,away,RFC Seraing,Valentin Guillaume,valentin-guillaume,V. Guillaume,M,14,183.0,14,M,1134596,EUR,987465600,F,14,14,False,21.0,13.0,,,3.0,4.0,10.0,18.0,2.0,,66.0,29.0,6.6,11.0,0,,,1.0,,3.0,,5.0,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,2.0,,,,,1.0,,,,,,
10407820,away,RFC Seraing,Marius Mouandilmadji,marius-mouandilmadji,M. Mouandilmadji,F,9,190.0,1402,M,943593,EUR,885427200,F,10,10,False,16.0,6.0,,,1.0,1.0,5.0,15.0,1.0,,90.0,27.0,7.1,15.0,2,,,,,2.0,3.0,4.0,4.0,1.0,1.0,1.0,,,4.0,1.0,,,,,1.0,,,,,,,,,1.0,3.0,,,,,,
10407820,away,RFC Seraing,Gerald Kilota,gerald-kilota,G. Kilota,D,,170.0,29,M,347130,EUR,757468800,D,8,8,True,8.0,4.0,,,2.0,3.0,3.0,6.0,1.0,,24.0,13.0,6.3,6.0,0,,,1.0,1.0,1.0,,2.0,2.0,1.0,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,
10407820,away,RFC Seraing,Steve Mvoué,mvoue-steve,S. Mvoué,M,10,185.0,158,M,985969,EUR,1012608000,M,5,5,True,6.0,3.0,,,1.0,2.0,2.0,5.0,1.0,,15.0,10.0,6.4,5.0,0,,,1.0,,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
10407820,away,RFC Seraing,Denys Bunchukov,denys-bunchukov,D. Bunchukov,M,6,,14,M,1395863,EUR,1056067200,M,28,28,True,6.0,4.0,,,2.0,2.0,2.0,4.0,1.0,,2.0,7.0,,3.0,0,Denys Bunchukov,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,
10407820,away,RFC Seraing,Timothy Martin,timothy-martin,T. Martin,G,,190.0,29,M,1123609,EUR,985651200,G,16,16,True,,,,,,,,,,,,,,,0,Timothy Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407820,away,RFC Seraing,Abdoulaye Sylla,abdoulaye-sylla,A. Sylla,D,2,181.0,345,M,1102501,EUR,955324800,D,2,2,True,,,,,,,,,,,,,,,0,Abdoulaye Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407820,away,RFC Seraing,Daniel Opare,daniel-opare,D. Opare,D,,172.0,62,,121251,EUR,656208000,D,40,40,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407820,away,RFC Seraing,Sami Lahssaini,sami-lahssaini,S. Lahssaini,M,15,177.0,233,M,957895,EUR,906076800,M,15,15,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
