match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_onTargetScoringAttempt,stat_challengeLost,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_goals,stat_fouls,stat_totalOffside,stat_blockedScoringAttempt,captain,stat_goalAssist,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_hitWoodwork
10407196,home,KAA Gent,Hyun-Seok Hong,,,hyun-seok-hong,H. Hong,M,24,177,1229,M,942937,EUR,929491200,F,7,7,False,53.0,49.0,3.0,1.0,24.0,24.0,28.0,33.0,1.0,6.0,,,,90.0,69.0,8.5,7.0,1,4.0,3.0,,1.0,1.0,6.0,,,,,4.0,2.0,1.0,1.0,5.0,1.0,,,,,2.0,,1.0,,,,1.0,,,,
10407196,home,KAA Gent,Julien De Sart,,,julien-de-sart,J. De Sart,M,4,187,181,M,149795,EUR,788140800,M,13,13,True,27.0,23.0,1.0,1.0,13.0,15.0,10.0,12.0,,2.0,,,,32.0,35.0,7.0,6.0,0,,,1.0,3.0,4.0,6.0,1.0,,,,2.0,2.0,,1.0,2.0,,,,1.0,,,,1.0,,,,,,,,
10407196,home,KAA Gent,Andrew Hjulsager,,,andrew-hjulsager,A. Hjulsager,M,17,177,167,M,186807,EUR,790128000,M,17,17,True,5.0,4.0,,,,,4.0,5.0,,,,,,15.0,8.0,6.5,2.0,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10407196,home,KAA Gent,Jens Petter Hauge,,,jens-petter-hauge,J. P. Hauge,F,10,184,3758,M,838805,EUR,939686400,F,10,10,True,3.0,2.0,1.0,,1.0,1.0,1.0,2.0,,1.0,,,,14.0,6.0,6.2,1.0,1,,,,,,2.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,
10407196,home,KAA Gent,Laurent Depoitre,,,laurent-depoitre,L. Depoitre,F,29,191,126,M,171235,EUR,597456000,F,29,29,True,,,,,,,,,,1.0,,,,15.0,6.0,6.6,4.0,0,,,1.0,,2.0,1.0,1.0,,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,
10407196,home,KAA Gent,Bruno Godeau,,,bruno-godeau,B. Godeau,D,31,190,67,M,247321,EUR,705456000,D,31,31,True,8.0,7.0,1.0,,5.0,6.0,2.0,2.0,,1.0,,,,11.0,10.0,6.3,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407196,home,KAA Gent,Davy Roef,,,davy-roef,D. Roef,G,33,187,231,M,156663,EUR,760492800,G,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407196,home,KAA Gent,Ibrahim Salah,,,ibrahim-salah,I. Salah,F,21,185,2215,M,1386639,EUR,999129600,F,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407196,away,KV Mechelen,Gaëtan Coucke,,,gaetan-coucke,G. Coucke,G,98,187,159,M,794989,EUR,910051200,G,1,1,False,32.0,23.0,13.0,5.0,21.0,22.0,2.0,10.0,,7.0,5.0,7.0,,90.0,45.0,7.2,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
10407196,away,KV Mechelen,Sandy Walsh,,,sandy-walsh,S. Walsh,D,14,185,7764,M,163199,EUR,795139200,D,5,5,False,38.0,29.0,6.0,1.0,20.0,21.0,9.0,18.0,,3.0,,,,90.0,55.0,6.4,13.0,1,1.0,,2.0,,3.0,4.0,,1.0,1.0,1.0,3.0,2.0,,1.0,,,,1.0,,,,,1.0,,,,,,,sandywalsh,
10407196,away,KV Mechelen,David Bates,,,david-bates,D. Bates,D,4,193,94,M,839675,EUR,844473600,D,27,27,False,70.0,59.0,9.0,3.0,50.0,56.0,9.0,14.0,4.0,6.0,,,,90.0,76.0,6.4,11.0,0,,,1.0,1.0,3.0,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,2.0,,,,,,,,
10407196,away,KV Mechelen,Thibault Peyre,,,thibault-peyre,T. Peyre,D,23,182,18,M,252141,EUR,718070400,D,23,23,False,59.0,50.0,7.0,4.0,40.0,43.0,10.0,16.0,3.0,7.0,,,,90.0,70.0,6.9,10.0,0,,,1.0,5.0,1.0,7.0,,,,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
10407196,away,KV Mechelen,Boli Bolingoli,,,boli-bolingoli,B. Bolingoli,D,5,180,130,M,333301,EUR,804556800,D,21,21,False,32.0,25.0,3.0,1.0,11.0,12.0,15.0,22.0,1.0,8.0,,,,73.0,58.0,6.5,11.0,0,2.0,1.0,2.0,2.0,8.0,10.0,,,,3.0,6.0,5.0,3.0,,,,3.0,,2.0,2.0,,,3.0,,,,,,,,
10407196,away,KV Mechelen,Birger Verstraete,,,birger-verstraete,B. Verstraete,M,4,171,121,M,192268,EUR,766454400,M,66,66,False,29.0,24.0,6.0,4.0,15.0,17.0,9.0,12.0,,3.0,,,,49.0,37.0,6.0,6.0,1,,,,,1.0,4.0,,,1.0,,1.0,1.0,1.0,3.0,,,,,,,,,1.0,,,,,,,,
10407196,away,KV Mechelen,Jordi Vanlerberghe,,,jordi-vanlerberghe,J. Vanlerberghe,D,30,189,143,M,284727,EUR,835833600,M,30,30,False,50.0,39.0,10.0,4.0,26.0,29.0,13.0,21.0,,4.0,,,,90.0,68.0,7.0,14.0,2,,,,1.0,,7.0,,,1.0,,4.0,2.0,,2.0,,,,,,,,,,,1.0,,,,,,
10407196,away,KV Mechelen,Geoffry Hairemans,,,geoffry-hairemans,G. Hairemans,F,11,184,137,M,58917,EUR,688003200,M,7,7,False,24.0,16.0,3.0,1.0,12.0,14.0,4.0,14.0,,4.0,,,,60.0,37.0,6.5,16.0,0,4.0,,,2.0,3.0,3.0,,,,,1.0,,1.0,,,,,,,,,,3.0,,,,,,,,
10407196,away,KV Mechelen,Rob Schoofs,,,rob-schoofs,R. Schoofs,M,17,179,196,M,133164,EUR,764380800,M,16,16,False,30.0,23.0,3.0,1.0,10.0,12.0,13.0,18.0,,2.0,,,,82.0,43.0,6.6,8.0,3,,,,1.0,1.0,6.0,1.0,,1.0,,1.0,1.0,,2.0,,,,,2.0,2.0,,,,,2.0,True,,,,,
10407196,away,KV Mechelen,Nikola Storm,,,nikola-storm,N. Storm,F,26,178,279,M,149796,EUR,780883200,M,11,11,False,21.0,17.0,1.0,,7.0,8.0,11.0,15.0,,2.0,,,,73.0,36.0,6.3,12.0,0,2.0,1.0,,,3.0,2.0,2.0,,,1.0,,,4.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,
10407196,away,KV Mechelen,Alessio Da Cruz,,,alessio-da-cruz,A. D. Cruz,F,77,184,274,M,780206,EUR,853545600,F,22,22,False,12.0,7.0,,,2.0,4.0,5.0,8.0,1.0,2.0,,,,73.0,18.0,6.3,8.0,0,,,3.0,,5.0,2.0,1.0,,,,,,1.0,1.0,,,,,1.0,1.0,,,2.0,2.0,,,,,,,
10407196,away,KV Mechelen,Julien Ngoy,,,julien-ngoy,J. Ngoy,F,7,185,143,M,848680,EUR,878428800,F,9,9,True,5.0,4.0,,,2.0,2.0,2.0,3.0,,2.0,,,,30.0,14.0,6.4,7.0,1,,,1.0,,4.0,2.0,,,,,1.0,1.0,3.0,1.0,,1.0,,,3.0,,,,,1.0,,,,,,,
10407196,away,KV Mechelen,Jorge Hernandez,,,jorge-hernandez,J. Hernandez,M,10,170,56,M,1025298,EUR,973641600,M,8,8,True,5.0,5.0,,,1.0,1.0,4.0,6.0,,1.0,,,,17.0,12.0,6.8,4.0,0,2.0,,,,1.0,2.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,
10407196,away,KV Mechelen,Jannes Van Hecke,,,jannes-van-hecke,J. V. Hecke,M,78,175,67,M,965741,EUR,1011052800,M,6,6,True,10.0,9.0,,,4.0,5.0,5.0,5.0,,2.0,,,,17.0,12.0,6.6,2.0,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10407196,away,KV Mechelen,Yonas Malede,Yonas,Malede,yonas-malede,Y. Malede,F,15,188,71,M,921826,EUR,942537600,F,10,10,True,2.0,2.0,,,,,2.0,2.0,,1.0,,,,17.0,9.0,6.4,5.0,1,,,2.0,1.0,7.0,1.0,3.0,,1.0,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,1.0
10407196,away,KV Mechelen,Samuel Oum Gouet,,,samuel-oum-gouet,S. O. Gouet,M,,185,123,M,898405,EUR,882057600,M,17,17,True,7.0,7.0,1.0,1.0,2.0,2.0,5.0,5.0,,,,,,8.0,9.0,6.6,1.0,0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10407196,away,KV Mechelen,Yannick Thoelen,,,yannick-thoelen,Y. Thoelen,G,15,188,93,M,794571,EUR,648259200,G,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407196,away,KV Mechelen,Dries Wouters,,,dries-wouters,D. Wouters,D,5,189,34,M,339269,EUR,854409600,M,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
