match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalCross,stat_aerialLost,stat_totalClearance,stat_outfielderBlock,stat_totalOffside,stat_keyPass,stat_dispossessed,stat_penaltyConceded,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_shotOffTarget,stat_expectedGoals,stat_accurateCross,stat_blockedScoringAttempt,stat_wonContest,captain,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_crossNotClaimed,stat_goodHighClaim,stat_punches,stat_penaltyWon
11406879,home,Salernitana,Boulaye Dia,,,dia-boulaye,B. Dia,F,19,180,11046,M,boulaye_dia,960080,EUR,848102400,F,10,10,False,17.0,15.0,,,5.0,5.0,12.0,2.0,,,,90.0,32.0,6.6,10.0,0.0111481,2,,10.0,1.0,7.0,4.0,,,5.0,3.0,,,4.0,,,1.0,,2.0,,1.0,,,,2.0,0.2119,,,,,,,,,,,,,
11406879,home,Salernitana,Shon Weissman,,,shon-weissman,S.Weissman,F,18,174,695,M,,790817,EUR,824256000,F,14,14,True,7.0,7.0,,,3.0,3.0,4.0,3.0,,,,49.0,13.0,7.3,1.0,0.013485,2,,4.0,2.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,0.4372,,,,,,,1.0,0.5294,1.0,,,,
11406879,home,Salernitana,Junior Sambia,,,junior-sambia,J. Sambia,M,,185,154,M,,603738,EUR,842054400,M,6,6,True,42.0,40.0,,,14.0,14.0,32.0,1.0,,,,45.0,55.0,6.7,6.0,0.0617589,0,,28.0,2.0,4.0,2.0,,,,,,4.0,2.0,1.0,1.0,,1.0,,,2.0,,,,,,2.0,,,,,,,,,,,,
11406879,home,Salernitana,Lorenzo Pirola,,,lorenzo-pirola,L. Pirola,D,5,185,996,M,,965014,EUR,1014163200,D,98,98,True,19.0,19.0,1.0,1.0,14.0,14.0,5.0,2.0,,,,31.0,24.0,6.5,,0.00102311,1,,5.0,2.0,3.0,3.0,1.0,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,0.0217,,,,,,,1.0,0.0926,,,,,
11406879,home,Salernitana,Loum Tchaouna,,,loum-tchaouna,L. Tchaouna,F,17,180,1357,M,,1004505,EUR,1062979200,F,33,33,True,26.0,21.0,2.0,1.0,6.0,6.0,22.0,,,,,31.0,34.0,6.7,9.0,0.019141,0,,15.0,1.0,2.0,3.0,,,1.0,,,2.0,1.0,,,,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,
11406879,home,Salernitana,Lassana Coulibaly,,,coulibaly-lassana,L. Coulibaly,M,29,183,2761,M,,804621,EUR,829094400,M,18,18,True,14.0,12.0,1.0,,2.0,4.0,10.0,1.0,,,,14.0,16.0,6.2,3.0,0.0116126,0,,10.0,1.0,4.0,2.0,1.0,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11406879,home,Salernitana,Benoît Costil,,,benoit-costil,B. Costil,G,,188,146,M,,26965,EUR,552268800,G,56,56,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406879,home,Salernitana,Pasquale Allocca,,,allocca-pasquale,P. Allocca,G,,186,6,M,,1498819,EUR,1115596800,G,62,62,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406879,home,Salernitana,Agustín Martegani,,,agustin-martegani,A. Martegani,M,19,183,565,M,,984926,EUR,958780800,M,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406879,home,Salernitana,Mateusz Łęgowski,,,mateusz-legowski,M. Łęgowski,M,20,181,801,M,,1064080,EUR,1043798400,M,99,99,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406879,home,Salernitana,Iron Gomis,,,iron-gomis,I. Gomis,M,17,182,122,M,,979593,EUR,942019200,M,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406879,home,Salernitana,Simy,,,simy,Simy,F,9,198,516,M,,170499,EUR,705196800,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406879,home,Salernitana,Chukwubuikem Ikwuemesi,,,ikwuemesi-chukwubuikem,C. Ikwuemesi,F,19,195,414,M,,1143547,EUR,996969600,F,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406879,home,Salernitana,Emanuel Vignato,Emanuel,Vignato,emanuel-vignato,E. Vignato,F,25,175,267,M,,862373,EUR,967075200,M,55,55,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406879,away,Empoli,Elia Caprile,,,elia-caprile,E. Caprile,G,1,191,1685,M,,947954,EUR,998697600,G,25,25,False,34.0,26.0,17.0,9.0,18.0,19.0,15.0,8.0,1.0,,3.0,90.0,43.0,7.1,8.0,0.00228494,0,-0.0689,8.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
11406879,away,Empoli,Bartosz Bereszyński,,,bartosz-bereszynski,B. Bereszyński,D,19,182,2549,M,,109461,EUR,710899200,D,19,19,False,29.0,21.0,4.0,1.0,16.0,20.0,9.0,3.0,,,,90.0,38.0,6.5,10.0,0.00371907,0,,5.0,,1.0,2.0,,1.0,,,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,
11406879,away,Empoli,Ardian Ismajli,,,ardian-ismajli,A. Ismajli,D,44,188,1151,M,,840414,EUR,844041600,D,34,34,False,41.0,37.0,3.0,2.0,32.0,32.0,9.0,2.0,,,,90.0,49.0,6.9,4.0,0.00129839,1,,5.0,3.0,2.0,3.0,,1.0,,,,,2.0,4.0,,,,,,,,,,1.0,0.0305,,,,,,,,,,,,,
11406879,away,Empoli,Sebastiano Luperto,,,sebastiano-luperto,S. Luperto,D,6,191,784,M,,352736,EUR,841968000,D,33,33,False,46.0,39.0,7.0,4.0,28.0,30.0,16.0,1.0,,,,90.0,63.0,7.0,11.0,0.0121601,0,,11.0,5.0,3.0,7.0,,1.0,,,,,3.0,5.0,,,,,,,2.0,1.0,,,,,,,True,,,,,,,,,
11406879,away,Empoli,Emmanuel Gyasi,,,emmanuel-gyasi,E. Gyasi,M,11,182,716,M,,541578,EUR,758246400,M,11,11,False,24.0,22.0,3.0,1.0,12.0,13.0,14.0,2.0,,,,90.0,41.0,7.2,5.0,0.0140077,1,,11.0,2.0,2.0,4.0,1.0,,,,1.0,3.0,,2.0,2.0,,1.0,,,,2.0,2.0,,1.0,0.0605,1.0,,,,,,,,,,,,
11406879,away,Empoli,Alberto Grassi,,,alberto-grassi,A. Grassi,M,33,183,263,M,,186845,EUR,794534400,M,5,5,False,36.0,32.0,1.0,,17.0,18.0,18.0,4.0,,,,90.0,51.0,6.9,6.0,0.0113542,2,,15.0,1.0,3.0,3.0,,1.0,2.0,1.0,2.0,,1.0,4.0,1.0,,,,,1.0,,,,1.0,0.1271,,1.0,1.0,,,,,,,,,,
11406879,away,Empoli,Youssef Maleh,,,maleh-youssef,Y. Maleh,M,29,177,1361,M,,849274,EUR,903744000,M,29,29,False,27.0,26.0,,,13.0,14.0,16.0,5.0,,,,70.0,49.0,7.6,3.0,0.250891,1,,15.0,1.0,4.0,9.0,,1.0,,2.0,1.0,3.0,2.0,1.0,,,2.0,1.0,,1.0,5.0,3.0,,1.0,0.0422,2.0,,1.0,,,,,,,,,,
11406879,away,Empoli,Liberato Cacace,,,liberato-cacace,L. Cacace,D,13,184,514,M,,905264,EUR,970012800,M,13,13,False,28.0,16.0,5.0,,9.0,14.0,21.0,6.0,,,,90.0,47.0,6.9,17.0,0.135429,3,,10.0,,4.0,2.0,,1.0,,,4.0,7.0,,1.0,,,2.0,,,1.0,2.0,1.0,,1.0,0.0674,3.0,2.0,,,,,,,,,,,
11406879,away,Empoli,Szymon Żurkowski,,,szymon-zurkowski,S. Żurkowski,F,14,185,1858,M,,860435,EUR,875145600,F,27,27,False,31.0,25.0,2.0,1.0,10.0,11.0,20.0,6.0,,,,78.0,44.0,7.3,10.0,0.0455332,3,,15.0,2.0,2.0,5.0,,,4.0,1.0,2.0,,,1.0,,1.0,2.0,,,1.0,1.0,1.0,,1.0,0.1529,,1.0,1.0,,,,1.0,0.0537,,,,,
11406879,away,Empoli,Nicolò Cambiaghi,,,cambiaghi-nicolo,N. Cambiaghi,F,28,173,1123,M,,971005,EUR,977961600,F,28,28,False,19.0,18.0,,,4.0,5.0,24.0,2.0,,,,78.0,43.0,7.9,14.0,0.351254,1,,17.0,1.0,5.0,7.0,,,2.0,2.0,1.0,10.0,1.0,,,,5.0,2.0,,3.0,2.0,2.0,,1.0,0.0633,3.0,,2.0,,,,,,,,,,
11406879,away,Empoli,Alberto Cerri,,,alberto-cerri,A. Cerri,F,7,196,335,M,,187121,EUR,829612800,F,17,17,False,16.0,11.0,,,3.0,4.0,12.0,,,,,70.0,31.0,6.8,8.0,0.00995527,3,,8.0,3.0,12.0,6.0,1.0,,1.0,2.0,1.0,,8.0,1.0,,,,1.0,,1.0,1.0,1.0,,1.0,0.3025,,2.0,,,,,,,,,,,
11406879,away,Empoli,Jacopo Fazzini,,,jacopo-fazzini,J. Fazzini,F,22,178,840,M,,1012179,EUR,1047772800,M,21,21,True,3.0,1.0,2.0,,1.0,2.0,1.0,1.0,,,,20.0,10.0,7.2,2.0,2.15e-06,0,,,,,3.0,,1.0,,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,1.0
11406879,away,Empoli,M'Baye Niang,,,mbaye-niang,M. Niang,F,29,188,1652,M,,139228,EUR,787795200,F,10,10,True,12.0,8.0,,,2.0,4.0,8.0,2.0,,,,20.0,15.0,8.0,6.0,0.0441052,1,,6.0,2.0,4.0,2.0,,,2.0,,3.0,,1.0,,,,1.0,,,,,,,,0.7884,,,,,1.0,1.0,1.0,0.9921,1.0,,,,
11406879,away,Empoli,Viktor Kovalenko,,,viktor-kovalenko,V. Kovalenko,M,21,182,749,M,,287659,EUR,824256000,M,8,8,True,5.0,4.0,1.0,,1.0,1.0,4.0,1.0,,,,12.0,7.0,6.4,1.0,0.00279595,0,,3.0,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11406879,away,Empoli,Matteo Cancellieri,,,matteo-cancellieri,M. Cancellieri,F,22,185,1422,M,,1017649,EUR,1013472000,F,20,20,True,3.0,2.0,,,2.0,2.0,1.0,3.0,,,,12.0,10.0,7.6,3.0,1.398e-05,1,,,,3.0,3.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,2.0,1.0,1.0,,,0.5768,,,1.0,,,,1.0,0.8679,1.0,,,,
11406879,away,Empoli,Samuele Perisan,,,samuele-perisan,S. Perisan,G,1,191,50,M,,794784,EUR,872121600,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406879,away,Empoli,Etrit Berisha,,,etrit-berisha,E. Berisha,G,99,194,464,M,,35656,EUR,605491200,G,99,99,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406879,away,Empoli,Saba Goglichidze,,,saba-goglichidze,S. Goglichidze,D,3,192,1618,M,,1126175,EUR,1088121600,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406879,away,Empoli,Simone Bastoni,,,simone-bastoni,S. Bastoni,M,10,183,168,M,,385330,EUR,847152000,M,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406879,away,Empoli,Giuseppe Pezzella,,,giuseppe-pezzella,G. Pezzella,M,3,187,619,M,,814589,EUR,880761600,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406879,away,Empoli,Mattia Destro,,,mattia-destro,M. Destro,F,,181,199,M,,100570,EUR,669427200,F,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406879,away,Empoli,Stiven Shpendi,,,stiven-shpendi,S. Shpendi,F,11,181,395,M,,1142825,EUR,1053302400,F,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
