match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalTackle,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_accurateLongBalls,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_totalOffside,stat_unsuccessfulTouch,stat_fouls,stat_wonContest,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_errorLeadToAGoal,player_sofascoreId
11396303,home,1. FC Köln,Marvin Schwäbe,,,marvin-schwabe,M. Schwäbe,G,1,189,324,M,187185,EUR,798768000,G,1,1,False,38.0,30.0,7.0,30.0,33.0,5.0,1.0,8.0,3.0,4.0,1.0,90.0,47.0,7.7,8.0,0.00011872,0,1.3842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396303,home,1. FC Köln,Benno Schmitz,,,benno-schmitz,B. Schmitz,D,6,182,70,M,147775,EUR,785030400,D,2,2,False,23.0,16.0,3.0,10.0,13.0,13.0,3.0,,,,,89.0,45.0,6.8,13.0,0.0086647,1,,6.0,3.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,0.0083,1.0,,,,,,,,,,,,,,,,,,,,
11396303,home,1. FC Köln,Timo Hübers,,,timo-hubers,T. Hübers,D,4,190,271,M,387220,EUR,837820800,D,4,4,False,48.0,42.0,6.0,34.0,37.0,11.0,2.0,5.0,,,,90.0,59.0,7.3,6.0,0.00273444,1,,8.0,,1.0,1.0,2.0,5.0,1.0,,1.0,2.0,2.0,0.0202,,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,
11396303,home,1. FC Köln,Jeff Chabot,,,julian-chabot,J. Chabot,D,24,194,723,M,863271,EUR,887241600,D,24,24,False,64.0,54.0,9.0,50.0,54.0,10.0,2.0,6.0,,,,90.0,72.0,7.1,12.0,0.00200353,0,,4.0,,2.0,3.0,3.0,4.0,,,,1.0,1.0,,,4.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,
11396303,home,1. FC Köln,Max Finkgräfe,Max Finkgräfe,,finkgrafe-max,M. Finkgräfe,D,35,183,310,M,1146250,EUR,1080345600,D,35,35,False,43.0,31.0,3.0,22.0,26.0,19.0,1.0,7.0,,,,89.0,70.0,7.4,19.0,0.0175578,0,,9.0,2.0,2.0,3.0,4.0,11.0,1.0,2.0,,4.0,2.0,,1.0,1.0,,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,
11396303,home,1. FC Köln,Eric Martel,,,martel-eric,E. Martel,M,6,186,936,M,988639,EUR,1020038400,M,6,6,False,41.0,34.0,2.0,30.0,34.0,7.0,3.0,3.0,,,,90.0,53.0,6.8,8.0,0.00238229,0,,4.0,,4.0,3.0,7.0,7.0,1.0,,,3.0,1.0,,,,1.0,1.0,2.0,,,1.0,,1.0,,,,,,,,,,,
11396303,home,1. FC Köln,Denis Huseinbašić,,,denis-huseinbasic,D. Huseinbašić,M,8,184,959,M,1064842,EUR,994118400,M,8,8,False,27.0,21.0,2.0,16.0,17.0,10.0,,3.0,,,,89.0,36.0,6.7,9.0,0.00348073,1,,5.0,,,,1.0,1.0,,,1.0,1.0,,0.0301,,,,2.0,,,3.0,1.0,,,,,,,,,,,,,
11396303,home,1. FC Köln,Faride Alidou,,,alidou-faride,F. Alidou,F,10,186,307,M,994197,EUR,995414400,M,40,40,False,13.0,10.0,4.0,3.0,4.0,10.0,1.0,3.0,,,,73.0,37.0,7.5,11.0,0.00728945,2,,7.0,1.0,2.0,,9.0,8.0,1.0,7.0,,1.0,3.0,0.4087,1.0,2.0,,2.0,,,2.0,1.0,4.0,2.0,1.0,1.0,1.0,0.7413,,,,,,,
11396303,home,1. FC Köln,Florian Kainz,,,florian-kainz,F. Kainz,M,11,176,502,M,78781,EUR,719884800,M,11,11,False,15.0,9.0,2.0,4.0,4.0,20.0,,3.0,,,,79.0,31.0,6.8,13.0,0.0609159,2,,8.0,9.0,1.0,,2.0,,,,1.0,,,0.0892,2.0,1.0,,1.0,,,,,,1.0,,1.0,,,True,3.0,,,,,
11396303,home,1. FC Köln,Dejan Ljubičić,,,dejan-ljubicic,D. Ljubičić,M,21,186,826,M,869883,EUR,876268800,M,7,7,False,18.0,13.0,2.0,5.0,5.0,15.0,2.0,2.0,,,,90.0,32.0,8.1,8.0,0.157695,4,,10.0,2.0,1.0,,9.0,2.0,4.0,3.0,3.0,,1.0,0.2964,3.0,2.0,,,,,,1.0,1.0,1.0,,1.0,,,,2.0,2.0,3.0,,,
11396303,home,1. FC Köln,Jan Thielmann,,,thielmann-jan,J. Thielmann,M,29,178,397,M,1010726,EUR,1022371200,F,29,29,False,8.0,5.0,,2.0,3.0,5.0,,1.0,,,,90.0,21.0,7.7,5.0,0.00234114,3,,3.0,,,3.0,2.0,7.0,,,1.0,3.0,2.0,0.3546,,,1.0,,3.0,1.0,1.0,1.0,,1.0,2.0,,1.0,1.4798,,,,,1.0,,
11396303,home,1. FC Köln,Sargis Adamyan,,,sargis-adamyan,S. Adamyan,F,22,184,434,M,129927,EUR,738115200,F,23,23,True,1.0,,,,,1.0,,,,,,17.0,2.0,6.5,2.0,,0,,,,2.0,1.0,3.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
11396303,home,1. FC Köln,Linton Maina,,,linton-maina,L. Maina,M,37,173,490,M,921033,EUR,930096000,M,37,37,True,2.0,2.0,,2.0,2.0,1.0,,,,,,11.0,4.0,6.3,1.0,2.45e-06,1,,,1.0,,,,,,,,,,0.1494,,,,,,,,,,,1.0,,,0.154,,,,,1.0,,
11396303,home,1. FC Köln,Rasmus Carstensen,,,rasmus-carstensen,R. Carstensen,D,29,187,193,M,988203,EUR,973814400,D,18,18,True,2.0,2.0,,1.0,1.0,1.0,,,,,,1.0,4.0,,,0.00010044,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396303,home,1. FC Köln,Dominique Heintz,,,dominique-heintz,D. Heintz,D,3,188,93,M,136922,EUR,745372800,D,3,3,True,,,,,,,,,,,,1.0,1.0,,,1.066e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396303,home,1. FC Köln,Jacob Christensen,,,jacob-christensen,J. Christensen,M,14,180,165,M,918438,EUR,993427200,M,22,22,True,2.0,2.0,,2.0,2.0,,,,,,,1.0,3.0,,,2.05e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396303,home,1. FC Köln,Philipp Pentke,,,philipp-pentke,P. Pentke,G,,191,32,M,39918,EUR,483753600,G,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396303,home,1. FC Köln,Leart Paqarada,,,leart-paqarada,L. Paqarada,D,32,184,333,M,151581,EUR,781574400,D,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396303,home,1. FC Köln,Luca Kilian,,,kilian-luca,L. Kilian,D,15,190,102,M,855676,EUR,936144000,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396303,home,1. FC Köln,Florian Dietz,Florian,Dietz,florian-dietz,F. Dietz,F,13,188,85,M,842215,EUR,902102400,F,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396303,away,Eintracht Frankfurt,Kevin Trapp,,,kevin-trapp,K. Trapp,G,35,189,1775,M,38440,EUR,647395200,G,1,1,False,33.0,28.0,9.0,27.0,30.0,3.0,1.0,9.0,2.0,2.0,1.0,90.0,40.0,6.5,5.0,0.00030663,0,0.3751,1.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,True,,,,,,
11396303,away,Eintracht Frankfurt,Tuta,,,tuta,Tuta,D,3,184,1088,M,964191,EUR,931046400,D,35,35,False,52.0,38.0,11.0,25.0,29.0,24.0,3.0,3.0,,,,83.0,73.0,6.1,21.0,0.289816,2,,13.0,1.0,1.0,3.0,6.0,3.0,1.0,,1.0,,,0.0591,,4.0,,2.0,,,3.0,3.0,,2.0,1.0,,,0.2065,,,,,,,
11396303,away,Eintracht Frankfurt,Robin Koch,,,robin-koch,R. Koch,D,4,190,1832,M,581302,EUR,837561600,D,4,4,False,80.0,69.0,7.0,51.0,53.0,27.0,1.0,3.0,,,,90.0,89.0,6.5,13.0,0.0224971,2,,18.0,,1.0,4.0,1.0,6.0,,,1.0,2.0,,0.3303,,1.0,,1.0,2.0,,2.0,,,,,1.0,,,,,,,1.0,,
11396303,away,Eintracht Frankfurt,Hrvoje Smolčić,,,hrvoje-smolcic,H. Smolčić,D,6,181,722,M,974582,EUR,966470400,D,5,5,False,97.0,91.0,4.0,72.0,77.0,20.0,1.0,3.0,,,,90.0,105.0,6.2,6.0,0.00743858,0,,19.0,,2.0,1.0,3.0,3.0,,,,1.0,1.0,,,2.0,1.0,3.0,1.0,,,2.0,,,,,,,,,,,,1.0,
11396303,away,Eintracht Frankfurt,Junior Dina Ebimbe,,,junior-dina-ebimbe,J. D. Ebimbe,M,7,183,2059,M,904994,EUR,974764800,M,26,26,False,12.0,9.0,,5.0,5.0,7.0,2.0,1.0,,,,45.0,23.0,6.5,6.0,0.00874794,0,,4.0,,2.0,,7.0,4.0,2.0,3.0,,2.0,,,,,,1.0,2.0,,2.0,2.0,2.0,,,,,,,,,,,,
11396303,away,Eintracht Frankfurt,Ellyes Skhiri,,,ellyes-skhiri,E. Skhiri,M,15,185,4745,M,591706,EUR,800064000,M,15,15,False,57.0,49.0,6.0,37.0,39.0,19.0,1.0,7.0,,,,90.0,74.0,6.7,11.0,0.00949019,2,,12.0,1.0,1.0,,2.0,3.0,,2.0,,,1.0,0.2884,,5.0,,4.0,,,1.0,,2.0,1.0,1.0,1.0,,0.281,,,,,1.0,,ellyes_skhiri
