match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_interceptionWon,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,captain,stat_bigChanceCreated,stat_totalOffside
13472679,home,Bahia,Ronaldo,ronaldo,Ronaldo,G,96,193.0,1025,M,840106,EUR,840672000,G,96,96,False,40.0,30.0,11.0,2.0,0.0,29.0,36.0,1.0,4.0,1.0,1.0,3.0,8.0,1.0,3.0,1.0,1.0,1.0,90.0,47.0,7.3,10.0,0.00014599,0,0.6248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472679,home,Bahia,Santiago Arias,santiago-arias,S. Arias,D,13,177.0,3440,M,158583,EUR,695260800,D,13,13,False,55.0,47.0,2.0,1.0,0.0,17.0,21.0,30.0,34.0,1.0,3.0,1.0,5.0,,,,,,90.0,78.0,7.0,16.0,0.214642,1,,,,5.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0318,1.0,,,,,,,,,,,,,
13472679,home,Bahia,David Duarte,david-duarte,D. Duarte,D,33,192.0,765,M,810715,EUR,790905600,D,33,33,False,56.0,50.0,4.0,1.0,0.0,35.0,38.0,15.0,18.0,5.0,7.0,7.0,3.0,,,,,,90.0,71.0,7.3,8.0,0.0103636,1,,,,,,3.0,6.0,,1.0,,,,1.0,1.0,1.0,0.0294,,1.0,1.0,1.0,2.0,,,,,,,,,
13472679,home,Bahia,Santiago Ramos Mingo,ramos-mingo-santiago,S. R. Mingo,D,21,185.0,2035,M,989843,EUR,1006300800,D,21,21,False,73.0,67.0,8.0,6.0,0.0,43.0,46.0,24.0,27.0,1.0,2.0,2.0,2.0,,,,,,90.0,82.0,7.4,7.0,0.00690842,1,,,,,,,1.0,,,1.0,,1.0,,,,0.1104,,,2.0,1.0,,1.0,1.0,,,,,,,
13472679,home,Bahia,Luciano Juba,luciano-juba,L. Juba,D,46,176.0,3659,M,1017264,EUR,935884800,D,46,46,False,57.0,53.0,4.0,3.0,0.0,30.0,30.0,23.0,27.0,,3.0,2.0,4.0,,,,,,90.0,75.0,8.3,6.0,0.0280787,1,,,,2.0,1.0,,1.0,,,1.0,,,2.0,1.0,,0.0193,1.0,,,1.0,,3.0,,1.0,1.0,0.1922,,,,
13472679,home,Bahia,Nicolás Acevedo,nicolas-acevedo,N. Acevedo,M,26,173.0,1112,M,959620,EUR,924048000,M,26,26,False,52.0,43.0,5.0,3.0,0.0,21.0,25.0,22.0,27.0,1.0,4.0,3.0,7.0,,,,,,72.0,68.0,7.0,13.0,0.0128485,2,,,,,,1.0,6.0,1.0,1.0,1.0,,,2.0,2.0,2.0,0.074,,1.0,,1.0,2.0,3.0,,1.0,,0.2642,,,,
13472679,home,Bahia,Jean Lucas,jean-lucas,J. Lucas,M,6,181.0,3752,M,927975,EUR,898473600,M,6,6,False,28.0,20.0,2.0,1.0,0.0,6.0,8.0,14.0,20.0,,6.0,,7.0,,,,,,90.0,41.0,7.0,12.0,0.0487568,1,,,,1.0,,2.0,7.0,1.0,1.0,3.0,2.0,,3.0,2.0,1.0,0.0638,,1.0,,1.0,2.0,1.0,,,,,,,,
13472679,home,Bahia,Ademir,ademir,Ademir,F,7,172.0,1700,M,922546,EUR,792892800,M,7,7,False,3.0,3.0,,,0.0,,,3.0,3.0,,,,,,,,,,8.0,5.0,6.5,1.0,0.00068193,0,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
13472679,home,Bahia,Everton Ribeiro,everton-ribeiro,E. Ribeiro,M,10,174.0,5845,M,145063,EUR,608169600,M,10,10,False,53.0,45.0,4.0,4.0,2.0,13.0,16.0,32.0,37.0,,6.0,,3.0,,,,,,72.0,73.0,8.2,15.0,0.0898988,0,,,,1.0,,1.0,6.0,,5.0,,,,2.0,,1.0,,3.0,,,4.0,,1.0,,,,,evertonri,True,1.0,
13472679,home,Bahia,Kayky,kayky,Kayky,M,37,175.0,2624,M,1106151,EUR,1055203200,M,37,37,False,17.0,14.0,,,0.0,7.0,7.0,7.0,10.0,,3.0,,1.0,,,,,,65.0,29.0,6.7,8.0,0.0392702,0,,Kayky,,1.0,1.0,,3.0,1.0,1.0,2.0,1.0,,1.0,,2.0,,1.0,,,1.0,,,,,,,,,,
13472679,home,Bahia,Willian José,willian-jose,W. José,F,12,189.0,3025,M,123223,EUR,690854400,F,12,12,False,13.0,11.0,,,0.0,4.0,4.0,7.0,9.0,1.0,1.0,,1.0,,,,,,45.0,17.0,6.6,4.0,0.0208733,0,,,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,
13472679,home,Bahia,Cauly,cauly,Cauly,M,8,175.0,2903,M,255873,EUR,811123200,M,8,8,True,32.0,27.0,1.0,1.0,0.0,8.0,9.0,19.0,23.0,,1.0,,1.0,,,,,,82.0,45.0,7.0,11.0,0.0187682,2,,,,2.0,,1.0,3.0,,1.0,1.0,1.0,1.0,,,3.0,0.1438,,1.0,,,1.0,1.0,,,,,,,,
13472679,home,Bahia,Luciano Rodríguez,luciano-rodriguez,L. Rodríguez,F,19,179.0,4244,M,1099361,EUR,1058313600,F,17,17,True,4.0,1.0,2.0,1.0,0.0,,1.0,1.0,3.0,1.0,4.0,,1.0,,,,,,45.0,17.0,7.2,10.0,0.00076675,2,,,,,,,4.0,,,4.0,1.0,,1.0,1.0,4.0,0.0784,,,,1.0,1.0,,,2.0,1.0,0.329,,,,1.0
13472679,home,Bahia,Tiago Souza,tiago-souza,T. Souza,F,77,178.0,943,M,1469531,EUR,1112918400,F,77,77,True,9.0,6.0,1.0,1.0,0.0,4.0,5.0,2.0,4.0,2.0,5.0,,2.0,,,,,,25.0,16.0,6.8,4.0,0.00107997,1,,,,,,1.0,2.0,,1.0,,,1.0,,,,0.0906,,,,3.0,,,,,,,,,,
13472679,home,Bahia,Rezende,rezende,Rezende,D,5,186.0,736,M,868030,EUR,789004800,M,5,5,True,6.0,5.0,,,0.0,3.0,3.0,2.0,3.0,,1.0,,2.0,,,,,,18.0,9.0,6.5,2.0,0.00113802,0,,,,,,1.0,3.0,,,,,,1.0,1.0,1.0,,,,,,3.0,,,,,,,,,
13472679,home,Bahia,Rodrigo Nestor,rodrigo-nestor,R. Nestor,M,11,174.0,2064,M,905461,EUR,965779200,M,11,11,True,7.0,4.0,4.0,2.0,0.0,2.0,4.0,2.0,3.0,,2.0,,1.0,,,,,,18.0,10.0,6.7,3.0,0.00197074,0,,,,,,,1.0,,,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,
13472679,home,Bahia,Danilo Fernandes,danilo-fernandes,D. Fernandes,G,1,189.0,643,M,145054,EUR,576028800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472679,home,Bahia,José Guilherme,jose-guilherme,J. Guilherme,D,66,181.0,396,M,1476894,EUR,1110931200,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,,,0,,José,Guilherme,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472679,home,Bahia,Gabriel Xavier,gabriel-xavier,G. Xavier,D,3,190.0,1259,M,1117710,EUR,989107200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Gabriel Xavier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472679,home,Bahia,Iago Borduchi,iago,I. Borduchi,D,25,181.0,848,M,869644,EUR,859075200,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472679,home,Bahia,David Martins,david-martins-almeida-de-lira,D. Martins,M,63,,220,M,1863185,EUR,1189728000,M,63,63,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472679,home,Bahia,Roger Gabriel,roger,Roger,F,80,173.0,412,M,1640604,EUR,1171238400,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472679,home,Bahia,Vitinho,vitinho,Vitinho,F,70,178.0,202,M,1469518,EUR,1083110400,M,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472679,away,Santos,Gabriel Brazão,gabriel-brazao,G. Brazão,G,77,191.0,3074,M,905448,EUR,970704000,G,77,77,False,14.0,9.0,7.0,2.0,0.0,7.0,9.0,2.0,5.0,1.0,1.0,1.0,5.0,,2.0,1.0,,,90.0,20.0,6.3,5.0,0.00025909,0,-1.2145,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
13472679,away,Santos,Mayke,mayke,Mayke,D,12,178.0,2322,M,273329,EUR,721353600,D,2,2,False,25.0,24.0,1.0,1.0,0.0,4.0,4.0,20.0,21.0,,,1.0,,,,,,,74.0,41.0,6.5,9.0,0.0556524,0,,,,6.0,,1.0,3.0,,,1.0,,,,,1.0,,2.0,,,,1.0,,,,,,,,,
13472679,away,Santos,Luis Fellipe,luis-fellipe,L. Fellipe,D,25,192.0,558,M,1467379,EUR,1063065600,D,25,25,False,49.0,40.0,4.0,2.0,0.0,13.0,16.0,27.0,33.0,1.0,5.0,4.0,2.0,,,,,,90.0,62.0,6.5,9.0,0.0114632,1,,Luis Fellipe,,,,4.0,6.0,2.0,,2.0,2.0,1.0,1.0,,,0.0236,,,1.0,1.0,,2.0,1.0,,,,,,,
13472679,away,Santos,Luan Peres,luan-peres,L. Peres,D,14,190.0,1198,M,842098,EUR,774576000,D,14,14,False,56.0,49.0,4.0,1.0,0.0,22.0,25.0,27.0,31.0,3.0,3.0,6.0,4.0,,,,,,90.0,66.0,6.6,9.0,0.0110861,0,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,
