match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_dispossessed,stat_keyPass,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_penaltyWon,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_penaltyConceded,stat_errorLeadToAGoal
12764147,home,PAOK,Fedor Chalov,fedor-chalov,F. Chalov,F,63,180,1670,M,814599,EUR,892166400,F,9,9,False,17.0,13.0,2.0,1.0,1.0,4.0,4.0,9.0,13.0,2.0,4.0,2.0,1.0,,,,64.0,29.0,7.5,8.0,0.192062,1,,,,3.0,1.0,,,,1.0,1.0,1.0,3.0,1.0,1.0,,,,,0.0539,1.0,1.0,,1.0,1.0,,,,0.0293,,,1.0,,,,,,,,
12764147,home,PAOK,Brandon Thomas,brandon-thomas,B. Thomas,F,23,173,493,M,288073,EUR,791856000,F,71,71,True,12.0,10.0,,,0.0,5.0,5.0,5.0,7.0,,4.0,1.0,5.0,,,,26.0,24.0,7.2,5.0,0.0617045,1,,,2.0,4.0,,2.0,1.0,1.0,,,,2.0,3.0,1.0,,,1.0,,0.2733,,2.0,,2.0,,,,,,,1.0,,,,,,,,,
12764147,home,PAOK,Shola Shoretire,shola-shoretire,S. Shoretire,F,7,170,2230,M,966655,EUR,1075680000,F,47,47,True,14.0,12.0,3.0,2.0,0.0,6.0,7.0,6.0,7.0,,2.0,,6.0,,,,14.0,19.0,6.4,4.0,0.00811658,1,,,,2.0,,,,,,1.0,,,1.0,,,,,,0.2214,2.0,,,,1.0,,,,0.149,,1.0,,,,,,,,,
12764147,home,PAOK,Tarik Tissoudali,tarik-tissoudali,T. Tissoudali,F,9,182,4093,M,584472,EUR,733708800,F,34,34,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,11.0,3.0,6.4,,0.571645,0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,tissoudali14,,,,,,,
12764147,home,PAOK,Dimitrios Monastirlis,monastirlis-dimitrios,D. Monastirlis,G,41,192,268,M,1146329,EUR,1079913600,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764147,home,PAOK,Antonis Tsiftsis,antonis-tsiftsis,A. Tsiftsis,G,99,191,396,M,850769,EUR,932515200,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764147,home,PAOK,Joan Sastre,joan-sastre,J. Sastre,D,23,174,307,M,813738,EUR,862358400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764147,home,PAOK,Konstantinos Thymianis,thymianis-konstantinos,K. Thymianis,D,25,186,258,M,923046,EUR,983318400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764147,home,PAOK,Dimitrios Kottas,kottas-dimitrios,D. Kottas,D,90,190,145,M,1146332,EUR,1105660800,D,90,90,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764147,home,PAOK,Tiemoué Bakayoko,tiemoue-bakayoko,T. Bakayoko,M,,188,1232,M,149735,EUR,777081600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764147,away,SK Slavia Praha,Aleš Mandous,ales-mandous,A. Mandous,G,30,188,34,M,151967,EUR,703814400,G,24,24,False,37.0,31.0,9.0,3.0,0.0,29.0,30.0,2.0,7.0,,,1.0,10.0,3.0,5.0,,90.0,53.0,7.5,6.0,0.00056077,0,-0.0354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,
12764147,away,SK Slavia Praha,Mikuláš Konečný,mikulas-konecny,M. Konecny,D,32,189,75,M,1405472,EUR,1149206400,D,46,46,False,36.0,29.0,8.0,5.0,0.0,22.0,26.0,8.0,12.0,,2.0,1.0,5.0,,,,66.0,53.0,6.4,13.0,0.043466,0,,2.0,1.0,8.0,1.0,3.0,1.0,,2.0,1.0,1.0,2.0,,4.0,Mikulas Konecny,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,
12764147,away,SK Slavia Praha,Igoh Ogbu,igoh-ogbu,I. Ogbu,D,5,187,1592,M,927493,EUR,949968000,D,5,5,False,53.0,48.0,8.0,4.0,0.0,39.0,40.0,9.0,13.0,,3.0,1.0,7.0,,,,72.0,61.0,6.6,5.0,0.0693389,0,,,1.0,4.0,1.0,,,1.0,1.0,1.0,1.0,,2.0,2.0,,,,,,,,True,,,,,,,,,,,,,,,,,
12764147,away,SK Slavia Praha,David Zima,zima-david,D. Zima,D,4,190,299,M,963084,EUR,973641600,D,4,4,False,55.0,44.0,6.0,2.0,0.0,32.0,36.0,12.0,19.0,5.0,9.0,3.0,7.0,,,,90.0,79.0,7.9,13.0,0.0153455,4,,,3.0,3.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,,,,2.0,,0.3018,,2.0,,,2.0,,,,0.438,,,,,,,,,1.0,,
12764147,away,SK Slavia Praha,David Douděra,david-doudera,D. Doudera,M,21,183,170,M,891442,EUR,896572800,M,21,21,False,25.0,18.0,3.0,1.0,0.0,8.0,14.0,12.0,14.0,,1.0,3.0,1.0,,,,66.0,42.0,6.6,10.0,0.223412,3,,3.0,,2.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,1.0,2.0,0.0848,,2.0,,1.0,,,,,,2.0,,,,,,,,,1.0,
12764147,away,SK Slavia Praha,Christos Zafeiris,christos-zafeiris,C. Zafeiris,M,20,172,2144,M,1026524,EUR,1045958400,M,10,10,False,26.0,22.0,4.0,2.0,0.0,5.0,5.0,18.0,29.0,,5.0,1.0,2.0,,,,90.0,50.0,7.0,16.0,0.0445759,1,,8.0,3.0,7.0,1.0,2.0,2.0,,1.0,3.0,3.0,5.0,,3.0,,,1.0,,0.0345,,1.0,,,,,,,,1.0,,,,,,,,,,
12764147,away,SK Slavia Praha,Oscar Dorley,oscar-dorley,O. Dorley,M,19,172,1543,M,845721,EUR,900806400,M,19,19,False,33.0,30.0,2.0,1.0,0.0,19.0,20.0,11.0,14.0,1.0,5.0,2.0,5.0,,,,83.0,47.0,6.1,7.0,0.00842591,1,,1.0,,4.0,,3.0,1.0,,2.0,3.0,2.0,,,1.0,,,,1.0,0.0183,1.0,,,,,,,,,,,,,,,,,,,1.0
12764147,away,SK Slavia Praha,El Hadji Malick Diouf,diouf-el-hadji-malick,E. H. M. Diouf,M,12,183,14742,M,1471764,EUR,1104192000,M,12,12,False,36.0,29.0,6.0,2.0,0.0,12.0,14.0,20.0,28.0,2.0,6.0,3.0,8.0,,,,90.0,81.0,6.8,24.0,0.309794,1,,6.0,,6.0,,5.0,1.0,,,2.0,1.0,6.0,2.0,,El Hadji Malick Diouf,,,1.0,0.0617,2.0,3.0,,,,,,,,3.0,,,,,,,,,,
12764147,away,SK Slavia Praha,Ondrej Lingr,lingr-ondrej,O. Lingr,M,9,175,296,M,794968,EUR,907718400,F,32,32,False,8.0,2.0,1.0,1.0,0.0,1.0,3.0,2.0,7.0,1.0,3.0,3.0,2.0,,,,83.0,25.0,6.5,11.0,0.0871211,1,,2.0,4.0,9.0,1.0,1.0,,,,2.0,2.0,3.0,,3.0,,,,,0.0738,,1.0,,,1.0,,,,0.6016,1.0,1.0,,,,,,,,,
12764147,away,SK Slavia Praha,Mojmír Chytil,mojmir-chytil,M. Chytil,F,13,187,510,M,826049,EUR,925344000,F,13,13,False,13.0,8.0,,,0.0,3.0,4.0,5.0,9.0,4.0,8.0,1.0,2.0,,,,90.0,25.0,7.0,9.0,0.0082728,2,,,3.0,5.0,,4.0,2.0,,,1.0,,2.0,1.0,,,,2.0,,0.0839,,1.0,,,,1.0,,,,,,1.0,,,,,,,,
12764147,away,SK Slavia Praha,Dominik Pech,dominik-pech,D. Pech,M,13,181,155,M,1418636,EUR,1157328000,F,48,48,False,21.0,17.0,2.0,2.0,0.0,4.0,5.0,13.0,19.0,,5.0,,2.0,,,,90.0,36.0,6.8,13.0,0.0244547,1,,3.0,3.0,9.0,1.0,5.0,3.0,,,,,1.0,2.0,,Dominik Pech,,,,0.1535,3.0,,,,1.0,,,,0.5666,,,,,,,,,,,
12764147,away,SK Slavia Praha,Tomáš Holeš,tomas-holes,T. Holeš,D,3,180,241,M,151440,EUR,733536000,D,3,3,True,18.0,16.0,1.0,,0.0,12.0,12.0,4.0,8.0,1.0,2.0,1.0,5.0,,,,24.0,24.0,6.5,4.0,0.00354524,0,,2.0,,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764147,away,SK Slavia Praha,Simion Michez,simion-michez,S. Michez,M,41,178,193,M,1126520,EUR,1013212800,F,14,14,True,9.0,6.0,1.0,,0.0,5.0,7.0,4.0,6.0,,2.0,,1.0,,,,24.0,16.0,6.5,4.0,0.147322,1,,4.0,2.0,2.0,,,,,,2.0,,,,,,,,1.0,0.0282,,,,,,,,,,3.0,,,,,,,,,,
12764147,away,SK Slavia Praha,Daniel Fila,fila-daniel,D. Fila,F,17,190,401,M,1088870,EUR,1029888000,F,11,11,True,3.0,,1.0,,0.0,,,,4.0,,2.0,,,,,,18.0,9.0,6.6,6.0,,0,,1.0,3.0,4.0,,3.0,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764147,away,SK Slavia Praha,Filip Prebsl,filip-prebsl,F. Prebsl,D,99,186,80,M,1010056,EUR,1046736000,M,28,28,True,6.0,5.0,1.0,,0.0,1.0,1.0,4.0,5.0,,,,,,,,12.0,6.0,6.4,1.0,0.00102162,0,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12764147,away,SK Slavia Praha,Ondřej Zmrzlý,ondrej-zmrzly,O. Zmrzlý,M,33,185,56,M,942689,EUR,924739200,D,33,33,True,3.0,2.0,1.0,,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,12.0,8.0,6.8,1.0,0.00060654,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12764147,away,SK Slavia Praha,Stefan Jovanoski,stefan-jovanoski,S. Jovanoski,G,83,187,17,M,1424326,EUR,1140134400,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764147,away,SK Slavia Praha,Filip Slavata,filip-slavata,F. Slavata,G,31,186,8,M,1133109,EUR,1092700800,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Filip,Slavata,,,,,,,,,,,,,,,,,,,,,,,
12764147,away,SK Slavia Praha,Tomáš Chorý,tomas-chory,T. Chorý,F,25,199,1042,M,188307,EUR,791078400,F,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
