match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_totalCross,stat_challengeLost,stat_totalOffside,captain,stat_totalContest,stat_shotOffTarget,stat_expectedGoals,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_accurateCross,player_sofascoreId,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_blockedScoringAttempt,stat_penaltyConceded,stat_hitWoodwork
12504622,home,Monza,Stefano Turati,stefano-turati,S. Turati,G,13,188,559,M,893752,EUR,999648000,G,30,30,False,27.0,10.0,20.0,3.0,0.0,7.0,13.0,3.0,14.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,90.0,37.0,6.2,17.0,0.00232621,0,-0.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504622,home,Monza,Armando Izzo,armando-izzo,A. Izzo,D,4,183,521,M,165583,EUR,699494400,D,4,4,False,48.0,38.0,9.0,4.0,0.0,26.0,31.0,12.0,17.0,7.0,5.0,2.0,,,,,90.0,72.0,7.0,14.0,0.0107436,0,,4.0,1.0,7.0,2.0,1.0,5.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12504622,home,Monza,Danilo D'Ambrosio,danilo-dambrosio,D. D'Ambrosio,D,,180,548,M,107936,EUR,589766400,D,33,33,False,35.0,31.0,2.0,1.0,0.0,24.0,26.0,7.0,10.0,5.0,3.0,2.0,,,,,63.0,52.0,6.0,7.0,0.0635115,0,,6.0,1.0,10.0,,,1.0,,3.0,2.0,1.0,1.0,3.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12504622,home,Monza,Luca Caldirola,luca-caldirola,L. Caldirola,D,33,189,134,M,100565,EUR,665366400,D,5,5,False,47.0,40.0,7.0,4.0,0.0,29.0,32.0,11.0,15.0,4.0,3.0,2.0,,,,,90.0,61.0,6.7,8.0,0.012122,0,,4.0,2.0,7.0,,,5.0,1.0,2.0,1.0,,1.0,3.0,,,,,,,True,,,,,,,,,,,,,,,,
12504622,home,Monza,Samuele Birindelli,samuele-birindelli,S. Birindelli,M,19,175,231,M,856729,EUR,932342400,M,19,19,False,33.0,22.0,3.0,,0.0,7.0,10.0,15.0,29.0,2.0,8.0,1.0,,,,,90.0,54.0,6.8,19.0,0.0124118,0,,,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,6.0,1.0,1.0,,,,,,,,,,,,,,,,,
12504622,home,Monza,Warren Bondo,warren-bondo,W. Bondo,M,38,177,2004,M,1000366,EUR,1063584000,M,38,38,False,27.0,23.0,,,0.0,10.0,11.0,13.0,17.0,3.0,2.0,2.0,,,,,75.0,36.0,6.3,7.0,0.115502,1,,,,5.0,1.0,,,,,1.0,1.0,,3.0,,,,1.0,,,,1.0,1.0,0.0946,,,,,,,,,,,,,
12504622,home,Monza,Stefano Sensi,stefano-sensi,S. Sensi,M,6,168,1044,M,294313,EUR,807580800,M,12,12,False,45.0,40.0,5.0,4.0,0.0,23.0,26.0,17.0,19.0,3.0,3.0,,,,,,55.0,58.0,7.0,8.0,0.027778,1,,1.0,,3.0,,,,1.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,1.0,1.0,0.0396,,,,,,,,,,,,,
12504622,home,Monza,Pedro Pereira,pedro-pereira,P. Pereira,M,13,185,287,M,807291,EUR,885427200,M,13,13,False,17.0,12.0,1.0,1.0,0.0,4.0,7.0,8.0,11.0,4.0,4.0,,,,,,75.0,31.0,6.4,9.0,0.00739703,1,,3.0,1.0,4.0,,,,,,1.0,,1.0,1.0,,,,1.0,,,,2.0,,0.3416,2.0,1.0,1.0,0.8378,,,,,,,,,
12504622,home,Monza,Patrick Ciurria,patrick-ciurria,P. Ciurria,F,26,178,222,M,346676,EUR,792288000,F,84,84,False,29.0,21.0,3.0,1.0,0.0,6.0,7.0,15.0,24.0,2.0,1.0,,,,,,90.0,51.0,6.7,15.0,0.0735773,1,,3.0,,5.0,1.0,,2.0,1.0,,2.0,1.0,2.0,,,,,2.0,,,,1.0,1.0,0.2541,,,,,,,,,,,,,
12504622,home,Monza,Gianluca Caprari,gianluca-caprari,G. Caprari,F,24,170,457,M,148458,EUR,743990400,F,10,10,False,30.0,25.0,1.0,,0.0,8.0,10.0,17.0,22.0,5.0,2.0,3.0,,,,,85.0,53.0,7.0,17.0,0.0386209,1,,,,8.0,4.0,,,,,2.0,1.0,4.0,1.0,2.0,,,2.0,2.0,,,1.0,,0.7884,,,1.0,0.9255,1.0,,,,,,,,
