match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_lastManTackle,stat_wonTackle,player_sofascoreId,captain,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_keyPass,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_goals,player_firstName,player_lastName,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_errorLeadToAShot
13472796,home,Bahia,Ronaldo,ronaldo,Ronaldo,G,96,193.0,1025,M,840106,EUR,840672000,G,96,96,False,18.0,14.0,5.0,1.0,0.0,14.0,15.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,3.0,90.0,26.0,7.2,4.0,5.152e-05,0,0.6834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472796,home,Bahia,Gilberto,gilberto,Gilberto,D,2,181.0,1500,M,261687,EUR,731462400,D,2,2,False,65.0,61.0,7.0,7.0,0.0,33.0,33.0,32.0,,7.0,3.0,2.0,4.0,,,,90.0,90.0,7.2,9.0,0.0236687,1,,28.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0191,0.021,,,,,,,,,,,,,,,,,,
13472796,home,Bahia,David Duarte,david-duarte,D. Duarte,D,33,192.0,765,M,810715,EUR,790905600,D,33,33,False,61.0,53.0,7.0,3.0,0.0,35.0,37.0,24.0,1.0,3.0,3.0,,2.0,,,,90.0,77.0,7.4,8.0,0.0153408,0,,18.0,,,,,9.0,1.0,,2.0,,2.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,
13472796,home,Bahia,Rezende,rezende,Rezende,D,5,186.0,736,M,868030,EUR,789004800,D,5,5,False,64.0,60.0,3.0,3.0,0.0,31.0,34.0,30.0,1.0,1.0,4.0,,3.0,,,,90.0,71.0,7.7,4.0,0.0199173,0,,29.0,,,,,2.0,,1.0,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
13472796,home,Bahia,Iago Borduchi,iago,I. Borduchi,D,25,181.0,848,M,869644,EUR,859075200,D,25,25,False,51.0,44.0,3.0,3.0,0.0,21.0,22.0,29.0,1.0,4.0,3.0,,2.0,,,,90.0,68.0,7.4,13.0,0.0527355,0,,23.0,3.0,4.0,1.0,,2.0,1.0,2.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,
13472796,home,Bahia,Everton Ribeiro,everton-ribeiro,E. Ribeiro,M,10,174.0,5845,M,145063,EUR,608169600,M,10,10,False,57.0,52.0,10.0,9.0,0.0,13.0,14.0,43.0,,3.0,1.0,1.0,6.0,,,,87.0,68.0,7.3,11.0,0.0604516,1,,39.0,5.0,1.0,1.0,,,,,,,1.0,0.0207,,,,,evertonri,True,1.0,1.0,1.0,2.0,,,,,,,,,
13472796,home,Bahia,Nicolás Acevedo,nicolas-acevedo,N. Acevedo,M,26,173.0,1112,M,959620,EUR,924048000,M,26,26,False,58.0,53.0,8.0,5.0,0.0,22.0,24.0,34.0,1.0,9.0,4.0,2.0,5.0,,,,90.0,70.0,6.6,8.0,0.0273761,0,,31.0,,4.0,1.0,,,,3.0,1.0,1.0,4.0,,,,,1.0,,,,,,1.0,,,,,,,,,
13472796,home,Bahia,Jean Lucas,jean-lucas,J. Lucas,M,6,181.0,3752,M,927975,EUR,898473600,M,6,6,False,37.0,31.0,3.0,1.0,0.0,10.0,10.0,27.0,,5.0,2.0,,6.0,,,,90.0,51.0,6.6,13.0,0.0300195,1,,21.0,1.0,3.0,1.0,,,,,1.0,,2.0,0.0233,,,,1.0,,,,2.0,1.0,,2.0,,,,,,,,
13472796,home,Bahia,Ademir,ademir,Ademir,F,7,172.0,1700,M,922546,EUR,792892800,F,7,7,False,15.0,11.0,,,0.0,2.0,2.0,13.0,,5.0,8.0,,3.0,,,,57.0,43.0,7.1,12.0,0.012862,3,,9.0,2.0,5.0,3.0,1.0,1.0,,,1.0,4.0,1.0,0.091,0.0427,1.0,,1.0,,,,1.0,,,2.0,2.0,,,,,,,
13472796,home,Bahia,Willian José,willian-jose,W. José,F,12,189.0,3025,M,123223,EUR,690854400,F,12,12,False,17.0,13.0,1.0,,0.0,2.0,2.0,15.0,,2.0,3.0,,5.0,,,,67.0,24.0,7.7,6.0,0.0135713,1,,11.0,1.0,,,1.0,,,,3.0,,3.0,0.1241,0.637,,,3.0,,,,,,3.0,1.0,,1.0,,,,,,
