match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_wasFouled,player_sofascoreId,stat_outfielderBlock,stat_accurateCross,stat_shotOffTarget,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,captain,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_challengeLost,stat_errorLeadToAGoal,stat_errorLeadToAShot
14572720,home,Olympique Lyonnais,Dominik Greif,dominik-greif,D. Greif,G,1,197,937,M,791046,EUR,860284800,G,1,1,False,42.0,36.0,9.0,3.0,0.0,36.0,37.0,5.0,1.0,4.0,2.0,2.0,3.0,1.0,90.0,51.0,7.6,6.0,9.136e-05,0.6281,0,0.7246,0.04,0.0,0.19,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572720,home,Olympique Lyonnais,Ainsley Maitland-Niles,ainsley-maitland-niles,A. Maitland-Niles,D,98,178,1581,M,352768,EUR,872812800,D,98,98,False,39.0,36.0,2.0,1.0,0.0,18.0,20.0,19.0,3.0,4.0,,,,,72.0,70.0,7.1,11.0,0.0171204,,1,,-0.02,0.3,0.32,,,,18.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0641,1.0,0.0,,,,,,,,,,,,,,,,,
14572720,home,Olympique Lyonnais,Clinton Mata,clinton-mata,C. Mata,D,22,180,1322,M,152813,EUR,721094400,D,22,22,False,72.0,65.0,9.0,3.0,0.0,52.0,58.0,14.0,4.0,7.0,,,,,90.0,84.0,7.1,9.0,0.0137848,,0,,0.3,0.12,0.33,,,,13.0,,4.0,7.0,3.0,,,,3.0,1.0,1.0,2.0,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,
14572720,home,Olympique Lyonnais,Moussa Niakhaté,moussa-niakhate,M. Niakhaté,D,19,190,8276,M,758168,EUR,826243200,D,19,19,False,61.0,57.0,3.0,2.0,0.0,43.0,45.0,16.0,4.0,2.0,,,,,90.0,67.0,7.2,4.0,0.0112245,,0,,0.25,0.16,0.23,,,,14.0,,,,,,,,,,,,,,1.0,,,,niakhate,1.0,,,,,,,,,,,,,
14572720,home,Olympique Lyonnais,Abner Vinícius,abner-vinicius,Abner Vinícius,D,16,181,3941,M,973838,EUR,959385600,D,16,16,False,56.0,47.0,7.0,5.0,0.0,19.0,24.0,32.0,2.0,4.0,,,,,90.0,75.0,7.6,14.0,0.608155,,2,,0.69,0.27,0.14,,,,28.0,3.0,2.0,5.0,2.0,3.0,1.0,,,1.0,,1.0,2.0,0.0921,2.0,-0.32,,,,,1.0,2.0,,,,,,,,,,,
14572720,home,Olympique Lyonnais,Tanner Tessmann,tanner-tessmann,T. Tessmann,M,6,187,1239,M,1022084,EUR,1001289600,M,6,6,False,22.0,20.0,2.0,2.0,0.0,13.0,14.0,8.0,3.0,5.0,,,,,45.0,36.0,7.2,5.0,0.00483228,,2,,-0.04,0.29,0.21,,,,7.0,,,2.0,6.0,3.0,2.0,1.0,1.0,1.0,,1.0,,0.1704,,-0.18,3.0,,,,,,1.0,1.0,0.0414,,,,,,,,
14572720,home,Olympique Lyonnais,Mathys de Carvalho,mathys-de-carvalho,M. d. Carvalho,M,39,183,455,,1545023,EUR,1114905600,M,39,39,False,58.0,52.0,7.0,6.0,1.0,30.0,33.0,25.0,,6.0,,,,,90.0,70.0,7.7,6.0,0.0553597,,1,,0.34,0.22,0.14,,Mathys,de Carvalho,22.0,,,3.0,5.0,1.0,1.0,,5.0,2.0,1.0,,3.0,0.0193,1.0,-0.1,1.0,1.0,,,,1.0,,,,1.0,,,,,,,
14572720,home,Olympique Lyonnais,Khalis Merah,khalis-merah,K. Merah,M,44,178,3651,,2127096,EUR,1172188800,M,44,44,False,44.0,36.0,2.0,1.0,0.0,19.0,21.0,23.0,1.0,6.0,,,,,79.0,61.0,6.8,12.0,0.0933123,,2,,-0.01,0.24,0.15,,Khalis,Merah,17.0,2.0,,1.0,3.0,1.0,,1.0,2.0,,,1.0,,0.0731,1.0,-0.15,1.0,2.0,,,,1.0,,,,,,,,,,,
14572720,home,Olympique Lyonnais,Corentin Tolisso,corentin-tolisso,C. Tolisso,M,8,181,3276,M,343067,EUR,775872000,M,8,8,False,58.0,49.0,6.0,5.0,0.0,25.0,31.0,27.0,,5.0,,,,,79.0,76.0,8.3,14.0,0.0432501,,2,,-0.13,0.45,0.19,,,,24.0,1.0,1.0,2.0,6.0,1.0,1.0,,1.0,1.0,1.0,2.0,,0.6571,1.0,0.52,2.0,3.0,,,,1.0,1.0,1.0,0.8631,,True,1.0,1.0,,,,
14572720,home,Olympique Lyonnais,Malick Fofana,malick-fofana,M. Fofana,F,11,169,6193,M,1195784,EUR,1112227200,M,11,11,False,27.0,25.0,,,0.0,7.0,8.0,19.0,,1.0,,,,,72.0,47.0,7.2,8.0,0.0774294,,4,,-0.02,0.9,0.15,,Malick Fofana,,18.0,3.0,,4.0,7.0,4.0,2.0,,,3.0,1.0,,1.0,0.4288,2.0,-0.7,,2.0,,,,2.0,1.0,2.0,0.5942,,,,1.0,1.0,,,
14572720,home,Olympique Lyonnais,Martín Satriano,martin-satriano,M. Satriano,F,10,187,2189,M,973536,EUR,982627200,F,20,20,False,16.0,14.0,,,0.0,7.0,8.0,8.0,,,,,,,90.0,30.0,5.6,9.0,0.0116873,,3,,-0.15,0.34,-0.01,,,,7.0,,7.0,11.0,3.0,3.0,,1.0,1.0,,,4.0,1.0,0.6065,,-0.82,3.0,,,,,1.0,,1.0,0.0315,,,,,,,,
