match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_expectedGoals,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_totalCross,stat_challengeLost,stat_bigChanceCreated,stat_wasFouled,captain,stat_penaltyConceded,stat_accurateCross,stat_blockedScoringAttempt,stat_penaltyWon,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAShot,stat_totalOffside
12499707,home,Borussia M'gladbach,Tomáš Čvančara,tomas-cvancara,T. Čvančara,F,11,190,835,M,929163,EUR,966124800,F,31,31,True,7.0,6.0,,,0.0,3.0,4.0,3.0,3.0,,,1.0,,,,,,,9.0,15.0,5.6,2.0,0.0187246,5,,,,,,2.0,,,,1.0,,,,2.0,0.9617,,,2.0,,,0.4288,,,,,,,,1.0,,3.0,1.0,,
12499707,home,Borussia M'gladbach,Philipp Sander,philipp-sander,P. Sander,M,16,185,246,M,939880,EUR,888019200,M,16,16,True,5.0,2.0,2.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,12.0,6.0,6.4,4.0,0.0001218,0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
12499707,home,Borussia M'gladbach,Fabio Chiarodia,fabio-chiarodia,F. Chiarodia,D,2,186,609,M,1130067,EUR,1117929600,D,2,2,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,,1.0,3.0,,,0.00178552,0,,1.0,,,,2.0,,,,,1.0,,,,,Fabio Chiarodia,,,,,,,,,,,,,,,,,,
12499707,home,Borussia M'gladbach,Florian Neuhaus,florian-neuhaus,F. Neuhaus,M,10,185,880,M,837205,EUR,858470400,M,10,10,True,6.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,4.0,,,3.0,,,,,,,1.0,7.0,,1.0,0.00173416,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499707,home,Borussia M'gladbach,Tobias Sippel,tobias-sippel,T. Sippel,G,21,180,101,M,8772,EUR,574992000,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499707,home,Borussia M'gladbach,Lukas Ullrich,lukas-ullrich,L. Ullrich,D,26,177,362,M,1083382,EUR,1079395200,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Lukas Ullrich,,,,,,,,,,,,,,,,,,
12499707,home,Borussia M'gladbach,Grant-Leon Ranos,grant-leon-ranos,G. Ranos,F,25,180,1271,M,1130950,EUR,1058659200,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Grant-Leon Ranos,,,,,,,,,,,,,,,,,,
12499707,home,Borussia M'gladbach,Shio Fukuda ,shio-fukuda,S. Fukuda ,F,13,178,926,M,1493496,EUR,1081382400,F,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Shio Fukuda ,,,,,,,,,,,,,,,,,,
12499707,away,1. FC Heidenheim,Kevin Müller,kevin-muller,K. Müller,G,22,190,180,M,121908,EUR,668995200,G,1,1,False,29.0,20.0,14.0,5.0,0.0,18.0,19.0,2.0,10.0,1.0,1.0,10.0,,6.0,1.0,7.0,1.0,1.0,90.0,42.0,7.8,9.0,0.00028007,0,0.7301,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12499707,away,1. FC Heidenheim,Marnon Busch,marnon-busch,M. Busch,D,2,182,76,M,168861,EUR,786844800,D,2,2,False,26.0,19.0,7.0,4.0,0.0,9.0,11.0,11.0,18.0,,4.0,,,,,,,,81.0,57.0,6.3,14.0,0.0485882,2,,2.0,,,,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,0.0443,,,,,,,3.0,,,2.0,,1.0,1.0,2.0,,,,1.0,
12499707,away,1. FC Heidenheim,Patrick Mainka,patrick-mainka,P. Mainka,D,6,194,320,M,254429,EUR,784080000,D,6,6,False,31.0,23.0,6.0,3.0,0.0,13.0,17.0,10.0,14.0,5.0,8.0,2.0,,,,,,,90.0,49.0,6.8,8.0,0.0118527,0,,4.0,,,,11.0,1.0,2.0,1.0,,,,4.0,,,,,,,,,,,,1.0,True,,,,,,,,1.0
12499707,away,1. FC Heidenheim,Benedikt Gimber,benedikt-gimber,B. Gimber,D,5,185,137,M,798936,EUR,856310400,D,5,5,False,22.0,13.0,7.0,,0.0,12.0,16.0,1.0,6.0,2.0,5.0,5.0,,,,,,,81.0,37.0,6.2,11.0,0.00022451,0,,2.0,,,,7.0,,2.0,1.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,
12499707,away,1. FC Heidenheim,Jonas Föhrenbach,jonas-fohrenbach,J. Föhrenbach,D,19,185,79,M,311676,EUR,822614400,D,19,19,False,17.0,9.0,6.0,2.0,0.0,5.0,8.0,5.0,12.0,2.0,5.0,,,,,,,,90.0,39.0,6.8,13.0,0.48358,0,,,,1.0,1.0,3.0,,1.0,1.0,2.0,,2.0,,,,,,,,1.0,,3.0,,1.0,1.0,,,1.0,,,,,,
12499707,away,1. FC Heidenheim,Lennard Maloney,lennard-maloney,L. Maloney,M,15,187,256,M,893962,EUR,939340800,M,33,33,False,31.0,21.0,8.0,2.0,0.0,15.0,16.0,6.0,15.0,2.0,7.0,4.0,,,,,,,90.0,50.0,6.7,11.0,0.00211764,1,,6.0,1.0,,,7.0,,4.0,2.0,,2.0,,1.0,,0.0153,,,,,2.0,,,2.0,,1.0,,,,1.0,,,,,
12499707,away,1. FC Heidenheim,Jan Schöppner,jan-schoppner,J. Schöppner,M,3,190,163,M,933707,EUR,929145600,M,3,3,False,25.0,18.0,2.0,1.0,0.0,7.0,9.0,11.0,16.0,4.0,4.0,1.0,,,,,,,90.0,41.0,6.9,8.0,0.046269,3,,5.0,1.0,,,4.0,,,,,,1.0,1.0,1.0,0.1707,,,1.0,,2.0,0.1788,,3.0,1.0,,,,,1.0,,,,,
12499707,away,1. FC Heidenheim,Adrian Beck,adrian-beck,A. Beck,M,21,186,112,M,845742,EUR,865814400,M,21,21,False,18.0,14.0,1.0,1.0,0.0,8.0,9.0,6.0,9.0,2.0,10.0,1.0,,,,,,,59.0,40.0,7.2,8.0,0.0185047,2,,3.0,1.0,2.0,2.0,3.0,,6.0,2.0,3.0,1.0,,,2.0,0.0743,,,,,,,,1.0,,,,,,,,,,,
12499707,away,1. FC Heidenheim,Paul Wanner,paul-wanner,P. Wanner,M,10,186,3841,M,1146018,EUR,1135296000,M,10,10,False,12.0,8.0,,,0.0,4.0,5.0,5.0,10.0,,,2.0,,,,,,,68.0,19.0,6.1,8.0,0.0733766,1,,7.0,1.0,1.0,,,,,,,1.0,1.0,3.0,,0.0619,,,,,,,3.0,1.0,,,,,1.0,1.0,,,,,
12499707,away,1. FC Heidenheim,Leo Scienza,leo-scienza,L. Scienza,M,13,175,987,M,1386651,EUR,905644800,M,8,8,False,6.0,5.0,1.0,1.0,0.0,1.0,1.0,6.0,9.0,,6.0,2.0,,,,,,,68.0,25.0,7.8,9.0,0.133685,2,,4.0,2.0,2.0,1.0,1.0,,2.0,1.0,3.0,,2.0,1.0,1.0,0.0642,,,1.0,1.0,,0.2452,4.0,,1.0,3.0,,,2.0,,,,,,
12499707,away,1. FC Heidenheim,Marvin Pieringer,marvin-pieringer,M. Pieringer,F,18,189,327,M,909485,EUR,938995200,F,18,18,False,21.0,15.0,1.0,,0.0,4.0,5.0,11.0,16.0,2.0,5.0,4.0,,,,,,,90.0,41.0,6.9,12.0,0.073034,4,,14.0,2.0,2.0,,2.0,,1.0,1.0,2.0,2.0,2.0,8.0,1.0,1.1415,,,2.0,1.0,1.0,1.0156,,,,2.0,,,,1.0,,1.0,,,1.0
12499707,away,1. FC Heidenheim,Sirlord Conteh,sirlord-conteh,S. Conteh,F,31,178,175,M,800400,EUR,836870400,F,31,31,True,4.0,2.0,,,0.0,,2.0,2.0,2.0,2.0,4.0,1.0,,,,,,,31.0,13.0,6.4,3.0,0.00587132,2,,,,,,,,1.0,,1.0,,,,,0.2737,,,1.0,,,0.162,,,,1.0,,,,1.0,,1.0,,,
12499707,away,1. FC Heidenheim,Mathias Honsak,mathias-honsak,M. Honsak,M,17,188,255,M,575952,EUR,851040000,M,17,17,True,5.0,2.0,2.0,1.0,0.0,1.0,2.0,4.0,6.0,,,1.0,,,,,,,22.0,11.0,6.8,4.0,0.196623,0,,,,,,,,,,1.0,,2.0,,,,,,,,,,3.0,,,,,,3.0,,,,,,
12499707,away,1. FC Heidenheim,Mikkel Kaufmann,mikkel-kaufmann,M. K. Sorensen,F,29,190,279,M,918437,EUR,978480000,F,29,29,True,5.0,3.0,1.0,,0.0,,,3.0,5.0,2.0,3.0,1.0,,,,,,,22.0,8.0,6.5,2.0,0.00823222,1,,3.0,,,,,,,,,,,3.0,,0.2359,,,1.0,,,0.3824,,,,1.0,,,,,,1.0,,,
12499707,away,1. FC Heidenheim,Luca Kerber,luca-kerber,L. Kerber,M,20,180,120,M,1097453,EUR,1015718400,M,20,20,True,1.0,1.0,,,0.0,,,1.0,1.0,,,1.0,,,,,,,9.0,4.0,6.6,,0.00053465,0,,2.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
12499707,away,1. FC Heidenheim,Stefan Schimmer,stefan-schimmer,S. Schimmer,F,9,185,103,M,842922,EUR,767491200,F,9,9,True,4.0,2.0,,,0.0,,,2.0,4.0,,,,,,,,,,9.0,6.0,6.7,2.0,0.00051657,1,,,,,,,,,,,,,,1.0,0.0105,,,,,,,,,,,,,,,,,,,
12499707,away,1. FC Heidenheim,Vitus Eicher,vitus-eicher,V. Eicher,G,,190,27,M,96098,EUR,657763200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499707,away,1. FC Heidenheim,Haktab Omar Traore,haktab-omar-traore,H. O. Traore,D,23,184,112,M,920022,EUR,886550400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499707,away,1. FC Heidenheim,Norman Theuerkauf,norman-theuerkauf,N. Theuerkauf,D,,183,29,M,15004,EUR,538444800,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499707,away,1. FC Heidenheim,Tim Siersleben,tim-siersleben,T. Siersleben,D,4,187,118,M,988252,EUR,952560000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
