match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_blockedScoringAttempt,stat_wasFouled,stat_fouls,stat_totalOffside,stat_expectedGoals,captain,stat_challengeLost,stat_shotOffTarget,stat_unsuccessfulTouch,player_sofascoreId,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed
12441726,home,NEC Nijmegen,Bryan Linssen,bryan-linssen,B. Linssen,F,30,170.0,352,M,47753,EUR,655344000,F,30,30,False,7.0,4.0,,,0.0,,,4.0,7.0,1.0,4.0,1.0,,,,57.0,15.0,6.8,5.0,0.128946,2,,,,,,1.0,,,,,,3.0,2.0,2.0,2.0,7.0,,1.0,,3.0,,0.1216,,1.0,1.0,1.0,,,,,,,,
12441726,home,NEC Nijmegen,Kento Shiogai,shiogai-kento,K. Shiogai,F,7,180.0,1146,M,1499696,EUR,1111795200,F,9,9,True,4.0,1.0,,,0.0,,,1.0,4.0,1.0,2.0,2.0,,,,33.0,13.0,7.4,5.0,0.00346809,2,,,,,,,,,2.0,,,1.0,1.0,,,2.0,,,,2.0,,0.3375,,,1.0,2.0,,1.0,1.0,0.8183,1.0,,,
12441726,home,NEC Nijmegen,Kodai Sano,kodai-sano,K. Sano,M,23,176.0,1274,M,1184054,EUR,1064448000,M,23,23,True,16.0,12.0,4.0,2.0,0.0,7.0,9.0,5.0,7.0,,3.0,6.0,,,,32.0,23.0,6.5,6.0,0.0117535,1,,Kodai Sano,,,,1.0,1.0,,,,,1.0,1.0,,,2.0,,1.0,1.0,1.0,,0.0265,,1.0,,2.0,,,,,,,,
12441726,home,NEC Nijmegen,Sami Ouaissa,sami-ouaissa,S. Ouaissa,M,25,180.0,488,M,1394147,EUR,1096675200,M,25,25,True,3.0,1.0,,,0.0,1.0,2.0,,1.0,,,2.0,,,,14.0,5.0,6.6,3.0,1.543e-05,0,,Sami Ouaissa,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
12441726,home,NEC Nijmegen,Brayann Pereira,brayann-pereira,B. Pereira,D,2,172.0,178,M,1012639,EUR,1053475200,D,2,2,True,3.0,2.0,1.0,,0.0,2.0,2.0,,1.0,,,,,,,12.0,5.0,6.5,1.0,1.399e-05,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12441726,home,NEC Nijmegen,Başar Önal,basar-onal,B. Önal,F,11,173.0,621,M,1193676,EUR,1089072000,F,11,11,True,2.0,1.0,,,0.0,,,1.0,3.0,,,,,,,11.0,7.0,6.4,4.0,0.00093331,0,,Basar Onal,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12441726,home,NEC Nijmegen,Rijk Janse,rijk-janse,R. Janse,G,31,189.0,36,M,1066313,EUR,1018915200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441726,home,NEC Nijmegen,Stijn van Gassel,stijn-van-gassel,S. van Gassel,G,1,185.0,166,M,367118,EUR,845596800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441726,home,NEC Nijmegen,Yousri Sbai,yousri-sbai,Y. Sbai,D,23,,59,M,2026504,EUR,1091923200,M,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441726,home,NEC Nijmegen,Lasse Schöne,lasse-schone,L. Schöne,M,,178.0,570,M,10077,EUR,517536000,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441726,home,NEC Nijmegen,Argyrios Darelas,argyrios-darelas,A. Darelas,M,22,185.0,123,M,1146304,EUR,1066262400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441726,home,NEC Nijmegen,Mees Hoedemakers,mees-hoedemakers,M. Hoedemakers,M,4,181.0,102,M,893748,EUR,887760000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441726,away,AZ Alkmaar,Rome Jayden Owusu-Oduro,rome-jayden-owusu-oduro,R. J. Owusu-Oduro,G,1,189.0,1341,M,1145999,EUR,1088726400,G,1,1,False,24.0,18.0,12.0,6.0,0.0,12.0,12.0,6.0,12.0,1.0,1.0,6.0,,,1.0,90.0,32.0,6.3,7.0,0.0037035,0,-1.0472,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,2.0,
12441726,away,AZ Alkmaar,Denso Kasius,denso-kasius,D. Kasius,D,30,186.0,391,M,1008111,EUR,1033862400,D,30,30,False,41.0,32.0,4.0,3.0,0.0,17.0,19.0,15.0,24.0,,4.0,3.0,,,,90.0,69.0,6.3,18.0,0.0180368,0,,,,2.0,,7.0,2.0,,3.0,,1.0,2.0,2.0,,,6.0,,,,,,,,1.0,,2.0,,,,,,,,
12441726,away,AZ Alkmaar,Wouter Goes,wouter-goes,W. Goes,D,3,187.0,709,M,1145982,EUR,1086825600,D,3,3,False,65.0,55.0,8.0,4.0,1.0,29.0,31.0,26.0,34.0,,4.0,2.0,,,,90.0,77.0,7.0,11.0,0.042086,0,,,,,,1.0,1.0,1.0,4.0,,2.0,,,1.0,1.0,2.0,1.0,,3.0,,,,,,,,,,,,,,,
12441726,away,AZ Alkmaar,Bruno Martins Indi,bruno-martins-indi,B. M. Indi,D,4,185.0,169,M,116947,EUR,697507200,D,4,4,False,61.0,57.0,6.0,3.0,0.0,28.0,28.0,29.0,33.0,,,,,,,81.0,68.0,6.8,4.0,0.0221541,0,,,,,,,,,5.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,,True,,,,,,,,,,,
12441726,away,AZ Alkmaar,David Möller Wolfe,david-moller-wolfe,D. M. Wolfe,D,6,185.0,958,M,1031283,EUR,1019520000,D,18,18,False,43.0,39.0,1.0,1.0,0.0,12.0,12.0,27.0,32.0,,2.0,4.0,,,,90.0,60.0,6.6,8.0,0.142698,0,,,,1.0,,1.0,1.0,,2.0,,,,,1.0,1.0,2.0,,,1.0,1.0,,,,,,1.0,,,,,,,,
12441726,away,AZ Alkmaar,Kristijan Belić,kristijan-belic,K. Belić,M,17,177.0,617,M,994591,EUR,985392000,M,14,14,False,25.0,21.0,1.0,1.0,0.0,7.0,7.0,14.0,18.0,3.0,6.0,4.0,,,,70.0,42.0,6.6,9.0,0.0143183,0,,,,,,3.0,,,2.0,2.0,1.0,2.0,1.0,,1.0,7.0,1.0,,1.0,2.0,,,,,,1.0,,,,,,,,
12441726,away,AZ Alkmaar,Peer Koopmeiners,peer-koopmeiners,P. Koopmeiners,M,6,186.0,510,M,922018,EUR,957398400,M,6,6,False,52.0,43.0,4.0,2.0,0.0,19.0,21.0,26.0,36.0,1.0,8.0,4.0,,,,90.0,76.0,7.2,16.0,0.0563997,0,,,,5.0,2.0,1.0,1.0,,,1.0,1.0,5.0,4.0,1.0,,5.0,3.0,,1.0,1.0,,,,1.0,,,,,,,,,,
12441726,away,AZ Alkmaar,Zico Buurmeester,zico-buurmeester,Z. Buurmeester,M,8,182.0,150,M,1050828,EUR,1023408000,M,28,28,False,53.0,47.0,2.0,2.0,0.0,16.0,16.0,31.0,37.0,2.0,6.0,5.0,,,,90.0,69.0,7.2,10.0,0.0557073,0,,Zico Buurmeester,,,,3.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,6.0,2.0,,,2.0,,,,,,1.0,,,,,,,,
12441726,away,AZ Alkmaar,Ibrahim Sadiq,ibrahim-sadiq,I. Sadiq,M,11,166.0,1316,M,905174,EUR,957657600,F,11,11,False,19.0,15.0,1.0,1.0,0.0,4.0,4.0,11.0,15.0,2.0,8.0,1.0,,,,70.0,40.0,7.8,8.0,0.0535349,3,,,,,,5.0,2.0,,1.0,1.0,1.0,3.0,2.0,,,5.0,,,1.0,1.0,,0.3043,,1.0,2.0,1.0,,,1.0,0.5032,1.0,,,
12441726,away,AZ Alkmaar,Troy Parrott,troy-parrott,T. Parrott,F,9,185.0,10474,M,966555,EUR,1012780800,F,9,9,False,21.0,15.0,1.0,1.0,1.0,4.0,8.0,11.0,13.0,2.0,3.0,6.0,,,,81.0,29.0,7.8,9.0,0.560882,1,,,,,,,,,,,,,,1.0,1.0,4.0,1.0,,1.0,,,0.2141,,2.0,,2.0,,,1.0,0.3099,1.0,,,
12441726,away,AZ Alkmaar,Ernest Poku,ernest-poku,E. Poku,M,19,172.0,5105,M,1119502,EUR,1075248000,F,21,21,False,23.0,19.0,1.0,1.0,1.0,3.0,4.0,16.0,20.0,,3.0,2.0,,,,90.0,38.0,8.4,9.0,0.263173,2,,,,1.0,,1.0,1.0,,2.0,,,1.0,1.0,2.0,,2.0,2.0,1.0,1.0,,,0.1731,,,,2.0,,,1.0,0.4023,1.0,,,
12441726,away,AZ Alkmaar,Kees Smit,kees-smit,K. Smit,M,26,182.0,3714,M,1405756,EUR,1137801600,M,26,26,True,10.0,10.0,3.0,3.0,0.0,1.0,1.0,9.0,10.0,,3.0,1.0,,,,20.0,19.0,7.1,2.0,0.0280388,1,,,,1.0,,3.0,3.0,,1.0,,,,,,1.0,3.0,,,,1.0,,0.0357,,1.0,,1.0,,,1.0,0.0859,,,,
12441726,away,AZ Alkmaar,Mexx Meerdink,mexx-meerdink,M. Meerdink,F,35,182.0,933,M,1153117,EUR,1059004800,F,35,35,True,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,1.0,2.0,,,,,20.0,8.0,6.7,3.0,0.0156869,1,,,,,,1.0,1.0,,,,,,,,2.0,2.0,,,,1.0,,0.0914,,,1.0,1.0,,1.0,,,,,,
12441726,away,AZ Alkmaar,Maxim Dekker,maxim-dekker,M. Dekker,D,4,192.0,201,M,1119294,EUR,1082505600,D,22,22,True,10.0,9.0,1.0,,0.0,6.0,6.0,3.0,4.0,,,2.0,,,,9.0,12.0,6.7,1.0,0.00156239,0,,Maxim Dekker,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12441726,away,AZ Alkmaar,Ruben van Bommel,ruben-van-bommel,R. van Bommel,M,7,191.0,2030,M,1212550,EUR,1091491200,F,7,7,True,9.0,8.0,,,0.0,,,8.0,9.0,,,,,,,9.0,12.0,6.5,2.0,0.0364581,1,,,,,,,,,,,,,,1.0,,,,,,,,0.1139,,,,1.0,,,1.0,0.2165,,,,1.0
12441726,away,AZ Alkmaar,Jeroen Zoet,jeroen-zoet,J. Zoet,G,41,186.0,197,M,40963,EUR,663120000,G,41,41,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441726,away,AZ Alkmaar,Hobie Verhulst,hobie-verhulst,H. Verhulst,G,12,189.0,76,M,97401,EUR,733708800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441726,away,AZ Alkmaar,Elijah Dijkstra,elijah-dijkstra,E. Dijkstra,D,22,172.0,312,M,1386461,EUR,1154736000,D,43,43,True,,,,,,,,,,,,,,,,,,,,,0,,Elijah Dijkstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441726,away,AZ Alkmaar,Mees de Wit,mees-de-wit,M. de Wit,D,34,178.0,170,M,893559,EUR,892771200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441726,away,AZ Alkmaar,Ro-Zangelo Daal,ro-zangelo-daal,R. Daal,M,27,173.0,437,M,1145989,EUR,1096675200,F,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441726,away,AZ Alkmaar,Julian Oerip,oerip-julian,J. Oerip,M,10,179.0,207,M,1394876,EUR,1161820800,M,48,48,True,,,,,,,,,,,,,,,,,,,,,0,,Julian Oerip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
