match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoalsOnTarget,captain,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_totalContest,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_hitWoodwork,stat_wonContest,stat_errorLeadToAShot,stat_bigChanceMissed,stat_totalOffside,stat_outfielderBlock,stat_clearanceOffLine,stat_bigChanceCreated,stat_goodHighClaim,stat_ownGoals,stat_goals
14025147,home,Liverpool,Alexander Isak,alexander-isak,A. Isak,F,9,193,100485,M,AlexIsak,823941,EUR,937872000,F,9,9,False,5.0,2.0,,,0.0,,2.0,3.0,,4.0,2.0,,2.0,1.0,,,,86.0,14.0,6.3,3.0,0.00390977,11.452737934377,2.0,10.5,5.67,,3,,-0.15,0.13,-0.01,,,,2.0,,,1.0,,1.0,,,3.0,0.0662,,-0.29,,1.0,1.0,,,,2.0,,1.0,,,,1.0,,,,,,,,,
14025147,home,Liverpool,Mohamed Salah,mohamed-salah,M. Salah,M,11,175,565083,M,MoSalah,159665,EUR,708566400,F,11,11,True,30.0,25.0,1.0,,0.0,2.0,2.0,28.0,,4.0,,,,1.0,,,,45.0,48.0,6.6,16.0,0.107941,54.185265424822,11.0,18.795,8.925,,2,,0.39,0.1,-0.01,,,,23.0,5.0,1.0,,1.0,,,2.0,,0.0513,4.0,0.01,,,,,,,2.0,,3.0,9.3911367256579,1.0,,,,,,,,,,,
14025147,home,Liverpool,Curtis Jones,curtis-jones,C. Jones,M,17,185,17569,M,curtisjones,927353,EUR,980812800,M,17,17,True,31.0,30.0,2.0,2.0,0.0,3.0,3.0,28.0,,,,,,3.0,,,,25.0,37.0,6.9,2.0,0.0363897,104.26636686591,9.0,81.48,23.31,,1,,0.29,0.15,-0.05,,,,27.0,1.0,,,,1.0,,,,0.0545,1.0,0.0,,,,,,,,,,61.052245905993,3.0,,,,,,,,,,,
14025147,home,Liverpool,Hugo Ekitiké,hugo-ekitike,H. Ekitiké,F,22,190,97012,M,hekitike,1048422,EUR,1024531200,F,22,22,True,8.0,5.0,,,0.0,,,8.0,,3.0,1.0,,,,,,,16.0,12.0,6.1,4.0,0.00983387,35.262134793672,4.0,5.88,11.235,,1,,-0.13,0.0,-0.04,,Hugo Ekitiké,,5.0,,,3.0,,1.0,,1.0,1.0,0.0769,,-0.05,,,,,,,,,1.0,12.073177916357,1.0,,1.0,,,,,,,,,
14025147,home,Liverpool,Miloš Kerkez,milos-kerkez,M. Kerkez,D,6,180,25853,M,miloskerkez,1097425,EUR,1068163200,D,6,6,True,4.0,3.0,1.0,,0.0,,,4.0,,,,,,,,,,13.0,7.0,6.6,2.0,0.0012043,3.0177755052356,1.0,1.155,1.155,,0,,-0.04,0.01,0.0,,Milos,Kerkez,3.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14025147,home,Liverpool,Federico Chiesa,federico-chiesa,F. Chiesa,F,14,175,40294,M,FedeChiesa,845386,EUR,877737600,F,14,14,True,3.0,3.0,1.0,1.0,0.0,,,3.0,,,,,,1.0,,,,13.0,5.0,7.4,,0.0165884,,,,,,1,,0.09,,0.38,,,,3.0,,,,,,,,,0.0723,,0.0,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,
14025147,home,Liverpool,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200,17187,M,mamardashvili,930997,EUR,970185600,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025147,home,Liverpool,Wataru Endo,wataru-endo,W. Endo,M,3,178,19869,M,endowataru,143040,EUR,729216000,M,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025147,home,Liverpool,Trey Nyoni,nyoni-trey,T. Nyoni,M,42,180,9744,M,TNyoni,1445945,EUR,1183161600,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025147,home,Liverpool,Rio Ngumoha,rio-ngumoha,R. Ngumoha,F,73,174,27091,M,,1881902,EUR,1219881600,F,73,73,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Rio Ngumoha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025147,away,Sunderland,Robin Roefs,robin-roefs,R. Roefs,G,22,193,2150,M,,1012928,EUR,1042761600,G,22,22,False,53.0,27.0,31.0,5.0,0.0,23.0,27.0,26.0,3.0,,3.0,,,13.0,2.0,4.0,,90.0,65.0,7.5,26.0,0.00326986,106.20020368269,10.0,30.24,11.445,0.5771,0,-0.2595,0.22,0.02,0.19,0.46,,,4.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,5.0,,
14025147,away,Sunderland,Nordi Mukiele,nordi-mukiele,N. Mukiele,D,20,185,6353,M,,780014,EUR,878342400,D,20,20,False,16.0,11.0,1.0,,0.0,4.0,6.0,10.0,2.0,,4.0,,5.0,3.0,,,,90.0,38.0,6.3,10.0,0.0117579,35.645208694156,6.0,11.445,9.555,,0,,-0.01,0.08,-0.58,,,,7.0,1.0,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,1.0,
14025147,away,Sunderland,Daniel Ballard,ballard-daniel,D. Ballard,D,5,187,4682,M,,958878,EUR,937958400,D,5,5,False,38.0,27.0,8.0,1.0,0.0,20.0,21.0,17.0,2.0,3.0,5.0,1.0,9.0,,,,,90.0,51.0,6.6,11.0,0.00242805,195.33203803692,21.0,93.975,32.97,,0,,-0.19,0.11,-0.01,,,,7.0,,,2.0,,,,,1.0,,,,,2.0,,1.0,,,,,,36.205282763707,1.0,,,,,1.0,1.0,,,,,
14025147,away,Sunderland,Omar Alderete,omar-alderete,O. Alderete,D,15,187,5163,M,,805137,EUR,851558400,D,15,15,False,39.0,34.0,8.0,4.0,0.0,27.0,28.0,11.0,2.0,2.0,3.0,,9.0,3.0,,,,90.0,60.0,7.2,8.0,0.188163,94.135491810507,13.0,31.71,11.34,,3,,0.29,0.02,0.41,,,,7.0,,,,2.0,1.0,1.0,,,0.0758,,-0.06,2.0,1.0,1.0,,0.0703,,,,,,,1.0,,,,,2.0,,,,,
14025147,away,Sunderland,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11835,M,ReinildoMandava,831424,EUR,759110400,D,17,17,False,24.0,20.0,4.0,2.0,0.0,14.0,16.0,8.0,1.0,,6.0,,7.0,3.0,,,,90.0,53.0,7.2,5.0,0.00367045,62.295429209382,11.0,5.04,13.44,,0,,-0.01,0.04,0.33,,,,6.0,,,,,,4.0,,,,,,,2.0,2.0,3.0,,,,,,,,,,,,,1.0,,,,,
14025147,away,Sunderland,Trai Hume,hume-trai,T. Hume,D,32,180,1062,M,,989034,EUR,1016409600,M,32,32,False,18.0,11.0,1.0,,0.0,6.0,8.0,10.0,3.0,9.0,3.0,2.0,5.0,7.0,,,,90.0,37.0,6.6,12.0,0.0162902,79.812474188412,6.0,-3.99,12.075,,1,,-0.04,0.06,0.28,,,,5.0,5.0,1.0,6.0,1.0,,2.0,,,0.0275,,0.01,1.0,,,,0.0678,,,,,,,1.0,,,,1.0,1.0,,,,,
14025147,away,Sunderland,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15717,M,Granit_Xhaka,117777,EUR,717552000,M,34,34,False,39.0,32.0,14.0,8.0,0.0,15.0,16.0,23.0,1.0,3.0,3.0,1.0,5.0,2.0,,,,90.0,52.0,7.5,8.0,0.0119755,75.574514081813,12.0,16.275,7.56,,0,,0.25,0.1,0.55,,,,17.0,1.0,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,True,,,,,,,,,,,4.0,,,,,
14025147,away,Sunderland,Noah Sadiki,noah-sadiki,N. Sadiki,M,27,173,15416,M,,1171539,EUR,1103241600,M,27,27,False,28.0,20.0,5.0,3.0,0.0,7.0,9.0,19.0,,3.0,5.0,1.0,3.0,2.0,,,,90.0,45.0,6.7,10.0,0.0283524,72.62751437558,8.0,18.795,31.08,,1,,0.0,0.01,-0.01,,,,13.0,1.0,,,,,,,1.0,0.0628,1.0,0.0,,2.0,,2.0,,,1.0,,2.0,31.081859661224,1.0,,1.0,,,,,,,,,
14025147,away,Sunderland,Chemsdine Talbi,chemsdine-talbi,C. Talbi,M,7,175,12477,M,,1142675,EUR,1115596800,M,7,7,False,22.0,19.0,1.0,1.0,0.0,11.0,11.0,11.0,,2.0,2.0,,2.0,6.0,,,,89.0,35.0,7.2,8.0,0.0186065,181.34649152188,14.0,97.65,29.085,,2,,-0.14,0.36,-0.32,,,,8.0,,,1.0,,,,3.0,,0.0344,,0.55,2.0,1.0,,,0.2985,,,1.0,2.0,109.3067196069,4.0,,1.0,,,,,,,,,1.0
14025147,away,Sunderland,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,28,173,3108,M,,984014,EUR,949536000,F,28,28,False,14.0,8.0,,,1.0,3.0,7.0,7.0,1.0,6.0,3.0,,,1.0,,,,79.0,27.0,6.1,14.0,0.0212223,53.25094165093,8.0,5.565,9.45,,1,,-0.37,0.05,-0.17,,,,5.0,4.0,2.0,2.0,1.0,1.0,,2.0,1.0,0.0338,2.0,0.0,,2.0,2.0,,,,,,2.0,,,,,1.0,,,,,,,,
14025147,away,Sunderland,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,180,7104,M,brianbrobbeyy,910048,EUR,1012521600,F,9,9,False,9.0,6.0,,,0.0,2.0,4.0,5.0,1.0,3.0,3.0,,,1.0,,,,62.0,13.0,6.4,5.0,0.00547084,20.893549225692,3.0,-16.275,-0.63,,0,,-0.06,0.01,-0.07,,,,4.0,,,1.0,1.0,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,
14025147,away,Sunderland,Wilson Isidor,wilson-isidor,W. Isidor,F,18,184,16825,M,,877980,EUR,967248000,F,18,18,True,1.0,1.0,,,0.0,,,1.0,1.0,7.0,2.0,,1.0,,,,,28.0,6.0,6.7,2.0,0.0032126,28.052470592234,2.0,27.405,24.15,,1,,0.04,0.4,0.19,,,,1.0,,,5.0,,,,,,0.1805,,-0.36,1.0,,,,,,,,3.0,24.174495734141,1.0,,1.0,,1.0,,,,,,,
14025147,away,Sunderland,Lutsharel Geertruida,lutsharel-geertruida,L. Geertruida,D,6,185,2494,M,,856739,EUR,963878400,D,6,6,True,3.0,2.0,,,0.0,1.0,1.0,2.0,,1.0,,,1.0,1.0,,,,11.0,6.0,6.2,2.0,0.00030292,21.386375977087,3.0,11.76,13.86,,0,,-0.02,-0.06,-0.16,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025147,away,Sunderland,Luke O'Nien,luke-onien,L. O'Nien,D,13,174,562,M,,365812,EUR,785376000,M,13,13,True,,,,,0.0,,,,,,2.0,,,,,,,8.0,3.0,6.8,,,,,,,,0,,,,0.17,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
14025147,away,Sunderland,Anthony Patterson,anthony-patterson,A. Patterson,G,13,188,354,M,,958718,EUR,957916800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025147,away,Sunderland,Dan Neil,dan-neil,D. Neil,M,6,178,465,M,,964106,EUR,1007078400,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025147,away,Sunderland,Simon Adingra,simon-adingra,S. Adingra,M,24,175,53010,M,simon.adingra,1110842,EUR,1009843200,F,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025147,away,Sunderland,Romaine Mundle,mundle-romaine,R. Mundle,F,14,177,642,M,,1094440,EUR,1051142400,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025147,away,Sunderland,Bertrand Traoré,bertrand-traore,B. Traoré,F,25,180,34194,M,bertrandtraore10,218160,EUR,810345600,F,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025147,away,Sunderland,Eliezer Mayenda,eliezer-mayenda,E. Mayenda,F,12,179,2833,M,,1168588,EUR,1115510400,F,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Eliezer Mayenda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
