match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_penaltyConceded,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_bigChanceCreated,stat_hitWoodwork,stat_goalAssist,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
11450047,home,Konyaspor,Jakub Słowik,jakub-slowik,J. Słowik,G,24,190,232,M,95437,EUR,683596800,G,27,27,False,28.0,20.0,13.0,6.0,16.0,17.0,4.0,11.0,7.0,1.0,90.0,30.0,5.8,8.0,0.00325267,0,-1.3587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450047,home,Konyaspor,Uğurcan Yazğılı,ugurcan-yazgili,U. Yazğılı,D,5,184,99,M,904303,EUR,923616000,D,5,5,False,66.0,58.0,6.0,2.0,29.0,30.0,29.0,36.0,4.0,,90.0,84.0,6.6,13.0,0.0186815,0,,2.0,4.0,6.0,11.0,3.0,2.0,5.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450047,home,Konyaspor,Filip Damjanović,filip-damjanovic,F. Damjanović,D,33,183,46,M,851666,EUR,899337600,D,33,33,False,48.0,38.0,7.0,3.0,27.0,30.0,11.0,18.0,3.0,,77.0,53.0,6.5,10.0,0.00402177,2,,1.0,3.0,3.0,3.0,1.0,,,,,,1.0,,,1.0,1.0,1.0,0.1164,,,,,,,,,,,,,,,,,,,,,,,
11450047,home,Konyaspor,Teenage Hadebe,teenage-hadebe,T. L. Hadebe,D,15,180,280,M,864666,EUR,811296000,D,15,15,False,67.0,58.0,7.0,3.0,43.0,47.0,15.0,20.0,5.0,,90.0,76.0,6.6,9.0,0.00617695,1,,,3.0,1.0,5.0,,2.0,2.0,1.0,,,1.0,,,,1.0,1.0,0.0445,1.0,,,,,,,,,,,,,,,,,,,,,,
11450047,home,Konyaspor,Guilherme Haubert Sityá,guilherme-haubert-sitya,G. H. Sityá,D,12,179,254,M,224112,EUR,638928000,D,12,12,False,66.0,54.0,8.0,3.0,22.0,28.0,35.0,50.0,1.0,,90.0,101.0,6.7,26.0,0.177029,0,,1.0,2.0,3.0,6.0,,2.0,3.0,1.0,,,1.0,,,,,,,,12.0,3.0,1.0,2.0,1.0,1.0,5.0,,,,,,,,,,,,,,,
11450047,home,Konyaspor,Soner Dikmen,soner-dikmen,S. Dikmen,M,6,179,82,M,847782,EUR,746841600,M,6,6,False,47.0,41.0,5.0,4.0,26.0,26.0,15.0,21.0,1.0,,81.0,54.0,6.9,8.0,0.249657,2,,2.0,3.0,4.0,5.0,,,1.0,,,1.0,1.0,,,2.0,,,0.0779,,,,,1.0,,,1.0,True,,,,,,,,,,,,,,
11450047,home,Konyaspor,Steven​ N'Zonzi,steven-nzonzi,S. N'Zonzi,M,15,196,565,M,51652,EUR,598147200,M,37,37,False,80.0,70.0,3.0,3.0,36.0,39.0,34.0,42.0,5.0,,90.0,88.0,7.8,12.0,0.0328971,2,,2.0,6.0,3.0,6.0,,1.0,,,,,,,,,,1.0,0.214,,1.0,,,1.0,,,,,2.0,1.0,1.0649,,,,,,,,,,,
11450047,home,Konyaspor,Alassane Ndao,ndao-alassane,A. Ndao,M,,176,333,M,1016033,EUR,851040000,M,18,18,False,27.0,20.0,,,6.0,10.0,14.0,18.0,4.0,,67.0,45.0,6.1,15.0,0.0130954,1,,2.0,,5.0,1.0,,1.0,,,4.0,,,,,1.0,,1.0,0.4997,,1.0,,,4.0,1.0,,1.0,,,,,1.0,,,,,,,,,,
11450047,home,Konyaspor,Alexandru Cicâldău,alexandru-cicaldau,A. Cicâldău,M,20,178,682,M,827540,EUR,868320000,M,8,8,False,23.0,20.0,1.0,1.0,11.0,11.0,9.0,15.0,2.0,,67.0,31.0,6.7,7.0,0.0190952,2,,1.0,,2.0,2.0,,,,,1.0,1.0,1.0,,,1.0,1.0,,0.1759,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
11450047,home,Konyaspor,Oğulcan Ülgün,ogulcan-ulgun,O. Ülgün,M,35,178,135,M,1063942,EUR,894844800,M,35,35,False,27.0,16.0,1.0,1.0,4.0,7.0,12.0,23.0,2.0,,90.0,47.0,7.7,18.0,0.173297,1,,4.0,3.0,6.0,9.0,,,2.0,2.0,4.0,4.0,2.0,Ogulcan Ülgün,,,,,0.0592,1.0,3.0,,,,,,3.0,,1.0,,0.1553,,1.0,1.0,,,,,,,,
11450047,home,Konyaspor,Sokol Cikalleshi,sokol-cikalleshi,S. Cikalleshi,F,,185,338,M,81138,EUR,646444800,F,17,17,False,16.0,15.0,,,7.0,8.0,8.0,8.0,2.0,,67.0,25.0,6.7,5.0,0.0557457,2,,,3.0,2.0,4.0,1.0,1.0,,,3.0,,,,,1.0,1.0,,0.0285,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,
11450047,home,Konyaspor,Valon Ethemi,valon-ethemi,V. Ethemi,M,27,179,121,M,904945,EUR,875836800,F,72,72,True,14.0,14.0,1.0,1.0,2.0,2.0,13.0,15.0,2.0,,23.0,21.0,7.5,3.0,0.387591,1,,,,3.0,1.0,,,,,,,2.0,,,,,,0.0237,1.0,3.0,1.0,1.0,1.0,1.0,,2.0,,1.0,,0.2989,,1.0,,1.0,,,,,,,
11450047,home,Konyaspor,Bouly Junior Sambou,sambou-bouly-junior,B. J. Sambou,F,32,183,317,M,1121419,EUR,912470400,F,25,25,True,4.0,4.0,,,1.0,1.0,3.0,3.0,1.0,,23.0,9.0,6.6,1.0,0.00161655,2,,1.0,1.0,3.0,2.0,,1.0,,,,1.0,1.0,Bouly Junior Sambou,,,1.0,,0.1724,,,,1.0,,,,1.0,,1.0,,0.0213,,,,,,,,,,,
11450047,home,Konyaspor,Marlos Moreno,marlos-moreno,M. Moreno,F,7,173,1658,M,818942,EUR,843177600,F,70,70,True,14.0,12.0,1.0,1.0,6.0,6.0,7.0,12.0,5.0,,23.0,30.0,6.9,9.0,0.0973426,3,,,,2.0,4.0,,,,,1.0,1.0,,,,2.0,1.0,1.0,0.115,,4.0,1.0,,5.0,3.0,,1.0,,,,,,,,,,,,,,,
11450047,home,Konyaspor,Cebrail Karayel,cebrail-karayel,C. Karayel,D,77,176,32,M,816485,EUR,776908800,D,19,19,True,11.0,9.0,1.0,,1.0,2.0,8.0,11.0,,,13.0,21.0,6.9,5.0,0.00947521,1,,1.0,,1.0,2.0,,,2.0,2.0,,,,,,1.0,,1.0,0.0202,,2.0,,,,,,,,,,,,,,,,,,,,,
11450047,home,Konyaspor,Anderson Niangbo,anderson-niangbo,A. Niangbo,M,,172,93,M,359224,EUR,939168000,F,7,7,True,15.0,12.0,,,3.0,5.0,9.0,10.0,3.0,,9.0,18.0,6.9,4.0,0.0127769,0,,,1.0,,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11450047,home,Konyaspor,Deniz Ertaş,deniz-ertas,D. Ertaş,G,1,194,250,M,1195772,EUR,1111276800,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Deniz Ertas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450047,home,Konyaspor,Kahraman Demirtaş,kahraman-demirtas,K. Demirtaş,D,47,184,25,M,845313,EUR,762480000,D,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450047,home,Konyaspor,Adil Demirbağ,adil-demirbag,A. Demirbağ,D,4,182,168,M,787949,EUR,881712000,D,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450047,home,Konyaspor,Louka Prip,prip-louka,L. Prip,M,,182,142,M,976127,EUR,867542400,F,11,11,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450047,home,Konyaspor,Yunus Malli,yunus-malli,Y. Malli,M,,179,114,M,136262,EUR,698889600,M,10,10,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450047,away,Trabzonspor,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192,4886,M,754330,EUR,828662400,G,1,1,False,44.0,14.0,36.0,6.0,11.0,16.0,3.0,28.0,9.0,,90.0,54.0,7.0,30.0,0.00053105,0,0.5404,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,2.0,3.0,4.0,1.0,1.0,1.0,
11450047,away,Trabzonspor,Thomas Meunier,thomas-meunier,T. Meunier,D,12,190,2758,M,128587,EUR,684633600,D,12,12,False,42.0,33.0,4.0,1.0,18.0,20.0,15.0,22.0,1.0,,90.0,63.0,6.6,13.0,0.0131701,1,,5.0,2.0,9.0,3.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,,1.0,,0.132,1.0,,,,2.0,,,1.0,,,,,,,,1.0,,,,,,,
11450047,away,Trabzonspor,Batista Mendy,batista-mendy,B. Mendy,M,19,191,1292,M,859021,EUR,947635200,D,6,6,False,34.0,32.0,3.0,2.0,22.0,22.0,10.0,12.0,3.0,,90.0,47.0,7.0,3.0,0.00442001,1,,1.0,1.0,4.0,4.0,,5.0,1.0,1.0,,1.0,2.0,,,,1.0,,0.0107,3.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,
11450047,away,Trabzonspor,Stefano Denswil,stefano-denswil,S. Denswil,D,4,188,263,M,97404,EUR,736732800,D,24,24,False,35.0,28.0,10.0,7.0,20.0,23.0,8.0,12.0,3.0,,90.0,46.0,7.0,8.0,0.00556187,0,,4.0,4.0,4.0,6.0,,6.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
11450047,away,Trabzonspor,Eren Elmalı,eren-elmali,E. Elmalı,D,17,180,4102,M,981483,EUR,962928000,D,18,18,False,23.0,20.0,3.0,2.0,9.0,10.0,11.0,13.0,2.0,,90.0,47.0,7.1,6.0,0.0340701,0,,2.0,1.0,3.0,2.0,1.0,8.0,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
11450047,away,Trabzonspor,Berat Ayberk Özdemir,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187,216,M,876857,EUR,895881600,M,5,5,False,37.0,24.0,8.0,2.0,13.0,16.0,11.0,21.0,5.0,,90.0,49.0,6.8,15.0,0.00203707,0,,2.0,3.0,5.0,7.0,,3.0,2.0,2.0,1.0,2.0,2.0,,,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
11450047,away,Trabzonspor,Umut Güneş,umut-gunes,U. Güneş,M,20,177,131,M,876782,EUR,953164800,M,23,23,False,21.0,17.0,1.0,,6.0,10.0,11.0,11.0,3.0,,89.0,33.0,6.6,7.0,0.00998659,0,,3.0,1.0,9.0,5.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11450047,away,Trabzonspor,Edin Višća,edin-visca,E. Višća,M,7,172,1000,M,109779,EUR,635212800,M,7,7,False,51.0,37.0,10.0,6.0,15.0,20.0,22.0,37.0,6.0,,80.0,67.0,7.1,22.0,0.019653,3,,,,4.0,2.0,2.0,,1.0,,,,,,,1.0,1.0,2.0,0.8571,,6.0,,,3.0,1.0,,,,1.0,1.0,0.9939,,,,,,,,,,,
