match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,stat_expectedGoals,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_lastManTackle,stat_wasFouled,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_bigChanceCreated,captain,stat_hitWoodwork,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,stat_totalOffside
12765127,home,Pafos FC,Jairo da Silva,jairo-da-silva,Jairo,F,11,183.0,590,M,539260,EUR,705110400,F,10,10,False,19.0,18.0,,,0.0,4.0,4.0,17.0,1.0,3.0,89.0,38.0,7.5,5.0,0.578624,4,,,15.0,2.0,1.0,6.0,1.0,9.0,4.0,1.0,,2.0,1.0,,,,1.0,3.0,2.0,,2.0,0.7799,1.0,2.0,,,2.0,0.7362,,1.0,True,1.0,,,,,,,,,
12765127,home,Pafos FC,Jajá,jaja,Jajá,M,11,177.0,563,M,1020057,EUR,987292800,F,11,11,True,18.0,11.0,1.0,1.0,1.0,2.0,2.0,21.0,,3.0,33.0,34.0,6.5,15.0,0.167816,3,,,10.0,5.0,1.0,,1.0,3.0,3.0,,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,1.0,,1.0,0.5245,3.0,2.0,,,,0.4606,,1.0,,,,,,,,,,,
12765127,home,Pafos FC,João Correia,joao-correia,J. Correia,M,77,175.0,844,M,804272,EUR,841881600,D,77,77,True,14.0,13.0,,,0.0,6.0,6.0,12.0,3.0,3.0,22.0,28.0,7.2,5.0,0.124375,0,,,8.0,4.0,1.0,,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
12765127,home,Pafos FC,Anderson Silva,anderson-silva,A. Silva,F,33,186.0,521,M,892272,EUR,880070400,F,33,33,True,8.0,5.0,,,0.0,1.0,1.0,7.0,,2.0,22.0,13.0,7.3,4.0,0.0177525,3,,,4.0,,,,1.0,,2.0,,,,,,1.0,,1.0,,1.0,,,0.5397,1.0,2.0,,,,0.9827,,,,,1.0,,,,,,,,
12765127,home,Pafos FC,Moustapha Name,moustapha-name,M. Name,M,25,185.0,328,M,997341,EUR,799632000,M,25,25,True,4.0,3.0,1.0,,0.0,1.0,1.0,3.0,,,1.0,4.0,,1.0,0.00165046,0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765127,home,Pafos FC,Panagiotis Theodoulou,panagiotis-theodoulou,P. Theodoulou,G,1,184.0,11,,1896417,EUR,1176854400,G,83,83,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765127,home,Pafos FC,Neofytos Michael,neofytos-michael,N. Michael,G,93,190.0,301,M,801918,EUR,756000000,G,93,93,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765127,home,Pafos FC,Kostas Pileas,kostas-pileas,K. Pileas,D,2,180.0,126,M,889002,EUR,913334400,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765127,home,Pafos FC,Rafael Pontelo,rafael-pontelo,R. Pontelo,D,46,191.0,277,M,1459633,EUR,1043193600,D,45,45,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765127,home,Pafos FC,Léo Natel,leo-natel,L. Natel,M,23,179.0,245,M,875905,EUR,858297600,F,9,9,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765127,home,Pafos FC,Marios Ilia,ilia-marios,M. Ilia,M,70,186.0,146,M,558856,EUR,832464000,F,70,70,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765127,away,Astana,Mukhamedjan Seisen,mukhamedjan-seisen,M. Seisen,G,74,190.0,168,M,928490,EUR,918950400,G,74,74,False,42.0,20.0,30.0,8.0,0.0,15.0,16.0,26.0,3.0,14.0,90.0,69.0,9.9,23.0,0.00273801,0,,,5.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,3.0,10.0,13.0,2.0,2.0,2.0,2.665,
12765127,away,Astana,Stanislav Basmanov,stanislav-basmanov,S. Basmanov,M,72,176.0,22,M,962362,EUR,993340800,D,72,72,False,19.0,10.0,6.0,1.0,0.0,8.0,13.0,7.0,5.0,4.0,88.0,49.0,6.5,18.0,0.020527,0,,,3.0,1.0,1.0,1.0,2.0,3.0,4.0,,1.0,1.0,,2.0,2.0,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
12765127,away,Astana,Abzal Beysebekov,abzal-beysebekov,A. Beysebekov,M,15,187.0,45,M,86285,EUR,723081600,D,15,15,False,33.0,22.0,9.0,2.0,0.0,18.0,24.0,9.0,8.0,,90.0,44.0,6.0,12.0,0.00148266,0,,,4.0,,,4.0,2.0,5.0,4.0,,,,,,2.0,,1.0,,,,1.0,,,,,,,,2.0,,True,,,,,,,,,,
12765127,away,Astana,Aleksandr Marochkin,aleksandr-marochkin,A. Marochkin,D,22,191.0,92,M,887350,EUR,647913600,D,22,22,False,21.0,19.0,4.0,3.0,0.0,16.0,17.0,4.0,11.0,2.0,90.0,34.0,6.7,3.0,0.00085076,0,,,3.0,,,1.0,2.0,2.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12765127,away,Astana,Marat Bystrov,marat-bystrov,M. Bystrov,D,4,181.0,86,M,869942,EUR,708912000,D,4,4,False,31.0,25.0,6.0,4.0,0.0,19.0,22.0,9.0,8.0,,90.0,48.0,7.1,9.0,0.00148222,0,,,6.0,,,,2.0,,2.0,,,,,1.0,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
12765127,away,Astana,Timur Dosmagambetov,timur-dosmagambetov,T. Dosmagambetov,M,,175.0,45,M,60469,EUR,609984000,D,27,27,False,23.0,15.0,3.0,,0.0,9.0,13.0,14.0,3.0,6.0,90.0,46.0,6.5,17.0,0.00499033,0,,,6.0,4.0,,,2.0,3.0,5.0,3.0,,,,1.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
12765127,away,Astana,Nnamdi  Ahanonu,nnamdi-ahanonu,N. Ahanonu,F,11,,44,M,1846164,EUR,1014336000,M,11,11,False,11.0,9.0,,,0.0,6.0,7.0,4.0,2.0,1.0,90.0,25.0,6.2,5.0,0.011209,1,Nnamdi ,Ahanonu,3.0,,,3.0,,7.0,3.0,,1.0,2.0,,,,,,,,,1.0,0.0227,,,1.0,,3.0,,,,,,,,,,,,,,1.0
12765127,away,Astana,Barnes Osei,barnes-osei,B. Osei,M,24,179.0,94,M,555608,EUR,789523200,M,19,19,False,28.0,21.0,5.0,3.0,0.0,13.0,17.0,12.0,1.0,7.0,90.0,46.0,6.6,13.0,0.0349058,1,,,9.0,1.0,1.0,2.0,,7.0,4.0,1.0,3.0,,,1.0,2.0,,3.0,1.0,1.0,1.0,1.0,0.0387,,,,,2.0,,,,,,,,,,,,,,
12765127,away,Astana,Islambek Kuat,islambek-kuat,I. Kuat,M,7,179.0,113,M,98478,EUR,726796800,M,8,8,False,25.0,19.0,5.0,2.0,0.0,15.0,16.0,9.0,1.0,3.0,90.0,35.0,6.7,7.0,0.00093641,0,,,4.0,,,,,,3.0,,,,,1.0,2.0,,1.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,
12765127,away,Astana,Elkhan Astanov,astanov-elkhan,E. Astanov,M,20,186.0,108,M,986359,EUR,958867200,M,21,21,False,30.0,20.0,5.0,1.0,0.0,8.0,11.0,20.0,1.0,7.0,90.0,53.0,6.6,20.0,0.0993097,0,,,13.0,1.0,1.0,4.0,1.0,13.0,6.0,1.0,4.0,5.0,2.0,,3.0,1.0,3.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
12765127,away,Astana,Ramazan Karimov,ramazan-karimov,R. Karimov,F,81,190.0,85,M,937821,EUR,928540800,F,81,81,False,15.0,8.0,,,0.0,4.0,7.0,8.0,1.0,2.0,89.0,34.0,6.5,14.0,0.00298553,0,,,4.0,,,5.0,5.0,9.0,8.0,,,3.0,,2.0,,,4.0,,,,2.0,,,,,,3.0,,,,,,,,,,,,,,
12765127,away,Astana,Nurali Zhaksylyk,nurali-zhaksylyk,N. Zhaksylyk,M,14,181.0,55,M,1511629,EUR,1099526400,M,97,97,True,5.0,3.0,2.0,,0.0,3.0,4.0,1.0,,1.0,9.0,7.0,6.6,2.0,7.877e-05,0,Nurali Zhaksylyk,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12765127,away,Astana,Batyrkhan Mustafin,batyrkhan-mustafin,B. Mustafin,F,,185.0,5,M,1406508,EUR,1111795200,F,96,96,True,,,,,0.0,,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12765127,away,Astana,Aleksandr Zarutskiy,aleksandr-zarutskiy,A. Zarutskiy,G,1,193.0,301,M,991896,EUR,746323200,G,55,55,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765127,away,Astana,Maksim Mamontov,maksim-mamontov,M. Mamontov,D,,182.0,2,M,1907792,EUR,1082678400,D,47,47,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765127,away,Astana,Timur Tokenov,timur-tokenov,T. Tokenov,D,,175.0,4,M,1406485,EUR,1082764800,D,52,52,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765127,away,Astana,Sanzhar Anuarov,sanzhar-anuarov,S. Anuarov,D,,192.0,14,M,1406487,EUR,1108512000,D,71,71,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765127,away,Astana,Andrey Berezutskiy,andrey-berezutskiy,A. Berezutskiy,M,,190.0,1,,1101830,EUR,1075420800,F,53,53,True,,,,,,,,,,,,,,,,0,Andrey Berezutskiy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
