match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_aerialLost,stat_interceptionWon,stat_outfielderBlock,stat_errorLeadToAGoal,stat_penaltyConceded,player_sofascoreId,stat_accurateCross,stat_penaltyWon,stat_keyPass,captain,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,stat_bigChanceMissed,stat_bigChanceCreated,stat_penaltyMiss,stat_goalAssist,stat_challengeLost,stat_penaltySave,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals
10407433,home,Club Brugge KV,Simon Mignolet,simon-mignolet,S. Mignolet,G,22,193,1214,M,10406,EUR,573609600,G,22,22,False,32.0,27.0,12.0,7.0,22.0,22.0,5.0,10.0,1.0,8.0,1.0,1.0,1.0,1.0,90.0,37.0,6.4,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407433,home,Club Brugge KV,Tajon Buchanan,tajon-buchanan,T. Buchanan,M,17,183,7471,M,973290,EUR,918432000,D,17,17,False,56.0,50.0,5.0,4.0,28.0,30.0,22.0,27.0,1.0,11.0,,,,,85.0,80.0,7.0,9.0,0,,,1.0,1.0,1.0,10.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10407433,home,Club Brugge KV,Brandon Mechele,brandon-mechele,B. Mechele,D,44,188,793,M,248331,EUR,728179200,D,44,44,False,114.0,100.0,14.0,8.0,66.0,72.0,34.0,42.0,1.0,4.0,,,,,90.0,125.0,7.7,14.0,0,,,,4.0,2.0,8.0,,,4.0,2.0,,,,,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
10407433,home,Club Brugge KV,Dedryck Boyata,dedryck-boyata,D. Boyata,D,,188,345,M,103928,EUR,659750400,D,28,28,False,104.0,98.0,12.0,10.0,62.0,65.0,36.0,39.0,2.0,5.0,,,,,90.0,109.0,6.1,6.0,0,,,,2.0,1.0,3.0,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10407433,home,Club Brugge KV,Antonio Nusa,nusa-antonio,A. Nusa,M,7,180,11477,M,1121923,EUR,1113696000,M,32,32,False,23.0,18.0,1.0,,8.0,9.0,11.0,17.0,,1.0,,,,,67.0,37.0,6.9,11.0,0,,,3.0,,4.0,1.0,1.0,,,,2.0,1.0,1.0,,2.0,1.0,,,,nusaantonio,1.0,1.0,2.0,,,,,,,,,,,,,,,,
10407433,home,Club Brugge KV,Hans Vanaken,hans-vanaken,H. Vanaken,M,20,194,2896,M,118085,EUR,714614400,M,20,20,False,64.0,50.0,9.0,5.0,16.0,21.0,34.0,44.0,1.0,5.0,,,,,85.0,81.0,7.5,19.0,4,,,1.0,1.0,4.0,2.0,1.0,,1.0,,,,,,,3.0,,,,,,,,True,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,
10407433,home,Club Brugge KV,Raphael Onyedika,raphael-onyedika,R. Onyedika,M,15,184,6031,M,1129862,EUR,987638400,M,15,15,False,61.0,57.0,2.0,2.0,35.0,36.0,22.0,25.0,1.0,11.0,,,,,90.0,70.0,6.9,4.0,2,,,,,1.0,2.0,,,2.0,2.0,,,1.0,,,2.0,1.0,,,,,,,,,2.0,,,,,1.0,,,,,,,,
10407433,home,Club Brugge KV,Casper Nielsen,casper-nielsen,C. Nielsen,M,94,182,405,M,247471,EUR,767577600,M,27,27,False,41.0,37.0,4.0,2.0,12.0,12.0,27.0,37.0,,3.0,,,,,85.0,61.0,7.5,12.0,3,,,8.0,1.0,1.0,4.0,,,1.0,1.0,2.0,2.0,1.0,1.0,,2.0,,,,,2.0,,2.0,,,1.0,2.0,,,1.0,2.0,2.0,1.0,,,,,,
10407433,home,Club Brugge KV,Bjorn Meijer,bjorn-meijer,B. Meijer,D,14,190,686,M,1047509,EUR,1047945600,M,14,14,False,35.0,30.0,2.0,1.0,12.0,13.0,18.0,23.0,1.0,4.0,,,,,90.0,54.0,6.3,9.0,1,Bjorn Meijer,,1.0,,2.0,1.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
10407433,home,Club Brugge KV,Ferran Jutglà,ferran-jutgla,F. Jutglà,F,9,175,3716,M,949962,EUR,917827200,F,9,9,False,13.0,13.0,,,7.0,7.0,6.0,6.0,,1.0,,,,,77.0,23.0,6.4,5.0,4,,,,,3.0,1.0,1.0,,1.0,,2.0,,,,1.0,,,,,,,,1.0,,1.0,1.0,3.0,,,1.0,2.0,,1.0,,,,,,
10407433,home,Club Brugge KV,Kamal Sowah,kamal-sowah,K. Sowah,M,14,179,841,M,927440,EUR,947376000,F,19,19,False,46.0,38.0,,,9.0,10.0,29.0,36.0,,2.0,,,,,90.0,56.0,7.6,12.0,1,,,,,2.0,3.0,1.0,1.0,2.0,2.0,3.0,,,,,,,,,,,,5.0,,,1.0,,,,,,1.0,,1.0,2.0,,,,
10407433,home,Club Brugge KV,Noa Lang,noa-lang,N. Lang,F,77,173,13002,M,875136,EUR,929577600,M,10,10,True,18.0,13.0,2.0,1.0,7.0,7.0,6.0,12.0,,1.0,,,,,23.0,22.0,6.8,6.0,1,,,1.0,,,2.0,1.0,1.0,,,,1.0,,,,,,,,noano,,,,,,1.0,,,,,1.0,,,,,,,,
