match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_wasFouled,stat_challengeLost,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_outfielderBlock,stat_penaltyConceded,stat_keyPass,stat_dispossessed,stat_unsuccessfulTouch,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_shotOffTarget,player_firstName,stat_bigChanceCreated,stat_totalOffside,player_lastName
11451155,home,MKE Ankaragücü,Atakan Çankaya,atakan-cankaya,A. Çankaya,D,35,180,44,M,1066338,EUR,898732800,M,4,4,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atakan Cankaya,,,
11451155,home,MKE Ankaragücü,Pedrinho,pedrinho,Pedrinho,M,14,170,129,M,182385,EUR,724809600,M,8,8,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451155,away,Adana Demirspor,Ertaç Özbir,ertac-ozbir,E. Özbir,G,,186,92,M,126077,EUR,625276800,G,25,25,False,30.0,29.0,2.0,1.0,29.0,30.0,,,10.0,,,,4.0,90.0,43.0,7.1,1.0,0.0,0.0,0.00013145,0,0.2088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451155,away,Adana Demirspor,Jonas Svensson,jonas-svensson,J. Svensson,D,71,170,1479,M,98199,EUR,731376000,D,22,22,False,43.0,35.0,1.0,1.0,17.0,22.0,18.0,22.0,6.0,,,,,90.0,67.0,7.0,11.0,0.0,0.0,0.0263165,0,,1.0,,,6.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,
11451155,away,Adana Demirspor,Andreaw Gravillon,andreaw-gravillon,A. Gravillon,D,26,188,179,M,827934,EUR,886896000,D,5,5,False,74.0,66.0,13.0,7.0,50.0,53.0,16.0,21.0,7.0,,,,,90.0,81.0,6.7,9.0,0.0,0.0,0.00777178,0,,,1.0,,4.0,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,
11451155,away,Adana Demirspor,Semih Güler,semih-guler,S. Güler,D,6,184,112,M,325155,EUR,786153600,D,4,4,False,91.0,82.0,14.0,10.0,58.0,61.0,24.0,30.0,6.0,,,,,90.0,104.0,7.4,10.0,0.0,0.0,0.00976974,0,,,,1.0,,3.0,1.0,3.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,
11451155,away,Adana Demirspor,Kévin Rodrigues,kevin-rodrigues,K. Rodrigues,D,77,169,248,M,234232,EUR,762825600,D,77,77,False,53.0,45.0,6.0,4.0,21.0,24.0,26.0,33.0,7.0,,,,,90.0,79.0,7.2,14.0,0.0,0.0,0.0754951,0,,4.0,,,3.0,3.0,1.0,3.0,2.0,1.0,,,1.0,2.0,1.0,,,,4.0,1.0,1.0,,2.0,,,,,,,,1.0,
11451155,away,Adana Demirspor,Dorukhan Toköz,dorukhan-tokoz,D. Toköz,M,24,180,156,M,796133,EUR,832636800,M,26,26,False,15.0,13.0,2.0,2.0,6.0,8.0,7.0,8.0,1.0,,,,,64.0,21.0,6.5,5.0,0.0,0.0,0.00544109,0,,1.0,,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,
11451155,away,Adana Demirspor,Benjamin Stambouli,benjamin-stambouli,B. Stambouli,M,21,180,162,M,105951,EUR,650505600,M,90,90,False,48.0,37.0,12.0,7.0,18.0,20.0,19.0,29.0,2.0,,,,,90.0,62.0,6.9,16.0,0.0359,0.1097,0.0145004,1,,1.0,,1.0,6.0,4.0,,3.0,1.0,1.0,3.0,,,3.0,2.0,,,,,2.0,,True,,1.0,,,,,,,,
11451155,away,Adana Demirspor,Yusuf Erdoğan,yusuf-erdogan,Y. Erdoğan,M,10,172,204,M,256663,EUR,713145600,M,32,32,False,24.0,19.0,,,7.0,8.0,12.0,19.0,5.0,,,,,90.0,44.0,6.7,15.0,0.1995,0.0641,0.0921707,3,,3.0,,,8.0,3.0,,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,,,,1.0,1.0,3.0,,,2.0,1.0,,,,,,,
11451155,away,Adana Demirspor,Emre Akbaba,emre-akbaba,E. Akbaba,M,8,180,415,M,343527,EUR,718156800,M,8,8,False,37.0,25.0,5.0,3.0,11.0,12.0,17.0,31.0,4.0,,,,,90.0,58.0,7.5,21.0,0.0,0.0,0.210358,0,,6.0,,,3.0,7.0,,2.0,1.0,1.0,,3.0,2.0,4.0,3.0,,,,3.0,,5.0,,3.0,,,,,,,,,
11451155,away,Adana Demirspor,Babajide David Akintola,babajide-david-akintola,D. Babajide,M,11,178,297,M,798676,EUR,821491200,M,11,11,False,24.0,19.0,1.0,1.0,5.0,7.0,14.0,18.0,5.0,,,,,90.0,39.0,6.6,12.0,0.0551,0.0,0.0449979,2,,1.0,1.0,2.0,6.0,7.0,,,2.0,,1.0,2.0,1.0,3.0,1.0,,,,,2.0,1.0,,,,1.0,,,1.0,,,1.0,
11451155,away,Adana Demirspor,M'Baye Niang,mbaye-niang,M. Niang,F,29,188,1643,M,139228,EUR,787795200,F,9,9,False,12.0,12.0,1.0,1.0,5.0,5.0,7.0,7.0,1.0,,,,,64.0,23.0,7.5,3.0,0.9978,1.0294,0.0133854,4,,,2.0,1.0,5.0,4.0,,,,,1.0,1.0,,3.0,2.0,,1.0,,,1.0,,,,2.0,,1.0,,2.0,,,1.0,
11451155,away,Adana Demirspor,Tayfun Aydoğan,tayfun-aydogan,T. Aydoğan,M,8,175,43,M,816435,EUR,833328000,M,6,6,True,19.0,19.0,,,9.0,9.0,11.0,11.0,3.0,,,,,26.0,23.0,6.6,1.0,0.0,0.0,0.00964856,0,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
11451155,away,Adana Demirspor,Nani,nani,Nani,F,17,177,2181,M,17740,EUR,532569600,F,30,30,True,12.0,9.0,2.0,1.0,2.0,3.0,7.0,11.0,1.0,,,,,26.0,22.0,6.8,9.0,0.0571,0.5322,0.0473334,2,,2.0,2.0,,4.0,1.0,1.0,,,,1.0,,,2.0,1.0,,,,1.0,,2.0,,,1.0,1.0,,,,,,,
11451155,away,Adana Demirspor,Vedat Karakuş,vedat-karakus,V. Karakuş,G,1,185,49,M,847353,EUR,888624000,G,39,39,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451155,away,Adana Demirspor,Goran Karačić,goran-karacic,G. Karačić,G,18,196,98,M,797966,EUR,840326400,G,18,18,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451155,away,Adana Demirspor,İsmail Çokçalış,ismail-cokcalis,İ. Çokçalış,D,16,176,32,M,906050,EUR,961545600,D,2,2,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451155,away,Adana Demirspor,Jovan Manev,jovan-manev,J. Manev,D,29,185,187,M,1111781,EUR,980380800,D,15,15,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jovan Manev,,,
11451155,away,Adana Demirspor,Abdurrahim Dursun,abdurrahim-dursun,A. Dursun,D,77,176,46,M,883275,EUR,912470400,D,3,3,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451155,away,Adana Demirspor,Abdulsamet Burak,abdulsamet-burak,A. Burak,D,3,182,40,M,900798,EUR,831945600,D,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451155,away,Adana Demirspor,Badou Ndiaye,badou-ndiaye,B. Ndiaye,M,,180,426,M,228342,EUR,656985600,M,17,17,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451155,away,Adana Demirspor,İzzet Çelik,celik-izzet,İ. Çelik,M,6,166,69,M,826836,EUR,1087689600,M,16,16,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
