match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_challengeLost,captain,stat_clearanceOffLine,stat_outfielderBlock,stat_lastManTackle,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_totalContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_errorLeadToAShot,stat_keyPass,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals,stat_goals
14566935,home,Galatasaray,Victor Osimhen,victor-osimhen,V. Osimhen,F,45,186.0,229308,M,822471,EUR,914889600,F,45,45,False,19.0,11.0,2.0,1.0,0.0,3.0,4.0,8.0,15.0,4.0,4.0,,,,90.0,37.0,6.9,16.0,0.0406927,31.428,8.92275,10.0,40.014686956145,3.0,21.105,25.515,,0,,0.22,0.01,0.23,,3.52,3.71,1.0,0.52,0.18,,,Osimhen9,1.0,1.0,4.0,4.0,7.0,,,,5.0,2.0,3.0,,,,,,,25.619534909908,1.0,1.0,,,,1.0,,,2.0,,2.0,1.0,,,,,,,,
14566935,home,Galatasaray,Gabriel Sara,gabriel-sara,G. Sara,M,8,178.0,11687,M,913593,EUR,930355200,M,8,8,True,11.0,10.0,2.0,2.0,0.0,3.0,3.0,7.0,8.0,2.0,,,,,25.0,23.0,7.1,6.0,0.268891,28.368,3.77133,3.0,44.169951865586,6.0,19.215,10.815,,2,,0.41,0.12,0.16,,0.87,1.75,0.76,0.33,0.06,,,gabrielsara,5.0,1.0,,2.0,1.0,,,,1.0,,1.0,1.0,,,,,,6.1024100976581,1.0,1.0,,0.1612,0.27,1.0,1.0,0.0532,,,,,1.0,1.0,,,,,,
14566935,home,Galatasaray,Ismail Jakobs,ismail-jakobs,I. Jakobs,D,4,184.0,7106,M,897291,EUR,934848000,D,4,4,True,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,,,,,,10.0,4.0,6.7,,0.00233231,29.628,1.66062,2.0,,,,,,0,,0.01,,0.0,,0.49,0.73,0.28,0.11,0.05,,,ismaijakobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566935,home,Galatasaray,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180.0,50691,M,45853,EUR,656726400,M,20,20,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,8.0,4.0,6.3,2.0,0.00022497,24.912,1.10201,0.0,,,,,,0,,0.01,,0.0,,0.25,0.55,0.24,0.06,0.01,,,IGunny,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566935,home,Galatasaray,Batuhan Şen,batuhan-ahmet-sen,B. A. Şen,G,12,192.0,1076,M,867595,EUR,918000000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566935,home,Galatasaray,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187.0,2987,M,103457,EUR,677808000,G,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566935,home,Galatasaray,Kaan Ayhan,kaan-ayhan,K. Ayhan,D,23,185.0,4087,M,138152,EUR,784425600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566935,home,Galatasaray,Yusuf Dağhan Kahraman,yusuf-daghan-kahraman,Y. D. Kahraman,D,64,,308,M,2046494,EUR,1206489600,D,64,64,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Yusuf Dağhan Kahraman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566935,home,Galatasaray,Furkan Koçak,furkan-kocak,F. Koçak,M,68,176.0,406,M,1931472,EUR,1204416000,M,68,68,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Furkan Koçak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566935,home,Galatasaray,Ahmed Kutucu,ahmed-kutucu,A. Kutucu,M,21,181.0,3238,M,906049,EUR,951868800,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566935,home,Galatasaray,Eyüp Karasu,eyup-karasu,E. Karasu,M,67,,285,M,2270565,EUR,1184284800,M,67,67,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Eyüp Karasu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566935,home,Galatasaray,Mauro Icardi,mauro-icardi,M. Icardi,F,9,181.0,38623,M,233114,EUR,730080000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,MauroIcardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566935,home,Galatasaray,Yusuf Demir,yusuf-demir,Y. Demir,F,,173.0,4507,M,962283,EUR,1054512000,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,yusufdemir.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566935,away,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189.0,12217,M,69768,EUR,726364800,G,13,13,False,31.0,24.0,11.0,4.0,0.0,22.0,23.0,2.0,8.0,,6.0,1.0,2.0,,90.0,37.0,6.5,7.0,0.00040988,21.924,5.14175,0.0,12.468568082922,3.0,0.42,4.095,0.4998,0,-0.9002,0.05,0.0,-0.07,0.42,3.67,1.33,0.12,0.02,0.0,,,oblakjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
14566935,away,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184.0,9261,M,353138,EUR,791424000,D,14,14,False,39.0,37.0,1.0,1.0,0.0,16.0,16.0,21.0,23.0,2.0,4.0,,,,90.0,56.0,6.3,6.0,0.0257687,30.708,10.94074,13.0,68.783020198484,9.0,33.075,14.805,,0,,-0.1,0.2,-0.68,,2.85,5.36,1.69,0.73,0.3,,,marcosllorente,,,,1.0,3.0,2.0,1.0,1.0,2.0,,,1.0,,,,,,14.964056969953,1.0,2.0,,,,2.0,,,,,1.0,,,,,,,,1.0,
14566935,away,Atlético Madrid,Marc Pubill,marc-pubill,Pubill,D,18,190.0,2812,M,1094106,EUR,1056067200,D,18,18,False,41.0,37.0,3.0,2.0,0.0,22.0,24.0,15.0,17.0,2.0,1.0,,,,90.0,60.0,7.1,8.0,0.0777583,30.348,10.16028,6.0,73.356179361771,10.0,44.94,20.475,,2,,0.36,0.05,-0.07,,2.89,5.26,1.45,0.45,0.11,,,,2.0,1.0,2.0,3.0,7.0,1.0,2.0,,1.0,3.0,1.0,1.0,,,,,,,,1.0,,0.0885,-0.48,,,,,,1.0,,,2.0,,,,,,
14566935,away,Atlético Madrid,Dávid Hancko,david-hancko,D. Hancko,D,17,188.0,4795,M,807771,EUR,881971200,D,17,17,False,61.0,53.0,9.0,6.0,0.0,40.0,41.0,13.0,20.0,4.0,2.0,,,,90.0,73.0,6.9,10.0,0.0168667,31.32,9.70402,6.0,257.48581674065,22.0,166.95,34.965,,1,,0.14,0.27,0.18,,3.08,4.91,1.12,0.45,0.13,,,,2.0,,1.0,2.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,112.73851395745,4.0,,,0.2167,-0.58,,1.0,,,,,,1.0,,,,,,,
14566935,away,Atlético Madrid,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187.0,2530,M,965011,EUR,1026345600,D,3,3,False,49.0,40.0,3.0,1.0,1.0,24.0,26.0,16.0,23.0,3.0,1.0,,,,90.0,71.0,6.6,13.0,0.290789,30.888,10.7926,15.0,139.92102884232,12.0,103.215,31.185,,0,,0.28,0.17,-0.28,,2.88,5.15,1.61,0.84,0.3,,,,4.0,2.0,,3.0,1.0,2.0,1.0,,,,,,2.0,,,,,50.576050301465,2.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,
14566935,away,Atlético Madrid,Giuliano Simeone,giuliano-simeone,G. Simeone,M,20,178.0,16161,M,1099352,EUR,1040169600,M,20,20,False,47.0,36.0,1.0,,0.0,9.0,13.0,27.0,34.0,1.0,5.0,,,,90.0,66.0,7.3,17.0,0.390112,32.724,11.04764,14.0,133.0610254414,16.0,102.69,25.41,,2,,-0.31,0.41,-0.36,,2.95,5.41,1.71,0.69,0.28,,,giulisimeone,3.0,,2.0,7.0,6.0,2.0,,,,2.0,2.0,,3.0,,,,,56.315359677336,3.0,3.0,,0.411,0.48,2.0,1.0,0.1154,1.0,,3.0,1.0,,1.0,,,,,,1.0
14566935,away,Atlético Madrid,Pablo Barrios,pablo-barrios,P. Barrios,M,8,181.0,6634,M,1142588,EUR,1055635200,M,8,8,False,65.0,54.0,4.0,3.0,0.0,18.0,22.0,36.0,43.0,,6.0,,,,56.0,75.0,7.2,13.0,0.218454,29.268,7.87954,7.0,213.53879837115,21.0,88.62,41.685,,1,,0.34,0.38,-0.01,,1.61,3.7,1.74,0.66,0.17,,,PBarrios,,,,1.0,2.0,2.0,,,2.0,,1.0,,,,,1.0,,81.469800669729,3.0,2.0,1.0,0.0319,-0.16,2.0,,,,,1.0,,,,,,,,,
14566935,away,Atlético Madrid,Koke,koke,Koke,M,6,177.0,5864,M,84539,EUR,694828800,M,6,6,False,51.0,47.0,2.0,1.0,0.0,30.0,31.0,17.0,20.0,2.0,7.0,,,,56.0,62.0,7.2,6.0,0.262288,28.44,8.25167,3.0,100.92867420028,16.0,29.82,9.975,,1,,0.24,0.12,0.21,,1.53,4.2,2.02,0.43,0.07,,,Koke6,1.0,,,1.0,4.0,,3.0,1.0,,,,,,True,,1.0,,,,2.0,1.0,0.0619,-0.03,1.0,,,,,,,,,,,,,,
14566935,away,Atlético Madrid,Thiago Almada,thiago-almada,T. Almada,M,11,171.0,27617,M,944660,EUR,988243200,M,11,11,False,27.0,25.0,,,0.0,10.0,10.0,15.0,17.0,,2.0,,,,45.0,36.0,6.5,8.0,0.118062,31.788,6.63706,9.0,43.648760007267,9.0,11.76,5.67,,0,,0.16,0.15,-0.06,,1.39,3.42,1.2,0.42,0.21,,,thiago_almada23,,,1.0,5.0,3.0,,1.0,,3.0,1.0,2.0,2.0,,,,,,,,1.0,,,,,,,1.0,,2.0,,,,,,,,,
14566935,away,Atlético Madrid,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195.0,17362,M,309078,EUR,818121600,F,9,9,False,14.0,10.0,,,0.0,3.0,5.0,7.0,9.0,,,,,,61.0,21.0,6.0,7.0,0.0296463,32.076,7.37627,10.0,37.013092485802,3.0,33.81,16.17,,2,,-0.32,0.3,-0.03,,2.04,3.61,1.03,0.46,0.24,,,asorloth,,,3.0,6.0,4.0,,,,2.0,,1.0,5.0,,,,,,16.660283430962,1.0,1.0,,0.2383,-0.55,1.0,1.0,0.1728,1.0,,,,,1.0,,,,,,
14566935,away,Atlético Madrid,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170.0,225448,M,944656,EUR,949276800,F,19,19,False,32.0,24.0,1.0,1.0,0.0,7.0,8.0,17.0,24.0,,,,,,73.0,55.0,6.3,18.0,0.190719,29.448,9.16305,6.0,157.71301012897,19.0,38.115,15.12,,4,,-0.46,0.39,-0.02,,2.18,4.65,1.63,0.6,0.1,,,LaAraña,5.0,1.0,,6.0,4.0,,,,2.0,,,2.0,,,,,,12.094958660533,1.0,7.0,1.0,0.2302,-0.56,4.0,,,1.0,,2.0,,,3.0,,,,,,
14566935,away,Atlético Madrid,Alejandro Baena,alejandro-baena,A. Baena,M,10,174.0,9587,M,910031,EUR,995587200,M,10,10,True,20.0,19.0,1.0,1.0,0.0,10.0,11.0,9.0,9.0,,1.0,,,,45.0,33.0,6.6,8.0,0.0407059,30.924,5.73486,5.0,71.236718304006,8.0,5.565,9.555,,1,,-0.06,0.21,-0.01,,1.48,2.74,0.97,0.45,0.1,,,alexbaena,6.0,,,4.0,3.0,,,,,2.0,1.0,2.0,,,,,,,,1.0,,0.0854,-0.3,1.0,1.0,0.0408,1.0,,,,,,,,,,,
14566935,away,Atlético Madrid,Robin Le Normand,robin-le-normand,R. Le Normand,D,24,187.0,6514,M,787751,EUR,847670400,D,24,24,True,11.0,10.0,1.0,,0.0,7.0,7.0,3.0,4.0,3.0,,,,,34.0,15.0,6.7,1.0,0.00079285,29.88,3.76863,4.0,38.458429318796,7.0,7.875,5.775,,0,,0.0,0.04,0.2,,1.22,1.75,0.55,0.18,0.07,,,lenormand_r,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566935,away,Atlético Madrid,Johnny Cardoso,johnny,J. Cardoso,M,5,186.0,5155,M,990169,EUR,1000944000,M,5,5,True,17.0,17.0,1.0,1.0,0.0,6.0,6.0,11.0,11.0,,1.0,,,,34.0,22.0,6.9,1.0,0.00705271,27.828,4.61315,3.0,95.019180435951,9.0,28.245,33.915,,0,,0.15,0.03,0.13,,1.03,2.32,0.87,0.35,0.05,,,,,,1.0,1.0,2.0,,,,,1.0,,,,,,,,48.361366823116,1.0,,,,,,,,1.0,,,,,,,,,,,
14566935,away,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176.0,99570,M,85859,EUR,669513600,F,7,7,True,9.0,6.0,,,0.0,2.0,3.0,4.0,6.0,,1.0,,,,29.0,12.0,6.7,5.0,0.0209945,28.872,3.72755,3.0,21.028294438968,4.0,16.59,8.4,,1,,-0.04,0.08,0.14,,1.16,1.61,0.62,0.28,0.06,,,AGriez,1.0,,,2.0,,,,,,,,1.0,,,,,,,,,,0.0655,0.22,,1.0,0.4073,1.0,,1.0,,,,,,,,,
14566935,away,Atlético Madrid,Nicolás González,nicolas-gonzalez,N. González,M,23,180.0,17175,M,901325,EUR,891820800,F,23,23,True,7.0,5.0,,,0.0,3.0,3.0,2.0,4.0,,1.0,,,,17.0,12.0,6.3,5.0,0.00693457,30.852,2.41325,4.0,25.12817771593,3.0,6.195,7.56,,0,,-0.2,0.05,0.15,,0.72,1.04,0.39,0.2,0.07,,,nicoigonzalez,2.0,,,3.0,1.0,,,,,,1.0,1.0,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,
14566935,away,Atlético Madrid,Juan Musso,juan-musso,J. Musso,G,1,191.0,5827,M,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,juanmusso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566935,away,Atlético Madrid,Salvi Esquivel,salvi-esquivel,S. Esquivel,G,31,193.0,291,M,1179149,EUR,1128038400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Salvi Esquivel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566935,away,Atlético Madrid,José María Giménez,jose-maria-gimenez,J. M. Giménez,D,2,185.0,5896,M,325355,EUR,790560000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,JoseMaGimenez13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566935,away,Atlético Madrid,Julio Díaz,julio-diaz,J. Díaz,D,34,174.0,195,M,1402990,EUR,1105315200,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Julio Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566935,away,Atlético Madrid,Iker Luque,iker-luque,I. Luque,M,37,168.0,92,M,1544428,EUR,1117929600,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Iker Luque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566935,away,Atlético Madrid,Taufik Seidu,taufyk-zanzi,T. Seidu,M,8,187.0,460,M,1563578,EUR,1200787200,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566935,away,Atlético Madrid,Rayane Belaid,rayane-belaid,R. Belaid,M,29,175.0,1106,M,1179148,EUR,1130889600,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Rayane Belaid Khellil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
