match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_fouls,stat_outfielderBlock,stat_goalAssist,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_shotOffTarget,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_errorLeadToAGoal
11047751,home,Arsenal,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,1,1,False,20.0,17.0,4.0,1.0,17.0,18.0,2.0,1.0,6.0,4.0,5.0,2.0,2.0,90.0,31.0,8.0,4.0,0.0,0.0,4.273e-05,0,2.3154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11047751,home,Arsenal,Ben White,,,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,False,84.0,75.0,4.0,3.0,40.0,42.0,44.0,1.0,6.0,,,,,90.0,107.0,7.2,13.0,0.0,0.0,0.136256,0,,36.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
11047751,home,Arsenal,William Saliba,,,william-saliba,W. Saliba,D,2,193,43258,M,WSaliba4,941168,EUR,985392000,D,12,12,False,108.0,98.0,7.0,4.0,62.0,67.0,41.0,2.0,3.0,,,,,90.0,110.0,7.0,10.0,0.0,0.0,0.0172327,0,,36.0,,,1.0,2.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,
11047751,home,Arsenal,Gabriel Magalhães,,,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,87.0,76.0,6.0,1.0,45.0,50.0,37.0,1.0,3.0,,,,,90.0,95.0,7.2,12.0,0.0,0.0,0.0144714,0,,31.0,,,1.0,4.0,1.0,5.0,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,
11047751,home,Arsenal,Oleksandr Zinchenko,,,oleksandr-zinchenko,O. Zinchenko,D,47,175,18055,M,OZinchenko,287643,EUR,850608000,D,35,35,False,95.0,82.0,7.0,4.0,37.0,42.0,53.0,1.0,10.0,,,,,82.0,110.0,7.6,14.0,0.0,0.0,0.199662,0,,45.0,,,1.0,,3.0,3.0,2.0,2.0,,,3.0,,,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,
11047751,home,Arsenal,Martin Ødegaard,,,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,60.0,56.0,1.0,1.0,29.0,29.0,35.0,,7.0,,,,,90.0,77.0,7.2,13.0,0.5952,0.6606,0.087802,2,,27.0,4.0,,2.0,1.0,8.0,3.0,3.0,,2.0,1.0,2.0,1.0,,,1.0,1.0,,,True,2.0,1.0,1.0,1.0,,,,,
11047751,home,Arsenal,Jorginho,,,jorginho,Jorginho,M,21,180,32466,M,jorginhofrello,132874,EUR,693187200,M,20,20,False,39.0,33.0,6.0,3.0,12.0,12.0,28.0,2.0,2.0,,,,,45.0,47.0,6.7,9.0,0.0188,0.0,0.0132782,1,,21.0,1.0,,3.0,1.0,4.0,2.0,,,1.0,1.0,,,,,,,,,,1.0,,,,1.0,,,,
11047751,home,Arsenal,Granit Xhaka,,,granit-xhaka,G. Xhaka,M,34,185,15717,M,Granit_Xhaka,117777,EUR,717552000,M,34,34,False,45.0,39.0,4.0,2.0,14.0,16.0,30.0,1.0,8.0,,,,,72.0,53.0,6.8,9.0,0.0,0.0,0.0437053,0,,25.0,1.0,,,,1.0,3.0,1.0,,2.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,
11047751,home,Arsenal,Bukayo Saka,,,bukayo-saka,B. Saka,F,7,178,182271,M,BSaka7,934235,EUR,999648000,F,7,7,False,37.0,26.0,1.0,,5.0,6.0,31.0,,1.0,,,,,82.0,58.0,8.0,19.0,0.3589,0.3536,0.0289139,3,,21.0,,,1.0,1.0,8.0,4.0,1.0,,3.0,1.0,2.0,2.0,,1.0,2.0,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,
11047751,home,Arsenal,Leandro Trossard,,,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,F,19,19,False,24.0,19.0,4.0,3.0,6.0,8.0,20.0,,1.0,,,,,72.0,38.0,7.2,13.0,0.187,0.0,0.19625,1,,13.0,4.0,,1.0,,6.0,4.0,2.0,,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,,,,1.0,1.0,1.0,,
