match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_lastManTackle,stat_outfielderBlock,player_firstName,player_lastName,stat_challengeLost,stat_goalAssist,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_blockedScoringAttempt,stat_clearanceOffLine
11352581,home,Chelsea,Đorđe Petrović,dorde-petrovic,Đ. Petrović,G,1,194,8562,M,dj.petrovic12,882604,EUR,939340800,G,28,28,False,39.0,23.0,25.0,9.0,20.0,26.0,3.0,13.0,6.0,3.0,1.0,1.0,1.0,90.0,48.0,6.2,17.0,0.00203995,0,-1.3615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352581,home,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179,19313,M,malogst,996958,EUR,1053302400,D,27,27,False,40.0,33.0,1.0,,19.0,23.0,15.0,22.0,10.0,,,,,90.0,68.0,7.0,13.0,0.153461,0,,5.0,1.0,2.0,4.0,6.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11352581,home,Chelsea,Axel Disasi,axel-disasi,A. Disasi,D,4,190,9725,M,axel_disasi,827243,EUR,889574400,D,2,2,False,43.0,39.0,8.0,4.0,29.0,32.0,10.0,11.0,2.0,,,,,90.0,53.0,6.9,5.0,0.00445172,0,,,,1.0,2.0,5.0,1.0,,,2.0,1.0,4.0,4.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11352581,home,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,yungchalobah,826134,EUR,931132800,D,14,14,False,42.0,29.0,9.0,1.0,28.0,34.0,1.0,8.0,5.0,,,,,90.0,55.0,6.5,15.0,0.00029726,0,,,,1.0,1.0,2.0,,,,7.0,1.0,1.0,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
11352581,home,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37239,M,cucurella3,794939,EUR,901065600,D,3,3,False,47.0,33.0,4.0,1.0,28.0,37.0,5.0,10.0,1.0,,,,,90.0,69.0,7.0,16.0,0.003114,0,,,,,3.0,7.0,,,,1.0,1.0,6.0,5.0,1.0,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,
11352581,home,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,121227,M,Enzo8,974505,EUR,979689600,M,8,8,False,68.0,58.0,5.0,2.0,43.0,51.0,15.0,17.0,11.0,,,,,90.0,81.0,7.0,11.0,0.0166851,1,,,,,5.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,,,,1.0,1.0,,1.0,,,3.0,1.0,1.0,0.0411,1.0,,,,,,,,,
11352581,home,Chelsea,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79319,M,MoisesCaicedo55,987650,EUR,1004659200,M,25,25,False,41.0,38.0,1.0,1.0,23.0,25.0,15.0,16.0,7.0,,,,,90.0,63.0,7.3,9.0,0.0121605,1,,,,,4.0,7.0,1.0,3.0,2.0,1.0,5.0,4.0,3.0,3.0,1.0,2.0,,,,,,,,1.0,0.0205,,,,,,,,,,
11352581,home,Chelsea,Cole Palmer,cole-palmer,C. Palmer,M,10,185,363781,M,ColdPalmer,982780,EUR,1020643200,M,20,20,False,27.0,20.0,2.0,,7.0,9.0,13.0,19.0,4.0,,,,,86.0,49.0,8.3,14.0,0.0342698,3,,1.0,,,5.0,5.0,2.0,4.0,2.0,,1.0,3.0,2.0,,,1.0,,,,,,,1.0,1.0,0.1237,3.0,2.0,1.0,0.1687,,,,,,
11352581,home,Chelsea,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,conorgallagher92,904970,EUR,949795200,M,23,23,False,40.0,38.0,1.0,1.0,20.0,20.0,18.0,21.0,5.0,,,,,90.0,59.0,7.2,9.0,0.0481351,1,,1.0,,1.0,11.0,3.0,3.0,2.0,,,1.0,3.0,3.0,1.0,,2.0,,,,,,3.0,1.0,,0.0245,3.0,1.0,,0.4405,True,1.0,,,,
11352581,home,Chelsea,Raheem Sterling,raheem-sterling,R. Sterling,F,,170,36469,M,Sterling7,138534,EUR,786844800,M,7,7,False,10.0,7.0,,,,,7.0,10.0,3.0,,,,,71.0,15.0,6.3,5.0,0.00738818,3,,,,2.0,6.0,,,,,,,,,2.0,,1.0,,,,,,3.0,,1.0,0.2644,1.0,2.0,,0.0274,,,1.0,,,
