match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,player_firstName,player_lastName,stat_outfielderBlock,stat_unsuccessfulTouch,stat_accurateCross,stat_challengeLost,stat_blockedScoringAttempt,stat_hitWoodwork,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,captain,player_sofascoreId,stat_goals,stat_penaltyWon,stat_penaltyFaced,stat_lastManTackle,stat_penaltyConceded,stat_goalAssist,stat_bigChanceCreated
11406814,home,Genoa,Josep Martínez,josep-martinez,J. Martínez,G,13,191,2817,M,845291,EUR,896227200,G,1,1,False,25.0,19.0,14.0,8.0,16.0,16.0,3.0,9.0,1.0,7.0,1.0,2.0,1.0,90.0,30.0,6.9,7.0,0.00020215,0,-0.3444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406814,home,Genoa,Alessandro Vogliacco,alessandro-vogliacco,A. Vogliacco,D,4,186,344,M,807295,EUR,905731200,D,14,14,False,47.0,32.0,11.0,1.0,20.0,22.0,12.0,26.0,1.0,2.0,,,,90.0,62.0,6.6,17.0,0.00420723,1,,1.0,4.0,1.0,7.0,6.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,0.126,,,,,,,,,,,,,,,,,,,,,,
11406814,home,Genoa,Mattia Bani,mattia-bani,M. Bani,D,13,188,270,M,250547,EUR,755481600,D,13,13,False,51.0,40.0,9.0,1.0,35.0,40.0,5.0,11.0,3.0,4.0,,,,90.0,65.0,6.8,12.0,0.00273347,0,,,1.0,2.0,1.0,7.0,,,,,1.0,3.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11406814,home,Genoa,Johan Vásquez,johan-vasquez,J. Vásquez,D,22,185,4788,M,889785,EUR,909014400,D,22,22,False,56.0,45.0,7.0,1.0,32.0,36.0,14.0,21.0,4.0,1.0,,,,90.0,74.0,6.8,11.0,0.0142105,3,,1.0,1.0,4.0,4.0,5.0,,,,2.0,1.0,,,1.0,2.0,0.0808,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
11406814,home,Genoa,Stefano Sabelli,stefano-sabelli,S. Sabelli,D,20,179,199,M,184421,EUR,726883200,M,20,20,False,18.0,10.0,7.0,1.0,4.0,6.0,6.0,13.0,2.0,5.0,,,,76.0,40.0,6.5,14.0,0.00803715,1,,1.0,,,2.0,5.0,,3.0,2.0,,1.0,2.0,1.0,1.0,2.0,0.3747,,,,3.0,,,,,,1.0,1.0,0.7962,,,,,,,,,,
11406814,home,Genoa,Junior Messias,junior-messias,J. Messias,F,10,179,1230,M,888219,EUR,674092800,M,10,10,False,21.0,17.0,1.0,,5.0,5.0,12.0,17.0,1.0,4.0,,,,90.0,38.0,6.8,9.0,0.0295758,1,,1.0,3.0,1.0,6.0,4.0,,2.0,,1.0,1.0,2.0,2.0,1.0,1.0,0.0343,,,,2.0,,,,,,,,,1.0,,,,,,,,,
11406814,home,Genoa,Milan Badelj,milan-badelj,M. Badelj,M,,186,902,M,39482,EUR,604368000,M,47,47,False,45.0,32.0,6.0,4.0,21.0,23.0,11.0,23.0,3.0,6.0,,,,76.0,57.0,7.0,15.0,0.0302719,0,,1.0,1.0,,2.0,1.0,,,,,2.0,1.0,1.0,,1.0,,,,,1.0,,,,,3.0,,,,,True,,,,,,,,
11406814,home,Genoa,Morten Frendrup,morten-frendrup,M. Frendrup,M,32,178,1679,M,918440,EUR,986601600,M,32,32,False,33.0,26.0,2.0,,11.0,15.0,15.0,18.0,4.0,5.0,,,,90.0,53.0,7.3,9.0,0.010811,0,,,2.0,1.0,6.0,8.0,1.0,1.0,,,2.0,7.0,6.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,
11406814,home,Genoa,Djed Spence,djed-spence,D. Spence,D,24,184,4534,M,945798,EUR,965779200,M,90,90,False,6.0,4.0,,,3.0,4.0,1.0,2.0,1.0,3.0,,,,45.0,14.0,6.5,2.0,0.00327652,0,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11406814,home,Genoa,Mateo Retegui,mateo-retegui,M. Retegui,F,32,186,15837,M,914501,EUR,925344000,F,19,19,False,11.0,6.0,,,2.0,3.0,4.0,9.0,2.0,3.0,,,,54.0,20.0,6.5,9.0,0.00373676,0,,1.0,1.0,3.0,7.0,4.0,2.0,,,,,1.0,,,3.0,,,,1.0,1.0,,1.0,,,,,,,,,mateoretegui,,,,,,,
11406814,home,Genoa,Albert Guðmundsson,albert-gudmundsson,A. Guðmundsson,F,10,178,3691,M,804909,EUR,866332800,F,11,11,False,30.0,26.0,1.0,,9.0,12.0,19.0,23.0,2.0,3.0,,,,90.0,46.0,7.7,10.0,0.18215,2,,5.0,2.0,1.0,5.0,4.0,2.0,1.0,1.0,,,,,2.0,1.0,0.8663,,,,1.0,2.0,1.0,1.0,,2.0,,1.0,0.9936,,,,1.0,1.0,,,,,
11406814,home,Genoa,Ruslan Malinovskyi,ruslan-malinovskyi,R. Malinovskyi,M,17,181,4666,M,195850,EUR,736473600,M,17,17,True,5.0,3.0,1.0,,,,3.0,6.0,,1.0,,,,18.0,10.0,6.9,3.0,0.00434616,1,,1.0,,,,1.0,,,,,,,,1.0,,0.0153,,,1.0,,,,,,,,1.0,0.3959,,,malinovskyi18,,,,,,,
11406814,home,Genoa,Ridgeciano Haps,ridgeciano-haps,R. Haps,D,5,175,339,M,250501,EUR,739843200,D,55,55,True,9.0,7.0,,,3.0,4.0,4.0,7.0,1.0,,,,,36.0,15.0,6.6,6.0,0.00208121,0,,2.0,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406814,home,Genoa,Kevin Strootman,kevin-strootman,K. Strootman,M,,186,405,M,34221,EUR,634867200,M,8,8,True,22.0,16.0,3.0,1.0,7.0,8.0,9.0,14.0,,,,,,27.0,27.0,6.8,7.0,0.00474049,0,,,,1.0,,2.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
