match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_fouls,stat_goals,stat_bigChanceMissed,stat_outfielderBlock,stat_dispossessed,stat_goalAssist,stat_accurateCross,captain,stat_punches
11540877,home,Fenerbahçe,Michy Batshuayi,michy-batshuayi,M. Batshuayi,F,22,185.0,6844,M,mbatshuayi,147745,EUR,749520000,F,23,23,False,27.0,18.0,,,1.0,4.0,17.0,23.0,,2.0,,,,,,78.0,35.0,7.7,11.0,0.155426,2.0,3,,,5.0,1.0,,1.0,2.0,,,,,,1.0,0.2522,0.6853,,,3.0,,2.0,1.0,,,,1.0,,,1.0,,,,
11540877,home,Fenerbahçe,Bright Osayi-Samuel,bright-osayi-samuel,B. Osayi-Samuel,D,26,175.0,5509,M,,791616,EUR,883526400,D,21,21,True,9.0,9.0,,,5.0,5.0,4.0,5.0,,1.0,,,,,,24.0,17.0,6.7,2.0,0.0149288,,0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,
11540877,home,Fenerbahçe,Joshua King,joshua-king,J. King,F,7,180.0,2230,M,,100621,EUR,695433600,F,15,15,True,6.0,5.0,,,1.0,1.0,4.0,5.0,,,,,,,,24.0,15.0,6.6,7.0,0.0238137,1.0,2,,,5.0,1.0,1.0,2.0,,,,,3.0,1.0,,0.1537,,,,,,1.0,,,,2.0,,,,2.0,,,,
11540877,home,Fenerbahçe,Mert Hakan Yandaş,mert-hakan-yandas,M. H. Yandaş,M,8,174.0,1764,M,,856849,EUR,777254400,M,8,8,True,7.0,6.0,,,1.0,1.0,7.0,8.0,,,,,,,,12.0,12.0,7.4,1.0,0.12517,2.0,2,,2.0,,,,,2.0,,,,,,,0.0893,0.1276,,,,,,,,,,,,,,,2.0,,
11540877,home,Fenerbahçe,Serdar Dursun,serdar-dursun,S. Dursun,F,19,190.0,1064,M,,123917,EUR,687830400,F,91,91,True,7.0,6.0,,,2.0,2.0,4.0,5.0,1.0,,,,,,,12.0,9.0,6.9,1.0,0.0102055,1.0,0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
11540877,home,Fenerbahçe,Leonardo Bonucci,leonardo-bonucci,L. Bonucci,D,19,190.0,2802,M,bonuccileo,15444,EUR,546825600,D,19,19,True,7.0,6.0,1.0,,6.0,6.0,,1.0,,1.0,,,,,,8.0,10.0,6.6,1.0,4.937e-05,,0,,,1.0,2.0,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
11540877,home,Fenerbahçe,İrfan Can Eğribayat,irfan-can-egribayat,İ. C. Eğribayat,G,71,193.0,1983,M,,594618,EUR,891216000,G,70,70,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540877,home,Fenerbahçe,Furkan Onur Akyüz,furkan-onur-akyuz,F. O. Akyüz,G,97,,42,M,,1216107,EUR,1127260800,G,97,97,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540877,home,Fenerbahçe,Miha Zajc,miha-zajc,M. Zajc,M,8,180.0,1173,M,,139256,EUR,773020800,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540877,home,Fenerbahçe,Efekan Karayazi,karayazi-efekan,E. Karayazi,M,15,183.0,93,M,,1481740,EUR,1112745600,M,92,92,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540877,home,Fenerbahçe,Edin Džeko,edin-dzeko,E. Džeko,F,10,193.0,23278,M,EDzeko,14990,EUR,511401600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540877,away,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,25,185.0,235,M,,825850,EUR,923529600,G,25,25,False,47.0,32.0,18.0,4.0,29.0,35.0,3.0,12.0,,8.0,,9.0,12.0,2.0,2.0,90.0,65.0,8.7,15.0,0.00046509,,0,0.1563,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0
11540877,away,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,25,179.0,949,M,,595396,EUR,780019200,D,11,11,False,45.0,26.0,11.0,,20.0,29.0,6.0,18.0,,7.0,,,,,,81.0,75.0,6.3,25.0,0.00509936,,1,,2.0,7.0,12.0,1.0,,1.0,3.0,7.0,3.0,,1.0,,0.0446,0.0121,,,1.0,2.0,4.0,2.0,,1.0,2.0,,,,1.0,,,,
11540877,away,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,,183.0,103,M,,68228,EUR,687571200,D,4,4,False,41.0,32.0,7.0,2.0,27.0,28.0,5.0,13.0,,2.0,,,,,,90.0,56.0,6.4,9.0,0.00169217,,1,,,3.0,4.0,1.0,1.0,,5.0,2.0,1.0,,,,0.0445,,,,2.0,1.0,1.0,1.0,,2.0,,,,1.0,,,,True,
11540877,away,Kayserispor,Arif Kocaman,kocaman-arif,A. Kocaman,D,43,184.0,69,M,,1173638,EUR,1063497600,D,54,54,False,29.0,25.0,4.0,1.0,22.0,24.0,3.0,5.0,,2.0,,,,,,67.0,33.0,6.1,4.0,0.00151944,,0,,,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,
11540877,away,Kayserispor,Lionel Carole,lionel-carole,L. Carole,D,23,180.0,84,M,,122922,EUR,671414400,D,23,23,False,34.0,25.0,2.0,1.0,15.0,18.0,10.0,16.0,,2.0,,,,,,90.0,59.0,6.4,12.0,0.0131975,1.0,0,,,3.0,4.0,1.0,,,8.0,,,1.0,1.0,,,,,,1.0,3.0,1.0,,,1.0,,,,,,,,,
11540877,away,Kayserispor,Kartal Kayra Yılmaz,kartal-kayra-yilmaz,K. K. Yılmaz,M,17,177.0,1057,M,,966811,EUR,973296000,M,8,8,False,62.0,51.0,12.0,9.0,37.0,40.0,14.0,22.0,,4.0,,,,,,90.0,75.0,6.8,11.0,0.0444399,,0,,,3.0,4.0,2.0,,,3.0,2.0,1.0,,2.0,,,,,,,,,,,2.0,1.0,,,,,,,,
11540877,away,Kayserispor,Otabek Shukurov,otabek-shukurov,O. Shukurov,M,63,182.0,2967,M,,358890,EUR,835401600,M,29,29,False,22.0,20.0,2.0,1.0,12.0,12.0,8.0,10.0,,3.0,,,,,,45.0,33.0,6.5,5.0,0.016252,,2,,,3.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,0.104,0.0221,,,,,,,1.0,1.0,1.0,,,,1.0,,,,
11540877,away,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,7,176.0,326,M,,344009,EUR,771984000,M,7,7,False,20.0,18.0,2.0,1.0,9.0,11.0,11.0,15.0,,3.0,,,,,,90.0,36.0,6.5,10.0,0.0703662,3.0,2,,6.0,6.0,,2.0,1.0,1.0,1.0,,,3.0,,,0.1057,0.2101,,,4.0,,,,,1.0,,,,,,,2.0,,
11540877,away,Kayserispor,Mehdi Bourabia,mehdi-bourabia,M. Bourabia,M,,183.0,403,M,,98003,EUR,681523200,M,10,10,False,38.0,31.0,3.0,1.0,16.0,18.0,16.0,23.0,,7.0,,,,,,81.0,62.0,6.6,19.0,0.141322,1.0,0,,3.0,6.0,3.0,,,,,,,5.0,,1.0,,,,,3.0,,4.0,3.0,,1.0,1.0,,,1.0,2.0,,1.0,,
11540877,away,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,20,172.0,381,M,,859748,EUR,763344000,M,20,20,False,10.0,7.0,,,3.0,3.0,4.0,8.0,,1.0,,,,,,62.0,25.0,6.2,10.0,0.0121551,,0,,1.0,5.0,2.0,1.0,,,,1.0,,4.0,1.0,,,,,,1.0,,1.0,,,2.0,1.0,,,,1.0,,,,
11540877,away,Kayserispor,Aylton Boa Morte,aylton-boa-morte,A. B. Morte,M,10,182.0,83,M,,883918,EUR,748742400,F,70,70,False,12.0,8.0,,,3.0,6.0,5.0,7.0,,5.0,,,,,,90.0,34.0,6.7,15.0,0.0144686,1.0,2,,1.0,9.0,8.0,1.0,2.0,,,2.0,2.0,4.0,3.0,2.0,0.1794,,,,,1.0,7.0,2.0,,,2.0,,,,1.0,,,,
11540877,away,Kayserispor,Duckens Nazon,duckens-nazon,D. Nazon,F,9,181.0,19636,M,nazon,796023,EUR,765676800,F,9,9,True,8.0,4.0,,,2.0,2.0,2.0,6.0,,,,,,,,45.0,13.0,6.6,7.0,0.0131253,1.0,1,,,3.0,1.0,,1.0,,,,,1.0,,,0.08,,,,,1.0,,,,,1.0,,,,2.0,,,,
11540877,away,Kayserispor,Ramazan Civelek,ramazan-civelek,R. Civelek,M,28,172.0,61,M,,781408,EUR,822268800,M,28,28,True,20.0,15.0,3.0,3.0,12.0,15.0,3.0,5.0,,3.0,,,,,,28.0,25.0,6.7,5.0,0.00236712,,0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,
11540877,away,Kayserispor,Joseph Attamah,joseph-attamah,J. Attamah,D,3,180.0,183,M,,332963,EUR,769564800,D,3,3,True,24.0,21.0,,,18.0,21.0,3.0,3.0,,1.0,,,,,,23.0,28.0,6.8,3.0,0.00057335,,0,,,,2.0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,
11540877,away,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,79,169.0,85,M,,984096,EUR,928195200,M,89,89,True,6.0,6.0,,,5.0,5.0,1.0,1.0,,2.0,,,,,,9.0,8.0,6.7,,0.00257225,,0,,,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,
11540877,away,Kayserispor,Mehmet Eray Özbek,mehmet-eray-ozbek,M. E. Özbek,M,16,178.0,34,M,,1011955,EUR,1042070400,M,16,16,True,2.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,9.0,4.0,6.5,1.0,8e-06,,1,,,1.0,1.0,1.0,1.0,,,1.0,,,,,0.0243,,,,,,,,,,,,,,,,,,
11540877,away,Kayserispor,Onurcan Piri,onurcan-piri,O. Piri,G,1,190.0,61,M,,213542,EUR,780710400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540877,away,Kayserispor,Julian Jeanvier,julian-jeanvier,J. Jeanvier,D,,183.0,619,M,,250477,EUR,702000000,D,92,92,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540877,away,Kayserispor,Baran Ali Gezek,baran-ali-gezek,B. A. Gezek,M,55,182.0,95,M,,1215110,EUR,1125014400,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Baran Ali Gezek,,,,,,,,,,,,,,,,
11540877,away,Kayserispor,Yiğit Emre Çeltik,yigit-emre-celtik,Y. E. Çeltik,M,21,164.0,63,M,,1035954,EUR,1049673600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Yigit Celtik,,,,,,,,,,,,,,,,
11540877,away,Kayserispor,Stéphane Bahoken,stephane-bahoken,S. Bahoken,F,,185.0,234,M,,153220,EUR,707011200,F,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
