match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_dispossessed,stat_bigChanceCreated,captain,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalContest,stat_totalOffside,stat_wonContest,player_sofascoreId,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals
14572741,home,Maccabi Tel Aviv,Ofek Melika,Ofek Melika,,melika-ofek,O. Melika,G,22,187.0,48,M,1214872,EUR,1106438400,G,22,22,False,39.0,23.0,24.0,8.0,0.0,23.0,33.0,6.0,1.0,2.0,9.0,1.0,1.0,6.0,9.0,2.0,90.0,56.0,6.0,16.0,0.00014778,54.871226650952,11.0,38.812660849449,0.3846,0,-0.7217,-0.07,0.0,-0.68,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572741,home,Maccabi Tel Aviv,Itai Ben Hamo,Itai,Ben Hamo,itai-ben-hamo,I. B. Hamo,D,41,183.0,15,M,1010130,EUR,1012953600,D,41,41,False,24.0,18.0,3.0,1.0,0.0,17.0,21.0,3.0,,2.0,2.0,,,,,,78.0,30.0,5.7,7.0,0.00022163,,,,,0,,-0.02,,-0.36,,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572741,home,Maccabi Tel Aviv,Raz Shlomo,Raz,Shlomo,raz-shlomo,R. Shlomo,D,13,188.0,104,M,861825,EUR,934502400,D,13,13,False,20.0,15.0,7.0,2.0,0.0,13.0,15.0,5.0,2.0,5.0,1.0,,,,,,51.0,27.0,6.1,5.0,0.00159272,30.127744077867,4.0,-4.237962577538,,0,,0.12,0.0,-0.21,,2.0,,5.0,1.0,1.0,,,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14572741,home,Maccabi Tel Aviv,Heitor,Heitor,,heitor,Heitor,D,4,187.0,83,M,1067635,EUR,956793600,D,4,4,False,49.0,39.0,8.0,1.0,0.0,35.0,37.0,12.0,6.0,8.0,5.0,,2.0,,,,90.0,64.0,6.1,11.0,0.00142826,64.783911640811,10.0,25.834630442254,,0,,-0.03,0.02,-0.42,,4.0,3.0,5.0,1.0,1.0,,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14572741,home,Maccabi Tel Aviv,Noam Ben Harush,Noam Ben,Harush,harush-noam-ben,N. B. Harush,D,21,176.0,58,M,1494612,EUR,1115942400,M,21,21,False,34.0,28.0,4.0,1.0,0.0,22.0,25.0,9.0,4.0,5.0,4.0,,1.0,,,,90.0,52.0,6.6,9.0,0.020844,43.583121245535,5.0,-1.9401514251669,,1,,0.09,0.0,0.0,,6.0,1.0,2.0,,,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.2652,9.9170051364066,26.026972855098,1.0,1.0,-0.51,,,,,,,,,,,,,,,
14572741,home,Maccabi Tel Aviv,Issouf Sissokho,,,sissokho-issouf,I. Sissokho,M,28,173.0,268,M,1104948,EUR,1012348800,M,28,28,False,28.0,25.0,2.0,1.0,0.0,16.0,17.0,11.0,4.0,1.0,5.0,,3.0,,,,90.0,38.0,7.4,5.0,0.472087,53.877826496163,9.0,6.7378424345743,,0,,0.34,0.13,0.28,,9.0,1.0,2.0,,1.0,,,,,1.0,1.0,1.0,,,,,15.328171231857,15.35661684747,1.0,2.0,,1.0,2.0,,,,,,,,,,,,,
14572741,home,Maccabi Tel Aviv,Ben Lederman,,,lederman-ben,B. Lederman,M,23,179.0,327,M,1030308,EUR,957744000,M,23,23,False,33.0,28.0,4.0,3.0,0.0,20.0,23.0,10.0,2.0,3.0,6.0,,1.0,,,,90.0,40.0,6.8,5.0,0.0127291,57.711596537502,8.0,25.992940911672,,0,,0.27,0.07,-0.06,,8.0,,1.0,,,,,1.0,,1.0,1.0,,,,,,21.087288933309,22.619772235812,1.0,,,,,,,,,,,,,,,,,
14572741,home,Maccabi Tel Aviv,Roy Revivo,Roy Revivo,,roy-revivo,R. Revivo,D,3,183.0,260,M,1142085,EUR,1053561600,M,3,3,False,25.0,14.0,4.0,,0.0,12.0,17.0,8.0,6.0,1.0,4.0,,3.0,,,,90.0,43.0,6.3,17.0,0.00076762,52.637388813989,5.0,27.148025987278,,0,,-0.18,0.05,-0.27,,2.0,,4.0,1.0,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,,,,26.263652086235,26.576802591734,1.0,,,1.0,,,,,,,,,,,,,,
14572741,home,Maccabi Tel Aviv,Dor Peretz,Dor,Peretz,dor-peretz,D. Peretz,M,42,185.0,476,M,186953,EUR,800668800,F,42,42,False,17.0,11.0,,,0.0,7.0,10.0,7.0,5.0,1.0,2.0,,3.0,,,,79.0,28.0,6.5,9.0,0.0119097,43.05119132625,6.0,14.54350433883,,1,,-0.09,0.08,-0.17,,4.0,,3.0,1.0,,,1.0,1.0,2.0,,,,,,,0.0503,13.017266588706,14.018537762549,1.0,,-0.1,2.0,,True,1.0,1.0,0.0806,,,,,,,,,
14572741,home,Maccabi Tel Aviv,Kervin Andrade,Kervin Andrade,,kervin-andrade,K. Andrade,F,10,163.0,2620,M,1117065,EUR,1113350400,F,10,10,False,5.0,4.0,,,0.0,2.0,3.0,2.0,1.0,,1.0,,,,,,52.0,17.0,6.1,6.0,0.0190873,,,,,3,,-0.11,,-0.04,,2.0,1.0,3.0,1.0,,1.0,,,,1.0,,3.0,,1.0,2.0,0.5416,,,,,-0.59,1.0,,,,,,1.0,,,,,,,,
