match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wasFouled,stat_dispossessed,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_fouls,captain,stat_outfielderBlock,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_bigChanceMissed,stat_goals,stat_blockedScoringAttempt,stat_totalOffside,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_challengeLost,player_sofascoreId
10388461,home,1. FC Union Berlin,Sheraldo Becker,,,sheraldo-becker,S. Becker,F,23,180,1505,M,352544,EUR,792288000,F,27,27,False,18.0,13.0,1.0,,3.0,4.0,10.0,20.0,,,,77.0,34.0,7.2,15.0,0.0533,0.6721,0.0845369,3,,1.0,1.0,4.0,3.0,,,,2.0,1.0,,1.0,1.0,6.0,,,,,,1.0,,,2.0,2.0,,,1.0,1.0,1.0,,,,,,
10388461,home,1. FC Union Berlin,Genki Haraguchi,,,genki-haraguchi,G. Haraguchi,M,78,177,395,M,48243,EUR,673747200,M,24,24,True,8.0,5.0,1.0,,1.0,2.0,4.0,6.0,1.0,,,20.0,13.0,6.7,3.0,0.1033,0.1717,0.136568,2,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,
10388461,home,1. FC Union Berlin,Sven Michel,,,sven-michel,S. Michel,F,11,178,166,M,246431,EUR,648000000,F,11,11,True,4.0,2.0,,,1.0,2.0,1.0,2.0,1.0,,,13.0,8.0,6.6,3.0,0.0333,0.0,0.00064373,1,,,2.0,1.0,2.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,
10388461,home,1. FC Union Berlin,Morten Thorsby,,,morten-thorsby,M. Thorsby,M,2,189,709,M,280991,EUR,831254400,M,2,2,True,,,,,,,,,,,,11.0,1.0,6.5,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388461,home,1. FC Union Berlin,Christopher Trimmel,,,christopher-trimmel,C. Trimmel,M,28,189,354,M,48557,EUR,541123200,D,28,28,True,2.0,1.0,1.0,,1.0,1.0,,3.0,,,,11.0,4.0,6.5,3.0,0.0,0.0,0.00010686,0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
10388461,home,1. FC Union Berlin,Jordan Siebatcheu,,,jordan-siebatcheu,J. Siebatcheu,F,29,190,661,M,788786,EUR,830476800,F,45,45,True,3.0,2.0,,,,,2.0,3.0,,,,10.0,5.0,6.6,1.0,0.0,0.0,0.00069344,0,,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
10388461,home,1. FC Union Berlin,Jakob Busk,,,jakob-busk,J. Busk,G,16,189,74,M,183475,EUR,747792000,G,12,12,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388461,home,1. FC Union Berlin,Paul Jaeckel,,,paul-jaeckel,P. Jaeckel,D,3,189,73,M,856668,EUR,901065600,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388461,home,1. FC Union Berlin,Jamie Leweling,,,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,F,40,40,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388461,home,1. FC Union Berlin,Miloš Pantović,,,milos-pantovic,M. Pantović,M,27,180,79,M,352610,EUR,836697600,M,32,32,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388461,away,FC Augsburg,Rafał Gikiewicz,,,rafal-gikiewicz,R. Gikiewicz,G,12,190,723,M,44938,EUR,562204800,G,1,1,False,38.0,22.0,20.0,6.0,17.0,20.0,5.0,18.0,18.0,,,90.0,51.0,6.1,16.0,0.0,0.0,0.0024585,0,-0.6912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,4.0,,
10388461,away,FC Augsburg,Robert Gumny,,,robert-gumny,R. Gumny,D,20,182,1253,M,834986,EUR,896918400,D,2,2,False,17.0,8.0,3.0,,6.0,11.0,2.0,6.0,4.0,,,77.0,37.0,6.0,15.0,0.0567,0.0,0.00862796,1,,3.0,1.0,8.0,3.0,2.0,,,1.0,,2.0,2.0,1.0,,,1.0,,,,2.0,,,1.0,,1.0,,,,,,,,,1.0,
10388461,away,FC Augsburg,Maximilian Bauer,,,maximilian-bauer,M. Bauer,D,5,189,96,M,940393,EUR,950054400,D,23,23,False,14.0,6.0,6.0,,6.0,7.0,,7.0,2.0,,,32.0,20.0,6.1,10.0,0.0217,0.0,2.495e-05,1,,,1.0,1.0,2.0,,1.0,1.0,,,1.0,,,,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,
10388461,away,FC Augsburg,Jeffrey Gouweleeuw,,,jeffrey-gouweleeuw,J. Gouweleeuw,D,6,187,229,M,146853,EUR,679104000,D,6,6,False,42.0,29.0,14.0,3.0,26.0,27.0,3.0,15.0,3.0,,,90.0,57.0,6.6,13.0,0.0,0.0,0.0100987,0,,3.0,3.0,5.0,5.0,7.0,2.0,1.0,,,4.0,,,,,,,,,1.0,True,,,,,,,,,,,,,1.0,
10388461,away,FC Augsburg,Iago Borduchi,,,iago,I. Borduchi,D,25,181,849,M,869644,EUR,859075200,D,22,22,False,23.0,11.0,6.0,1.0,7.0,10.0,4.0,13.0,5.0,,,90.0,50.0,5.9,25.0,0.0,0.0,0.00600976,0,,1.0,1.0,9.0,4.0,2.0,3.0,1.0,3.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,2.0,
10388461,away,FC Augsburg,Elvis Rexhbeçaj,,,elvis-rexhbecaj,E. Rexhbeçaj,M,8,178,483,M,842188,EUR,878342400,M,13,13,False,32.0,17.0,3.0,,14.0,19.0,3.0,13.0,5.0,,,90.0,45.0,6.8,17.0,0.0,0.0,0.0028668,0,,3.0,3.0,5.0,8.0,2.0,3.0,2.0,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,2.0,
10388461,away,FC Augsburg,Julian Baumgartlinger,,,julian-baumgartlinger,J. Baumgartlinger,M,,183,113,,24006,EUR,568080000,M,14,14,False,27.0,19.0,2.0,,13.0,17.0,6.0,10.0,4.0,,,90.0,35.0,6.3,8.0,0.0,0.0,0.0144322,0,,5.0,1.0,5.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388461,away,FC Augsburg,Ruben Vargas,,,ruben-vargas,R. Vargas,M,11,179,2677,M,872919,EUR,902275200,M,16,16,False,9.0,4.0,2.0,,2.0,2.0,2.0,7.0,1.0,,,66.0,12.0,6.6,7.0,0.0,0.0,0.130562,0,,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,
10388461,away,FC Augsburg,Florian Niederlechner,Florian,Niederlechner,florian-niederlechner,F. Niederlechner,F,7,186,341,M,156146,EUR,656726400,M,7,7,False,16.0,7.0,2.0,,4.0,5.0,3.0,11.0,3.0,,,90.0,30.0,7.7,14.0,0.3623,0.4549,0.00331455,2,,4.0,,7.0,2.0,1.0,2.0,1.0,1.0,,,,2.0,,,,,,,,,,2.0,2.0,,,2.0,,,,,,,,
10388461,away,FC Augsburg,Ermedin Demirović,,,ermedin-demirovic,E. Demirović,F,9,184,5628,M,878081,EUR,890784000,M,9,9,False,13.0,4.0,1.0,,1.0,3.0,3.0,10.0,1.0,,,66.0,24.0,6.1,13.0,0.0268,0.0,0.00649337,1,,4.0,2.0,8.0,3.0,1.0,,,1.0,,,1.0,2.0,,,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,e.demirovic29
10388461,away,FC Augsburg,Mergim Berisha,,,mergim-berisha,M. Berisha,F,20,186,561,M,770083,EUR,894844800,F,11,11,False,7.0,3.0,,,1.0,3.0,4.0,6.0,2.0,,,32.0,10.0,6.6,5.0,0.0,0.0,0.0497901,0,,2.0,1.0,4.0,1.0,,,,,,,,1.0,2.0,2.0,,2.0,,,1.0,,,,,,,,,,,,,,,
10388461,away,FC Augsburg,Felix Uduokhai,,,felix-uduokhai,F. Uduokhai,D,14,193,1726,M,792142,EUR,873763200,D,19,19,True,32.0,24.0,5.0,2.0,19.0,23.0,5.0,9.0,3.0,,,58.0,45.0,6.9,9.0,0.0,0.0,0.00847465,0,,7.0,5.0,7.0,7.0,3.0,1.0,1.0,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
10388461,away,FC Augsburg,Fredrik Jensen,,,fredrik-jensen,F. Jensen,M,97,183,325,M,846356,EUR,873763200,M,24,24,True,17.0,10.0,2.0,1.0,5.0,8.0,5.0,10.0,1.0,,,58.0,29.0,6.4,13.0,0.0569,0.0,0.0289544,1,,3.0,2.0,7.0,2.0,1.0,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,
10388461,away,FC Augsburg,Arne Maier,,,arne-maier,A. Maier,M,10,183,359,M,836706,EUR,915753600,M,10,10,True,10.0,6.0,1.0,,1.0,1.0,5.0,10.0,3.0,,,24.0,14.0,6.4,6.0,0.0487,0.0,0.00729973,1,,2.0,2.0,4.0,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,
10388461,away,FC Augsburg,Lukas Petkov,,,lukas-petkov,L. Petkov,M,25,183,303,M,960017,EUR,973036800,F,21,21,True,3.0,2.0,,,,,2.0,3.0,,,,24.0,6.0,6.3,3.0,0.0,0.0,0.0803404,0,,6.0,1.0,9.0,1.0,,,,,,,,1.0,,,,,,,2.0,,,1.0,,,,,,,,,,,,
10388461,away,FC Augsburg,Reece Oxford,,,reece-oxford,R. Oxford,D,,191,251,M,788768,EUR,913766400,D,4,4,True,11.0,9.0,1.0,,7.0,9.0,2.0,2.0,,,,13.0,14.0,6.7,2.0,0.0,0.0,0.00084134,0,,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,
10388461,away,FC Augsburg,Tomáš Koubek,,,tomas-koubek,T. Koubek,G,40,198,89,M,124294,EUR,714787200,G,40,40,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388461,away,FC Augsburg,Frederik Winther,,,frederik-winther,F. Winther,D,3,186,112,M,985738,EUR,978566400,D,26,26,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388461,away,FC Augsburg,Carlos Gruezo,,,carlos-gruezo,C. Gruezo,M,11,172,502,M,155802,EUR,798249600,M,8,8,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388461,away,FC Augsburg,Daniel Caligiuri,,,daniel-caligiuri,D. Caligiuri,M,,182,214,,40253,EUR,569203200,M,20,20,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
