match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialLost,player_firstName,player_lastName,stat_dispossessed,stat_bigChanceCreated,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_totalOffside,captain,stat_blockedScoringAttempt,stat_goodHighClaim
10913497,home,Al-Shabab,Seung-gyu Kim,seung-gyu-kim,S. Kim,G,81,187,324,M,235686,EUR,654652800,G,18,18,False,35.0,32.0,9.0,6.0,31.0,31.0,1.0,4.0,1.0,1.0,7.0,1.0,3.0,1.0,1.0,90.0,42.0,6.4,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913497,home,Al-Shabab,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,27,176,240,M,818572,EUR,830217600,D,27,27,False,42.0,35.0,4.0,1.0,22.0,23.0,14.0,23.0,2.0,1.0,4.0,,,,,90.0,60.0,6.9,12.0,0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
10913497,home,Al-Shabab,Iago Santos,iago-santos,I. Santos,D,4,188,76,M,584430,EUR,706492800,D,4,4,False,69.0,64.0,12.0,9.0,36.0,39.0,28.0,30.0,1.0,,11.0,,,,,90.0,79.0,7.4,5.0,1,,,,4.0,4.0,1.0,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10913497,home,Al-Shabab,Hassan Al Tambakti,hassan-al-tambakti,H. A. Tambakti,D,87,182,1188,M,881837,EUR,918518400,D,5,5,False,69.0,65.0,4.0,2.0,39.0,39.0,26.0,30.0,5.0,,6.0,,,,,90.0,80.0,6.7,4.0,1,,,,5.0,3.0,1.0,,2.0,4.0,,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10913497,home,Al-Shabab,Moteb Al-Harbi,moteb-al-harbi,M. Al-Harbi,D,24,171,848,M,1022679,EUR,950918400,D,24,24,False,31.0,24.0,2.0,,13.0,15.0,14.0,23.0,3.0,1.0,5.0,,,,,90.0,61.0,7.1,13.0,0,,7.0,3.0,5.0,2.0,,,2.0,,3.0,,,,3.0,3.0,2.0,,,,,,,,,,,,,,
10913497,home,Al-Shabab,Grzegorz Krychowiak,grzegorz-krychowiak,G. Krychowiak,M,4,187,2715,M,76227,EUR,633571200,M,23,23,False,46.0,39.0,7.0,4.0,20.0,21.0,19.0,25.0,2.0,1.0,7.0,,,,,87.0,59.0,6.8,9.0,0,,,,3.0,2.0,1.0,2.0,1.0,1.0,,1.0,,1.0,1.0,,,Grzegorz,Krychowiak,,,,,,,,,,,,
10913497,home,Al-Shabab,Husain Al-Qahtani,husain-al-monassar,H. Al-Qahtani,M,52,177,32,M,893218,EUR,787881600,M,15,15,False,68.0,62.0,4.0,4.0,30.0,31.0,32.0,37.0,6.0,2.0,6.0,,,,,90.0,78.0,6.7,8.0,0,,,,1.0,1.0,,1.0,,3.0,2.0,,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,
10913497,home,Al-Shabab,Aaron-Salem Boupendza,aaron-salem-boupendza,A. Boupendza,F,9,180,1126,M,891419,EUR,839376000,M,9,9,False,24.0,14.0,,,2.0,3.0,12.0,23.0,6.0,,5.0,,,,,90.0,54.0,7.6,20.0,7,,2.0,,11.0,1.0,,3.0,2.0,1.0,,3.0,6.0,,4.0,2.0,,,,2.0,,5.0,2.0,1.0,1.0,1.0,1.0,1.0,,,
10913497,home,Al-Shabab,Cristian Guanca,cristian-guanca,C. Guanca,M,10,177,565,M,789438,EUR,733190400,M,8,8,False,40.0,34.0,4.0,4.0,12.0,13.0,26.0,33.0,4.0,2.0,4.0,,,,,90.0,60.0,8.2,12.0,4,,6.0,4.0,3.0,,,2.0,,1.0,5.0,1.0,1.0,,1.0,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,,,True,2.0,
10913497,home,Al-Shabab,Hattan Bahebri,hattan-bahebri,H. Bahbri,M,11,168,92,M,803052,EUR,711244800,M,11,11,False,21.0,16.0,3.0,1.0,6.0,6.0,10.0,15.0,2.0,,3.0,,,,,76.0,29.0,6.2,8.0,1,,,,,,,1.0,,,2.0,,,1.0,,,,,,,,2.0,,1.0,1.0,,,,,,
10913497,home,Al-Shabab,Santi Mina,santi-mina,S. Mina,F,,182,384,,306498,EUR,818294400,F,77,77,False,20.0,13.0,1.0,,6.0,6.0,7.0,14.0,8.0,3.0,,,,,,90.0,31.0,7.0,10.0,4,,,,9.0,,,,2.0,2.0,1.0,6.0,1.0,,1.0,,1.0,,,,,2.0,,,3.0,,,,,,
10913497,home,Al-Shabab,Ahmed Abdu,ahmed-abdu,A. Abdu,F,71,183,6,M,1392248,EUR,839462400,F,71,71,True,6.0,5.0,,,2.0,2.0,3.0,5.0,1.0,,2.0,,,,,14.0,14.0,7.0,3.0,2,,1.0,,3.0,,,1.0,2.0,,,,2.0,1.0,,,1.0,Ahmed Abdu,,,,1.0,1.0,,,,,,,,
10913497,home,Al-Shabab,Riyadh Sharahili,riyadh-sharahili,R. Sharahili,M,26,185,28,M,818624,EUR,735955200,M,89,89,True,4.0,3.0,1.0,,1.0,1.0,2.0,3.0,,,,,,,,14.0,6.0,6.5,1.0,0,,,,2.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,
10913497,home,Al-Shabab,Hussein Shaian,hussain-abdoh-al-shaian,H. Shaian,G,,190,4,M,791429,EUR,611884800,G,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913497,home,Al-Shabab,Khaled Al-Ghamdi,khaled-al-ghamdi,K. Al-Ghamdi,D,,166,2,,804259,EUR,575510400,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913497,home,Al-Shabab,Nader Al Sharari,nader-abdullah-al-sharari,N. A. Sharari,D,4,184,534,M,923040,EUR,831513600,D,88,88,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913497,home,Al-Shabab,Hussain Al-Sebyani,hussain-alsebyani,H. Alsebyani,M,16,168,15,M,1152012,EUR,993340800,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Hussain Alsebyani,,,,,,,,,,,,,
10913497,home,Al-Shabab,Majed Omar Kanabah,majed-omar-kanabah,M. O. Kanabah,M,12,172,36,M,828444,EUR,730771200,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913497,home,Al-Shabab,Mohammed Al-Yami,mohammed-issa,M. Al-Yami,M,5,181,14,M,1398871,EUR,1017705600,D,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Mohammed Issa,,,,,,,,,,,,,
10913497,home,Al-Shabab,Fares Garzae,fares-garzae,F. Garzae,F,,184,1,M,1101151,EUR,955584000,F,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Fares Garzae,,,,,,,,,,,,,
10913497,away,Al Adalah,Milan Mijatović,milan-mijatovic,M. Mijatović,G,1,192,102,M,55655,EUR,554256000,G,1,1,False,31.0,20.0,20.0,10.0,13.0,16.0,7.0,15.0,,,10.0,4.0,5.0,1.0,1.0,90.0,46.0,7.9,11.0,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0
10913497,away,Al Adalah,Abdulaziz Aljamman,abdulaziz-aljamman,A. Aljamman,D,29,176,2,M,880822,EUR,823132800,D,11,11,False,38.0,30.0,2.0,,11.0,14.0,20.0,28.0,6.0,,7.0,,,,,90.0,62.0,7.2,14.0,0,,4.0,1.0,9.0,3.0,,2.0,3.0,2.0,1.0,,,,4.0,4.0,3.0,Abdulaziz,Aljamman,,,3.0,2.0,,,,,,,,
10913497,away,Al Adalah,Boris Godál,boris-godal,B. Godál,D,,188,10,M,63215,EUR,549072000,D,33,33,False,35.0,30.0,4.0,1.0,29.0,30.0,1.0,5.0,6.0,,6.0,,,,,90.0,46.0,6.7,5.0,0,,,,1.0,6.0,1.0,,,2.0,,1.0,,1.0,,,4.0,,,,,,,,,,,,,,
10913497,away,Al Adalah,Ali Al-Salem,ali-al-salem,A. Al-Salem,D,2,181,21,M,990189,EUR,903052800,D,49,49,False,41.0,32.0,7.0,2.0,31.0,37.0,1.0,4.0,6.0,2.0,5.0,,,,,90.0,54.0,6.5,9.0,0,,,,3.0,10.0,,,,2.0,,2.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,
10913497,away,Al Adalah,Mohammed Al Oufi,mohammed-al-oufi,M. A. Oufi,D,23,168,14,M,1050350,EUR,1028764800,D,23,23,False,30.0,21.0,4.0,1.0,11.0,14.0,10.0,19.0,7.0,1.0,4.0,,,,,89.0,50.0,5.9,17.0,1,,3.0,,3.0,1.0,1.0,,1.0,2.0,,,,,1.0,1.0,1.0,Mohammed Al Oufi,,,,4.0,1.0,,1.0,,,,,,
10913497,away,Al Adalah,David Tijanič,david-tijanic,D. Tijanič,F,43,174,389,M,827369,EUR,869011200,M,43,43,False,41.0,37.0,3.0,1.0,22.0,22.0,15.0,19.0,4.0,,10.0,,,,,90.0,51.0,7.3,7.0,2,,,,2.0,,,,1.0,1.0,,,,2.0,,,,,,1.0,,3.0,1.0,,1.0,,1.0,,,1.0,
10913497,away,Al Adalah,Ahmed Al-Sultan,ahmed-al-sultan,A. Al-Sultan,M,,166,1,M,818610,EUR,743299200,M,6,6,False,35.0,31.0,3.0,2.0,24.0,25.0,7.0,10.0,2.0,1.0,5.0,,,,,90.0,45.0,7.1,6.0,0,1.0,,,6.0,1.0,,2.0,1.0,1.0,1.0,,,,3.0,2.0,,,,,,2.0,2.0,,,,,,True,,
10913497,away,Al Adalah,Christofer Gonzáles,christofer-gonzales,C. Gonzáles,M,10,176,434,M,345779,EUR,718848000,M,17,17,False,48.0,41.0,7.0,6.0,13.0,14.0,29.0,39.0,3.0,,6.0,,,,,90.0,67.0,7.4,14.0,1,,5.0,1.0,6.0,,,1.0,3.0,,4.0,,,,1.0,,1.0,,,1.0,,3.0,2.0,,,,,,,1.0,
10913497,away,Al Adalah,Reinaldo Lenis,reinaldo-lenis,R. Lenis,F,,180,49,,325679,EUR,711590400,F,10,10,False,15.0,11.0,,,2.0,2.0,10.0,18.0,2.0,,,,,,,90.0,33.0,6.6,13.0,1,,5.0,1.0,4.0,1.0,,,,,,2.0,1.0,,1.0,1.0,,,,1.0,,2.0,1.0,,,,,,,,
10913497,away,Al Adalah,Marcus Antonsson,marcus-antonsson,M. Antonsson,F,14,183,206,M,139794,EUR,673660800,F,12,12,False,13.0,10.0,,,3.0,4.0,7.0,9.0,4.0,,1.0,,,,,90.0,26.0,6.7,7.0,1,,,,4.0,1.0,,3.0,4.0,2.0,,,,,,,2.0,,,1.0,,,,,1.0,,,,,,
10913497,away,Al Adalah,Pedro Eugénio,pedro-eugenio,P. Eugénio,M,,172,27,,252373,EUR,646358400,F,90,90,False,25.0,21.0,,,5.0,5.0,16.0,25.0,4.0,,4.0,,,,,89.0,43.0,7.5,12.0,5,,5.0,,2.0,,,,1.0,1.0,,,1.0,,,,,,,2.0,,2.0,1.0,,2.0,,1.0,,,2.0,
10913497,away,Al Adalah,Arif Al-Haydar,arif-al-haydar,A. Al-Haydar,D,25,172,6,M,1084262,EUR,866764800,D,7,7,True,1.0,1.0,,,,,1.0,1.0,2.0,,1.0,,,,,9.0,2.0,7.3,,0,1.0,,,1.0,,,,,,1.0,,,,,,2.0,Arif Al-Haydar,,,1.0,1.0,1.0,,,,,,,,
