match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_challengeLost,stat_unsuccessfulTouch,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,captain,stat_totalOffside,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle
10385552,home,Chelsea,Raheem Sterling,,,raheem-sterling,R. Sterling,F,,170,36469,M,Sterling7,138534,EUR,786844800,F,17,17,False,18.0,14.0,,,1.0,1.0,14.0,18.0,,4.0,2.0,2.0,,,,75.0,38.0,8.0,14.0,1.1723,1.8155,0.231813,3,,,1.0,1.0,,9.0,5.0,2.0,1.0,,,1.0,,,,,,1.0,1.0,,2.0,5.0,1.0,3.0,,,2.0,,,
10385552,home,Chelsea,César Azpilicueta,,,cesar-azpilicueta,C. Azpilicueta,D,3,178,4642,M,Dave,21555,EUR,620265600,D,28,28,True,9.0,8.0,,,6.0,7.0,2.0,3.0,2.0,2.0,2.0,,,,,45.0,20.0,6.8,4.0,0.0,0.0,0.00386662,0,,,1.0,,,,,,,,,,6.0,,2.0,,,,,,,,,,,,,,,
10385552,home,Chelsea,Mateo Kovačić,,,mateo-kovacic,M. Kovačić,M,8,178,33708,M,Kova8,136710,EUR,768182400,M,8,8,True,6.0,4.0,1.0,,1.0,1.0,3.0,5.0,1.0,2.0,1.0,,,,,15.0,8.0,6.6,3.0,0.0,0.0,0.005261,0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,
10385552,home,Chelsea,Christian Pulišić,,,christian-pulisic,C. Pulišić,M,11,177,37774,M,CMPulisic,817957,EUR,906076800,M,10,10,True,4.0,3.0,1.0,,2.0,2.0,1.0,2.0,,,1.0,,,,,15.0,6.0,6.2,3.0,0.0,0.0,0.0001417,0,,,,,2.0,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
10385552,home,Chelsea,Ben Chilwell,,,ben-chilwell,B. Chilwell,D,3,181,10903,M,Chilly,802695,EUR,851126400,D,21,21,True,,,,,,,,,,,,,,,,1.0,2.0,,,0.0,0.0,0.0,0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
10385552,home,Chelsea,Kepa Arrizabalaga,,,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,KepaA,232422,EUR,781142400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385552,home,Chelsea,Ethan Ampadu,,,ethan-ampadu,E. Ampadu,D,4,182,2540,M,,847097,EUR,968889600,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385552,home,Chelsea,Callum Hudson-Odoi,,,callum-hudson-odoi,C. Hudson-Odoi,M,7,177,9224,M,Calteck10,867442,EUR,973555200,F,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385552,home,Chelsea,Hakim Ziyech,,,hakim-ziyech,H. Ziyech,M,30,181,60999,M,HZiyech,249437,EUR,732499200,M,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385552,home,Chelsea,Armando Broja,,,armando-broja,A. Broja,F,27,191,8716,M,armando.broja,996985,EUR,1000080000,F,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385552,away,Leicester City,Danny Ward,,,danny-ward,D. Ward,G,21,191,698,M,,197428,EUR,740707200,G,1,1,False,15.0,13.0,4.0,2.0,12.0,12.0,1.0,3.0,,,4.0,,,2.0,2.0,90.0,19.0,6.1,2.0,0.0,0.0,0.00036288,0,0.3537,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
10385552,away,Leicester City,Timothy Castagne,,,timothy-castagne,T. Castagne,D,21,185,2321,M,,329417,EUR,818121600,D,27,27,False,60.0,55.0,2.0,,22.0,24.0,34.0,41.0,4.0,5.0,4.0,,,,,90.0,90.0,6.5,12.0,0.4442,0.3876,0.072717,2,,,5.0,1.0,4.0,6.0,,,,1.0,,,3.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,
10385552,away,Leicester City,Daniel Amartey,,,daniel-amartey,D. Amartey,M,,188,1219,M,,308526,EUR,787968000,D,18,18,False,78.0,72.0,5.0,4.0,38.0,39.0,34.0,39.0,3.0,6.0,10.0,1.0,,,,90.0,88.0,7.2,8.0,0.0,0.0,0.215391,0,,,,,3.0,4.0,1.0,1.0,,,,,1.0,,2.0,1.0,,,2.0,,1.0,1.0,,,,,,,,1.0
10385552,away,Leicester City,Jonny Evans,,,jonny-evans,J. Evans,D,,188,4344,M,6jevans,30144,EUR,568166400,D,6,6,False,71.0,66.0,4.0,2.0,48.0,49.0,18.0,22.0,3.0,6.0,6.0,2.0,,,,90.0,83.0,6.8,5.0,0.0,0.0,0.00617893,0,,,,,1.0,2.0,,,,,,,3.0,,1.0,1.0,1.0,1.0,,,,,,,True,,,,,
10385552,away,Leicester City,James Justin,,,james-justin,J. Justin,D,24,183,1165,M,,827681,EUR,888192000,D,2,2,False,71.0,54.0,5.0,1.0,28.0,35.0,28.0,43.0,2.0,5.0,7.0,1.0,,,,90.0,100.0,7.1,24.0,0.0332,0.0,0.158096,1,,,7.0,2.0,2.0,5.0,1.0,,,,1.0,,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,
10385552,away,Leicester City,Boubakary Soumaré,,,boubakary-soumare,B. Soumaré,M,34,188,1043,M,,887581,EUR,920073600,M,42,42,False,38.0,36.0,6.0,5.0,20.0,21.0,16.0,17.0,,2.0,6.0,,,,,55.0,42.0,6.6,4.0,0.0,0.0,0.00887876,0,,,,,,3.0,1.0,,,,,,,,,2.0,1.0,1.0,,,,1.0,,,,,,,,
10385552,away,Leicester City,Dennis Praet,,,dennis-praet,D. Praet,M,8,181,725,M,,135647,EUR,768873600,M,26,26,False,14.0,9.0,1.0,1.0,7.0,11.0,2.0,5.0,,4.0,2.0,,,,,55.0,28.0,6.3,13.0,0.0,0.0,0.00216433,0,,,2.0,,2.0,7.0,1.0,,,,,,1.0,,,4.0,3.0,1.0,,,2.0,3.0,,,,,,,,
10385552,away,Leicester City,Youri Tielemans,,,youri-tielemans,Y. Tielemans,M,8,177,9789,M,youritielemans,331737,EUR,862963200,M,8,8,False,71.0,66.0,7.0,6.0,24.0,25.0,43.0,50.0,,8.0,6.0,1.0,,,,89.0,90.0,8.9,10.0,0.0829,0.0,0.919613,2,,,4.0,1.0,,1.0,1.0,1.0,3.0,,2.0,,2.0,,1.0,6.0,3.0,,6.0,1.0,2.0,,,,,,,,,
10385552,away,Leicester City,Kiernan Dewsbury-Hall,,,dewsbury-hall-kiernan,K. Dewsbury-Hall,M,22,178,10632,M,kdh_8,861970,EUR,905040000,M,22,22,False,43.0,34.0,4.0,2.0,17.0,19.0,18.0,34.0,3.0,4.0,5.0,1.0,,,,90.0,62.0,6.8,21.0,0.0,0.0,0.0856721,0,,,10.0,1.0,,2.0,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,3.0,,,,,,,,,
10385552,away,Leicester City,Harvey Barnes,,,harvey-barnes,H. Barnes,F,11,181,5550,M,,855647,EUR,881625600,M,7,7,False,26.0,20.0,1.0,,8.0,10.0,12.0,18.0,1.0,3.0,3.0,2.0,,,,90.0,42.0,7.0,13.0,0.2908,0.4501,0.0257843,4,,,2.0,,3.0,7.0,2.0,,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,3.0,,,1.0,,,
10385552,away,Leicester City,Jamie Vardy,,,jamie-vardy,J. Vardy,F,10,178,23077,M,Vardy7,173827,EUR,537321600,F,9,9,False,8.0,5.0,,,2.0,2.0,3.0,6.0,1.0,2.0,2.0,,,,,90.0,17.0,5.6,7.0,1.1753,0.4187,0.019008,4,,1.0,,,2.0,6.0,2.0,1.0,,2.0,1.0,,,,,,,,1.0,1.0,1.0,2.0,3.0,1.0,,,,,,
10385552,away,Leicester City,Ayoze Pérez,,,ayoze-perez,A. Pérez,F,22,180,3785,M,,345195,EUR,743385600,F,17,17,True,14.0,14.0,2.0,2.0,2.0,2.0,12.0,15.0,,2.0,2.0,1.0,,,,35.0,24.0,7.4,5.0,0.2379,0.0,0.184893,1,,,3.0,,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,2.0,,1.0,1.0,,,,,,,,
10385552,away,Leicester City,Kelechi Iheanacho,,,kelechi-iheanacho,K. Iheanacho,F,17,184,4861,M,kelechi72,359642,EUR,844300800,F,14,14,True,13.0,10.0,,,2.0,2.0,8.0,12.0,,1.0,1.0,,,,,35.0,22.0,6.6,8.0,0.2523,0.0,0.0220519,3,,,1.0,,,3.0,2.0,1.0,,2.0,1.0,,,,,,,,1.0,,1.0,2.0,,,,,,,,
10385552,away,Leicester City,Wilfred Ndidi,,,wilfred-ndidi,W. Ndidi,M,4,186,9690,M,,787885,EUR,850694400,M,25,25,True,2.0,2.0,,,,,2.0,2.0,,,,,,,,1.0,3.0,,1.0,0.0,0.0,0.00020541,0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
10385552,away,Leicester City,Daniel Iversen,,,daniel-iversen,D. Iversen,G,1,193,286,M,,796986,EUR,869270400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385552,away,Leicester City,Luke Thomas,,,luke-thomas,L. Thomas,D,33,178,491,M,,991584,EUR,992131200,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385552,away,Leicester City,Çağlar Söyüncü,,,caglar-soyuncu,Ç. Söyüncü,D,4,187,4150,M,soyuncu_caglar,758608,EUR,832809600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385552,away,Leicester City,Nampalys Mendy,,,nampalys-mendy,N. Mendy,M,23,168,5158,M,papy.mendy,123166,EUR,709257600,M,24,24,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385552,away,Leicester City,Marc Albrighton,,,marc-albrighton,M. Albrighton,M,,175,231,M,,47737,EUR,627350400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385552,away,Leicester City,Patson Daka,,,patson-daka,P. Daka,F,20,185,15501,M,patsondaka,865057,EUR,907891200,F,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
