match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_interceptionWon,stat_unsuccessfulTouch,stat_penaltyConceded,player_firstName,player_lastName,player_sofascoreId,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_shotOffTarget,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_penaltyMiss,stat_penaltyWon
10434092,home,Başakşehir FK,João Figueiredo,joao-figueiredo,J. Figueiredo,F,25,179,1278,M,841012,EUR,833155200,F,25,25,False,23.0,15.0,1.0,1.0,1.0,2.0,14.0,22.0,3.0,,,,,77.0,36.0,7.0,11.0,3,,1.0,,4.0,,8.0,3.0,1.0,,,1.0,1.0,2.0,1.0,2.0,,,,,,,,1.0,,,,1.0,1.0,2.0,,,,,,
10434092,home,Başakşehir FK,Lucas Biglia,lucas-biglia,L. Biglia,M,,178,317,,17799,EUR,507427200,M,20,20,True,7.0,7.0,,,3.0,3.0,4.0,4.0,2.0,,,,,18.0,14.0,6.7,2.0,0,,,,,,2.0,2.0,,,1.0,1.0,1.0,,2.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,
10434092,home,Başakşehir FK,Philippe Keny,philippe-keny,P. P. Keny,F,19,186,355,M,988909,EUR,926985600,F,17,17,True,8.0,5.0,,,2.0,2.0,3.0,7.0,1.0,,,,,13.0,14.0,6.5,5.0,2,,1.0,,1.0,2.0,1.0,2.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,2.0,,,1.0,,,,
10434092,home,Başakşehir FK,Deniz Türüç,deniz-turuc,D. Türüç,M,9,175,292,M,252207,EUR,728265600,M,23,23,True,6.0,4.0,,,,1.0,4.0,5.0,,,,,,13.0,11.0,7.2,4.0,0,,,,,1.0,1.0,1.0,,1.0,2.0,,,,,1.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,,
10434092,home,Başakşehir FK,Volkan Babacan,volkan-babacan,V. Babacan,G,1,192,197,M,30143,EUR,587260800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434092,home,Başakşehir FK,Efe Arda Koyuncu,efe-arda-koyuncu,E. A. Koyuncu,D,,182,21,M,1148991,EUR,1120780800,D,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Efe Arda Koyuncu,,,,,,,,,,,,,,,,
10434092,home,Başakşehir FK,Caner Erkin,caner-erkin,C. Erkin,D,88,181,260,M,15680,EUR,591926400,D,88,88,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434092,home,Başakşehir FK,Şener Özbayraklı,sener-ozbayrakli,Ş. Özbayraklı,D,,172,44,,129992,EUR,632966400,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434092,home,Başakşehir FK,Berkay Aydoğmuş,aydogmus-berkay,B. Aydoğmuş,M,17,180,29,M,1430763,EUR,1073433600,M,80,80,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434092,home,Başakşehir FK,Muhammet Arslantaş,muhammet-arslantas,M. Arslantaş,F,18,182,29,M,910100,EUR,980553600,F,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434092,home,Başakşehir FK,Batuhan Çelik,batuhan-celik,B. Çelik,F,9,186,43,M,1148977,EUR,1105488000,F,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Batuhan Celik,,,,,,,,,,,,,,,,
10434092,away,MKE Ankaragücü,Gökhan Akkan,gokhan-akkan,G. Akkan,G,22,188,109,M,225012,EUR,788918400,G,32,32,False,27.0,14.0,19.0,6.0,9.0,12.0,5.0,15.0,12.0,,4.0,,8.0,90.0,44.0,8.0,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434092,away,MKE Ankaragücü,Uroš Radaković,uros-radakovic,U. Radaković,D,26,194,313,M,151900,EUR,765072000,D,26,26,False,49.0,41.0,8.0,4.0,24.0,26.0,17.0,25.0,10.0,,,,,90.0,63.0,6.9,11.0,0,,2.0,,2.0,4.0,6.0,7.0,1.0,,2.0,3.0,2.0,1.0,2.0,,3.0,,,,,,,1.0,,,True,,,,,,,,,
10434092,away,MKE Ankaragücü,Atakan Çankaya,atakan-cankaya,A. Çankaya,D,35,180,44,M,1066338,EUR,898732800,D,4,4,False,42.0,37.0,3.0,2.0,27.0,30.0,10.0,12.0,7.0,,,,,90.0,58.0,6.9,6.0,0,,,,1.0,1.0,6.0,6.0,2.0,,2.0,2.0,1.0,2.0,2.0,,6.0,,,Atakan Cankaya,,,,2.0,1.0,,,,,,,,,,,
10434092,away,MKE Ankaragücü,Nihad Mujakić,nihad-mujakic,N. Mujakić,D,5,189,775,M,858004,EUR,892598400,D,18,18,False,50.0,32.0,14.0,2.0,15.0,20.0,17.0,31.0,3.0,,,,,90.0,68.0,6.7,23.0,1,,1.0,,2.0,3.0,5.0,8.0,1.0,,3.0,4.0,2.0,1.0,,,1.0,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,
10434092,away,MKE Ankaragücü,Stelios Kitsiou,stelios-kitsiou,S. Kitsiou,D,70,173,90,M,189627,EUR,749174400,M,17,17,False,25.0,17.0,5.0,1.0,7.0,9.0,10.0,23.0,5.0,,,,,90.0,67.0,6.3,26.0,1,,7.0,,2.0,2.0,7.0,4.0,1.0,,2.0,,,1.0,2.0,1.0,,2.0,,,,,,2.0,1.0,1.0,,1.0,,,,,,,,
10434092,away,MKE Ankaragücü,Lamine Diack,lamine-diack,L. Diack,M,25,186,193,M,982317,EUR,974246400,M,14,14,False,40.0,32.0,4.0,3.0,17.0,18.0,15.0,22.0,6.0,,,,,89.0,52.0,6.8,11.0,0,,,,1.0,3.0,5.0,7.0,,,2.0,1.0,,,4.0,,1.0,1.0,,,,,,3.0,3.0,,,1.0,,,,,,,,
10434092,away,MKE Ankaragücü,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180,286,M,190197,EUR,789523200,M,48,48,False,20.0,17.0,1.0,1.0,4.0,4.0,13.0,16.0,5.0,,,,,68.0,31.0,6.7,5.0,1,,,,,,4.0,2.0,2.0,,,,,2.0,1.0,2.0,,1.0,,,,,1.0,,,,,1.0,,1.0,,1.0,,,,
10434092,away,MKE Ankaragücü,Hasan Ali Kaldırım,hasan-ali-kaldirim,H. A. Kaldırım,D,3,182,94,M,39847,EUR,629164800,M,33,33,False,16.0,10.0,3.0,,3.0,4.0,7.0,13.0,1.0,,,,,67.0,29.0,6.7,9.0,0,,1.0,,1.0,,1.0,3.0,,,,3.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10434092,away,MKE Ankaragücü,Pedrinho,pedrinho,Pedrinho,M,14,170,130,M,182385,EUR,724809600,F,8,8,False,13.0,8.0,,,3.0,4.0,5.0,9.0,1.0,,,,,45.0,18.0,6.5,6.0,0,,,,,,3.0,,,,,,,,3.0,1.0,,,,,,,,,,,,1.0,,,,,,,,
10434092,away,MKE Ankaragücü,Emre Kılınç,emre-kilinc,E. Kılınç,M,11,174,320,M,202032,EUR,777600000,F,54,54,False,21.0,16.0,2.0,1.0,8.0,10.0,8.0,15.0,3.0,,,,,85.0,41.0,6.8,14.0,4,,4.0,,,,5.0,3.0,1.0,,,1.0,1.0,2.0,2.0,,,2.0,,,,,1.0,1.0,,1.0,,1.0,1.0,2.0,,,,,,
10434092,away,MKE Ankaragücü,Ali Sowe,ali-sowe,A. Sowe,F,9,186,1037,M,238394,EUR,771552000,F,22,22,False,19.0,16.0,,,8.0,9.0,8.0,10.0,2.0,,,,,90.0,39.0,5.7,11.0,3,,,,2.0,2.0,6.0,6.0,,,,,,3.0,2.0,,,4.0,,,,,,2.0,1.0,,,3.0,,3.0,,2.0,2.0,2.0,1.0,
10434092,away,MKE Ankaragücü,Ghayas Zahid,ghayas-zahid,G. Zahid,M,29,173,472,M,252121,EUR,785116800,M,19,19,True,26.0,19.0,5.0,2.0,5.0,5.0,17.0,27.0,4.0,,,,,45.0,40.0,7.1,14.0,0,,6.0,3.0,,,1.0,2.0,,,,,,2.0,,1.0,,3.0,,,,,,,,,,1.0,,,,,,,,1.0
10434092,away,MKE Ankaragücü,Matěj Hanousek,matej-hanousek,M. Hanousek,D,23,182,56,M,320905,EUR,738979200,D,5,5,True,14.0,9.0,4.0,1.0,2.0,6.0,9.0,11.0,2.0,,,,,23.0,30.0,6.9,7.0,0,,3.0,2.0,,,,3.0,,,,2.0,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,
10434092,away,MKE Ankaragücü,Andrej Đokanović,andrej-dokanovic,A. Đokanović,M,88,177,78,M,985366,EUR,983404800,M,16,16,True,14.0,13.0,2.0,2.0,7.0,8.0,6.0,6.0,1.0,,,,,22.0,18.0,6.6,1.0,0,,,,1.0,1.0,2.0,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10434092,away,MKE Ankaragücü,Giorgi Beridze,giorgi-beridze,G. Beridze,F,7,174,144,M,798377,EUR,863395200,F,21,21,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,,,,,14.0,6.0,6.5,1.0,0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
10434092,away,MKE Ankaragücü,Bevic Moussiti Oko,bevic-moussiti-oko,B. M. Oko,F,,185,60,M,806520,EUR,791251200,F,29,29,True,4.0,3.0,,,,,3.0,4.0,,,,,,1.0,7.0,,2.0,1,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,
10434092,away,MKE Ankaragücü,Bahadır Han Güngördü,bahadir-han-gungordu,B. H. Güngördü,G,13,190,97,M,807289,EUR,821750400,G,99,99,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434092,away,MKE Ankaragücü,Kévin Malcuit,kevin-malcuit,K. Malcuit,D,,178,215,,115666,EUR,680918400,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434092,away,MKE Ankaragücü,Arda Ünyay,arda-unyay,A. Ünyay,D,91,187,1954,M,1464636,EUR,1169078400,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434092,away,MKE Ankaragücü,Anastasios Chatzigiovanis,anastasios-chatzigiovanis,A. Chatzigiovanis,M,10,175,405,M,850770,EUR,865036800,M,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434092,away,MKE Ankaragücü,Gökhan Töre,gokhan-tore,G. Töre,M,,176,85,M,88125,EUR,695865600,M,77,77,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
