match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,captain,stat_goals,stat_shotOffTarget,stat_goalAssist,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_errorLeadToAShot
11352512,home,Liverpool,Luis Díaz,,,luis-diaz,L. Díaz,F,14,178,142017,M,LuisDíaz,883537,EUR,853113600,F,7,7,False,27.0,24.0,,,2.0,2.0,22.0,25.0,,8.0,1.0,5.0,,,,,,89.0,58.0,7.2,12.0,0.0514882,10,,,9.0,,4.0,5.0,2.0,,3.0,2.0,2.0,2.0,1.7595,1.199,1.0,2.0,,,4.0,,,1.0,3.0,,,4.0,3.0,,
11352512,home,Liverpool,Andrew Robertson,,,andrew-robertson,A. Robertson,D,26,178,24820,M,andyrobertson94,262911,EUR,763344000,D,26,26,True,16.0,15.0,1.0,1.0,10.0,10.0,5.0,8.0,,2.0,1.0,1.0,,,,,,22.0,26.0,7.2,4.0,0.00220559,0,,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,
11352512,home,Liverpool,Bobby Clark,,,bobby-clark,B. Clark,M,42,178,1774,M,,1142638,EUR,1107734400,M,42,42,True,7.0,7.0,,,6.0,6.0,1.0,1.0,,1.0,,1.0,,,,,,12.0,14.0,6.3,3.0,0.00039917,0,,,5.0,1.0,2.0,1.0,,,,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,
11352512,home,Liverpool,James McConnell,James McConnell,,mcconnell-james,J. McConnell,M,16,180,2779,M,,1138428,EUR,1095033600,M,53,53,True,4.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,,1.0,,,,,,,,9.0,6.0,6.5,2.0,0.0002844,0,,,1.0,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,
11352512,home,Liverpool,Jayden Danns,Jayden Danns,,jayden-danns,J. Danns,F,76,183,3511,M,,1403108,EUR,1137369600,F,76,76,True,4.0,2.0,,,,,2.0,4.0,,,,1.0,,,,,,9.0,4.0,6.6,2.0,0.00029597,0,,,2.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,
11352512,home,Liverpool,Adrián,,,adrian,Adrián,G,13,190,2131,M,,50539,EUR,536630400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352512,home,Liverpool,Konstantinos Tsimikas,,,konstantinos-tsimikas,K. Tsimikas,D,12,178,16200,M,TK21,786259,EUR,831859200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352512,home,Liverpool,Ibrahima Konaté,,,ibrahima-konate,I. Konaté,D,5,195,27499,M,ibrahimakonate,826215,EUR,927590400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352512,home,Liverpool,Trey Nyoni,,,nyoni-trey,T. Nyoni,M,42,180,9744,M,TNyoni,1445945,EUR,1183161600,M,98,98,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352512,home,Liverpool,Kaide Gordon,Kaide Gordon,,kaide-gordon,K. Gordon,F,99,173,1654,M,,1096447,EUR,1096934400,F,49,49,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352512,away,Luton Town,Thomas Kaminski,,,thomas-kaminski,T. Kaminski,G,1,190,545,M,,45959,EUR,719798400,G,24,24,False,41.0,26.0,24.0,9.0,23.0,25.0,3.0,16.0,,,1.0,7.0,8.0,9.0,1.0,,,90.0,53.0,8.1,15.0,0.00043933,0,-0.9659,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352512,away,Luton Town,Teden Mengi,,,teden-mengi,T. Mengi,D,15,183,754,M,,979233,EUR,1020124800,D,15,15,False,30.0,21.0,7.0,1.0,17.0,18.0,4.0,12.0,2.0,8.0,10.0,4.0,,,,,,90.0,53.0,6.5,10.0,0.00076646,0,,,10.0,,,,,,,6.0,2.0,1.0,,,,6.0,1.0,1.0,,4.0,,,,,,,,,
11352512,away,Luton Town,Gabriel Osho,,,gabriel-osho,G. Osho,D,4,185,1150,M,,920680,EUR,903052800,D,2,2,False,32.0,22.0,7.0,3.0,17.0,24.0,5.0,8.0,2.0,3.0,3.0,1.0,,,,,,90.0,51.0,6.4,14.0,0.00403769,0,,,9.0,1.0,2.0,,,,,1.0,,2.0,,,1.0,3.0,4.0,1.0,,3.0,,,,,,,,,
11352512,away,Luton Town,Amari'i Bell,,,amarii-bell,A. Bell,D,17,179,289,M,,369674,EUR,768096000,D,29,29,False,36.0,30.0,3.0,1.0,19.0,21.0,11.0,15.0,1.0,5.0,4.0,5.0,,,,,,90.0,51.0,6.5,8.0,0.014029,0,,,4.0,1.0,1.0,1.0,,,,2.0,1.0,,,,1.0,,1.0,2.0,3.0,1.0,,,,,,,,,
11352512,away,Luton Town,Chiedozie Ogbene,,,ogbene-chiedozie,C. Ogbene,M,19,181,757,M,,849309,EUR,862444800,M,7,7,False,24.0,17.0,2.0,1.0,7.0,12.0,12.0,15.0,2.0,12.0,3.0,8.0,,,,,,90.0,57.0,7.5,16.0,0.0962123,3,,3.0,5.0,2.0,1.0,9.0,7.0,,1.0,,,2.0,0.4849,0.8494,1.0,,,,3.0,,,1.0,,,2.0,2.0,,,
11352512,away,Luton Town,Albert Sambi Lokonga,,,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3626,M,,901892,EUR,940550400,M,28,28,False,16.0,11.0,2.0,,8.0,9.0,3.0,7.0,,6.0,1.0,2.0,,,,,,45.0,27.0,6.7,7.0,0.00173137,0,,,3.0,1.0,1.0,4.0,3.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,
11352512,away,Luton Town,Ross Barkley,,,ross-barkley,R. Barkley,M,6,188,2411,M,,98435,EUR,755049600,M,6,6,False,46.0,38.0,3.0,2.0,20.0,25.0,18.0,23.0,2.0,14.0,6.0,2.0,,,,,,90.0,77.0,7.4,15.0,0.0429006,2,,2.0,6.0,1.0,1.0,8.0,6.0,,1.0,3.0,3.0,,0.0789,0.0753,2.0,1.0,,,3.0,1.0,,,1.0,,,,,,1.0
11352512,away,Luton Town,Alfie Doughty,,,alfie-doughty,A. Doughty,M,14,183,521,M,,945792,EUR,945734400,M,45,45,False,24.0,17.0,7.0,4.0,12.0,17.0,5.0,10.0,,1.0,,5.0,,,,,,74.0,41.0,6.1,13.0,0.0109024,2,,3.0,8.0,3.0,1.0,1.0,,,,1.0,1.0,,0.0626,,,2.0,,,,1.0,,,1.0,,,1.0,,2.0,
11352512,away,Luton Town,Carlton Morris,,,carlton-morris,C. Morris,F,9,185,1069,M,,358222,EUR,819072000,F,9,9,False,16.0,12.0,,,7.0,7.0,5.0,9.0,1.0,2.0,2.0,1.0,,,,,,90.0,24.0,6.5,7.0,0.0106824,0,,,9.0,,2.0,,,,,1.0,1.0,1.0,,,1.0,6.0,,,,1.0,True,,,,,,,,
11352512,away,Luton Town,Tahith Chong,,,tahith-chong,T. Chong,M,24,185,1632,M,,825845,EUR,944265600,F,14,14,False,17.0,15.0,,,6.0,6.0,9.0,12.0,,4.0,,4.0,,,,,,63.0,32.0,6.9,8.0,0.0109904,1,,1.0,4.0,,2.0,2.0,1.0,,1.0,1.0,,2.0,0.0374,0.0308,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,
11352512,away,Luton Town,Cauley Woodrow,,,cauley-woodrow,C. Woodrow,F,12,184,112,M,,140487,EUR,786326400,F,10,10,False,12.0,6.0,1.0,,,3.0,6.0,9.0,2.0,4.0,4.0,2.0,,,,,,58.0,21.0,6.8,7.0,0.0117939,1,,,7.0,3.0,1.0,,,,,2.0,2.0,,0.1567,,1.0,1.0,1.0,,,2.0,,,1.0,,,,,,
11352512,away,Luton Town,Pelly Ruddock Mpanzu,,,pelly-ruddock-mpanzu,P. R. Mpanzu,M,17,175,298,M,,387116,EUR,742867200,M,17,17,True,11.0,9.0,2.0,,5.0,6.0,4.0,6.0,,,,2.0,,,,,,45.0,15.0,6.2,3.0,0.00344333,0,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
11352512,away,Luton Town,Andros Townsend,,,andros-townsend,A. Townsend,F,30,181,590,M,,47992,EUR,679622400,M,30,30,True,9.0,7.0,1.0,1.0,3.0,3.0,4.0,8.0,,3.0,,3.0,,,,,,32.0,20.0,6.2,7.0,0.00725968,3,,2.0,3.0,2.0,1.0,1.0,1.0,,,1.0,,1.0,0.115,,,,,,1.0,,,,,,,3.0,,,
11352512,away,Luton Town,Jordan Clark,,,jordan-clark,J. Clark,M,18,183,134,M,,150477,EUR,748656000,M,18,18,True,5.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,,2.0,,,,,,,,27.0,9.0,6.5,2.0,0.00043957,0,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,
11352512,away,Luton Town,Issa Kaboré,,,issa-kabore,I. Kaboré,D,12,180,16736,M,issa_kabore_29,1006189,EUR,989625600,D,12,12,True,10.0,7.0,1.0,,2.0,5.0,5.0,5.0,,1.0,,1.0,,,,,,16.0,15.0,6.3,4.0,0.228555,0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,1.0,
11352512,away,Luton Town,Tim Krul,,,tim-krul,T. Krul,G,,193,418,M,,18154,EUR,576028800,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352512,away,Luton Town,Daniel Potts,,,daniel-potts,D. Potts,D,,173,23,M,,193548,EUR,766195200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352512,away,Luton Town,Reece Burke,,,reece-burke,R. Burke,D,32,189,102,M,,372342,EUR,841622400,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352512,away,Luton Town,Zack Nelson,Zack Nelson,,zack-nelson,Z. Nelson,M,37,183,86,M,,1394950,EUR,1095984000,M,43,43,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352512,away,Luton Town,Luke Berry,,,luke-berry,L. Berry,M,8,177,75,M,,97465,EUR,710899200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
