match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_wonContest,captain,stat_outfielderBlock,stat_errorLeadToAShot,stat_totalCross,stat_dispossessed,stat_blockedScoringAttempt,stat_expectedGoals,player_sofascoreId,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_totalOffside,stat_shotOffTarget,stat_hitWoodwork,stat_bigChanceMissed,stat_ownGoals,stat_lastManTackle
12268599,home,Stade de Reims,Yehvann Diouf,,,yehvann-diouf,Y. Diouf,G,80,188,2968,M,845183,EUR,942710400,G,94,94,False,24.0,14.0,16.0,6.0,11.0,14.0,3.0,10.0,2.0,2.0,6.0,1.0,1.0,2.0,3.0,90.0,37.0,7.3,13.0,0.00110585,0,0.5399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12268599,home,Stade de Reims,Abdoul Kone,Abdoul Koné,,abdoul-kone,A. Koné,D,92,191,290,M,1859949,EUR,1114128000,D,33,33,False,19.0,12.0,4.0,2.0,5.0,8.0,7.0,11.0,,1.0,5.0,,,,,58.0,32.0,6.8,10.0,0.00748631,0,,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12268599,home,Stade de Reims,Emmanuel Agbadou,,,emmanuel-agbadou,E. Agbadou,D,12,192,3192,M,1013842,EUR,866505600,D,24,24,False,37.0,30.0,6.0,3.0,22.0,26.0,8.0,11.0,1.0,5.0,8.0,,,,,90.0,49.0,7.5,7.0,0.242481,0,,2.0,,1.0,3.0,5.0,3.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
12268599,home,Stade de Reims,Yunis Abdelhamid,,,yunis-abdelhamid,Y. Abdelhamid,D,5,190,1888,M,178721,EUR,559785600,D,5,5,False,27.0,21.0,8.0,5.0,14.0,16.0,7.0,11.0,1.0,5.0,2.0,,,,,90.0,42.0,7.5,7.0,0.00401843,0,,2.0,,,5.0,2.0,4.0,2.0,1.0,,,2.0,,True,3.0,1.0,,,,,,,,,,,,,,,
12268599,home,Stade de Reims,Sergio Akieme,,,sergio-akieme,S. Akieme,D,18,175,293,M,827942,EUR,882230400,D,18,18,False,30.0,26.0,4.0,2.0,13.0,14.0,13.0,19.0,,3.0,5.0,,,,,90.0,59.0,7.5,12.0,0.0101932,1,,4.0,,1.0,5.0,2.0,2.0,2.0,2.0,2.0,,1.0,1.0,,1.0,,3.0,1.0,1.0,0.1225,,,,,,,,,,,
12268599,home,Stade de Reims,Benjamin Stambouli,,,benjamin-stambouli,B. Stambouli,M,21,180,168,M,105951,EUR,650505600,M,26,26,False,18.0,16.0,4.0,4.0,6.0,8.0,10.0,10.0,,,3.0,,,,,51.0,22.0,6.5,4.0,0.00644308,0,,3.0,1.0,,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
12268599,home,Stade de Reims,Marshall Munetsi,,,marshall-munetsi,M. Munetsi,M,18,187,1937,M,894733,EUR,835401600,M,15,15,False,23.0,15.0,2.0,1.0,8.0,10.0,7.0,13.0,2.0,10.0,3.0,2.0,,,,90.0,46.0,6.9,15.0,0.00575556,0,,6.0,1.0,1.0,3.0,,6.0,3.0,4.0,1.0,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,
12268599,home,Stade de Reims,Junya Ito,,,junya-ito,J. Ito,M,10,176,4867,M,783278,EUR,731635200,M,7,7,False,27.0,22.0,4.0,3.0,5.0,5.0,17.0,25.0,1.0,8.0,1.0,1.0,,,,90.0,48.0,7.8,14.0,0.134871,1,,8.0,2.0,5.0,,,2.0,,2.0,1.0,3.0,1.0,4.0,,,,3.0,3.0,,0.2208,ItouJky,1.0,1.0,0.0485,,,,,,,
12268599,home,Stade de Reims,Teddy Teuma,,,teddy-teuma,T. Teuma,M,80,176,885,M,829643,EUR,749347200,M,10,10,False,36.0,31.0,1.0,1.0,14.0,15.0,18.0,23.0,2.0,3.0,8.0,,,,,75.0,46.0,7.0,7.0,0.0886894,0,,4.0,,,1.0,1.0,1.0,1.0,,3.0,2.0,,,,,,2.0,1.0,,,,,,,1.0,1.0,,,,,
12268599,home,Stade de Reims,Keito Nakamura,,,keito-nakamura,K. Nakamura,M,17,180,3846,M,905352,EUR,964742400,M,17,17,False,18.0,15.0,1.0,1.0,7.0,8.0,8.0,11.0,1.0,6.0,3.0,2.0,,,,75.0,32.0,7.3,7.0,0.109342,3,,3.0,1.0,4.0,,,,,1.0,,2.0,,3.0,,,,1.0,1.0,1.0,0.1897,,,,,,1.0,2.0,1.0,,,
12268599,home,Stade de Reims,Oumar Diakité,,,oumar-diakite,O. Diakité,F,10,181,8439,M,1188191,EUR,1071878400,F,22,22,False,8.0,7.0,,,3.0,4.0,4.0,4.0,1.0,6.0,2.0,1.0,,,,45.0,17.0,6.7,4.0,0.0102331,0,,4.0,,1.0,1.0,,3.0,1.0,2.0,3.0,,,1.0,,,,,1.0,,,cheick_diakite,,,,,1.0,,,,,
12268599,home,Stade de Reims,Reda Khadra,,,reda-khadra,R. Khadra,M,30,175,253,M,995671,EUR,994204800,M,14,14,True,8.0,6.0,1.0,,1.0,2.0,5.0,6.0,,2.0,2.0,,,,,45.0,22.0,6.7,7.0,0.0123881,3,,7.0,1.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,3.0,1.0,0.1537,,,1.0,0.0666,,,1.0,,,,
12268599,home,Stade de Reims,Amadou Koné,,,kone-amadou,A. Kone,M,72,178,751,M,1586875,EUR,1116028800,M,72,72,True,23.0,19.0,2.0,,9.0,11.0,10.0,12.0,,2.0,2.0,1.0,,,,39.0,29.0,6.6,5.0,0.00605734,0,,1.0,,1.0,2.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
12268599,home,Stade de Reims,Maxime Busi,,,maxime-busi,M. Busi,D,4,182,171,M,943926,EUR,939859200,D,4,4,True,11.0,9.0,1.0,,5.0,5.0,4.0,7.0,,2.0,1.0,,,,,32.0,26.0,7.2,4.0,0.00913534,0,,,,1.0,4.0,2.0,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
12268599,home,Stade de Reims,Amir Richardson,Amir Richardson,,amir-richardson,A. Richardson,M,25,195,11630,M,1121333,EUR,1011830400,M,8,8,True,10.0,10.0,,,2.0,2.0,8.0,8.0,,,,,,,,15.0,13.0,6.5,1.0,0.0094379,0,,1.0,,,1.0,,,,1.0,2.0,,,,,,,,,,,ami2r,,,,,,,,,,
12268599,home,Stade de Reims,Adama Bojang,,,adama-bojang,A. Bojang,F,27,191,1453,M,1471504,EUR,1085702400,F,27,27,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,,15.0,7.0,6.4,1.0,0.00011929,1,,1.0,,,,,,,,,,1.0,,,1.0,,,,,0.4381,,,,,,,1.0,,1.0,,
12268599,home,Stade de Reims,Alexandre Olliero,,,olliero-alexandre,A. Olliero,G,20,193,64,M,814358,EUR,824342400,G,96,96,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12268599,home,Stade de Reims,Thibault De Smet,,,thibault-de-smet,T. D. Smet,D,28,182,215,M,844744,EUR,897004800,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12268599,home,Stade de Reims,Thomas Foket,,,thomas-foket,T. Foket,D,25,177,267,M,245615,EUR,780451200,D,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12268599,home,Stade de Reims,Mamadou Diakhon,,,diakhon-mamadou,M. Diakhon,F,67,180,1701,M,1495876,EUR,1127347200,F,67,67,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12268599,away,Olympique de Marseille,Pau López,,,pau-lopez,P. López,G,25,189,1242,M,548848,EUR,787276800,G,16,16,False,28.0,20.0,7.0,,20.0,22.0,,6.0,,,8.0,,1.0,2.0,2.0,90.0,37.0,6.7,8.0,0.00024293,0,-0.8849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12268599,away,Olympique de Marseille,Chancel Mbemba,,,chancel-mbemba,C. Mbemba,D,18,182,34725,M,238612,EUR,776304000,D,99,99,False,66.0,60.0,7.0,6.0,30.0,31.0,30.0,36.0,3.0,6.0,1.0,,,,,90.0,77.0,6.9,8.0,0.010464,2,,3.0,1.0,1.0,,,3.0,2.0,,,1.0,1.0,,,1.0,,1.0,,1.0,0.2657,chancel22,,,,,1.0,1.0,,,1.0,
12268599,away,Olympique de Marseille,Leonardo Balerdi,,,leonardo-balerdi,L. Balerdi,D,5,188,7165,M,928236,EUR,917308800,D,5,5,False,89.0,78.0,13.0,8.0,49.0,54.0,29.0,36.0,1.0,11.0,15.0,2.0,,,,90.0,117.0,7.8,17.0,0.0191751,4,,9.0,2.0,4.0,1.0,4.0,5.0,5.0,1.0,3.0,,1.0,3.0,,1.0,,1.0,2.0,1.0,0.2809,leobalerdi5,,,,,,3.0,,1.0,,2.0
12268599,away,Olympique de Marseille,Bamo Meïté,,,bamo-meite,B. Meïté,D,5,183,525,M,1131541,EUR,992995200,D,18,18,False,32.0,29.0,,,24.0,26.0,5.0,6.0,,1.0,1.0,,,,,45.0,36.0,6.3,5.0,0.00173769,0,,2.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12268599,away,Olympique de Marseille,Jonathan Clauss,,,jonathan-clauss,J. Clauss,M,92,178,2004,M,821728,EUR,717379200,M,7,7,False,31.0,26.0,2.0,,13.0,13.0,19.0,30.0,,4.0,1.0,2.0,,,,79.0,61.0,7.3,13.0,0.290187,1,,2.0,1.0,,2.0,1.0,2.0,,2.0,1.0,3.0,,,,,,12.0,,,0.0355,,,,,6.0,,1.0,,,,
12268599,away,Olympique de Marseille,Pape Gueye,,,pape-gueye,P. Gueye,M,18,187,36528,M,879694,EUR,917136000,M,22,22,False,24.0,20.0,1.0,,8.0,9.0,12.0,17.0,1.0,3.0,2.0,1.0,,,,62.0,43.0,6.6,13.0,0.0122658,1,,5.0,,,2.0,1.0,1.0,1.0,4.0,2.0,,,,,,,2.0,3.0,,0.0277,p.gueye24,,1.0,0.0518,,,,,,,
12268599,away,Olympique de Marseille,Geoffrey Kondogbia,,,geoffrey-kondogbia,G. Kondogbia,M,19,188,2269,M,96544,EUR,729734400,M,19,19,False,52.0,45.0,5.0,5.0,20.0,21.0,25.0,31.0,,6.0,2.0,3.0,,,,90.0,65.0,6.8,11.0,0.0242271,0,,8.0,4.0,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,,,True,1.0,,,2.0,,,,,,,,,,,,,
12268599,away,Olympique de Marseille,Jordan Veretout,,,jordan-veretout,J. Veretout,M,21,177,1268,M,151124,EUR,730944000,M,27,27,False,57.0,47.0,10.0,7.0,22.0,23.0,29.0,38.0,1.0,4.0,6.0,2.0,,,,90.0,74.0,8.0,14.0,0.611807,1,,6.0,3.0,2.0,1.0,1.0,,,2.0,,7.0,1.0,1.0,,,,4.0,1.0,,0.024,,2.0,,,4.0,,1.0,,,,
12268599,away,Olympique de Marseille,Quentin Merlin,Quentin Merlin,,quentin-merlin,Q. Merlin,M,26,173,1164,M,1102502,EUR,1021507200,M,3,3,False,46.0,36.0,4.0,2.0,15.0,19.0,24.0,36.0,,3.0,3.0,2.0,,,,79.0,76.0,7.1,17.0,0.414195,0,,4.0,1.0,2.0,,1.0,,,,,3.0,2.0,1.0,,,,9.0,,,,,,,,3.0,,,,,,
12268599,away,Olympique de Marseille,Ismaïla Sarr,,,ismaila-sarr,I. Sarr,F,7,185,26789,M,845286,EUR,888364800,F,23,23,False,28.0,25.0,3.0,1.0,12.0,12.0,13.0,18.0,1.0,5.0,6.0,3.0,,,,90.0,43.0,6.6,10.0,0.0323589,1,,5.0,,3.0,,1.0,,,2.0,,1.0,2.0,1.0,,,,2.0,1.0,,0.3319,ismaila_sarr18,,1.0,0.384,,,,,1.0,,
12268599,away,Olympique de Marseille,Pierre-Emerick Aubameyang,,,pierre-emerick-aubameyang,P. Aubameyang,F,17,187,49773,M,51498,EUR,614131200,F,10,10,False,16.0,12.0,,,4.0,4.0,8.0,12.0,2.0,2.0,,,,,,90.0,29.0,6.9,9.0,0.367604,4,,4.0,,,,,,,2.0,,,2.0,,,,,,2.0,2.0,0.2809,Auba,,,,,1.0,2.0,,,,
12268599,away,Olympique de Marseille,Luís Henrique,,,luis-henrique,L. Henrique,M,11,181,6103,M,977679,EUR,1008288000,F,44,44,True,18.0,15.0,4.0,3.0,5.0,5.0,11.0,14.0,,2.0,3.0,,,,,45.0,28.0,6.7,5.0,0.12884,3,,2.0,,3.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,,1.0,0.3724,,,1.0,0.1041,1.0,,1.0,,1.0,,
12268599,away,Olympique de Marseille,Faris Moumbagna,,,faris-pemi-moumbagna,F. P. Moumbagna,F,14,185,1813,M,1029456,EUR,962409600,F,14,14,True,2.0,1.0,,,1.0,1.0,,2.0,1.0,2.0,1.0,1.0,,,,28.0,9.0,6.6,5.0,4.396e-05,1,,3.0,,1.0,,,,,,1.0,,1.0,,,,,1.0,1.0,1.0,0.0446,,,,,,,,,,,
12268599,away,Olympique de Marseille,Amir Murillo,,,michael-murillo,A. Murillo,D,62,183,3561,M,839493,EUR,823996800,D,62,62,True,16.0,13.0,2.0,,9.0,9.0,4.0,8.0,,,,,,,,11.0,20.0,6.4,5.0,0.00283889,0,,2.0,1.0,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
