match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_aerialLost,stat_totalContest,stat_outfielderBlock,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_challengeLost,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAGoal
12764442,home,Real Madrid,Thibaut Courtois,thibaut-courtois,T. Courtois,G,1,200,201925,M,TheOctopus,70988,EUR,705542400,G,1,1,False,39.0,32.0,9.0,3.0,0.0,30.0,31.0,2.0,8.0,1.0,8.0,1.0,3.0,6.0,90.0,52.0,8.0,8.0,0.00055086,0,0.9015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764442,home,Real Madrid,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173,59873,M,LucasVaz91,255239,EUR,678326400,D,17,17,False,23.0,20.0,1.0,,0.0,13.0,15.0,7.0,10.0,1.0,2.0,,,,45.0,33.0,6.7,5.0,0.0183543,0,,,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12764442,home,Real Madrid,Daniel Carvajal,daniel-carvajal,D. Carvajal,D,2,173,153327,M,DaniCarvajal,138572,EUR,695088000,D,2,2,False,58.0,54.0,4.0,4.0,1.0,36.0,37.0,18.0,24.0,1.0,1.0,,,,90.0,78.0,7.5,10.0,0.112511,0,,,,3.0,4.0,3.0,2.0,2.0,,1.0,True,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,
12764442,home,Real Madrid,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,22,191,191574,M,ARüdiger,142622,EUR,731116800,D,22,22,False,47.0,43.0,3.0,3.0,0.0,33.0,35.0,10.0,12.0,6.0,3.0,,,,90.0,60.0,7.7,5.0,0.00303149,1,,,,,,4.0,1.0,1.0,1.0,,,,,,,,3.0,1.0,1.0,1.0,0.2292,0.4192,,,,,,,,,,,
12764442,home,Real Madrid,Ferland Mendy,ferland-mendy,F. Mendy,D,23,178,70600,M,FerMendy,792073,EUR,802569600,D,23,23,False,35.0,32.0,5.0,4.0,0.0,21.0,23.0,11.0,12.0,1.0,3.0,,,,75.0,41.0,6.6,5.0,0.0196627,0,,,,,3.0,2.0,,,,,,1.0,1.0,,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,,
12764442,home,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,8,181,375067,M,Fede,831808,EUR,901065600,M,8,8,False,37.0,34.0,,,0.0,17.0,17.0,17.0,20.0,1.0,,,,,90.0,47.0,6.7,6.0,0.074737,1,,,,,4.0,1.0,2.0,,,1.0,,,3.0,,,1.0,,,,,0.0157,,1.0,1.0,1.0,,,,,,,,
12764442,home,Real Madrid,Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,14,188,145314,M,ATchouaméni,859025,EUR,948931200,M,14,14,False,38.0,33.0,3.0,2.0,0.0,21.0,23.0,12.0,16.0,,4.0,,,,70.0,51.0,7.2,7.0,0.00673886,4,,,,1.0,2.0,3.0,2.0,1.0,1.0,1.0,,,2.0,,1.0,,,1.0,,,0.1892,0.0756,,1.0,2.0,1.0,,,,,,,
12764442,home,Real Madrid,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188,1020916,M,JudeBell,991011,EUR,1056844800,M,5,5,False,30.0,28.0,1.0,1.0,0.0,10.0,11.0,18.0,19.0,,2.0,,,,80.0,40.0,7.1,4.0,0.0320523,1,,,,,4.0,5.0,,2.0,2.0,2.0,,,1.0,,2.0,2.0,,,,1.0,0.028,,1.0,1.0,,1.0,1.0,,,,,,
12764442,home,Real Madrid,Rodrygo,rodrygo,Rodrygo,F,11,174,704705,M,Rodrygo,910536,EUR,978998400,F,11,11,False,27.0,22.0,1.0,1.0,1.0,6.0,7.0,19.0,27.0,,4.0,,,,75.0,48.0,8.0,11.0,0.637909,3,,,,7.0,4.0,6.0,1.0,,,1.0,,,5.0,,1.0,3.0,,,,,0.3045,,2.0,5.0,,3.0,1.0,3.0,1.0,,,,
12764442,home,Real Madrid,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178,1752512,M,KMbappé,826643,EUR,914112000,F,9,9,False,15.0,11.0,1.0,1.0,0.0,,,11.0,15.0,,2.0,,,,90.0,31.0,8.0,9.0,0.0960882,7,,,,,3.0,2.0,,1.0,1.0,,,,2.0,,,1.0,,4.0,1.0,2.0,1.2954,1.2154,2.0,1.0,1.0,2.0,,,,1.0,,,
12764442,home,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176,1183028,M,ViniJr,868812,EUR,963360000,F,7,7,False,29.0,19.0,3.0,1.0,0.0,5.0,7.0,16.0,26.0,,3.0,,,,90.0,52.0,6.8,19.0,0.130362,2,,,,4.0,11.0,7.0,1.0,2.0,1.0,3.0,,1.0,8.0,,2.0,3.0,,1.0,,1.0,0.4956,0.4951,1.0,3.0,1.0,,1.0,2.0,,,1.0,1.0,
12764442,home,Real Madrid,Éder Militão,eder-militao,É. Militão,D,3,186,139875,M,EMilitão,822519,EUR,885081600,D,3,3,True,22.0,20.0,2.0,2.0,0.0,14.0,15.0,6.0,7.0,2.0,2.0,,,,45.0,27.0,6.7,2.0,0.00508756,0,,,,,1.0,1.0,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
12764442,home,Real Madrid,Luka Modrić,luka-modric,L. Modrić,M,14,173,352872,M,LModric10,15466,EUR,495072000,M,10,10,True,11.0,8.0,1.0,1.0,1.0,5.0,6.0,5.0,7.0,,1.0,,,,20.0,13.0,7.1,3.0,0.373011,0,,,,2.0,2.0,,,,,2.0,,,,,,1.0,,,,,,,,,,,,2.0,1.0,,,,
12764442,home,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170,66445,M,frangarci11,851271,EUR,934588800,D,20,20,True,5.0,3.0,,,0.0,2.0,3.0,1.0,2.0,1.0,,,,,15.0,9.0,6.5,2.0,0.00039276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
