match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,player_id,player_name,confirmed,from,playerName,reason,rescinded
11396475,FT,1.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11396475,,,,,90,1.0,,1,,,substitution,121948798.0,False,False,regular,,,,,,,,
11396475,,,,,90,,,1,,,substitution,121948797.0,False,False,regular,,,,,,,,
11396475,,,,,90,0.0,,1,,,injuryTime,,,,,5.0,,,,,,,
11396475,,,,,84,,,7,,,substitution,121948717.0,False,True,regular,,,,,,,,
11396475,,,,,84,,,7,,,substitution,121948716.0,False,True,regular,,,,,,,,
11396475,,,,,84,,,7,,,substitution,121948719.0,False,False,regular,,,,,,,,
11396475,,,,,84,,,7,,,substitution,121948718.0,False,False,regular,,,,,,,,
11396475,,,,,74,,,17,,,substitution,121948648.0,False,False,regular,,,,,,,,
11396475,,,,,71,,,20,,,substitution,121948647.0,True,True,injury,,,,,,,,
11396475,,1.0,2.0,,50,,,41,,,goal,171405102.0,,True,regular,,857740.0,Ozan Kabak,,,,,
11396475,,,,,46,,,45,,,substitution,121948471.0,False,True,regular,,,,,,,,
11396475,HT,0.0,2.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11396475,,,,,45,5.0,,1,,,varDecision,19546.0,,False,goalAwarded,,355088.0,Roland Sallai,True,,,,
11396475,,0.0,2.0,,45,3.0,,1,,,goal,171404232.0,,False,regular,,355088.0,Roland Sallai,,,,,
11396475,,,,,45,0.0,,1,,,injuryTime,,,,,3.0,,,,,,,
11396475,,0.0,1.0,,39,,,7,,,goal,171403803.0,,False,ownGoal,,823092.0,Attila Szalai,,owngoal,,,
11396475,,,,,15,,,31,,,card,120856077.0,,False,yellow,,576266.0,Philipp Lienhart,,,Philipp Lienhart,Foul,False
