match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_unsuccessfulTouch,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_wasFouled,stat_keyPass,player_firstName,stat_totalCross,stat_dispossessed,stat_wonContest,player_lastName,stat_bigChanceCreated,stat_goalAssist,stat_accurateCross,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_totalOffside
11452989,home,Al-Taawoun,Musa Barrow,musa-barrow,M. Barrow,F,99,183.0,3277,M,916680,EUR,911001600,F,99,99,False,31.0,29.0,3.0,3.0,11.0,11.0,20.0,23.0,,6.0,,4.0,,,,86.0,54.0,6.9,10.0,2,,,2.0,,1.0,1.0,1.0,9.0,2.0,10.0,1.0,,,,,1.0,2.0,,3.0,,4.0,,1.0,,2.0,,,,,
11452989,home,Al-Taawoun,Iyad Luay Ali Madani,iyad-luay-ali-madani,I. L. A. Madani,D,6,,9,M,1536874,EUR,994291200,M,32,32,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,10.0,3.0,6.5,,0,,,,1.0,,,,1.0,1.0,,,,,,,,,Iyad Luay Ali Madani,,,,,,,,,,,,
11452989,home,Al-Taawoun,Abdulmalek Al-Shammari,abdulmalek-al-shammary,A. Al-Shammari,D,17,177.0,13,M,846889,EUR,808531200,D,9,9,True,1.0,,,,,,,1.0,,1.0,,,,,,14.0,5.0,6.3,3.0,1,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11452989,home,Al-Taawoun,Mohamed Al-Ghamdi,mohamed-al-ghamdi,M. Al-Ghamdi,D,16,180.0,7,M,1013848,EUR,760320000,D,6,6,True,,,,,,,,,,,,,,,,14.0,,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452989,home,Al-Taawoun,Abdulfattah Adam Mohammed,abdulfattah-adam-mohammed,A. A. Mohammed,F,77,180.0,85,M,952442,EUR,788918400,F,88,88,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,9.0,4.0,6.9,1.0,0,,,,,,,1.0,2.0,,2.0,,,,,,,1.0,,,,1.0,,1.0,,,,,,,
11452989,home,Al-Taawoun,Mohammed Aldhulayfi,mohammed-aldhulayfi,M. Aldhulayfi,G,27,184.0,13,M,992982,EUR,958089600,G,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452989,home,Al-Taawoun,Hassan Rubayyi,hassan-rubayyi,H. Rubayyi,D,5,,2,M,1163711,EUR,1056240000,D,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Hassan Rubayyi,,,,,,,,,,,,
11452989,home,Al-Taawoun,Ahmed Ashraf,ahmed-ashraf,A. Ashraf,M,15,176.0,22,M,924339,EUR,757296000,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452989,home,Al-Taawoun,Nawaf Al-Rashwodi,nawaf-al-rashwodi,N. Al-Rashwodi,M,8,169.0,8,M,1047945,EUR,966556800,F,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Nawaf Al-Rashwodi,,,,,,,,,,,,
11452989,home,Al-Taawoun,Sattam Al-Roqi,sattam-al-roqi,S. Al-Roqi,F,24,169.0,18,M,1521951,EUR,1017273600,M,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Sattam Al-Roqi,,,,,,,,,,,,
11452989,away,Al Raed,André Moreira,andre-moreira,A. Moreira,G,,195.0,72,M,576272,EUR,817862400,G,1,1,False,27.0,24.0,7.0,4.0,24.0,25.0,,2.0,,,2.0,7.0,3.0,3.0,,90.0,38.0,6.9,3.0,0,,,,,,,1.0,1.0,,,,,,,,,,André,,,,Moreira,,,,,2.0,2.0,,
11452989,away,Al Raed,Mohammed Al-Dosari,mohammed-al-dosari,M. Al-Dosari,D,32,,12,M,970908,EUR,931651200,D,32,32,False,55.0,45.0,4.0,2.0,17.0,20.0,30.0,40.0,2.0,7.0,2.0,6.0,,,,90.0,86.0,7.0,18.0,0,,,,3.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,1.0,,,1.0,2.0,2.0,,5.0,1.0,1.0,,,,2.0,,,,,
11452989,away,Al Raed,Oumar Gonzalez,oumar-gonzalez,O. Gonzalez,D,21,186.0,312,M,842744,EUR,888364800,D,21,21,False,65.0,59.0,7.0,4.0,39.0,42.0,20.0,23.0,4.0,9.0,1.0,4.0,,,,90.0,77.0,7.8,7.0,2,,,1.0,2.0,2.0,2.0,2.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,
11452989,away,Al Raed,Abdullah Al-Fahad,al-fahad-abdullah,A. Al-Fahad,D,19,177.0,20,M,817947,EUR,771638400,D,19,19,False,61.0,58.0,2.0,1.0,51.0,52.0,7.0,9.0,1.0,5.0,2.0,6.0,,,,90.0,74.0,6.7,3.0,1,True,,1.0,2.0,3.0,,4.0,6.0,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,,
11452989,away,Al Raed,Abdullah Al Yousif,abdullah-al-yousif,A. A. Yousif,D,13,175.0,9,M,892897,EUR,878083200,D,43,43,False,9.0,7.0,,,6.0,7.0,1.0,2.0,,,,1.0,,,,36.0,11.0,6.1,2.0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11452989,away,Al Raed,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400,M,14,14,False,46.0,40.0,3.0,2.0,25.0,26.0,15.0,21.0,,7.0,,7.0,,,,90.0,58.0,6.9,8.0,0,,,,2.0,5.0,4.0,1.0,5.0,1.0,3.0,,3.0,,,,,1.0,,1.0,,2.0,,,,,,,,,
11452989,away,Al Raed,Mathias Normann,mathias-normann,M. Normann,M,12,179.0,189,M,565686,EUR,833241600,M,8,8,False,61.0,52.0,11.0,8.0,28.0,29.0,25.0,33.0,3.0,9.0,,4.0,,,,89.0,77.0,7.2,14.0,1,,,1.0,1.0,2.0,1.0,,3.0,1.0,,5.0,2.0,,,,4.0,,,1.0,,,,,,1.0,,,,,
11452989,away,Al Raed,Yahya Sunbul,sunbul-yahya,Y. Sunbul,M,45,166.0,9,M,958020,EUR,884131200,M,45,45,False,14.0,11.0,,,4.0,5.0,7.0,9.0,1.0,2.0,,5.0,,,,45.0,20.0,6.8,3.0,2,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
11452989,away,Al Raed,Amir Saâyoud,amir-saayoud,A. Saâyoud,F,11,170.0,2347,M,309154,EUR,654652800,M,7,7,False,44.0,34.0,1.0,1.0,8.0,8.0,26.0,40.0,1.0,10.0,,4.0,,,,90.0,74.0,7.9,26.0,3,,,2.0,,1.0,1.0,,8.0,1.0,10.0,6.0,2.0,1.0,,,1.0,3.0,,4.0,2.0,7.0,,1.0,,,,,,,
11452989,away,Al Raed,Mohamed Fouzair,mohamed-fouzair,M. Fouzair,M,,168.0,271,M,893191,EUR,693532800,M,10,10,False,29.0,17.0,1.0,1.0,2.0,2.0,19.0,36.0,,11.0,,1.0,,,,90.0,59.0,7.8,22.0,2,,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,8.0,2.0,,1.0,,,4.0,2.0,,9.0,,5.0,,,,4.0,,,,,
11452989,away,Al Raed,Júlio Tavares,julio-tavares,J. Tavares,F,11,187.0,109,M,218652,EUR,595900800,F,17,17,False,10.0,6.0,,,4.0,4.0,2.0,7.0,1.0,1.0,,2.0,,,,75.0,14.0,6.5,7.0,0,,,,,,,2.0,4.0,,,2.0,3.0,,,,,,,1.0,,,,,,,,,,,1.0
11452989,away,Al Raed,Khalid Alsubaie,khalid-alsubaie,K. Alsubaie,M,27,176.0,8,M,893373,EUR,940896000,M,24,24,True,31.0,23.0,9.0,2.0,13.0,15.0,10.0,19.0,,2.0,1.0,3.0,,,,54.0,46.0,6.6,11.0,1,,,,,1.0,1.0,1.0,2.0,,,,1.0,,,,1.0,,,3.0,,,,,,,1.0,,,,
11452989,away,Al Raed,Karim El Berkaoui,el-berkaoui-karim,K. El Berkaoui,F,33,175.0,2625,M,919719,EUR,818812800,F,11,11,True,6.0,4.0,1.0,1.0,1.0,1.0,3.0,5.0,,,,1.0,,,,45.0,10.0,6.5,4.0,1,,,1.0,1.0,,,2.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11452989,away,Al Raed,Raed Al-Ghamdi,raed-al-ghamdi,R. Al-Ghamdi,F,,176.0,15,M,795468,EUR,768182400,F,9,9,True,4.0,3.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,,1.0,,,,15.0,9.0,7.0,4.0,1,,,1.0,,,,,,,1.0,1.0,,,,,,,,2.0,,1.0,,,,,,,,,
11452989,away,Al Raed,Rakan Al-Dosari,rakan-al-dosari,R. Aldosari,F,99,172.0,8,M,1194407,EUR,1012089600,F,20,20,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,,Rakan Aldosari,,,,,,,,,,,,
11452989,away,Al Raed,Ahmad Al Harbi,ahmad-al-harbi,A. A. Harbi,G,22,183.0,197,M,828527,EUR,781401600,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452989,away,Al Raed,Mubarak Al-Rajeh,mubarak-al-rajeh,M. Al-Rajeh,D,94,,39,M,1429814,EUR,1059696000,D,94,94,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Mubarak Abdul Rahman Al Rajeh,,,,,,,,,,,,
11452989,away,Al Raed,Hamad Al-Jayzani,hamad-al-jayzani,H. Al-Jayzani,D,28,176.0,11,M,802975,EUR,731203200,D,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452989,away,Al Raed,Nasser Hadhood,nasser-hadhood,N. Hadhood,M,55,170.0,12,M,1385927,EUR,1022803200,M,55,55,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Nasser Maje Hadhood,,,,,,,,,,,,
11452989,away,Al Raed,Naif Hazzazi,naif-hazzazi,N. Hazzazi,M,88,176.0,9,M,818734,EUR,717811200,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
