match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,stat_aerialLost,player_lastName,stat_bigChanceMissed,stat_keyPass,stat_challengeLost,stat_outfielderBlock,stat_accurateCross,stat_wonContest,stat_blockedScoringAttempt,stat_hitWoodwork,player_sofascoreId,captain,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_bigChanceCreated,stat_goals,stat_errorLeadToAShot,stat_totalOffside
12923111,home,Al-Ettifaq,Marek Rodák,marek-rodak,M. Rodák,G,1,188.0,518,M,358694,EUR,850435200,G,1,1,False,22.0,13.0,14.0,6.0,0.0,10.0,12.0,3.0,10.0,4.0,1.0,90.0,25.0,6.3,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12923111,home,Al-Ettifaq,Radhi Al-Oteibi,radhi-al-oteibi,R. Al-Oteibi,D,61,170.0,28,M,963642,EUR,960768000,D,61,61,False,25.0,20.0,,,0.0,11.0,13.0,9.0,14.0,7.0,,90.0,57.0,6.9,14.0,2,2.0,2.0,5.0,5.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12923111,home,Al-Ettifaq,Meshal Ali Khayrallah,meshal-ali-khayrallah,M. A. Khayrallah,D,87,177.0,40,M,1156413,EUR,986947200,D,87,87,False,42.0,32.0,7.0,3.0,0.0,21.0,26.0,11.0,18.0,6.0,,86.0,49.0,6.2,13.0,0,2.0,,2.0,2.0,,,,,1.0,,1.0,,1.0,1.0,1.0,Meshal Ali Khayrallah,1.0,,,,,,,,,,,,,,,,,,
12923111,home,Al-Ettifaq,Abdullah Madu,abdullah-madu,A. Madu,D,3,186.0,189,M,794347,EUR,742694400,D,3,3,False,41.0,38.0,4.0,3.0,0.0,28.0,29.0,10.0,12.0,4.0,,90.0,48.0,6.7,3.0,1,,2.0,1.0,4.0,,,,1.0,4.0,,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,
12923111,home,Al-Ettifaq,Abdulbaset Hindi,abdulbaset-hindi,A. Hindi,D,37,181.0,80,M,949218,EUR,854841600,D,25,25,False,46.0,38.0,6.0,2.0,0.0,17.0,19.0,21.0,28.0,,,90.0,69.0,7.3,10.0,0,1.0,,2.0,4.0,,,,,2.0,7.0,2.0,1.0,1.0,2.0,,,,,,,2.0,2.0,,,,,,,,,,,,,
12923111,home,Al-Ettifaq,Madallah Al-Olayan,madallah-al-olayan,M. Al-Olayan,D,33,170.0,81,M,818813,EUR,777772800,D,33,33,False,17.0,14.0,1.0,,0.0,6.0,7.0,11.0,15.0,6.0,,62.0,35.0,6.4,7.0,0,5.0,1.0,6.0,3.0,,2.0,,,,2.0,1.0,1.0,,,,,,,,1.0,5.0,,3.0,1.0,,,,,,,,,,,
12923111,home,Al-Ettifaq,Álvaro Medrán,alvaro-medran,Á. Medrán,M,10,176.0,321,M,537018,EUR,763689600,M,10,10,False,55.0,47.0,5.0,5.0,0.0,13.0,14.0,36.0,50.0,5.0,,86.0,78.0,6.8,22.0,1,9.0,2.0,5.0,4.0,4.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,2.0,,1.0,1.0,,,,,,,,,
12923111,home,Al-Ettifaq,Abdulelah Al-Malki,abdulelah-al-malki,A. Al-Malki,M,88,170.0,376,M,818840,EUR,781833600,M,88,88,False,61.0,51.0,11.0,4.0,0.0,26.0,27.0,25.0,34.0,9.0,,90.0,82.0,7.4,14.0,1,,,5.0,10.0,1.0,2.0,1.0,,1.0,1.0,3.0,3.0,3.0,5.0,4.0,,,,,2.0,1.0,,,2.0,,,,,,,,,,,
12923111,home,Al-Ettifaq,Georginio Wijnaldum,georginio-wijnaldum,G. Wijnaldum,M,8,175.0,8339,M,22126,EUR,658281600,M,8,8,False,20.0,14.0,1.0,,0.0,5.0,5.0,9.0,15.0,3.0,,90.0,26.0,6.2,10.0,0,,1.0,5.0,2.0,1.0,1.0,,,1.0,,,,2.0,1.0,,,3.0,,,,,,,,,,gwijnaldum,True,,,,,,,
12923111,home,Al-Ettifaq,Karl Toko Ekambi,karl-toko-ekambi,K. Toko Ekambi,F,9,183.0,3818,M,842931,EUR,716428800,F,7,7,False,28.0,23.0,1.0,,0.0,7.0,7.0,16.0,21.0,,,90.0,42.0,7.4,9.0,4,,2.0,2.0,6.0,,2.0,2.0,2.0,,,1.0,,4.0,1.0,1.0,,1.0,,,,,,,2.0,,,karltokoekambi,,,,,,,,
12923111,home,Al-Ettifaq,Moussa Dembélé,moussa-dembele,M. Dembélé,F,9,183.0,2632,M,318653,EUR,837129600,F,9,9,False,15.0,13.0,1.0,1.0,0.0,9.0,11.0,4.0,4.0,,,77.0,26.0,6.7,8.0,1,,1.0,7.0,2.0,1.0,1.0,,1.0,,,,,5.0,,2.0,,3.0,,,1.0,1.0,,,1.0,,,,,,,,,,,
12923111,home,Al-Ettifaq,João Costa,joao-costa,J. Costa,F,18,178.0,623,M,1397478,EUR,1111968000,F,18,18,True,12.0,10.0,1.0,1.0,0.0,4.0,4.0,6.0,13.0,3.0,,28.0,21.0,6.8,8.0,0,5.0,,3.0,2.0,,3.0,,,,,,,,,1.0,,1.0,,,1.0,,,,2.0,,,,,,,,,,,
