match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_shotOffTarget,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_accurateCross,stat_dispossessed,stat_wasFouled,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,player_sofascoreId,stat_punches,stat_goals
10382268,home,FC Groningen,Peter Leeuwenburgh,,,peter-leeuwenburgh,P. Leeuwenburgh,G,41,196,65,M,149660,EUR,764380800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382268,home,FC Groningen,Damil Dankerlui,,,damil-dankerlui,D. Dankerlui,D,15,175,108,M,352552,EUR,840844800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382268,home,FC Groningen,Aimar Sher,,,aimar-sher,A. Sher,M,6,180,896,M,981574,EUR,1040342400,M,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382268,home,FC Groningen,Joey Pelupessy,,,joey-pelupessy,J. Pelupessy,M,6,182,5611,M,235404,EUR,737424000,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382268,home,FC Groningen,Luciano Valente,Luciano Valente,,luciano-valente,L. Valente,M,10,189,1455,M,1121400,EUR,1065225600,M,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382268,home,FC Groningen,Ragnar Oratmangoen,,,ragnar-oratmangoen,R. Oratmangoen,M,11,181,5722,M,899651,EUR,885340800,F,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0ratmangoen,,
10382268,home,FC Groningen,Thom van Bergen,Thom van Bergen,,thom-van-bergen,T. v. Bergen,F,26,180,457,M,1413536,EUR,1073347200,F,55,55,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382268,away,SC Heerenveen,Xavier Mous,,,xavier-mous,X. Mous,G,,188,36,,352328,EUR,807494400,G,1,1,False,,23.0,12.0,17.0,6.0,9.0,11.0,3.0,12.0,1.0,7.0,,1.0,1.0,1.0,,,90.0,30.0,7.2,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
10382268,away,SC Heerenveen,Milan van Ewijk,,,milan-van-ewijk,M. v. Ewijk,D,27,175,699,M,948723,EUR,968371200,D,27,27,False,,24.0,15.0,3.0,3.0,8.0,15.0,7.0,11.0,5.0,3.0,,,,,,,90.0,56.0,6.9,20.0,2,2.0,2.0,1.0,9.0,5.0,1.0,2.0,4.0,2.0,,4.0,1.0,,1.0,,,2.0,,,,,1.0,,,,,
10382268,away,SC Heerenveen,Syb van Ottele,,,syb-van-ottele,S. v. Ottele,D,6,185,91,M,961686,EUR,1012608000,D,6,6,False,,45.0,29.0,13.0,3.0,19.0,24.0,10.0,21.0,3.0,7.0,,,,,,,90.0,55.0,7.0,17.0,0,,1.0,3.0,4.0,5.0,1.0,1.0,,,,1.0,,1.0,2.0,2.0,,1.0,,,,,,,,,,
10382268,away,SC Heerenveen,Paweł Bochniewicz,,,pawel-bochniewicz,P. Bochniewicz,D,4,194,794,M,286097,EUR,822960000,D,5,5,False,True,47.0,38.0,9.0,5.0,25.0,26.0,13.0,21.0,12.0,6.0,,,,,,,90.0,67.0,7.4,10.0,0,,3.0,6.0,4.0,8.0,,2.0,,,1.0,1.0,,,,,,,2.0,,,,,,,,,
10382268,away,SC Heerenveen,Mats Köhlert,,,mats-kohlert,M. Köhlert,D,27,168,173,M,794998,EUR,894067200,D,7,7,False,,46.0,35.0,6.0,,13.0,18.0,23.0,32.0,3.0,4.0,,,,,,,90.0,79.0,7.0,19.0,1,4.0,2.0,2.0,6.0,6.0,1.0,1.0,1.0,1.0,,1.0,,2.0,3.0,1.0,1.0,,2.0,,,,1.0,,1.0,,,
10382268,away,SC Heerenveen,Thom Haye,,,thom-haye,T. Haye,M,33,187,10984,M,149666,EUR,792288000,M,33,33,False,,33.0,24.0,9.0,5.0,10.0,13.0,14.0,22.0,2.0,13.0,,,,,,,79.0,47.0,6.5,16.0,1,2.0,,2.0,6.0,4.0,1.0,,1.0,,2.0,2.0,1.0,,2.0,,,1.0,1.0,1.0,,,,,,thomhaye,,
10382268,away,SC Heerenveen,Anas Tahiri,,,anas-tahiri,A. Tahiri,M,19,179,260,M,544156,EUR,800496000,M,26,26,False,,53.0,39.0,6.0,4.0,20.0,25.0,20.0,30.0,3.0,10.0,,,,,,,90.0,74.0,7.2,20.0,1,2.0,,3.0,4.0,8.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,,1.0,,,,,,,,
10382268,away,SC Heerenveen,Ché Nunnely,Ché,Nunnely,che-nunnely,C. Nunnely,M,11,170,190,M,825841,EUR,918086400,M,24,24,False,,17.0,13.0,,,4.0,5.0,9.0,12.0,,4.0,,,,,,,66.0,33.0,6.8,7.0,2,,4.0,,7.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,2.0,,2.0,,2.0,,,1.0,,,,,
10382268,away,SC Heerenveen,Pelle van Amersfoort,,,pelle-van-amersfoort,P. v. Amersfoort,F,9,193,129,M,318585,EUR,828316800,M,11,11,False,,29.0,15.0,2.0,1.0,,3.0,16.0,28.0,7.0,1.0,,,,,,,90.0,52.0,7.0,21.0,2,2.0,3.0,6.0,8.0,10.0,1.0,,2.0,2.0,2.0,1.0,,,1.0,,1.0,3.0,2.0,2.0,,1.0,1.0,,,,,
10382268,away,SC Heerenveen,Osame Sahraoui,,,osame-sahraoui,O. Sahraoui,M,11,170,7357,M,965357,EUR,992217600,M,20,20,False,,38.0,29.0,1.0,,8.0,8.0,21.0,32.0,2.0,9.0,,,,,,,90.0,63.0,6.7,19.0,2,2.0,1.0,1.0,6.0,8.0,,,2.0,1.0,2.0,,,,5.0,4.0,,4.0,1.0,,,2.0,,,,osamesahraoui,,
10382268,away,SC Heerenveen,Sydney van Hooijdonk,Sydney,van Hooijdonk,sydney-van-hooijdonk,S. v. Hooijdonk,F,20,190,703,M,943595,EUR,949795200,F,17,17,False,,24.0,16.0,1.0,1.0,5.0,5.0,11.0,20.0,1.0,3.0,,,,,,,90.0,34.0,8.6,11.0,2,1.0,3.0,4.0,4.0,8.0,,,,,1.0,1.0,,,1.0,1.0,,1.0,3.0,,,2.0,,,,,,2.0
10382268,away,SC Heerenveen,Simon Olsson,,,simon-olsson,S. Olsson,M,10,185,159,M,850851,EUR,874195200,M,19,19,True,,13.0,9.0,2.0,,4.0,5.0,5.0,8.0,,5.0,,,,,,,24.0,17.0,6.5,6.0,0,,,3.0,1.0,4.0,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,
10382268,away,SC Heerenveen,Daniel Karlsbakk,Daniel Karlsbakk,,daniel-karlsbakk,D. Karlsbakk,F,11,186,589,M,1173573,EUR,1049673600,F,9,9,True,,6.0,5.0,,,1.0,1.0,4.0,5.0,,2.0,,,,,,,11.0,10.0,6.4,3.0,0,,,,3.0,1.0,,,,,,1.0,,,2.0,1.0,,1.0,,,,,,,,,,
10382268,away,SC Heerenveen,Jan Bekkema,,,jan-bekkema,J. Bekkema,G,,186,29,M,843764,EUR,829008000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382268,away,SC Heerenveen,Jesper van der Mark,Jesper van der Mark,,van-der-mark-jesper,J. v. d. Mark,G,1,190,15,M,1157952,EUR,1086739200,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382268,away,SC Heerenveen,Alex Timossi Andersson,,,alex-timossi-andersson,A. T. Andersson,D,21,170,90,M,876303,EUR,979862400,F,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382268,away,SC Heerenveen,Joost van Aken,,,joost-van-aken,J. v. Aken,D,,194,26,,339335,EUR,768787200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382268,away,SC Heerenveen,Hussein Ali,,,hussein-ali,H. Ali,D,15,180,1946,M,962056,EUR,1014940800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382268,away,SC Heerenveen,Rami Kaib,,,rami-kaib,R. Kaib,M,24,178,374,M,834724,EUR,863049600,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382268,away,SC Heerenveen,Tibor Halilović,,,tibor-halilovic,T. Halilović,M,7,176,395,M,843167,EUR,795484800,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382268,away,SC Heerenveen,Rami Al Hajj,,,rami-al-hajj,R. Al Hajj,M,22,180,219,M,978289,EUR,1000684800,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382268,away,SC Heerenveen,Antoine Colassin,,,antoine-colassin,A. Colassin,F,25,188,181,M,909965,EUR,983145600,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
