match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,player_firstName,player_lastName,stat_totalOffside,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_errorLeadToAShot
12501544,home,Atalanta,Mateo Retegui,mateo-retegui,M. Retegui,F,32,186,15837,M,914501,EUR,925344000,F,32,32,False,24.0,19.0,1.0,1.0,1.0,6.0,9.0,13.0,15.0,,3.0,1.0,1.0,,,,90.0,40.0,6.7,13.0,0.0346925,3,,mateoretegui,5.0,8.0,,,,,,6.0,1.0,,1.0,,,,3.0,2.0,2.0,2.0,2.0,,0.2499,,,,,,3.0,,0.4761,,,,
12501544,home,Atalanta,Stefan Posch,stefan-posch,S. Posch,D,4,188,1364,M,355486,EUR,863568000,D,5,5,True,28.0,26.0,,,0.0,16.0,16.0,10.0,12.0,,4.0,,1.0,,,,45.0,36.0,6.2,3.0,0.00534269,0,,,2.0,3.0,,,,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12501544,home,Atalanta,Ademola Lookman,ademola-lookman,A. Lookman,F,22,174,80703,M,824200,EUR,877305600,F,11,11,True,16.0,13.0,,,0.0,3.0,3.0,10.0,14.0,,3.0,,1.0,,,,45.0,24.0,7.1,4.0,0.186737,2,,molalookman,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,,2.0,2.0,,,0.085,,,1.0,2.0,,,,,,,,
12501544,home,Atalanta,Éderson,ederson,Éderson,M,13,183,7659,M,946888,EUR,931305600,M,13,13,True,29.0,27.0,2.0,,0.0,13.0,14.0,14.0,15.0,,2.0,1.0,3.0,,,,35.0,35.0,6.5,4.0,0.0206557,0,,ederson99,,1.0,,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
12501544,home,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,190437,EUR,792288000,M,8,8,True,31.0,27.0,2.0,2.0,0.0,9.0,10.0,18.0,22.0,2.0,3.0,1.0,1.0,,,,32.0,36.0,6.8,6.0,0.0159426,0,,pasalicmario,1.0,2.0,1.0,1.0,,,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
12501544,home,Atalanta,Juan Cuadrado,juan-cuadrado,J. Cuadrado,M,11,179,11319,M,47743,EUR,580608000,M,7,7,True,14.0,12.0,,,0.0,2.0,4.0,10.0,11.0,,1.0,,1.0,,,,18.0,17.0,6.6,3.0,0.00871868,0,,cuadrado,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12501544,home,Atalanta,Rui Patrício,rui-patricio,R. Patrício,G,,190,3199,M,17737,EUR,571881600,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,rpatricio1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501544,home,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193,299,M,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501544,home,Atalanta,Isak Hien,hien-isak,I. Hien,D,4,191,2306,M,1157713,EUR,916185600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501544,home,Atalanta,Rafael Tolói,rafael-toloi,R. Tolói,D,2,185,2015,M,82943,EUR,655516800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501544,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1856,M,100389,EUR,670204800,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501544,home,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2125,M,132318,EUR,708220800,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501544,home,Atalanta,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183,4807,M,980624,EUR,1014508800,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,lakisamar10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501544,away,Parma,Zion Suzuki,zion-suzuki,Z. Suzuki,G,31,189,4904,M,905351,EUR,1029888000,G,31,31,False,40.0,28.0,25.0,13.0,0.0,15.0,16.0,13.0,24.0,1.0,1.0,3.0,7.0,2.0,2.0,1.0,90.0,48.0,6.9,12.0,0.0102711,0,-0.0815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
12501544,away,Parma,Botond Balogh,botond-balogh,B. Balogh,D,5,189,1291,M,983510,EUR,1023321600,D,4,4,False,30.0,26.0,5.0,5.0,0.0,16.0,16.0,10.0,14.0,2.0,6.0,3.0,2.0,,,,90.0,42.0,7.0,5.0,0.0127418,1,,,,3.0,2.0,2.0,,4.0,3.0,,2.0,,,,,,,,,,1.0,1.0,0.2104,,,,,,,,,,,,
12501544,away,Parma,Alessandro Circati,alessandro-circati,A. Circati,D,39,190,800,M,1155423,EUR,1065744000,D,39,39,False,38.0,32.0,5.0,4.0,0.0,25.0,28.0,7.0,10.0,7.0,10.0,6.0,4.0,,,,90.0,52.0,6.9,7.0,0.00348776,1,,,1.0,2.0,1.0,,1.0,2.0,2.0,1.0,,,1.0,,,,,,,,,,0.0859,,,,1.0,,,,,,,,
12501544,away,Parma,Lautaro Valenti,lautaro-valenti,L. Valenti,D,5,188,629,M,958517,EUR,916272000,D,5,5,False,47.0,41.0,4.0,1.0,0.0,24.0,26.0,17.0,22.0,,1.0,1.0,5.0,,,,90.0,59.0,6.5,9.0,0.0116037,0,,,,2.0,2.0,1.0,2.0,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12501544,away,Parma,Mandela Keita,mandela-keita,M. Keita,M,16,180,1230,M,1110136,EUR,1020988800,M,16,16,False,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,8.0,2.0,6.5,,0.00030484,0,,,,,,,,,,,,,,,,,,,,,,,,Mandela Keita,,,,,,,,,,,
12501544,away,Parma,Enrico Del Prato,enrico-del-prato,E. Del Prato,D,15,183,860,M,928103,EUR,942192000,M,15,15,False,31.0,29.0,2.0,1.0,0.0,11.0,11.0,18.0,20.0,1.0,3.0,4.0,2.0,,,,90.0,42.0,7.2,4.0,0.0147126,0,,,,1.0,,1.0,,1.0,,1.0,1.0,True,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,
12501544,away,Parma,Hernani,hernani,Hernani,M,8,188,409,M,156019,EUR,764726400,M,27,27,False,21.0,20.0,2.0,1.0,0.0,10.0,11.0,11.0,14.0,,2.0,1.0,4.0,,,,45.0,31.0,6.9,7.0,0.1116,0,,,,1.0,1.0,,,2.0,2.0,3.0,,,,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12501544,away,Parma,Simon Sohm,simon-sohm,S. Sohm,M,23,188,941,M,909991,EUR,986947200,M,19,19,False,36.0,33.0,,,0.0,16.0,17.0,17.0,20.0,,2.0,,6.0,,,,78.0,46.0,6.7,6.0,0.22638,2,,,2.0,4.0,,,1.0,,,,,,,1.0,,,1.0,1.0,3.0,2.0,,,0.1238,,,,1.0,,1.0,,0.1228,,,,
12501544,away,Parma,Emanuele Valeri,emanuele-valeri,E. Valeri,D,14,180,818,M,891346,EUR,912988800,M,14,14,False,10.0,8.0,2.0,1.0,0.0,5.0,5.0,3.0,9.0,,,2.0,3.0,,,,45.0,25.0,6.6,11.0,0.0146419,0,,,,1.0,1.0,,1.0,,,1.0,,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,
12501544,away,Parma,Mateo Pellegrino,pellegrino-mateo,M. Pellegrino,F,9,192,3039,M,1099296,EUR,983404800,F,32,32,False,33.0,24.0,5.0,4.0,0.0,5.0,7.0,19.0,26.0,6.0,8.0,,7.0,,,,90.0,51.0,6.7,19.0,0.272885,3,,,3.0,14.0,1.0,,1.0,,,3.0,3.0,,1.0,,,1.0,1.0,6.0,2.0,1.0,1.0,,0.8536,,,,2.0,,1.0,,0.5356,,,,
12501544,away,Parma,Ange-Yoan Bonny,ange-yoan-bonny,A. Bonny,F,14,189,10665,M,1086223,EUR,1067040000,F,13,13,False,32.0,26.0,,,1.0,10.0,12.0,16.0,22.0,,4.0,,2.0,,,,88.0,52.0,7.2,16.0,0.199688,3,,,3.0,6.0,,,,,,5.0,,,2.0,2.0,,,3.0,2.0,3.0,2.0,,1.0,0.2996,,,1.0,,,2.0,,0.4209,,,,
12501544,away,Parma,Adrián Bernabé,adrian-bernabe,A. Bernabé,M,10,170,2308,M,934384,EUR,990835200,M,10,10,True,69.0,61.0,10.0,8.0,1.0,32.0,33.0,29.0,38.0,,2.0,1.0,4.0,,,,82.0,80.0,7.5,11.0,0.113087,2,,,2.0,4.0,1.0,,,1.0,,,,,1.0,2.0,,,1.0,1.0,,,,,0.0958,,,,1.0,,1.0,,0.0566,,,,
12501544,away,Parma,Jacob Ondrejka,ondrejka-jacob,J. Ondrejka,M,17,180,1012,M,1004790,EUR,1030924800,F,17,17,True,13.0,12.0,,,0.0,4.0,5.0,9.0,10.0,,1.0,,4.0,,,,45.0,23.0,8.8,3.0,0.0790148,4,,,,,,,,,,1.0,,,1.0,2.0,1.0,,1.0,,,,1.0,,0.7551,,,,,,4.0,2.0,1.6583,,,,
12501544,away,Parma,Antoine Hainaut,antoine-hainaut,A. Hainaut,M,18,188,140,M,1394202,EUR,1013990400,M,20,20,True,14.0,11.0,,,0.0,2.0,2.0,10.0,15.0,2.0,2.0,,2.0,,,,45.0,24.0,7.3,8.0,0.0972563,1,,,,1.0,,,,,,1.0,,,,3.0,1.0,,2.0,,1.0,,,,0.2608,Antoine Hainaut,,,,,1.0,1.0,0.1946,,,,1.0
12501544,away,Parma,Nahuel Estévez,nahuel-estevez,N. Estévez,M,8,183,519,M,895868,EUR,816307200,M,8,8,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,3.0,1.0,1.0,,,,12.0,8.0,6.9,1.0,0.00032993,1,,,,,,,,2.0,1.0,,,,,,,,,,1.0,1.0,,1.0,0.0148,,,,,,,,,,,,
12501544,away,Parma,Matteo Cancellieri,matteo-cancellieri,M. Cancellieri,F,22,185,1422,M,1017649,EUR,1013472000,F,22,22,True,1.0,,,,0.0,,,,1.0,,,,,,,,9.0,1.0,6.5,1.0,,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12501544,away,Parma,Edoardo Corvi,edoardo-corvi,E. Corvi,G,40,183,241,M,990411,EUR,985305600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501544,away,Parma,Richard Marcone,richard-marcone,R. Marcone,G,16,184,28,M,173355,EUR,727574400,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501544,away,Parma,Alessandro Vogliacco,alessandro-vogliacco,A. Vogliacco,D,4,186,344,M,807295,EUR,905731200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501544,away,Parma,Drissa Camara,drissa-camara,D. Camara,M,3,179,550,M,958167,EUR,1013990400,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501544,away,Parma,Adrian Benedyczak,benedyczak-adrian,A. Benedyczak,M,19,190,1431,M,928295,EUR,975024000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501544,away,Parma,Mathias Løvik,lovik-mathias-fjortoft,M. F. Løvik,M,14,183,457,M,1133715,EUR,1070668800,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501544,away,Parma,Dennis Man,dennis-man,D. Man,M,27,182,10418,M,812145,EUR,904089600,F,98,98,True,,,,,,,,,,,,,,,,,,,,,,0,,dennisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501544,away,Parma,Milan Đurić,milan-duric,M. Đurić,F,9,199,819,M,76132,EUR,643334400,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501544,away,Parma,Anas Haj Mohamed,anas-haj-mohamed,A. H. Mohamed,F,21,174,1496,M,1155432,EUR,1111795200,F,61,61,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501544,away,Parma,Pontus Almqvist,pontus-almqvist,P. Almqvist,F,11,183,456,M,856065,EUR,931564800,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
