match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_ownGoals,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_possessionLostCtrl,stat_expectedGoals,stat_aerialLost,stat_unsuccessfulTouch,stat_fouls,player_sofascoreId,stat_challengeLost,stat_wasFouled,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_totalTackle,stat_wonTackle,captain,stat_penaltyConceded,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated,stat_goodHighClaim,stat_hitWoodwork,stat_errorLeadToAGoal,stat_penaltyWon
12513723,home,Sporting CP,Rui Silva,Rui,Silva,rui-silva,R. Silva,G,1,191,3299,M,253809,EUR,760579200,G,24,24,False,18.0,18.0,2.0,2.0,0.0,17.0,17.0,1.0,1.0,1.0,1.0,2.0,9.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,90.0,34.0,7.6,0.00036028,0,0.4338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513723,home,Sporting CP,Iván Fresneda,,,ivan-fresneda,I. Fresneda,D,22,183,1941,M,1167818,EUR,1096243200,D,22,22,False,31.0,28.0,2.0,1.0,0.0,14.0,14.0,14.0,19.0,,1.0,,1.0,,,,,,,,85.0,45.0,6.7,0.0195468,1,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,0.1744,,,,,,,,,,,,,,,,,,,,,,,,,
12513723,home,Sporting CP,Jeremiah St. Juste,,,jeremiah-st-juste,J. St. Juste,D,8,185,1155,M,787640,EUR,845683200,D,3,3,False,13.0,12.0,1.0,1.0,0.0,11.0,11.0,1.0,2.0,,,,3.0,,,,,,,,11.0,14.0,6.2,0.00041079,0,,,2.0,,,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12513723,home,Sporting CP,Gonçalo Inácio,Gonçalo,Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,False,84.0,76.0,7.0,4.0,0.0,38.0,40.0,38.0,44.0,1.0,2.0,2.0,3.0,,,,,,,,90.0,94.0,7.0,0.0772698,1,,,3.0,1.0,,1.0,1.0,1.0,9.0,0.122,1.0,,,goncaloinacio_25,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
12513723,home,Sporting CP,Maximiliano Araújo,Maximiliano,Araújo,maximiliano-araujo,M. Araújo,M,20,179,3576,M,929193,EUR,950572800,D,20,20,False,49.0,44.0,5.0,2.0,0.0,12.0,12.0,33.0,40.0,1.0,9.0,1.0,7.0,,,,,,,,90.0,81.0,7.3,0.268162,0,,3.0,8.0,5.0,2.0,,,1.0,16.0,,2.0,2.0,,,1.0,2.0,1.0,1.0,2.0,4.0,3.0,,,,,,,,,,,,,,
12513723,home,Sporting CP,Morten Hjulmand,Morten,Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,859917,EUR,930268800,M,42,42,False,45.0,38.0,3.0,1.0,0.0,13.0,13.0,25.0,33.0,1.0,4.0,,5.0,,,,,,,,62.0,52.0,5.7,0.111529,1,,1.0,4.0,,,1.0,,1.0,9.0,0.0476,1.0,,2.0,,,2.0,,,1.0,1.0,1.0,True,1.0,,,,,,,,,,,,
12513723,home,Sporting CP,João Simões,João Simões,,joao-simoes,J. Simões,M,52,178,1481,M,1410209,EUR,1168041600,M,52,52,False,48.0,43.0,2.0,1.0,0.0,16.0,17.0,27.0,32.0,,2.0,1.0,6.0,,,,,,,,85.0,68.0,6.1,0.021956,0,,1.0,7.0,4.0,,,1.0,,14.0,,,3.0,1.0,,1.0,,,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,
12513723,home,Sporting CP,Francisco Trincão,Francisco,Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,830431,EUR,946425600,M,17,17,False,30.0,25.0,4.0,3.0,0.0,6.0,7.0,19.0,26.0,,4.0,1.0,4.0,,,,,,,,90.0,53.0,7.2,0.263866,4,,3.0,5.0,3.0,1.0,1.0,,1.0,16.0,0.4943,1.0,3.0,,trincao,,1.0,2.0,,2.0,2.0,1.0,,,1.0,1.0,2.0,1.0,0.7666,,,,,,,
12513723,home,Sporting CP,Daniel Bragança,Daniel,Bragança,daniel-braganca,D. Bragança,M,23,178,1406,M,861979,EUR,927763200,M,23,23,False,8.0,7.0,1.0,1.0,0.0,4.0,4.0,3.0,4.0,,1.0,,1.0,,,,,,,,14.0,10.0,6.5,0.00418098,0,,,1.0,1.0,,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
12513723,home,Sporting CP,Geovany Quenda,Geovany,Quenda,geovany-quenda,G. Quenda,M,7,172,12851,M,1403165,EUR,1177891200,M,57,57,False,42.0,35.0,4.0,3.0,0.0,5.0,5.0,33.0,55.0,,7.0,,5.0,,,,,,,,90.0,82.0,7.8,0.330318,2,,18.0,2.0,2.0,1.0,,,,27.0,0.1431,1.0,2.0,,GeoQuenda07,,4.0,5.0,3.0,,2.0,1.0,,,,1.0,1.0,,0.0474,,,,,,,
12513723,home,Sporting CP,Viktor Gyökeres,,,viktor-gyokeres,V. Gyökeres,F,14,187,198098,M,804508,EUR,896918400,F,9,9,False,19.0,16.0,,,1.0,4.0,4.0,13.0,16.0,1.0,1.0,2.0,1.0,,,,,,,,90.0,38.0,7.2,0.1787,5,,1.0,5.0,2.0,,1.0,,,11.0,0.6738,1.0,3.0,,VGyökeres,,,5.0,1.0,2.0,,,,,,3.0,1.0,,0.1281,1.0,1.0,,,,,
12513723,home,Sporting CP,Zeno Debast,,,zeno-debast,Z. Debast,D,6,191,3313,M,1126512,EUR,1066867200,D,6,6,True,66.0,58.0,4.0,1.0,0.0,28.0,29.0,31.0,38.0,,3.0,3.0,6.0,,,,,,,,79.0,76.0,7.0,0.018668,1,,1.0,1.0,,,1.0,,1.0,8.0,0.0196,,,1.0,,,1.0,,1.0,,2.0,2.0,,,,,,,,,,,,,,
12513723,home,Sporting CP,Conrad Harder,,,harder-conrad,C. Harder,F,11,186,4727,M,1494826,EUR,1112832000,F,19,19,True,9.0,8.0,,,1.0,3.0,3.0,6.0,11.0,3.0,4.0,1.0,,,,,,,,,76.0,30.0,8.3,0.7828,4,,5.0,6.0,2.0,1.0,2.0,,,10.0,0.3697,2.0,2.0,,,1.0,1.0,2.0,1.0,2.0,,,,,,2.0,,1.0,0.5866,,,2.0,,,,
12513723,home,Sporting CP,Alexandre Brito,,,alexandre-brito,A. Brito,M,50,190,239,M,1403151,EUR,1121731200,M,50,50,True,2.0,2.0,,,0.0,,,2.0,2.0,,2.0,,1.0,,,,,,,,12.0,5.0,6.7,0.00221797,0,,,1.0,,,,,,,,,,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,
12513723,home,Sporting CP,Biel,Gabriel,Teixeira Aragão,biel,Biel,F,20,169,2151,M,1106140,EUR,986083200,F,30,30,True,1.0,1.0,,,0.0,1.0,1.0,,2.0,,,,,,,,,,,,12.0,6.0,6.8,7.812e-05,2,,2.0,,,,1.0,,,3.0,0.0862,,1.0,,,,,,,,,,,,,1.0,,,0.1209,,,,,,,
12513723,home,Sporting CP,Franco Israel,,,franco-israel,F. Israel,G,81,189,2282,M,1084846,EUR,956361600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513723,home,Sporting CP,Eduardo Quaresma,Eduardo,Quaresma,eduardo-quaresma,E. Quaresma,D,72,185,2167,M,989841,EUR,1015027200,D,72,72,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513723,home,Sporting CP,Ricardo Esgaio,,,ricardo-esgaio,R. Esgaio,D,47,171,673,M,97000,EUR,737510400,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513723,home,Sporting CP,Manuel Mendonça,Manuel Mendonça,,manuel-mendonca,M. Mendonça,M,88,168,229,M,1214993,EUR,1111622400,M,88,88,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
