match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,captain,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_outfielderBlock,stat_wasFouled,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_hitWoodwork,stat_unsuccessfulTouch,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,player_firstName,player_lastName,player_sofascoreId,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalkeeperValueNormalized
14429551,home,Al-Fayha,Orlando Mosquera,orlando-mosquera,O. Mosquera,G,52,191.0,495,M,886041,EUR,788313600,G,52,52,False,38.0,27.0,21.0,10.0,0.0,20.0,25.0,7.0,13.0,9.0,1.0,1.0,90.0,46.0,7.0,12.0,0.00113948,0.0,0,0.0656,0.05,0.01,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429551,home,Al-Fayha,Mohammed Al Baqawi,mohammed-al-baqawi,M. A. Baqawi,D,22,170.0,21,M,893199,EUR,805507200,D,22,22,False,17.0,13.0,4.0,1.0,0.0,10.0,10.0,3.0,7.0,3.0,,,90.0,40.0,6.7,7.0,0.00771061,,0,,-0.06,0.07,-0.07,True,1.0,5.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14429551,home,Al-Fayha,Chris Smalling,chris-smalling,C. Smalling,D,5,192.0,1654,M,47741,EUR,627696000,D,5,5,False,37.0,32.0,5.0,1.0,0.0,26.0,27.0,6.0,10.0,4.0,,,90.0,57.0,7.4,5.0,0.0139831,,0,,0.17,0.05,0.43,,,,4.0,,13.0,2.0,2.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14429551,home,Al-Fayha,Mikel Villanueva,mikel-villanueva,M. Villanueva,D,17,192.0,345,M,836279,EUR,734745600,D,17,17,False,46.0,41.0,5.0,2.0,0.0,34.0,37.0,7.0,9.0,3.0,,,90.0,55.0,7.1,6.0,0.00291325,,0,,0.08,0.04,0.35,,,3.0,2.0,1.0,5.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14429551,home,Al-Fayha,Ahmed Bamasud,ahmed-bamasud,A. Bamasud,D,18,175.0,114,M,893197,EUR,816998400,D,18,18,False,35.0,27.0,3.0,,0.0,15.0,17.0,12.0,18.0,8.0,,,90.0,71.0,7.3,17.0,0.207392,,0,,0.27,0.1,0.24,,3.0,4.0,6.0,2.0,6.0,7.0,4.0,3.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
14429551,home,Al-Fayha,Alfa Semedo,alfa-semedo,A. Semedo,M,30,190.0,367,M,887343,EUR,872899200,M,30,30,False,28.0,23.0,2.0,1.0,0.0,11.0,13.0,12.0,15.0,7.0,,,85.0,45.0,6.6,8.0,0.0109024,,4,,0.13,0.03,0.34,,,5.0,4.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,3.0,1.0,,,,2.0,2.0,0.4889,-0.73,,,,,,,,,,,
14429551,home,Al-Fayha,Yassine Benzia,yassine-benzia,Y. Benzia,M,8,181.0,9531,M,155718,EUR,778982400,M,8,8,False,53.0,49.0,5.0,3.0,0.0,28.0,29.0,21.0,24.0,9.0,,,90.0,66.0,7.2,7.0,0.0294703,,0,,0.31,0.03,-0.03,,,4.0,5.0,2.0,,2.0,,,,1.0,,1.0,,2.0,3.0,3.0,,1.0,,,,,,,,benzia9,,,,,,,,
14429551,home,Al-Fayha,Rayan Enad,rayan-enad,R. Enad,M,77,170.0,21,M,1549104,EUR,977702400,M,77,77,False,15.0,11.0,2.0,,0.0,2.0,3.0,9.0,12.0,4.0,,,75.0,28.0,6.3,11.0,0.0133419,,0,,0.03,0.03,-0.13,,3.0,9.0,3.0,4.0,,1.0,2.0,2.0,1.0,,,,2.0,2.0,1.0,1.0,,3.0,,,,,,Rayan Enad,,,1.0,,,,,,,
14429551,home,Al-Fayha,Jason,jason,Jason,M,23,179.0,257,M,330677,EUR,773452800,M,23,23,False,18.0,12.0,1.0,,0.0,7.0,8.0,5.0,10.0,2.0,,,89.0,42.0,7.8,19.0,0.452028,,1,,0.69,0.26,-0.02,,6.0,4.0,7.0,1.0,,,2.0,1.0,1.0,,,4.0,1.0,1.0,2.0,1.0,,5.0,3.0,,,0.0244,-0.1,,,,2.0,1.0,0.0833,,,,,
14429551,home,Al-Fayha,Fashion Sakala,fashion-sakala,F. Sakala,F,10,178.0,8842,M,876626,EUR,858297600,M,10,10,False,21.0,14.0,1.0,,0.0,2.0,4.0,12.0,17.0,3.0,,,90.0,45.0,6.9,16.0,0.0914044,,2,,0.21,0.57,0.14,,1.0,8.0,5.0,,1.0,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,3.0,4.0,1.0,,1.0,1.0,,2.0,0.2732,-0.58,,,fashionjr10,,,,2.0,,,,
14429551,home,Al-Fayha,Silvère Ganvoula,silvere-ganvoula,S. Ganvoula,F,35,191.0,746,M,787448,EUR,836006400,F,35,35,False,15.0,11.0,2.0,2.0,0.0,4.0,4.0,7.0,11.0,,,,90.0,35.0,6.5,13.0,0.047501,,1,,0.1,-0.64,0.16,,,9.0,8.0,,3.0,,1.0,1.0,2.0,4.0,,2.0,4.0,,5.0,2.0,,6.0,2.0,1.0,,0.0521,-0.34,,,,,,,1.0,,,,
14429551,home,Al-Fayha,Abdullah Al-Jawaey,abdullah-al-jawaey,A. Al-Jawaey,M,11,173.0,18,M,868945,EUR,826329600,F,11,11,True,3.0,2.0,,,0.0,2.0,2.0,,1.0,1.0,,,15.0,6.0,6.7,2.0,2.417e-05,,0,,-0.02,-0.05,0.18,,,,2.0,,1.0,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
14429551,home,Al-Fayha,Rakan Kaabi,rakan-kaabi,R. Kaabi,M,6,170.0,25,M,1171233,EUR,1038787200,M,6,6,True,5.0,4.0,1.0,,0.0,3.0,3.0,1.0,2.0,,,,11.0,7.0,6.6,1.0,0.00013562,,0,,0.02,0.0,0.13,,,1.0,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,Rakan Kaabi,,,,,,,,,,
14429551,home,Al-Fayha,Nawwaf Al Harthi,nawwaf-al-harthi,N. A. Harthi,M,7,169.0,18,M,948046,EUR,908150400,M,7,7,True,,,,,0.0,,,,,,,,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429551,home,Al-Fayha,Sattam Al Shammari,sattam-al-shammari,S. A. Shammari,G,13,185.0,11,M,1911637,EUR,1093910400,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429551,home,Al-Fayha,Khalid Al Rammah,khalid-al-rammah,K. A. Rammah,D,75,,16,M,1542651,EUR,1114819200,D,75,75,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Khalid Al Rammah,,,,,,,,,,
14429551,home,Al-Fayha,Ziyad Al-Sahafi,ziyad-al-sahafi,Z. Al-Sahafi,D,21,182.0,36,M,831259,EUR,782352000,D,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429551,home,Al-Fayha,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429551,home,Al-Fayha,Ali Al Hussain,ali-al-hussain,A. A. Hussain,M,6,170.0,11,M,1916420,EUR,1117843200,M,55,55,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ali Al Hussain,,,,,,,,,,
14429551,home,Al-Fayha,Malek Al Abdulmonam,malek-al-abdulmonam,M. A. Abdulmonam,F,9,174.0,23,M,1017888,EUR,889315200,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429551,away,Al-Shabab,Marcelo Grohe,marcelo-grohe,M. Grohe,G,43,188.0,626,M,39427,EUR,537494400,G,43,43,False,28.0,26.0,3.0,1.0,0.0,26.0,27.0,,1.0,8.0,,1.0,90.0,38.0,7.2,2.0,8.463e-05,0.2029,0,0.0833,0.07,-0.01,0.17,,,,2.0,,2.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,0.24
14429551,away,Al-Shabab,Mubarak Al-Rajeh,mubarak-al-rajeh,M. Al-Rajeh,D,94,,39,M,1429814,EUR,1059696000,D,94,94,False,26.0,17.0,6.0,2.0,0.0,11.0,13.0,6.0,13.0,2.0,,,90.0,51.0,7.4,13.0,0.00448747,,0,,0.03,-0.05,0.61,,2.0,3.0,5.0,,4.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,Mubarak Abdul Rahman Al Rajeh,,,1.0,,,,,,,
14429551,away,Al-Shabab,Mohammed Al Shwirekh,mohammed-al-shwirekh,M. A. Shwirekh,D,2,179.0,63,M,1519331,EUR,883612800,D,2,2,False,50.0,47.0,5.0,2.0,0.0,41.0,41.0,6.0,9.0,3.0,,,90.0,56.0,6.8,3.0,0.00251213,,0,,0.17,0.03,-0.02,,,5.0,3.0,1.0,4.0,,,,3.0,2.0,,1.0,2.0,,,,,,,,,,,Mohammed Al Shwirekh,,,,,,,,,,
14429551,away,Al-Shabab,Wesley Hoedt,wesley-hoedt,W. Hoedt,D,4,188.0,354,M,336813,EUR,762912000,D,4,4,False,71.0,64.0,15.0,12.0,0.0,47.0,48.0,17.0,23.0,2.0,,,90.0,87.0,7.8,8.0,0.0471027,,0,,0.35,0.09,0.46,,1.0,3.0,3.0,,9.0,2.0,1.0,1.0,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
14429551,away,Al-Shabab,Saad Yaslam Balobaid,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,1066588,EUR,948931200,D,31,31,False,29.0,24.0,,,0.0,7.0,9.0,17.0,20.0,4.0,,,90.0,57.0,7.0,13.0,0.0972356,,0,,0.21,0.01,-0.09,,1.0,6.0,7.0,2.0,1.0,2.0,3.0,,1.0,1.0,,1.0,1.0,,4.0,2.0,,3.0,,,,,,Saad Yaslam Balobaid,,,,,,,,,,
14429551,away,Al-Shabab,Yacine Adli,yacine-adli,Y. Adli,M,29,187.0,3775,M,859024,EUR,964828800,M,29,29,False,38.0,30.0,7.0,4.0,0.0,14.0,17.0,16.0,21.0,3.0,,,83.0,56.0,7.8,16.0,0.190619,,1,,0.31,0.23,0.78,,4.0,5.0,4.0,1.0,,,3.0,1.0,1.0,,1.0,,1.0,,4.0,1.0,,3.0,2.0,1.0,,0.023,-0.1,,,adliyacine,2.0,,,,,,,
14429551,away,Al-Shabab,Vincent Sierro,vincent-sierro,V. Sierro,M,14,184.0,459,M,794412,EUR,813110400,M,14,14,False,52.0,44.0,7.0,3.0,0.0,27.0,28.0,17.0,24.0,7.0,,,90.0,59.0,6.9,10.0,0.033319,,0,,0.14,0.04,-0.02,,,5.0,5.0,2.0,,,3.0,3.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,
14429551,away,Al-Shabab,Carlos Junior,carlos-junior,C. Junior,M,13,176.0,437,M,555624,EUR,808444800,M,13,13,False,26.0,19.0,,,0.0,10.0,11.0,9.0,15.0,6.0,,,90.0,51.0,6.2,18.0,0.00808047,,2,,-0.28,0.12,-0.11,,2.0,10.0,5.0,3.0,,1.0,2.0,2.0,,1.0,,,3.0,3.0,3.0,2.0,,4.0,,2.0,,0.4249,-0.15,,,,,,,,,,,
14429551,away,Al-Shabab,Josh Brownhill,josh-brownhill,J. Brownhill,M,8,179.0,822,M,358394,EUR,819331200,M,8,8,False,31.0,25.0,,,0.0,5.0,7.0,20.0,24.0,6.0,,,77.0,42.0,6.7,7.0,0.0406782,,1,,-0.03,0.01,0.18,,1.0,2.0,3.0,,1.0,,2.0,2.0,2.0,1.0,1.0,,,,,,,,1.0,,,0.035,-0.08,,,,,1.0,0.0656,,,,,
14429551,away,Al-Shabab,Yannick Carrasco,yannick-carrasco,Y. Carrasco,F,10,180.0,4751,M,182001,EUR,747100800,M,10,10,False,32.0,22.0,1.0,1.0,0.0,7.0,8.0,15.0,24.0,4.0,,,90.0,64.0,7.3,25.0,0.0550292,,2,,-0.16,0.5,-0.01,True,8.0,4.0,11.0,,,,2.0,2.0,,,,2.0,,1.0,10.0,7.0,,3.0,,,2.0,0.0907,-0.17,,,yannickferreiracarrasco,2.0,,,,,,,
14429551,away,Al-Shabab,Abderrazak Hamdallah,abderrazak-hamdallah,A. Hamdallah,F,9,182.0,11081,M,826961,EUR,661392000,F,9,9,False,18.0,11.0,,,0.0,3.0,5.0,8.0,13.0,2.0,,,90.0,27.0,6.2,10.0,0.0203678,,1,,-0.3,-0.6,0.18,,,4.0,3.0,,2.0,,,,1.0,2.0,,,,1.0,3.0,1.0,,,,1.0,,0.0657,-0.3,,,abderrazak_hamdallah,,,,,,,,
14429551,away,Al-Shabab,Faisal Al-Sibyani,faisal-al-sibyani,F. Al-Sibyani,M,6,172.0,54,M,1217924,EUR,1057536000,M,6,6,True,11.0,10.0,1.0,,0.0,5.0,5.0,5.0,6.0,,,,13.0,15.0,6.6,3.0,0.00204021,,0,,0.02,0.01,-0.03,,,2.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
14429551,away,Al-Shabab,Majed Abdullah,majed-abdullah,M. Abdullah,F,19,186.0,45,M,1847479,EUR,1139788800,F,19,19,True,1.0,,,,0.0,,,,1.0,,,,13.0,2.0,6.3,2.0,,,0,,0.0,,0.0,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14429551,away,Al-Shabab,Abdulaziz Rahma,abdulaziz-rahma,A. Rahma,G,23,,20,M,1429802,EUR,1017964800,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdulaziz Rahma,,,,,,,,,,
14429551,away,Al-Shabab,Mohammed Essa Harbush,mohammed-essa-harbush,M. E. Harbush,D,38,170.0,36,M,1201501,EUR,1051142400,D,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammed Essa Harbush,,,,,,,,,,
14429551,away,Al-Shabab,Sultan Al Anzi,sultan,Sultan,D,34,,11,M,2234431,EUR,1060214400,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sultan,,,,,,,,,,
14429551,away,Al-Shabab,Abdullah Matuq,abdullah-matuq,A. Matuq,M,37,172.0,40,M,2031044,EUR,1049241600,F,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdullah Matuq,,,,,,,,,,
14429551,away,Al-Shabab,Nawaf Al Sadi,nawaf-alsadi,N. A. Sadi,M,18,172.0,64,M,1115888,EUR,972086400,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nawaf Alsadi,,,,,,,,,,
14429551,away,Al-Shabab,Abdulaziz Al-Othman,abdulaziz-al-othman,A. Al-Othman,F,91,182.0,92,M,1884430,EUR,1073001600,F,91,91,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdulaziz Al-Othman,,,,,,,,,,
14429551,away,Al-Shabab,Hammam Al-Hammami,al-hammami-hammam,H. Al-Hammami,F,22,169.0,198,M,1836904,EUR,1075420800,F,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hammam Al-Hammami,,,,,,,,,,
