match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_wasFouled,stat_outfielderBlock,stat_dispossessed,stat_onTargetScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_penaltyWon,stat_keyPass,player_sofascoreId,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyMiss,stat_goals,stat_penaltyFaced,stat_penaltyConceded
11067591,home,Cuiabá,Walter,walter,Walter,G,22,188,774,M,329055,EUR,564192000,G,1,1,False,True,14.0,9.0,9.0,4.0,7.0,7.0,2.0,7.0,9.0,1.0,1.0,2.0,90.0,19.0,6.6,5.0,0.0,0.0,0.00013132,0,0.0601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067591,home,Cuiabá,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,33,188,291,M,953736,EUR,923443200,D,2,2,False,,29.0,24.0,3.0,1.0,15.0,18.0,9.0,12.0,4.0,,,,90.0,53.0,6.8,9.0,0.0,0.0,0.0130259,0,,,,1.0,3.0,1.0,7.0,7.0,3.0,1.0,1.0,2.0,3.0,5.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11067591,home,Cuiabá,Marllon,marllon,Marllon,D,3,184,365,M,221206,EUR,703382400,D,4,4,False,,24.0,22.0,3.0,2.0,13.0,14.0,9.0,10.0,6.0,,,,90.0,32.0,6.5,3.0,0.0,0.0,0.0038958,0,,,,,2.0,3.0,6.0,5.0,2.0,,,2.0,2.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,
11067591,home,Cuiabá,Alan Empereur,alan-empereur,A. Empereur,D,33,186,199,M,373740,EUR,763257600,D,33,33,False,,23.0,13.0,8.0,2.0,7.0,9.0,6.0,14.0,3.0,,,,90.0,30.0,6.6,12.0,0.0,0.0,0.00283436,0,,,,,2.0,1.0,2.0,1.0,,,,2.0,2.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,
11067591,home,Cuiabá,Rikelme,rikelme,Rikelme,D,16,184,260,M,1102383,EUR,1058313600,D,20,20,False,,15.0,11.0,2.0,,5.0,5.0,6.0,10.0,5.0,,,,90.0,29.0,6.6,7.0,0.0332,0.346,0.0067673,2,,,,,2.0,1.0,4.0,1.0,,1.0,,,4.0,,,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,
11067591,home,Cuiabá,Fernando Sobral,fernando-sobral,F. Sobral,M,88,178,655,M,931479,EUR,787708800,M,88,88,False,,21.0,17.0,3.0,1.0,11.0,12.0,6.0,10.0,7.0,,,,89.0,33.0,7.3,8.0,0.0,0.0,0.0127698,0,,,,1.0,,,5.0,4.0,2.0,1.0,,,,2.0,1.0,1.0,1.0,,2.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,
11067591,home,Cuiabá,Raniele,raniele,Raniele,M,14,184,6186,M,866392,EUR,851990400,M,14,14,False,,14.0,10.0,2.0,1.0,7.0,10.0,4.0,5.0,5.0,,,,90.0,32.0,7.4,4.0,0.0485,0.1243,0.0287605,3,,,,1.0,,1.0,2.0,7.0,2.0,,,5.0,,2.0,1.0,,,,4.0,1.0,,2.0,,,,1.0,R14niele,1.0,1.0,,,,,,,
11067591,home,Cuiabá,Denilson,denilson,Denilson,M,8,180,370,M,1175760,EUR,985305600,M,27,27,False,,26.0,19.0,5.0,1.0,10.0,11.0,9.0,17.0,4.0,,,,84.0,39.0,6.8,11.0,0.038,0.0,0.00620412,1,,Denilson,,2.0,,1.0,2.0,4.0,1.0,1.0,1.0,,2.0,2.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,
11067591,home,Cuiabá,Jonathan Cafú,jonathan-cafu,Jonathan Cafú,M,11,175,197,M,790103,EUR,679104000,F,7,7,False,,16.0,12.0,,,5.0,5.0,7.0,14.0,6.0,,,,76.0,26.0,7.2,8.0,0.0332,0.0,0.0769385,1,,,,3.0,,,4.0,5.0,2.0,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,3.0,,,,,,1.0,,,,1.0,,,,,,,
11067591,home,Cuiabá,Deyverson,deyverson,Deyverson,F,16,185,4460,M,270287,EUR,673660800,F,16,16,False,,9.0,4.0,,,1.0,2.0,3.0,8.0,3.0,,,,77.0,21.0,6.1,13.0,0.8063,0.0,0.00836236,2,,,,1.0,1.0,3.0,4.0,3.0,,,,,,,,5.0,1.0,,,,2.0,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,
