match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_dispossessed,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_totalTackle,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonTackle,stat_errorLeadToAGoal,stat_wonContest,stat_outfielderBlock,captain,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot,stat_goalAssist,stat_goals
11368658,home,Rayo Vallecano,Óscar Trejo,,,oscar-trejo,Ó. Trejo,M,8,177,550,M,21949,EUR,578016000,F,8,8,False,69.0,63.0,6.0,4.0,8.0,8.0,55.0,64.0,6.0,,90.0,96.0,8.2,16.0,0.63241,2,,3.0,9.0,3.0,,,,2.0,0.058,1.0,12.0,2.0,1.0,6.0,3.0,1.0,1.0,,3.0,,,2.0,5.0,1.0,,4.0,,,,1.0,,,,,
11368658,home,Rayo Vallecano,Jorge de Frutos,,,jorge-de-frutos,J. de Frutos,M,19,173,1878,M,900003,EUR,849312000,F,19,19,True,15.0,14.0,,,1.0,1.0,13.0,18.0,,,31.0,26.0,6.9,7.0,0.0275411,1,,4.0,,,1.0,,,,0.0223,,1.0,,,,1.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,,
11368658,home,Rayo Vallecano,Randy Nteka,,,randy-nteka,R. Nteka,F,11,190,949,M,932764,EUR,881366400,M,11,11,True,11.0,10.0,,,3.0,3.0,7.0,10.0,,,31.0,28.0,6.5,11.0,0.0186649,0,,2.0,9.0,4.0,,,,2.0,,,3.0,,3.0,,1.0,1.0,,,3.0,,,1.0,1.0,3.0,,,,,,,,,,,
11368658,home,Rayo Vallecano,Raúl de Tomás,,,raul-de-tomas,R. de Tomás,F,9,181,959,M,138387,EUR,782352000,F,22,22,True,9.0,7.0,,,2.0,2.0,5.0,7.0,,,24.0,12.0,6.7,2.0,0.0562027,2,,,,,,,,,0.2405,,,,,,2.0,,,2.0,,0.074,,,,,,,,,1.0,1.0,,,,,
11368658,home,Rayo Vallecano,Bebé,,,bebe,Bebé,M,15,190,368,M,124950,EUR,647740800,F,10,10,True,6.0,4.0,,,2.0,2.0,4.0,8.0,1.0,,10.0,23.0,7.1,8.0,0.178089,4,,4.0,2.0,,1.0,,,,0.1012,,2.0,2.0,,,1.0,,,1.0,2.0,0.1013,2.0,,4.0,,,2.0,,,,,,,,,
11368658,home,Rayo Vallecano,Miguel Crespo,,,miguel-crespo,M. Crespo,M,13,187,619,M,972410,EUR,842400000,M,15,15,True,8.0,7.0,,,,,7.0,8.0,,,10.0,14.0,6.8,4.0,0.0422088,1,,,1.0,,,,,,0.0224,1.0,2.0,1.0,,,,,,,1.0,,,,2.0,,,1.0,,,,,,,,,
11368658,home,Rayo Vallecano,Dani Cárdenas,,,dani-cardenas,D. Cárdenas,G,1,185,197,M,965832,EUR,859507200,G,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368658,home,Rayo Vallecano,Andrei Rațiu,,,andrei-ratiu,A. Rațiu,D,2,183,8158,M,965031,EUR,898300800,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sonic,,,,
11368658,home,Rayo Vallecano,Aridane Hernández,,,aridane-hernandez,A. Hernández,D,15,186,254,M,41013,EUR,606614400,D,5,5,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368658,home,Rayo Vallecano,Alfonso Espino,,,alfonso-espino,A. Espino,D,22,172,656,M,542634,EUR,694569600,D,12,12,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368658,home,Rayo Vallecano,José Pozo,,,jose-pozo,J. Pozo,M,14,170,128,M,608370,EUR,826848000,M,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368658,home,Rayo Vallecano,Kike Pérez,,,kike-perez,K. Pérez,M,71,184,312,M,857178,EUR,855878400,M,14,14,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368658,home,Rayo Vallecano,Sergio Camello,,,sergio-camello,S. Camello,F,10,177,1019,M,910024,EUR,981763200,F,34,34,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368658,away,Almería,Luís Maximiano,,,luis-maximiano,L. Maximiano,G,81,190,768,M,845797,EUR,915494400,G,25,25,False,38.0,19.0,27.0,8.0,12.0,14.0,7.0,24.0,16.0,10.0,90.0,59.0,9.8,19.0,0.00159867,0,1.364,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,
11368658,away,Almería,Marc Pubill,,,marc-pubill,Pubill,D,18,190,2708,M,1094106,EUR,1056067200,D,18,18,False,22.0,16.0,4.0,,10.0,12.0,6.0,10.0,1.0,,90.0,56.0,7.4,14.0,0.00443539,1,,,4.0,1.0,,9.0,1.0,,0.0288,1.0,6.0,1.0,3.0,1.0,,2.0,,,2.0,,,,2.0,3.0,,1.0,,,,,,,1.0,,
11368658,away,Almería,César Montes,,,cesar-montes,C. Montes,D,23,195,1738,M,818406,EUR,856742400,D,22,22,False,29.0,19.0,11.0,5.0,14.0,17.0,5.0,12.0,,,90.0,44.0,7.2,10.0,0.00551679,0,,,2.0,,,10.0,,1.0,,2.0,6.0,,2.0,1.0,,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,
11368658,away,Almería,Chumi,,,chumi,Chumi,D,21,186,188,M,913455,EUR,920332800,D,21,21,False,29.0,18.0,7.0,,14.0,18.0,4.0,11.0,3.0,,90.0,43.0,6.9,11.0,0.00181756,1,,,1.0,,1.0,10.0,1.0,,0.0231,1.0,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
11368658,away,Almería,Álex Centelles,,,centelles-alex,Á. Centelles,D,20,185,70,M,964174,EUR,935971200,D,20,20,False,22.0,17.0,8.0,3.0,10.0,11.0,8.0,14.0,1.0,,90.0,46.0,6.8,11.0,0.0202194,0,,3.0,6.0,2.0,,7.0,2.0,1.0,,1.0,2.0,,,1.0,,1.0,,,1.0,,1.0,2.0,,,,,,,,,,,,,
11368658,away,Almería,Edgar González,,,edgar-gonzalez,E. González,D,12,193,375,M,914522,EUR,859852800,M,3,3,False,30.0,22.0,2.0,,14.0,17.0,9.0,14.0,7.0,,83.0,48.0,6.9,11.0,0.0981364,0,,1.0,4.0,1.0,,2.0,3.0,1.0,,1.0,3.0,,2.0,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,,2.0,,,,,,,,
11368658,away,Almería,Marcos Peña,Marcos Peña,,pena-marcos,M. Peña,M,8,180,49,M,1493216,EUR,1106352000,M,26,26,False,26.0,20.0,2.0,,10.0,11.0,10.0,15.0,5.0,,90.0,51.0,7.5,9.0,0.00975111,0,,,5.0,1.0,,5.0,5.0,3.0,,1.0,10.0,,7.0,2.0,1.0,1.0,,,2.0,,,,,4.0,,,1.0,,,,,,,,
11368658,away,Almería,Léo Baptistão,,,leo-baptistao,Léo Baptistão,M,12,181,560,M,252857,EUR,714787200,M,12,12,False,29.0,19.0,3.0,,8.0,13.0,11.0,16.0,4.0,,72.0,44.0,7.0,15.0,0.0210017,2,,,4.0,1.0,,,,,0.0812,2.0,6.0,1.0,2.0,,,2.0,,1.0,3.0,0.0625,,,3.0,1.0,,2.0,,,,,,,,,
11368658,away,Almería,Sergio Arribas,,,sergio-arribas,S. Arribas,M,11,174,2229,M,997203,EUR,1001808000,M,19,19,False,29.0,25.0,1.0,1.0,10.0,10.0,15.0,19.0,3.0,,82.0,38.0,7.2,4.0,0.0253465,0,,,2.0,,,,3.0,1.0,,,4.0,,,3.0,2.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,
11368658,away,Almería,Adrián Embarba,,,adrian-embarba,A. Embarba,M,23,173,477,M,346516,EUR,705196800,M,10,10,False,21.0,16.0,3.0,1.0,8.0,9.0,9.0,16.0,9.0,,90.0,53.0,7.9,16.0,0.0495451,2,,4.0,8.0,2.0,,,1.0,1.0,0.0482,,11.0,2.0,4.0,5.0,3.0,3.0,1.0,,2.0,,1.0,1.0,4.0,4.0,,2.0,1.0,True,,1.0,,,,1.0,
11368658,away,Almería,Anthony Lozano,,,anthony-lozano,A. Lozano,F,11,183,1489,M,169549,EUR,735696000,F,15,15,False,12.0,7.0,,,2.0,4.0,5.0,8.0,3.0,,75.0,30.0,7.0,12.0,0.00925144,1,,,12.0,1.0,,1.0,,5.0,0.1916,2.0,6.0,,2.0,2.0,,4.0,,1.0,4.0,0.4233,,,2.0,1.0,,,,,,,,,,,1.0
11368658,away,Almería,Alejandro Pozo,,,alejandro-pozo,A. Pozo,D,7,174,158,M,848080,EUR,919641600,D,17,17,True,1.0,1.0,,,,,1.0,1.0,,,18.0,3.0,6.4,1.0,0.00208648,0,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11368658,away,Almería,Luis Javier Suárez,Luis,Javier Suárez,luis-javier-suarez,L. J. Suárez ,F,97,185,22877,M,914213,EUR,881020800,F,9,9,True,1.0,,,,,,,1.0,,,15.0,8.0,6.4,4.0,,0,,,5.0,,,1.0,,1.0,,,1.0,,1.0,,,2.0,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,
11368658,away,Almería,Iddrisu Baba,,,iddrisu-baba,I. Baba,M,14,182,943,M,914014,EUR,822268800,M,4,4,True,2.0,1.0,,,,1.0,1.0,1.0,2.0,,8.0,3.0,6.4,2.0,0.00093018,0,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
11368658,away,Almería,Gonzalo Melero,,,gonzalo-melero,G. Melero,M,16,183,159,M,789886,EUR,757468800,M,11,11,True,2.0,,,,,,,2.0,1.0,,14.0,4.0,6.4,3.0,,0,,,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
11368658,away,Almería,Fernando Martínez,,,fernando-martinez,F. Martínez,G,13,185,172,M,139925,EUR,644976000,G,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368658,away,Almería,Diego Mariño,,,diego-marino,D. Mariño,G,1,187,90,M,69379,EUR,642211200,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368658,away,Almería,Bruno Langa,,,bruno-langa,B. Langa,D,24,178,2435,M,987490,EUR,878256000,D,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368658,away,Almería,Dion Lopy,,,dion-lopy,D. Lopy,M,17,186,2405,M,982327,EUR,1012608000,M,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368658,away,Almería,Luka Romero,Luka Romero,,luka-romero,L. Romero,F,18,169,4732,M,1032022,EUR,1100736000,F,38,38,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lukaromero10,,,,
11368658,away,Almería,Ibrahima Kone,,,ibrahima-kone,I. Kone,F,9,190,817,M,873630,EUR,929491200,F,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368658,away,Almería,Marko Milovanović,Marko,Milovanović,marko-milovanovic,M. Milovanović,F,9,196,376,M,1100957,EUR,1059955200,F,29,29,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
