match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_challengeLost,stat_dispossessed,stat_totalOffside,stat_bigChanceCreated,stat_shotOffTarget,captain,stat_goalAssist,stat_bigChanceMissed,player_sofascoreId,stat_goals,stat_outfielderBlock
11370002,home,Club Brugge KV,Ferran Jutglà,ferran-jutgla,F. Jutglà,F,9,175,3732,M,949962,EUR,917827200,F,9,9,False,16.0,12.0,,,7.0,9.0,5.0,7.0,2.0,,,90.0,32.0,7.3,9.0,0.0167573,4,,,,4.0,3.0,10.0,8.0,1.0,,1.0,2.0,,,,2.0,0.7653,0.984,,,,,5.0,4.0,,1.0,,,1.0,,,,,1.0,
11370002,home,Club Brugge KV,Éder Balanta,eder-balanta,É. Balanta,M,,181,410,M,322529,EUR,730857600,M,39,39,True,16.0,14.0,1.0,1.0,5.0,5.0,9.0,11.0,1.0,,,28.0,19.0,6.5,2.0,0.0101096,0,,,,,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,
11370002,home,Club Brugge KV,Michał Skóraś,michal-skoras,M. Skóraś,F,8,172,3088,M,942479,EUR,950572800,F,8,8,True,1.0,1.0,,,,,1.0,3.0,,,,8.0,4.0,6.6,2.0,0.0025907,0,,2.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11370002,home,Club Brugge KV,Víctor Barberá,victor-barbera,V. Barberá,F,9,177,1453,M,1142257,EUR,1092960000,F,11,11,True,1.0,,,,,,,1.0,,,,2.0,2.0,,2.0,,0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11370002,home,Club Brugge KV,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185,424,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370002,home,Club Brugge KV,Joel Ordóñez,joel-ordonez,J. Ordóñez,D,4,188,4924,M,1187275,EUR,1082505600,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370002,home,Club Brugge KV,Kyriani Sabbe,kyriani-sabbe,K. Sabbe,D,64,176,1049,M,1101258,EUR,1106697600,D,64,64,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370002,home,Club Brugge KV,Dedryck Boyata,dedryck-boyata,D. Boyata,D,,188,345,M,103928,EUR,659750400,D,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370002,home,Club Brugge KV,Denis Odoi,denis-odoi,D. Odoi,M,3,177,876,M,58994,EUR,580694400,D,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Denis,Odoi,,,,,,,,,,,,,,
11370002,home,Club Brugge KV,Raphael Onyedika,raphael-onyedika,R. Onyedika,M,15,184,6213,M,1129862,EUR,987638400,M,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370002,away,RSC Anderlecht,Kasper Schmeichel,kasper-schmeichel,K. Schmeichel,G,1,189,3882,M,1076,EUR,531532800,G,1,1,False,37.0,31.0,20.0,14.0,23.0,24.0,8.0,13.0,8.0,5.0,5.0,90.0,48.0,7.9,7.0,0.00164274,0,0.6455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370002,away,RSC Anderlecht,Killian Sardella,killian-sardella,K. Sardella,D,54,177,482,M,909964,EUR,1020297600,D,54,54,False,26.0,18.0,1.0,1.0,10.0,13.0,8.0,15.0,2.0,,,76.0,58.0,6.5,17.0,0.00963625,1,,2.0,,2.0,3.0,7.0,7.0,4.0,2.0,,,2.0,1.0,,2.0,0.0276,,,,,1.0,1.0,2.0,,2.0,,,1.0,,,,,,
11370002,away,RSC Anderlecht,Zeno Debast,zeno-debast,Z. Debast,D,6,191,3329,M,1126512,EUR,1066867200,D,56,56,False,73.0,56.0,15.0,5.0,43.0,49.0,13.0,24.0,4.0,,,90.0,86.0,7.0,17.0,0.00932036,0,,,,2.0,2.0,4.0,6.0,1.0,1.0,,,4.0,2.0,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,1.0
11370002,away,RSC Anderlecht,Jan Vertonghen,jan-vertonghen,J. Vertonghen,D,,189,1673,M,16921,EUR,546220800,D,14,14,False,48.0,40.0,10.0,5.0,31.0,32.0,9.0,16.0,4.0,,,90.0,68.0,7.3,8.0,0.00492859,0,,,,3.0,3.0,8.0,8.0,,,,,9.0,1.0,1.0,,,,,,,2.0,4.0,5.0,,,,,,True,,,,,3.0
11370002,away,RSC Anderlecht,Ludwig Augustinsson,ludwig-augustinsson,L. Augustinsson,D,6,181,394,M,138546,EUR,766886400,D,15,15,False,41.0,28.0,7.0,3.0,11.0,14.0,18.0,32.0,5.0,,,90.0,69.0,6.9,19.0,0.159746,0,,5.0,1.0,3.0,1.0,5.0,6.0,3.0,2.0,,,1.0,1.0,,1.0,,,1.0,,,2.0,2.0,,1.0,,,1.0,,,,,,,
11370002,away,RSC Anderlecht,Yari Verschaeren,verschaeren-yari,Y. Verschaeren,M,10,172,1145,M,901898,EUR,994896000,M,10,10,False,24.0,19.0,2.0,1.0,10.0,12.0,9.0,12.0,4.0,,,52.0,31.0,6.4,8.0,0.0430648,0,,,,,,2.0,,,,,,,,,1.0,,,,,,1.0,,,,2.0,,,,,,,,,
11370002,away,RSC Anderlecht,Mats Rits,mats-rits,M. Rits,M,23,180,216,M,70961,EUR,742953600,M,23,23,False,32.0,21.0,7.0,2.0,12.0,13.0,9.0,19.0,2.0,,,76.0,41.0,6.7,11.0,0.0158967,0,,,,2.0,2.0,2.0,3.0,,,,,3.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,
11370002,away,RSC Anderlecht,Mario Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177,3682,M,1101702,EUR,1096416000,M,29,29,False,39.0,32.0,4.0,3.0,12.0,12.0,20.0,28.0,3.0,,,90.0,62.0,7.6,12.0,0.0449855,1,,1.0,,1.0,,4.0,8.0,2.0,2.0,1.0,,1.0,4.0,4.0,1.0,0.0377,0.0612,,Mathieu,Stroeykens,,2.0,,,3.0,,,,,,,,,1.0
11370002,away,RSC Anderlecht,Anders Dreyer,anders-dreyer,A. Dreyer,F,10,174,2337,M,809280,EUR,894067200,F,36,36,False,24.0,19.0,1.0,1.0,5.0,6.0,15.0,20.0,3.0,,,90.0,42.0,7.4,12.0,0.118844,1,,2.0,1.0,,,7.0,4.0,5.0,1.0,,,2.0,3.0,2.0,1.0,0.0471,,4.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,
11370002,away,RSC Anderlecht,Kasper Dolberg,kasper-dolberg,K. Dolberg,F,9,187,4191,M,795761,EUR,876096000,F,12,12,False,8.0,6.0,,,3.0,3.0,3.0,5.0,3.0,,,89.0,18.0,7.0,6.0,0.0248328,2,,,,1.0,,3.0,1.0,,,1.0,,1.0,,,3.0,0.0513,0.0693,,,,,1.0,1.0,,1.0,1.0,,1.0,,,,KDolberg,,
11370002,away,RSC Anderlecht,Thorgan Hazard,thorgan-hazard,T. Hazard,F,11,174,3646,M,94286,EUR,733363200,F,11,11,False,33.0,27.0,2.0,1.0,9.0,10.0,20.0,25.0,4.0,,,90.0,52.0,7.6,9.0,0.129457,2,,2.0,2.0,2.0,1.0,7.0,6.0,1.0,1.0,1.0,,1.0,3.0,2.0,1.0,0.3086,0.2064,2.0,,,1.0,1.0,4.0,1.0,1.0,,,1.0,,1.0,1.0,THazard,,1.0
11370002,away,RSC Anderlecht,Theo Leoni,theo-leoni,T. Leoni,M,6,174,569,M,867251,EUR,956275200,M,17,17,True,16.0,11.0,1.0,,8.0,9.0,3.0,8.0,2.0,,,38.0,19.0,6.7,6.0,0.00647739,0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11370002,away,RSC Anderlecht,Louis Patris,louis-patris,L. Patris,M,27,187,275,M,923972,EUR,991872000,D,22,22,True,5.0,3.0,,,1.0,3.0,2.0,2.0,,,,14.0,9.0,6.6,2.0,0.00600005,0,,,,1.0,,3.0,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,1.0
11370002,away,RSC Anderlecht,Luis Vázquez,luis-vazquez,L. Vázquez,F,19,191,1685,M,974713,EUR,988070400,F,20,20,True,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,,,14.0,8.0,7.6,2.0,0.0284618,1,,1.0,,,1.0,,2.0,1.0,1.0,1.0,,,,,1.0,0.0488,0.5924,1.0,,,,,,,,,,,,,,,1.0,
11370002,away,RSC Anderlecht,Nilson Angulo,nilson-angulo,N. Angulo,F,10,182,4530,M,1116571,EUR,1055980800,F,32,32,True,1.0,1.0,,,1.0,1.0,,,1.0,,,5.0,3.0,7.4,1.0,4.053e-05,1,,,,,,1.0,,1.0,,1.0,,,,,,0.9442,0.9393,,Nilson Angulo,,,,,,,,,,,,,,1.0,
11370002,away,RSC Anderlecht,Colin Coosemans,colin-coosemans,C. Coosemans,G,26,185,265,M,122399,EUR,712800000,G,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370002,away,RSC Anderlecht,Federico Gattoni,federico-gattoni,F. Gattoni,D,22,183,671,M,941464,EUR,919123200,D,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370002,away,RSC Anderlecht,Kristian Arnstad,kristian-arnstad,K. Arnstad,M,10,171,574,M,984989,EUR,1062892800,M,61,61,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370002,away,RSC Anderlecht,Thomas Delaney,thomas-delaney,T. Delaney,M,27,182,1294,M,66477,EUR,683856000,M,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370002,away,RSC Anderlecht,Antoine Colassin,antoine-colassin,A. Colassin,F,25,188,181,M,909965,EUR,983145600,F,53,53,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
