match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_fouls,stat_keyPass,stat_challengeLost,stat_interceptionWon,stat_lastManTackle,stat_wasFouled,captain,stat_shotOffTarget,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_totalContest,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_goals,stat_errorLeadToAShot,stat_clearanceOffLine,stat_bigChanceMissed,player_sofascoreId,stat_totalOffside
14064457,home,Toulouse,Guillaume Restes,Guillaume,Restes,guillaume-restes,G. Restes,G,1,188,2069,M,1154630,EUR,1110499200,G,1,1,False,22.0,13.0,14.0,5.0,0.0,10.0,10.0,3.0,12.0,1.0,1.0,1.0,10.0,4.0,5.0,1.0,90.0,36.0,7.2,9.0,0.00032203,24.750698540327,5.0,13.545,5.25,0.5351,0,1.0678,0.06,0.01,-0.03,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064457,home,Toulouse,Djibril Sidibé,,,djibril-sidibe,D. Sidibé,D,19,182,538,M,123388,EUR,712368000,D,19,19,False,48.0,40.0,8.0,6.0,0.0,20.0,22.0,20.0,26.0,,2.0,2.0,2.0,,,,90.0,64.0,7.0,9.0,0.195349,63.584593318946,12.0,28.455,15.645,,0,,0.45,0.1,-0.21,,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14064457,home,Toulouse,Charlie Cresswell,,,charlie-cresswell,C. Cresswell,D,4,190,1084,M,1020744,EUR,1029456000,D,4,4,False,57.0,50.0,8.0,5.0,0.0,36.0,38.0,14.0,19.0,6.0,8.0,7.0,1.0,,,,90.0,70.0,7.5,7.0,0.00691501,142.58792879456,18.0,55.86,14.28,,0,,0.08,0.1,0.56,,,,,3.0,1.0,1.0,,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14064457,home,Toulouse,Rasmus Nicolaisen,,,rasmus-nicolaisen,R. Nicolaisen,D,2,190,261,M,798124,EUR,858470400,D,2,2,False,48.0,42.0,2.0,2.0,0.0,31.0,35.0,11.0,13.0,5.0,6.0,11.0,1.0,,,,82.0,67.0,7.1,7.0,0.0224018,149.0226668825,19.0,100.275,27.3,,1,,-0.02,0.12,-0.01,,,,,,,1.0,,,,,,2.0,,,True,1.0,0.0133,28.61294504241,1.0,-0.29,,,,,,,,,,,,,,
14064457,home,Toulouse,Rafik Messali,Rafik Messali,,rafik-messali,R. Messali,M,22,177,837,M,1198264,EUR,1051488000,M,22,22,False,24.0,20.0,1.0,1.0,0.0,10.0,14.0,10.0,10.0,2.0,4.0,4.0,5.0,,,,90.0,48.0,7.1,10.0,0.0433449,71.363114168041,13.0,11.865,6.09,,0,,0.35,-0.18,0.33,,1.0,,1.0,5.0,2.0,,,,,,1.0,4.0,,2.0,,,,9.3607384858247,1.0,,3.0,2.0,,,,,,,,,,,,
14064457,home,Toulouse,Alexis Vossah,,,alexis-vossah,A. Vossah,M,17,181,216,M,2193194,EUR,1205193600,M,45,45,False,17.0,15.0,1.0,1.0,0.0,12.0,14.0,3.0,3.0,,,2.0,2.0,,,,56.0,23.0,6.5,3.0,0.00519617,77.640584582083,7.0,9.555,7.14,,0,,-0.04,0.11,0.13,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
14064457,home,Toulouse,Pape Diop,Pape Diop,,pape-diop,P. Diop,M,18,182,1726,M,1410217,EUR,1062633600,M,18,18,False,37.0,32.0,5.0,2.0,0.0,24.0,26.0,8.0,11.0,1.0,3.0,1.0,5.0,,,,82.0,52.0,6.6,11.0,0.0729334,107.54603543535,15.0,40.635,14.385,,2,,0.11,0.14,-0.13,,2.0,1.0,,3.0,,1.0,1.0,,1.0,2.0,1.0,3.0,,1.0,,,0.0595,,,-0.24,1.0,4.0,1.0,1.0,0.1017,,,,,,,,,
14064457,home,Toulouse,Aron Dønnum,,,aron-donnum,A. Dønnum,M,15,179,643,M,863133,EUR,893030400,M,15,15,False,38.0,28.0,3.0,1.0,1.0,13.0,14.0,15.0,24.0,,6.0,1.0,7.0,,,,90.0,58.0,7.9,15.0,0.617175,126.81043572231,13.0,69.51,32.445,,2,,0.73,0.07,0.14,,1.0,1.0,,2.0,,2.0,2.0,,1.0,3.0,,3.0,,2.0,,1.0,0.1169,32.453621200106,1.0,-0.46,2.0,2.0,1.0,,0.1591,1.0,2.0,1.0,,,,,,
14064457,home,Toulouse,Santiago Hidalgo,Santiago Hidalgo,,santiago-hidalgo,S. Hidalgo,F,11,174,1019,M,1199247,EUR,1108598400,F,11,11,False,17.0,15.0,1.0,1.0,0.0,6.0,7.0,9.0,10.0,,3.0,,3.0,,,,75.0,35.0,8.5,9.0,0.0182455,82.136939924655,11.0,19.95,6.3,,3,,0.06,-0.55,0.13,,,,1.0,7.0,,,,,2.0,,,1.0,,3.0,,,0.4606,,,0.92,2.0,2.0,3.0,,0.6917,2.0,,,2.0,,,,,
14064457,home,Toulouse,Frank Magri,Frank Magri,,frank-magri,F. Magri,F,9,178,1819,M,1169436,EUR,936403200,F,9,9,False,11.0,6.0,,,1.0,2.0,2.0,4.0,9.0,6.0,9.0,1.0,3.0,,,,82.0,29.0,8.1,8.0,0.0653207,68.521837734916,6.0,48.72,26.565,,8,,0.23,0.32,0.13,,1.0,,6.0,7.0,,1.0,,,,2.0,,,,2.0,,4.0,0.8506,37.934447958071,2.0,0.36,,1.0,2.0,2.0,1.0163,1.0,,,1.0,,,,,
