match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,captain,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_shotValueNormalized,stat_challengeLost,stat_fouls,stat_accurateCross,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_blockedScoringAttempt,stat_wonContest,stat_hitWoodwork,stat_totalOffside,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals
13981610,home,Parma,Jacob Ondrejka,,,ondrejka-jacob,J. Ondrejka,M,17,180,1012,M,1004790,EUR,1030924800,F,17,17,False,14.0,9.0,,,0.0,2.0,4.0,7.0,10.0,3.0,,,,62.0,28.0,6.6,9.0,0.0136216,73.902935107163,8.0,28.665,15.225,,1,,0.04,0.1,0.16,,,,5.0,,,,4.0,,,,,1.0,5.0,1.0,,0.1913,-0.32,,,,2.0,1.0,1.0,2.0,,,1.0,1.0,,,,,,
13981610,home,Parma,Christian Ordoñez,Christian Ordoñez,,christian-ordonez,C. Ordoñez,M,24,177,746,M,1201388,EUR,1088035200,M,24,24,True,12.0,11.0,,,0.0,5.0,5.0,6.0,7.0,,,,,28.0,15.0,6.4,2.0,0.00680254,59.794756853083,7.0,1.785,20.895,,0,,0.06,0.01,-0.05,,,,,,1.0,1.0,,20.969664971096,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
13981610,home,Parma,Pontus Almqvist,,,pontus-almqvist,P. Almqvist,F,11,183,456,M,856065,EUR,931564800,F,11,11,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,,,,28.0,7.0,6.5,2.0,0.00102688,15.564945687249,2.0,-7.35,3.465,,0,,-0.04,-0.15,0.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,
13981610,home,Parma,Nahuel Estévez,,,nahuel-estevez,N. Estévez,M,8,183,519,M,895868,EUR,816307200,M,8,8,True,14.0,12.0,3.0,1.0,0.0,2.0,2.0,10.0,12.0,3.0,,,,15.0,19.0,6.9,2.0,0.0424988,31.196880716881,4.0,2.415,4.515,,0,,0.3,0.0,-0.04,,1.0,,2.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,
13981610,home,Parma,Patrick Cutrone,,,patrick-cutrone,P. Cutrone,F,10,183,2328,M,795044,EUR,883785600,F,32,32,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,15.0,4.0,6.4,1.0,3.124e-05,19.610473809404,3.0,-10.71,-0.42,,1,,-0.01,-0.11,0.13,,,,1.0,,,,1.0,,,,,1.0,2.0,1.0,,0.0516,-0.06,,,,1.0,,,,,,,,,,,,,
13981610,home,Parma,Benjamin Cremaschi,Benjamin Cremaschi,,cremaschi-benjamin,B. Cremaschi,M,25,180,3177,M,1459459,EUR,1109721600,M,25,25,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,,12.0,3.0,6.4,1.0,0.00011949,16.65320031347,2.0,-14.28,-4.2,,0,,-0.02,-0.2,-0.06,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981610,home,Parma,Filippo Rinaldi,,,filippo-rinaldi,F. Rinaldi,G,66,188,175,M,1002428,EUR,1038960000,G,66,66,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981610,home,Parma,Vicente Guaita,,,vicente-guaita,V. Guaita,G,13,190,509,M,32023,EUR,537235200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981610,home,Parma,Lautaro Valenti,,,lautaro-valenti,L. Valenti,D,5,188,629,M,958517,EUR,916272000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981610,home,Parma,Mariano Troilo,Mariano Troilo,,mariano-troilo,M. Troilo,D,37,194,1556,M,1516324,EUR,1056240000,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981610,home,Parma,Mathias Løvik,,,lovik-mathias-fjortoft,M. F. Løvik,M,14,183,457,M,1133715,EUR,1070668800,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981610,home,Parma,Hernani,,,hernani,Hernani,M,8,188,409,M,156019,EUR,764726400,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981610,home,Parma,Milan Đurić,,,milan-duric,M. Đurić,F,9,199,819,M,76132,EUR,643334400,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981610,away,Inter,Yann Sommer,,,yann-sommer,Y. Sommer,G,1,183,12749,M,16206,EUR,598320000,G,1,1,False,25.0,23.0,6.0,4.0,0.0,21.0,22.0,2.0,3.0,3.0,,,,90.0,25.0,6.7,2.0,0.00078205,87.464298913739,8.0,67.62,48.3,,0,,0.06,0.06,0.13,,,,,,,,,48.644613268069,1.0,,,,,,,,,,,,,,,,,,,,yannsommer,,,,,
13981610,away,Inter,Yann Bisseck,,,yann-bisseck,Y. Bisseck,D,31,194,5415,M,906275,EUR,975456000,D,31,31,False,79.0,74.0,3.0,2.0,0.0,26.0,27.0,48.0,52.0,4.0,,,,90.0,101.0,7.6,9.0,0.0561531,280.31029577632,28.0,203.91,28.98,,3,,0.32,0.28,0.26,,1.0,3.0,8.0,5.0,1.0,1.0,1.0,67.822177203382,3.0,1.0,,1.0,4.0,1.0,,0.2705,-0.51,,1.0,,1.0,4.0,1.0,1.0,1.0,,1.0,,,1.0,0.1035,,,
13981610,away,Inter,Manuel Akanji,,,manuel-akanji,M. Akanji,D,25,187,22699,M,383560,EUR,806112000,D,25,25,False,96.0,92.0,2.0,1.0,0.0,38.0,38.0,54.0,58.0,4.0,,,,90.0,106.0,7.8,4.0,0.207747,293.13682351782,29.0,210.42,42.735,,0,,0.36,0.29,0.29,,,2.0,5.0,3.0,3.0,,1.0,142.45896708949,6.0,,,1.0,3.0,,,,,,2.0,,,2.0,1.0,,,,,,manuel_akanji,,,,,
13981610,away,Inter,Carlos Augusto,,,carlos-augusto,C. Augusto,D,30,184,7355,M,929199,EUR,915667200,D,30,30,False,73.0,66.0,3.0,1.0,0.0,31.0,32.0,35.0,41.0,4.0,,,,90.0,96.0,7.0,15.0,0.140125,185.30631267604,19.0,105.21,29.4,,0,,0.25,0.26,0.16,,5.0,5.0,8.0,2.0,1.0,,,52.271750634296,3.0,2.0,,1.0,4.0,,,,,,2.0,1.0,1.0,3.0,2.0,,,,,,,,,,,
13981610,away,Inter,Luís Henrique,,,luis-henrique,L. Henrique,M,11,181,6103,M,977679,EUR,1008288000,M,11,11,False,48.0,43.0,1.0,,0.0,9.0,13.0,34.0,35.0,4.0,,,,85.0,61.0,7.0,10.0,0.320371,130.9731075721,15.0,80.745,19.845,,0,,0.29,0.27,0.18,,6.0,1.0,2.0,2.0,,,,52.951030443464,3.0,4.0,,,3.0,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,
13981610,away,Inter,Petar Sučić,,,petar-sucic,P. Sučić,M,8,184,7937,M,1091303,EUR,1067040000,M,8,8,False,29.0,26.0,2.0,2.0,0.0,3.0,3.0,23.0,26.0,2.0,,,,69.0,42.0,6.4,9.0,0.0588521,118.2024770298,10.0,77.175,21.42,,2,,-0.3,0.45,-0.02,,1.0,1.0,2.0,,,2.0,,49.575151702484,3.0,,,,3.0,1.0,,0.3512,-0.6,,1.0,,3.0,,,,,1.0,,,,1.0,0.3583,1.0,,
13981610,away,Inter,Hakan Çalhanoğlu,,,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32988,M,135700,EUR,760665600,M,20,20,False,89.0,83.0,5.0,3.0,0.0,17.0,19.0,66.0,70.0,6.0,,,,69.0,106.0,7.5,12.0,0.302388,241.11301665532,25.0,106.575,32.655,,5,,0.53,0.28,0.14,,6.0,,2.0,,,1.0,,94.319842955696,4.0,2.0,,,2.0,2.0,,0.1626,-0.52,,1.0,2.0,2.0,1.0,,,3.0,1.0,,,HÇalhanoğlu,,,,,
13981610,away,Inter,Henrikh Mkhitaryan,,,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8680,M,37151,EUR,601344000,M,22,22,False,57.0,45.0,1.0,1.0,0.0,14.0,19.0,31.0,38.0,10.0,,,,90.0,81.0,7.2,20.0,0.52655,145.74729822871,19.0,95.655,17.64,,4,,0.37,0.28,0.0,,5.0,,4.0,1.0,2.0,2.0,,31.916703272404,2.0,3.0,,,3.0,2.0,1.0,0.1936,-0.15,1.0,1.0,,1.0,3.0,3.0,1.0,1.0,1.0,,,micki_taryan,1.0,0.0231,,1.0,
13981610,away,Inter,Federico Dimarco,,,federico-dimarco,F. Dimarco,M,32,174,15308,M,284361,EUR,879120000,M,32,32,False,64.0,53.0,3.0,1.0,0.0,17.0,19.0,36.0,45.0,10.0,,,,90.0,91.0,8.5,17.0,0.376057,117.16027761673,16.0,64.575,24.255,,1,,0.51,0.28,0.23,,9.0,,3.0,,2.0,,,44.882371239761,3.0,5.0,,1.0,4.0,,,0.0832,0.55,,3.0,3.0,,3.0,2.0,,,,,1.0,dimarco32,1.0,0.0934,,1.0,1.0
13981610,away,Inter,Lautaro Martínez,,,lautaro-martinez,L. Martínez,F,10,175,122092,M,823984,EUR,872208000,F,10,10,False,32.0,23.0,,,0.0,7.0,7.0,16.0,25.0,2.0,,,,85.0,47.0,5.1,14.0,0.181469,51.969241309205,7.0,-10.08,8.19,,5,,-1.0,-0.05,0.0,,2.0,,,2.0,,1.0,,,,1.0,True,1.0,4.0,2.0,,0.7269,-0.63,,1.0,,1.0,,,1.0,1.0,,,,LautaroM,2.0,0.1987,1.0,,
13981610,away,Inter,Francesco Pio Esposito,,,francesco-pio-esposito,F. P. Esposito,F,94,189,8641,M,1156616,EUR,1119916800,F,94,94,False,19.0,14.0,,,0.0,6.0,6.0,8.0,13.0,1.0,,,,79.0,34.0,6.2,8.0,0.091206,26.786973366054,5.0,1.785,5.46,,5,,-0.04,-1.0,-0.02,,,3.0,4.0,2.0,,2.0,,,,1.0,,1.0,5.0,3.0,,0.3565,-0.54,1.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,0.0309,,,
13981610,away,Inter,Nicolò Barella,,,nicolo-barella,N. Barella,M,23,175,21290,M,363856,EUR,855273600,M,23,23,True,18.0,17.0,1.0,1.0,1.0,6.0,6.0,11.0,12.0,2.0,,,,21.0,20.0,6.7,1.0,0.0072616,12.110153884013,3.0,7.875,4.515,,0,,-0.12,0.05,0.2,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,nicolo_barella,,,,1.0,
13981610,away,Inter,Piotr Zieliński,,,piotr-zielinski,P. Zieliński,M,7,180,18478,M,138605,EUR,769392000,M,7,7,True,26.0,25.0,,,0.0,7.0,7.0,18.0,19.0,1.0,,,,21.0,30.0,6.6,5.0,0.0300744,19.261311674012,3.0,-9.45,0.63,,0,,0.15,0.0,-0.04,,,1.0,1.0,,,4.0,,,,,,,1.0,,,,,,2.0,,,,,,,,,,zielu_94,,,,,
13981610,away,Inter,Marcus Thuram,,,marcus-thuram,M. Thuram,F,9,192,25521,M,791702,EUR,870825600,F,9,9,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,,11.0,5.0,7.5,1.0,0.00611395,25.237666525988,2.0,14.7,13.44,,1,,-0.26,0.25,0.0,,,1.0,1.0,,,1.0,1.0,20.313725015368,1.0,,,,1.0,,,0.4299,0.51,,2.0,,,,,,,,,,m_thuram,1.0,0.3889,,,1.0
13981610,away,Inter,Francesco Acerbi,,,francesco-acerbi,F. Acerbi,D,15,192,5573,M,126816,EUR,571449600,D,15,15,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,13.0,4.0,6.7,,0.00042073,5.6285685569246,1.0,1.68,1.68,,0,,0.02,0.0,0.14,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981610,away,Inter,Ange-Yoan Bonny,,,ange-yoan-bonny,A. Bonny,F,14,189,10665,M,1086223,EUR,1067040000,F,14,14,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,13.0,2.0,6.5,,0.00140484,8.0619377943519,1.0,6.405,6.405,,0,,-0.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981610,away,Inter,Alain Taho,Alain Taho,,alain-taho,A. Taho,G,60,198,292,M,1605228,EUR,1177891200,G,60,60,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981610,away,Inter,Josep Martínez,,,josep-martinez,J. Martínez,G,13,191,2817,M,845291,EUR,896227200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981610,away,Inter,Alessandro Bastoni,,,alessandro-bastoni,A. Bastoni,D,95,190,15274,M,826188,EUR,923961600,D,95,95,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alessandrobastoni,,,,,
13981610,away,Inter,Matteo Cocchi,Matteo Cocchi,,matteo-cocchi,M. Cocchi,D,43,178,1004,M,1416579,EUR,1170288000,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981610,away,Inter,Stefan de Vrij,,,stefan-de-vrij,S. de Vrij,D,6,188,5674,M,91046,EUR,697248000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stefandevrij,,,,,
13981610,away,Inter,Issiaka Kamate,,,kamate-issiaka,I. Kamate,M,41,186,932,M,1176557,EUR,1091404800,M,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981610,away,Inter,Simone Cinquegrano,,,simone-cinquegrano,S. Cinquegrano,M,50,192,163,M,1461516,EUR,1088121600,D,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
