match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_outfielderBlock,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_errorLeadToAShot,stat_wasFouled,stat_totalCross,stat_dispossessed,stat_shotOffTarget,stat_hitWoodwork,stat_ownGoals,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_accurateCross,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed
14288934,home,Rio Ave,Clayton,,,clayton,Clayton,F,19,184,1602,M,1017023,EUR,916012800,F,9,9,False,,9.0,8.0,1.0,1.0,0.0,4.0,4.0,4.0,5.0,1.0,,,,,90.0,22.0,6.9,5.0,0.0147452,38.056329749647,6.0,1.575,11.025,,3,,0.13,0.15,0.15,,1.0,3.0,6.0,1.0,,,,,11.929281663202,1.0,,,,,2.0,3.0,,3.0,,1.0,1.0,,,0.0733,,-0.51,2.0,,,1.0,,,,,,,
14288934,home,Rio Ave,Antonis Papakanellos,Antonis Papakanellos,,papakanellos-antonis,A. Papakanellos,M,19,186,653,M,1196014,EUR,1123718400,M,19,19,True,,8.0,6.0,,,0.0,,1.0,6.0,7.0,,,,,,18.0,9.0,6.5,3.0,0.00529712,35.929134483133,4.0,12.705,9.87,,0,,0.0,0.02,-0.06,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14288934,home,Rio Ave,Tamás Nikitscher,,,nikitscher-tamas,T. Nikitscher,M,44,193,971,M,1393242,EUR,941587200,M,44,44,True,,10.0,8.0,1.0,,0.0,5.0,6.0,3.0,4.0,,2.0,,,,17.0,12.0,6.7,2.0,0.00058525,28.933348780547,3.0,11.13,7.035,,0,,-0.01,0.03,0.16,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14288934,home,Rio Ave,Ole Pohlmann,,,ole-pohlmann,O. Pohlmann,M,80,184,239,M,930273,EUR,986428800,M,80,80,True,,5.0,3.0,1.0,,0.0,2.0,2.0,1.0,3.0,1.0,,,,,17.0,10.0,6.5,4.0,0.0286989,14.119297999547,1.0,-9.24,-9.24,,0,,-0.02,-0.12,0.14,,,1.0,,1.0,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,1.0,,,,,,,,,
14288934,home,Rio Ave,Diogo Bezerra,Diogo Bezerra,,diogo-bezerra,D. Bezerra,M,7,186,112,M,1176881,EUR,1026777600,F,7,7,True,,3.0,2.0,,,0.0,,,2.0,3.0,,1.0,,,,10.0,7.0,6.7,2.0,0.00111488,,,,,,1,,-0.01,,0.23,,,,1.0,,,,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,0.0099,,0.0,1.0,,,,,,,,,,
14288934,home,Rio Ave,Georgios Liavas,,,georgios-liavas,G. Liavas,M,54,175,143,M,946909,EUR,981849600,M,54,54,True,,10.0,10.0,1.0,1.0,0.0,4.0,4.0,6.0,6.0,,1.0,,,,10.0,12.0,6.9,,0.00262617,26.342385629125,3.0,10.815,10.815,,0,,0.06,0.0,0.14,,,,2.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14288934,home,Rio Ave,Kevin Chamorro,,,kevin-chamorro,K. Chamorro,G,22,183,263,M,905406,EUR,955152000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288934,home,Rio Ave,Omar Richards,,,omar-richards,O. Richards,D,77,174,528,M,892483,EUR,887500800,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288934,home,Rio Ave,Jonathan Panzo,,,jonathan-panzo,J. Panzo,D,37,186,230,M,867438,EUR,971568000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288934,home,Rio Ave,Karem Zoabi,Karem Zoabi,,karem-zoabi,K. Zoabi,F,14,184,147,M,1214878,EUR,1146614400,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288934,away,Benfica,Anatoliy Trubin,,,anatoliy-trubin,A. Trubin,G,1,200,9533,M,966616,EUR,996624000,G,1,1,False,,11.0,8.0,5.0,3.0,0.0,7.0,9.0,1.0,2.0,1.0,3.0,,,1.0,90.0,16.0,7.4,3.0,0.00039821,11.649289574097,2.0,0.52499999999998,0.41999999999999,0.0719,0,0.504,0.02,0.0,0.18,0.08,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,anatoliytrubin81,1.0,1.0,,,
14288934,away,Benfica,Amar Dedić,,,amar-dedic,A. Dedić,D,17,180,5379,M,1102791,EUR,1029628800,D,17,17,False,,47.0,40.0,6.0,3.0,0.0,18.0,20.0,22.0,27.0,,5.0,,,,90.0,67.0,6.9,13.0,0.0864045,208.39332150804,21.0,117.39,26.46,,1,,-0.14,0.5,-0.02,,,2.0,1.0,1.0,,,,,104.51232852216,5.0,1.0,3.0,1.0,1.0,1.0,,,,5.0,,1.0,,,0.0798,,-0.1,,1.0,,,,,,,,,
14288934,away,Benfica,Tomás Araújo,,,tomas-araujo,T. Araújo,D,44,186,2711,M,983542,EUR,1021507200,D,44,44,False,,53.0,47.0,5.0,4.0,0.0,22.0,23.0,25.0,30.0,2.0,3.0,,,,90.0,63.0,7.6,7.0,0.0460962,282.80580360998,28.0,223.02,34.125,,2,,0.42,0.27,0.3,,1.0,3.0,2.0,,,,1.0,1.0,96.69442497411,4.0,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,0.2189,1.0,-0.31,,,1.0,,0.1687,,,,,,
14288934,away,Benfica,Nicolás Otamendi,,,nicolas-otamendi,N. Otamendi,D,30,183,17844,M,74915,EUR,571622400,D,30,30,False,True,74.0,70.0,4.0,1.0,0.0,47.0,47.0,23.0,27.0,3.0,6.0,,,,90.0,85.0,7.4,4.0,0.0281662,205.51062022354,25.0,96.285,16.17,,0,,0.18,0.19,0.43,,,1.0,3.0,,,,1.0,1.0,,,,3.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,Notamendi30,,,,,
14288934,away,Benfica,Samuel Dahl,,,dahl-samuel,S. Dahl,D,26,171,2179,M,993101,EUR,1046736000,D,26,26,False,,69.0,65.0,3.0,,0.0,27.0,27.0,38.0,42.0,4.0,11.0,,,,90.0,100.0,7.9,9.0,0.0647349,162.05801049249,22.0,95.55,30.45,,3,,0.17,0.35,0.52,,,2.0,11.0,,,,,2.0,31.421266747221,1.0,,,9.0,8.0,1.0,2.0,,,4.0,,1.0,,,0.0932,2.0,-0.52,1.0,1.0,1.0,,0.0515,,,,,,
14288934,away,Benfica,Leandro Barreiro,,,leandro-barreiro,L. Barreiro,M,18,170,2462,M,906800,EUR,946857600,M,18,18,False,,56.0,50.0,1.0,1.0,0.0,22.0,23.0,28.0,33.0,,4.0,,,,90.0,71.0,8.1,8.0,0.0846394,135.47990829381,21.0,18.06,16.275,,3,,-0.13,0.28,0.17,,1.0,3.0,4.0,,,,1.0,1.0,24.220357591719,2.0,1.0,,2.0,1.0,2.0,,,2.0,,,,,,0.2184,1.0,0.51,1.0,,2.0,,0.5709,,,,1.0,,
14288934,away,Benfica,Fredrik Aursnes,,,fredrik-aursnes,F. Aursnes,M,8,179,3950,M,228364,EUR,818553600,M,8,8,False,,110.0,101.0,6.0,4.0,0.0,40.0,42.0,61.0,68.0,1.0,10.0,,,,90.0,121.0,7.6,9.0,0.084592,253.60534273856,32.0,56.28,33.285,,0,,0.41,0.16,0.19,,3.0,6.0,6.0,1.0,1.0,,,2.0,58.548567418382,2.0,1.0,2.0,4.0,2.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
14288934,away,Benfica,Gianluca Prestianni,Gianluca Prestianni,,gianluca-prestianni,G. Prestianni,M,25,165,7794,M,1201395,EUR,1138665600,M,25,25,False,,35.0,29.0,1.0,1.0,0.0,5.0,5.0,24.0,30.0,,5.0,,,,78.0,56.0,7.2,12.0,0.144594,182.35574717787,20.0,89.04,19.845,,4,,0.22,0.56,-0.03,,,1.0,6.0,4.0,4.0,,,1.0,70.809460891471,5.0,1.0,,,,5.0,,,2.0,1.0,,4.0,,,0.172,3.0,-0.59,,,,,,,,,,,
14288934,away,Benfica,Georgiy Sudakov,,,georgiy-sudakov,G. Sudakov,M,10,177,6474,M,1123925,EUR,1030838400,M,10,10,False,,62.0,55.0,6.0,4.0,1.0,10.0,10.0,45.0,52.0,,2.0,,,,89.0,83.0,7.0,16.0,0.403404,230.36226213783,28.0,68.46,28.77,,3,,0.03,0.31,-0.06,,1.0,2.0,3.0,1.0,1.0,,,,38.204831845899,2.0,1.0,,,,1.0,,,2.0,12.0,,2.0,,,0.129,5.0,-0.54,,4.0,1.0,,0.0298,,,,,1.0,
14288934,away,Benfica,Andreas Schjelderup,,,andreas-schjelderup,A. Schjelderup,F,21,177,8800,M,1100952,EUR,1086048000,M,21,21,False,,31.0,28.0,,,0.0,2.0,2.0,26.0,29.0,,2.0,,,,62.0,49.0,6.5,11.0,0.136426,167.81596908274,21.0,61.11,12.285,,2,,-0.42,0.42,0.13,,,5.0,4.0,4.0,2.0,,,,26.465247948996,2.0,,,1.0,1.0,2.0,,,1.0,2.0,3.0,,1.0,,0.2762,1.0,-0.53,1.0,1.0,1.0,,,andreasschjelderup,,,,,1.0
14288934,away,Benfica,Vangelis Pavlidis,,,vangelis-pavlidis,V. Pavlidis,F,14,186,15120,M,795236,EUR,911606400,F,14,14,False,,33.0,30.0,2.0,2.0,0.0,8.0,8.0,22.0,25.0,,1.0,,,,90.0,53.0,6.2,12.0,0.132567,106.11402027654,14.0,39.165,15.645,,4,,-0.38,0.06,-0.01,,1.0,8.0,6.0,3.0,2.0,,,,35.154789281557,2.0,,,,,2.0,3.0,,1.0,,6.0,1.0,,,0.3599,2.0,-0.31,1.0,,2.0,,0.101,vangelis_pavlidis,,,,,1.0
14288934,away,Benfica,Sidny Lopes Cabral,Sidny Lopes Cabral,,sidny-lopes-cabral,S. L. Cabral,D,15,176,1269,M,1117723,EUR,1032307200,D,15,15,True,,10.0,10.0,,,0.0,3.0,3.0,7.0,7.0,,1.0,,,,28.0,17.0,7.0,2.0,0.235177,28.540627396542,4.0,0.42000000000004,6.825,,1,,0.28,0.14,0.15,,1.0,1.0,1.0,1.0,1.0,,1.0,,9.3508442934315,1.0,,,,,,,,,3.0,,,,,0.0045,1.0,-0.01,1.0,1.0,,,,,,,,1.0,
14288934,away,Benfica,João Rêgo,João Rêgo,,joao-rego,J. Rêgo,M,84,185,1396,M,1158353,EUR,1119225600,M,84,84,True,,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,1.0,2.0,,,,12.0,8.0,6.5,3.0,0.0155265,20.715169500176,3.0,0.10499999999999,3.885,,0,,-0.08,0.12,0.18,,,2.0,,1.0,,,,,6.9644417579588,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14288934,away,Benfica,Manuel Silva,,,manuel-silva,M. Silva,M,16,190,1034,M,1085740,EUR,992304000,M,16,16,True,,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,,1.0,5.0,,,0.0001365,,,,,,1,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,0.2278,,,,,,,,,,,,,1.0
14288934,away,Benfica,Diogo Ferreira,Diogo Ferreira,,diogo-ferreira,D. Ferreira,G,50,191,407,M,1489159,EUR,1171065600,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288934,away,Benfica,José Neto,José,Neto,jose-neto,J. Neto,D,5,184,822,M,1961117,EUR,1208563200,D,62,62,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288934,away,Benfica,António Silva,,,antonio-silva,A. Silva,D,4,187,8155,M,1006069,EUR,1067472000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,antoniosilva.66,,,,,
14288934,away,Benfica,Enzo Barrenechea,,,enzo-barrenechea,E. Barrenechea,M,5,186,6499,M,1087316,EUR,990489600,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288934,away,Benfica,Bruma,,,bruma,Bruma,F,7,173,2690,M,97012,EUR,782956800,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288934,away,Benfica,Franjo Ivanović,,,franjo-ivanovic,F. Ivanović,F,9,185,6286,M,1103333,EUR,1064966400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
